순위,서명,저자,출판사,출판년도,권,ISBN,ISBN부가기호,KDC,대출건수
1,당신이 옳다 :정혜신의 적정심리학 ,지은이: 정혜신,해냄,2018,,9.78897E+12,3180,189,551
2,나미야 잡화점의 기적 :히가시노 게이고 장편소설 ,지은이: 히가시노 게이고 ;옮긴이: 양윤옥,현대문학,2012,,9.78897E+12,3830,833.6,513
3,여행의 이유 :김영하 산문 ,지은이: 김영하,문학동네,2019,,9.78895E+12,3810,816.62,488
4,82년생 김지영 :조남주 장편소설 ,지은이: 조남주,민음사,2016,,9.78894E+12,4810,813.7,448
5,아몬드손원평 장편소설,손원평,창비,2017,,9.78894E+12,3810,813.7,424
6,시간을 파는 상점 :김선영 장편소설 ,지은이: 김선영,자음과모음,2012,,9.78895E+12,43810,813.7,421
7,설민석의 조선왕조실록 :대한민국이 선택한 역사 이야기 ,지은이: 설민석,세계사,2016,,9.78893E+12,3910,911.052,403
8,아홉 살 마음 사전 ,박성우 글 ;김효은 그림,창비,2017,,9.78894E+12,73710,181,368
9,언어의 온도 :말과 글에는 나름의 따뜻함과 차가움이 있다 ,지은이: 이기주,말글터,2016,,9.7912E+12,3810,818,362
10,돌이킬 수 없는 약속 :야쿠마루 가쿠 장편소설 ,저자: 야쿠마루 가쿠 ;옮긴이: 김성미,Book plaza(북플라자),2017,,9.789E+12,3830,833.6,352
11,날씨가 좋으면 찾아가겠어요 :이도우 장편소설 ,지은이: 이도우,시공사,2018,,9.78895E+12,4810,813.7,349
12,"(간단함, 병맛, 솔직함으로 기업의 흥망성쇠를 좌우하는) 90년생이 온다 ",임홍택 지음,Whale Books(웨일북),2018,,9.79119E+12,3320,325.3,338
13,선량한 차별주의자 ,김지혜 지음,창비,2019,,9.78894E+12,3300,334,335
14,열두 발자국 ,지은이: 정재승,어크로스,2018,,9.79116E+12,3400,404,334
15,7년 동안의 잠 :박완서 그림동화 ,글: 박완서 ;그림: 김세현,작가정신,2015,,9.78897E+12,74810,813.6,331
16,(설민석의) 삼국지 :누구나 쉽게 시작하고 모두가 빠져드는 이야기 ,지은이: 설민석,세계사,2019,1,9.78893E+12,4000,823.5,324
16,나는 나로 살기로 했다 :냉담한 현실에서 어른살이를 위한 to do list ,글·그림: 김수현,마음의숲,2016,,9.79119E+12,3810,818,324
18,"진이, 지니 :정유정 장편소설 ",지은이: 정유정,은행나무,2019,,9.79119E+12,3810,813.7,323
19,"사피엔스 :유인원에서 사이보그까지, 인간 역사의 대담하고 위대한 질문 ",지은이: 유발 하라리 ;옮긴이: 조현욱,김영사,2015,,9.78893E+12,3900,909,322
19,마법의 설탕 두 조각,미카엘 엔데 글;유혜자 옮김,한길사,2001,,9.78894E+12,74850,853,322
19,바삭바삭 갈매기 ,전민걸 글·그림,한림출판사,2014,,9.78897E+12,77810,813.7,322
22,아주 무서운 날 ,탕무니우 글·그림 ;홍연숙 옮김,찰리북,2014,,9.78899E+12,77820,823.7,316
23,나는 나의 주인 ,채인선 글 ;안은진 그림,토토북,2010,,9.78896E+12,73190,189,307
24,소년이 온다 :한강 장편소설 ,지은이: 한강,창비,2014,,9.78894E+12,3810,813.62,302
25,체리새우 :황영미 장편소설 ,지은이: 황영미,문학동네,2019,,9.78895E+12,3810,813.7,301
26,바깥은 여름 :김애란 소설 ,지은이: 김애란,문학동네,2017,,9.78895E+12,3810,813.7,299
27,우리가 빛의 속도로 갈 수 없다면 :김초엽 소설 ,지은이: 김초엽,허블,2019,,9.79119E+12,3810,813.7,298
28,일의 기쁨과 슬픔 :장류진 소설집 ,지은이: 장류진,창비,2019,,9.78894E+12,3810,813.7,297
29,역사의 쓸모 :자유롭고 떳떳한 삶을 위한 22가지 통찰 ,최태성 지음,다산북스,2019,,9.79113E+12,3900,904,296
30,페인트 :이희영 장편소설 ,지은이: 이희영,창비,2019,,9.78894E+12,43810,813.7,290
31,공부머리 독서법 :실현 가능하고 지속 가능한 독서교육의 모든 것 ,최승필 지음,책구루,2018,,9.7912E+12,3370,29.8,289
32,봉제인형 살인사건 :다니엘 콜 장편소설 ,저자: 다니엘 콜 ;옮긴이: 유혜인,Book plaza(북플라자),2017,,9.789E+12,3840,843.6,287
33,(설민석의) 한국사 대모험,"글: 설민석,그림: 정현희",휴먼큐브,2017,1,9.7912E+12,74910,911,285
34,만복이네 떡집 ,김리리 글 ;이승현 그림,비룡소,2010,354,9.78895E+12,74800,813.7,284
35,(설민석의) 삼국지 :누구나 쉽게 시작하고 모두가 빠져드는 이야기 ,지은이: 설민석,세계사,2019,2,9.78893E+12,4000,823.5,281
36,(추리 천재) 엉덩이 탐정,트롤 글·그림 ;김정화 옮김,미래엔,2016,7,9.79116E+12,74830,833.6,280
37,방구석 미술관 :가볍고 편하게 시작하는 유쾌한 교양 미술 ,조원재 지음,백도씨,2018,,9.78897E+12,3600,650.4,278
38,난장이가 쏘아올린 작은 공:조세희 소설집,조세희,이성과 힘,2000,,9.789E+12,3810,813.6,276
39,(추리 천재) 엉덩이 탐정,트롤 글·그림 ;김정화 옮김,미래엔,2016,9,9.79116E+12,74830,833.6,275
40,가재가 노래하는 곳 :델리아 오언스 장편소설 ,지은이: 델리아 오언스 ;옮긴이: 김선형,살림출판사,2019,,9.78895E+12,3840,843.6,273
40,(추리 천재) 엉덩이 탐정,트롤 글·그림 ;김정화 옮김,미래엔,2016,8,9.79116E+12,74830,833.6,273
42,쇼코의 미소 :최은영 소설 ,지은이: 최은영,문학동네,2016,,9.78895E+12,3810,813.7,272
43,(이상한 과자 가게) 전천당,히로시마 레이코 글 ;김정화 옮김,길벗스쿨,2019,1,9.79116E+12,74830,833.6,271
44,추리 천재 엉덩이 탐정 5 - 유적에서 날아온 SOS 사건,트롤,아이세움,2017,5,9.79116E+12,74830,833.8,268
45,(이상한 과자 가게) 전천당,히로시마 레이코 글 ;김정화 옮김,길벗스쿨,2019,2,9.79116E+12,74830,833.6,267
46,위저드 베이커리 =구병모 장편소설 /Wizard bakery ,지은이: 구병모,창비,2009,,9.78894E+12,3810,813.7,266
47,팩트풀니스 :우리가 세상을 오해하는 10가지 이유와 세상이 생각보다 괜찮은 이유 ,"지은이: 한스 로슬링,옮긴이: 이창신",김영사,2019,,9.78893E+12,3300,331.1,263
47,42가지 마음의 색깔 ,"지은이: 크리스티나 누녜스 페레이라,옮긴이: 남진희",북파크,2015,,9.7912E+12,77870,181,263
49,죽고 싶지만 떡볶이는 먹고 싶어 :백세희 에세이 ,지은이: 백세희,흔,2018,,9.7912E+12,3810,818,260
50,(추리 천재) 엉덩이 탐정,트롤 글·그림 ;김정화 옮김,미래엔,2016,4,9.78894E+12,74830,833.6,257
50,(추리 천재) 엉덩이 탐정,트롤 글·그림 ;김정화 옮김,미래엔,2016,6,9.79116E+12,74830,833.6,257
52,내 꿈은 방울토마토 엄마 :가슴 뛰는 꿈을 위한 작은 첫걸음 ,글: 허윤 ;그림: 윤희동,키위북스,2014,,9.79119E+12,14300,372,256
53,채식주의자:한강 연작소설,한강,창비,2007,,9.78894E+12,3810,813.6,254
53,(추리 천재) 엉덩이 탐정,트롤 글·그림 ;김정화 옮김,미래엔,2016,1,9.78894E+12,74830,833.6,254
55,아가씨와 밤 :기욤 뮈소 장편소설 ,지은이: 기욤 뮈소 ;옮긴이: 양영란,밝은세상,2018,,9.78898E+12,3860,863,253
55,설민석의 세계사 대모험,"글: 설민석,그림: 박성일",단꿈아이,2019,1,9.79119E+12,77900,909,253
57,작가들의 비밀스러운 삶 :기욤 뮈소 장편소설 ,지은이: 기욤 뮈소 ;옮긴이: 양영란,밝은세상,2019,,9.78898E+12,,863,251
57,아주 작은 습관의 힘 :최고의 변화는 어떻게 만들어지는가 ,제임스 클리어 지음 ;이한이 옮김,비즈니스북스,2019,,9.79116E+12,3190,181.845,251
57,(설민석의) 한국사 대모험,"글: 설민석,그림: 정현희",휴먼큐브,2017,2,9.7912E+12,74910,911,251
60,7년의 밤 :정유정 장편소설 ,지은이: 정유정,은행나무,2011,,9.78896E+12,3810,813.7,249
60,인어가 잠든 집 ,지은이: 히가시노 게이고 ;옮긴이: 김난주,재인,2019,,9.78899E+12,3830,833.6,249
62,(추리 천재) 엉덩이 탐정,트롤 글·그림 ;김정화 옮김,미래엔,2016,3,9.78894E+12,74830,833.6,247
62,지구에서 한아뿐 :정세랑 장편소설 ,지은이: 정세랑,난다,2019,,9.79119E+12,3810,813.7,247
62,(설민석의) 한국사 대모험,"글: 설민석,그림: 정현희",휴먼큐브,2017,3,9.7912E+12,74910,911,247
65,(추리 천재) 엉덩이 탐정,트롤 글·그림 ;김정화 옮김,미래엔,2016,2,9.78894E+12,74830,833.6,244
66,종의 기원 =정유정 장편소설 /The origin of species ,지은이: 정유정,은행나무,2016,,9.78896E+12,3810,813.7,242
66,직지 :김진명 장편소설 ,지은이: 김진명,쌤앤파커스,2019,2,9.78897E+12,4810,813.62,242
66,틀려도 괜찮아,마키타 신지 글;유문조 옮김,토토북,2006,,9.78899E+12,77830,833.6,242
