순위,서명,저자,출판사,출판년도,권,ISBN,ISBN부가기호,KDC,대출건수
155,월급쟁이 부자로 은퇴하라 :3년 만에 30년 치 연봉을 번 김 과장의 시스템 마련법 ,너나위 지음,RHK(알에이치코리아),2019,,9.79E+12,3320,327.87,1292
156,장수탕 선녀님 ,지은이: 백희나,책읽는곰,2012,,9.79E+12,77810,813.7,1291
157,설민석의 세계사 대모험,"글: 설민석,그림: 박성일",단꿈아이,2019,4,9.79E+12,77900,909,1289
158,십 년 가게,히로시마 레이코 글 ;이소담 옮김,위즈덤하우스 미디어그룹,2020,2,9.79E+12,74830,833.6,1288
159,흔한남매,원작: 흔한남매 ;그림: 유난희,미래엔,2019,9,9.79E+12,77810,810,1287
159,십 년 가게,히로시마 레이코 글 ;이소담 옮김,위즈덤하우스 미디어그룹,2020,3,9.79E+12,74830,833.6,1287
161,Go go 카카오 프렌즈 :세계 역사 문화 체험 학습만화,글: 김미영 ;그림: 김정한,북이십일,2018,9,9.79E+12,74900,980.2,1286
161,이어령의 마지막 수업 ,김지수 지음,열림원,2021,,9.79E+12,3100,199.1,1286
163,마법천자문 :손오공의 한자 대탐험,"저자: 스튜디오시리얼,정수영",아울북,2005,51,9.79E+12,77720,711.4,1285
164,설민석의 세계사 대모험,"글: 설민석,그림: 박성일",단꿈아이,2019,1,9.79E+12,77900,909,1275
165,(정재승의) 인간 탐구 보고서,"글: 정재은,그림: 김현민",북이십일,2019,4,9.79E+12,74400,511,1268
165,놓지 마 과학!,"글·그림: 신태훈,나승훈",위즈덤하우스 미디어그룹,2016,12,9.79E+12,67400,408,1268
167,놓지 마 과학!,"글·그림: 신태훈,나승훈",위즈덤하우스 미디어그룹,2016,13,9.79E+12,67400,408,1259
167,십 년 가게,히로시마 레이코 글 ;이소담 옮김,위즈덤하우스 미디어그룹,2020,4,9.79E+12,74830,833.6,1259
169,비밀의 보석 가게 마석관,히로시마 레이코 글 ;김정화 옮김,길벗스쿨,2020,2,9.79E+12,74830,833.6,1258
170,설민석의 세계사 대모험,"글: 설민석,그림: 박성일",단꿈아이,2019,7,9.79E+12,77900,909,1253
171,허상의 어릿광대,"히가시노 게이고 (지은이), 김난주 (옮긴이)",재인,2021,,9.79E+12,,,1250
172,대도시의 사랑법 :박상영 연작소설 ,지은이: 박상영,창비,2019,,9.79E+12,3810,813.7,1248
173,엄마 자판기 ,글·그림: 조경희,노란돼지,2019,,9.79E+12,77810,813.7,1247
174,지구에서 한아뿐 :정세랑 장편소설 ,지은이: 정세랑,난다,2019,,9.79E+12,3810,813.7,1245
175,친구의 전설 :이지은 그림책 ,글·그림: 이지은,웅진씽크빅,2021,,9.79E+12,74800,813.7,1244
175,놓지 마 과학!,"글·그림: 신태훈,나승훈",위즈덤하우스 미디어그룹,2016,10,9.79E+12,67400,408,1244
175,부의 시나리오 :불확실성을 기회로 만드는 4가지 투자전략 ,오건영 지음,Page2(페이지2북스),2021,,9.79E+12,3320,327.8,1244
178,마법천자문 :손오공의 한자 대탐험,"저자: 스튜디오시리얼,정수영",아울북,2005,49,9.79E+12,77720,711.4,1241
179,마법천자문 :손오공의 한자 대탐험,"저자: 스튜디오시리얼,정수영",아울북,2005,46,9.79E+12,77720,711.4,1240
179,Go go 카카오 프렌즈 :세계 역사 문화 체험 학습만화,글: 김미영 ;그림: 김정한,북이십일,2018,21,9.79E+12,74900,980.2,1240
179,아주 무서운 날 ,탕무니우 글·그림 ;홍연숙 옮김,찰리북,2014,,9.79E+12,77820,823.7,1240
182,위풍당당 여우 꼬리,손원평 글 ;만물상 그림,창비,2021,1,9.79E+12,74810,813.7,1238
182,알사탕 ,백희나,책읽는곰,2017,,9.79E+12,77810,813.7,1238
184,나에게 고맙다 :책 읽어주는 남자의 토닥토닥 에세이 ,글: 전승환,백도씨,2016,,9.79E+12,3810,818,1237
185,Go go 카카오 프렌즈 :세계 역사 문화 체험 학습만화,글: 김미영 ;그림: 김정한,북이십일,2018,16,9.79E+12,74900,980.2,1233
186,놓지 마 과학!,"글·그림: 신태훈,나승훈",위즈덤하우스 미디어그룹,2016,4,9.79E+12,67400,408,1232
187,그냥 하지 말라 :당신의 모든 것이 메시지다 =Don't just do it! : your every move is the message ,송길영 지음,북스톤,2021,,9.79E+12,3320,331.544,1230
187,십 년 가게,히로시마 레이코 글 ;이소담 옮김,위즈덤하우스 미디어그룹,2020,5,9.79E+12,74830,833.6,1230
189,마법천자문 :손오공의 한자 대탐험,"저자: 스튜디오시리얼,정수영",아울북,2005,47,9.79E+12,77720,711.4,1229
190,놓지 마 과학!,"글·그림: 신태훈,나승훈",위즈덤하우스 미디어그룹,2016,1,9.79E+12,67400,408,1226
191,(정재승의) 인간 탐구 보고서,"글: 정재은,그림: 김현민",북이십일,2019,5,9.79E+12,74400,511,1225
192,깊은 밤 필통 안에서 ,길상효 글 ;심보영 그림,비룡소,2021,,9.79E+12,74800,813.7,1222
193,놓지 마 과학!,"글·그림: 신태훈,나승훈",위즈덤하우스 미디어그룹,2016,5,9.79E+12,67400,408,1218
194,페인트 :이희영 장편소설 ,지은이: 이희영,창비,2019,,9.79E+12,43810,813.7,1217
194,부의 인문학 :슈퍼리치의 서재에서 찾아낸 부자의 길 ,브라운스톤 지음,Openmind(오픈마인드),2019,,9.79E+12,3320,327.04,1217
194,(전설의 모험왕) 엉덩이 댄디 :the young,원작·감수: 트롤 ;옮긴이: 김정화,미래엔,2021,1,9.79E+12,77830,830,1217
194,(흔한남매) 별난 방탈출 :탈출 미션 스토리북,흔한남매 원작 ;차차 그림,미래엔,2020,2,9.79E+12,77810,691,1217
198,Go go 카카오 프렌즈 :세계 역사 문화 체험 학습만화,글: 김미영 ;그림: 김정한,북이십일,2018,15,9.79E+12,74900,980.2,1212
198,크리스마스 피그 ,J.K. 롤링 지음 ;공보경 옮김,문학수첩,2021,,9.79E+12,3840,843,1212
200,7년의 밤 :정유정 장편소설 ,지은이: 정유정,은행나무,2011,,9.79E+12,3810,813.7,1210
201,설민석의 세계사 대모험,"글: 설민석,그림: 박성일",단꿈아이,2019,5,9.79E+12,77900,909,1209
202,놓지 마 과학!,"글·그림: 신태훈,나승훈",위즈덤하우스 미디어그룹,2016,8,9.79E+12,67400,408,1208
203,오싹오싹 팬티! ,글: 에런 레이놀즈 ;옮김: 홍연미,토토북,2018,,9.79E+12,77840,843,1207
204,열두 살 장래 희망 ,박성우 글 ;홍그림 그림,창비,2021,,9.79E+12,73810,199,1206
204,놓지 마 과학!,"글·그림: 신태훈,나승훈",위즈덤하우스 미디어그룹,2016,14,9.79E+12,67400,408,1206
206,쇼코의 미소 :최은영 소설 ,지은이: 최은영,문학동네,2016,,9.79E+12,3810,813.7,1201
207,선량한 차별주의자 ,김지혜 지음,창비,2019,,9.79E+12,3300,334,1199
208,에그박사 :Egg&bugs,원작: 에그박사 ;그림: 홍종현,미래엔,2020,5,9.79E+12,77490,472,1193
208,다정한 것이 살아남는다 ,"지은이: 브라이언 헤어,옮긴이: 이민아",디플롯,2021,,9.79E+12,3400,182.4,1193
210,정재승의 인류 탐험 보고서,"글: 차유진,그림: 김현민",북이십일,2021,1,9.79E+12,74400,471,1192
211,아주 작은 습관의 힘 :최고의 변화는 어떻게 만들어지는가 ,제임스 클리어 지음 ;이한이 옮김,비즈니스북스,2019,,9.79E+12,3190,181.845,1188
