순위,서명,저자,출판사,출판년도,권,ISBN,ISBN부가기호,KDC,대출건수
69,햇빛은 찬란하고 인생은 귀하니까요 :밀라논나 이야기 ,장명숙 지음,김영사,2021,,9.79E+12,3810,818,1689
70,흔한남매의 흔한 호기심 :일상에서 만나는 과학 상식,원작: 흔한남매 ;그림: 유난희,미래엔,2020,2,9.79E+12,77400,400,1686
70,(설민석의) 한국사 대모험,"글: 설민석,그림: 정현희",휴먼큐브,2017,6,9.79E+12,74910,911,1686
72,십 년 가게,히로시마 레이코 글 ;이소담 옮김,위즈덤하우스 미디어그룹,2020,1,9.79E+12,74830,833.6,1683
73,달까지 가자 :장류진 장편소설 ,지은이: 장류진,창비,2021,,9.79E+12,3810,813.7,1679
74,"오늘 밤, 세계에서 이 사랑이 사라진다 해도 ",이치조 미사키 지음 ;권영주 옮김,바이포엠,2021,,9.79E+12,3830,833.6,1676
75,숲속 100층짜리 집 ,글·그림: 이와이 도시오 ;옮김: 김숙,북뱅크,2021,,9.79E+12,74830,833.6,1666
76,(흔한남매) 안 흔한 일기,흔한남매 원작 ;조병주 그림,미래엔,2020,2,9.79E+12,74810,816.7,1664
77,(서울 자가에 대기업 다니는) 김 부장 이야기 ,송희구 지음,서삼독,2021,2,9.79E+12,3320,325.04,1663
78,(설민석의) 한국사 대모험,"글: 설민석,그림: 정현희",휴먼큐브,2017,13,9.79E+12,74910,911,1658
79,(흔한남매) 안 흔한 일기,흔한남매 원작 ;조병주 그림,미래엔,2020,1,9.79E+12,74810,816.7,1638
80,(설민석의) 한국사 대모험,"글: 설민석,그림: 정현희",휴먼큐브,2017,7,9.79E+12,74910,911,1637
81,(설민석의) 한국사 대모험,"글: 설민석,그림: 정현희",휴먼큐브,2017,8,9.79E+12,74910,911,1615
82,천 개의 파랑 :천선란 장편소설 ,지은이: 천선란,허블,2020,,9.79E+12,3810,813.7,1613
83,공정하다는 착각 :능력주의는 모두에게 같은 기회를 제공하는가 ,마이클 샌델 지음 ;함규진 옮김,미래엔,2020,,9.79E+12,3300,332.6,1599
84,(이상한 과자 가게) 전천당,히로시마 레이코 글 ;김정화 옮김,길벗스쿨,2019,12,9.79E+12,74830,833.6,1592
85,7년의 밤 :정유정 장편소설 ,지은이: 정유정,은행나무,2011,,9.79E+12,3810,813.7,1581
86,"사피엔스 :유인원에서 사이보그까지, 인간 역사의 대담하고 위대한 질문 ",지은이: 유발 하라리 ;옮긴이: 조현욱,김영사,2015,,9.79E+12,3900,909,1577
87,아홉 살 마음 사전 ,박성우 글 ;김효은 그림,창비,2017,,9.79E+12,73710,181,1573
87,Go go 카카오 프렌즈 :세계 역사 문화 체험 학습만화,글: 김미영 ;그림: 김정한,북이십일,2018,11,9.79E+12,74900,980.2,1573
87,흔한남매 불꽃 튀는 우리말 1 - 초등 국어 고수 되기 프로젝트,흔한남매 (원작)|한은호,다산어린이,2021,1,9.79E+12,,,1573
90,흔한남매의 흔한 호기심 :일상에서 만나는 과학 상식,원작: 흔한남매 ;그림: 유난희,미래엔,2020,3,9.79E+12,77400,400,1571
91,비밀의 보석 가게 마석관,히로시마 레이코 글 ;김정화 옮김,길벗스쿨,2020,1,9.79E+12,74830,833.6,1562
92,바삭바삭 갈매기 ,전민걸 글·그림,한림출판사,2014,,9.79E+12,77810,813.7,1559
93,부의 시나리오 :불확실성을 기회로 만드는 4가지 투자전략 ,오건영 지음,Page2(페이지2북스),2021,,9.79E+12,3320,327.8,1544
94,마법천자문 :손오공의 한자 대탐험,"저자: 스튜디오시리얼,정수영",아울북,2005,50,9.79E+12,77720,711.4,1543
95,세금 내는 아이들 ,옥효진 글 ;김미연 그림,한경BP,2021,,9.79E+12,73320,327,1531
95,(EBS) 당신의 문해력 :공부의 기초체력을 키워주는 힘 ,글: 김윤정,한국교육방송공사,2021,,9.79E+12,3370,373.4,1531
97,Go go 카카오 프렌즈 :세계 역사 문화 체험 학습만화,글: 김미영 ;그림: 김정한,북이십일,2018,10,9.79E+12,74900,980.2,1530
98,마법천자문 :손오공의 한자 대탐험,"저자: 스튜디오시리얼,정수영",아울북,2005,49,9.79E+12,77720,711.4,1529
99,십 년 가게,히로시마 레이코 글 ;이소담 옮김,위즈덤하우스 미디어그룹,2020,2,9.79E+12,74830,833.6,1525
100,파친코 :이민진 장편소설,이민진 지음 ;이미정 옮김,문학사상,2018,1,9.79E+12,4840,843.6,1507
101,Go go 카카오 프렌즈 :세계 역사 문화 체험 학습만화,글: 김미영 ;그림: 김정한,북이십일,2018,1,9.79E+12,74900,980.2,1492
102,설민석의 세계사 대모험,"글: 설민석,그림: 박성일",단꿈아이,2019,4,9.79E+12,77900,909,1483
103,Go go 카카오 프렌즈 :세계 역사 문화 체험 학습만화,글: 김미영 ;그림: 김정한,북이십일,2018,17,9.79E+12,74900,980.2,1481
103,설민석의 세계사 대모험,"글: 설민석,그림: 박성일",단꿈아이,2019,6,9.79E+12,77900,909,1481
105,Go go 카카오 프렌즈 :세계 역사 문화 체험 학습만화,글: 김미영 ;그림: 김정한,북이십일,2018,9,9.79E+12,74900,980.2,1480
106,Go go 카카오 프렌즈 :세계 역사 문화 체험 학습만화,글: 김미영 ;그림: 김정한,북이십일,2018,8,9.79E+12,74900,980.2,1479
107,방금 떠나온 세계 :김초엽 소설집 ,지은이: 김초엽,한겨레엔,2021,,9.79E+12,3810,813.7,1476
108,Go go 카카오 프렌즈 :세계 역사 문화 체험 학습만화,글: 김미영 ;그림: 김정한,북이십일,2018,18,9.79E+12,74900,980.2,1472
109,흔한남매 과학 탐험대,원작: 흔한남매 ;그림: 김덕영,김영사,2021,1,9.79E+12,77400,400,1471
109,십 년 가게,히로시마 레이코 글 ;이소담 옮김,위즈덤하우스 미디어그룹,2020,4,9.79E+12,74830,833.6,1471
111,Go go 카카오 프렌즈 :세계 역사 문화 체험 학습만화,글: 김미영 ;그림: 김정한,북이십일,2018,19,9.79E+12,74900,980.2,1470
112,Go go 카카오 프렌즈 :세계 역사 문화 체험 학습만화,글: 김미영 ;그림: 김정한,북이십일,2018,5,9.79E+12,74900,980.2,1466
113,Go go 카카오 프렌즈 :세계 역사 문화 체험 학습만화,글: 김미영 ;그림: 김정한,북이십일,2018,2,9.79E+12,74900,980.2,1461
113,Go go 카카오 프렌즈 :세계 역사 문화 체험 학습만화,글: 김미영 ;그림: 김정한,북이십일,2018,4,9.79E+12,74900,980.2,1461
113,(오은영의) 화해 :상처받은 내면의 나와 마주하는 용기 ,오은영 지음,대성,2019,,9.79E+12,3180,189.2,1461
116,Go go 카카오 프렌즈 :세계 역사 문화 체험 학습만화,글: 김미영 ;그림: 김정한,북이십일,2018,7,9.79E+12,74900,980.2,1458
117,그러라 그래 :양희은 에세이 ,지은이: 양희은,김영사,2021,,9.79E+12,3810,818,1454
117,에그박사 :Egg&bugs,원작: 에그박사 ;그림: 홍종현,미래엔,2020,1,9.79E+12,77490,472,1454
117,십 년 가게,히로시마 레이코 글 ;이소담 옮김,위즈덤하우스 미디어그룹,2020,3,9.79E+12,74830,833.6,1454
120,세계를 건너 너에게 갈게 :이꽃님 장편소설 ,글쓴이: 이꽃님,문학동네,2018,,9.79E+12,3810,813.7,1453
121,Go go 카카오 프렌즈 :세계 역사 문화 체험 학습만화,글: 김미영 ;그림: 김정한,북이십일,2018,3,9.79E+12,74900,980.2,1452
122,흔한남매 불꽃 튀는 우리말 :초등 국어 고수 되기 프로젝트,원작: 흔한남매 ;그림: 유희석,다산북스,2021,2,9.79E+12,77700,710,1446
123,마법천자문 :손오공의 한자 대탐험,"저자: 스튜디오시리얼,정수영",아울북,2005,48,9.79E+12,77720,711.4,1443
123,돌이킬 수 없는 약속 :야쿠마루 가쿠 장편소설 ,저자: 야쿠마루 가쿠 ;옮긴이: 김성미,Book plaza(북플라자),2017,,9.79E+12,3830,833.6,1443
123,에그박사 :Egg&bugs,원작: 에그박사 ;그림: 홍종현,미래엔,2020,3,9.79E+12,77490,472,1443
126,놓지 마 과학!,"글·그림: 신태훈,나승훈",위즈덤하우스 미디어그룹,2016,13,9.79E+12,67400,408,1441
127,Go go 카카오 프렌즈 :세계 역사 문화 체험 학습만화,글: 김미영 ;그림: 김정한,북이십일,2018,12,9.79E+12,74900,980.2,1440
128,(정재승의) 인간 탐구 보고서,"글: 정재은,그림: 김현민",북이십일,2019,1,9.79E+12,74400,511,1439
128,이파라파냐무냐무 :이지은 그림책 ,글·그림: 이지은,사계절(사계절출판사),2020,,9.79E+12,77810,813.7,1439
130,십 년 가게,히로시마 레이코 글 ;이소담 옮김,위즈덤하우스 미디어그룹,2020,5,9.79E+12,74830,833.6,1438
131,마법천자문 :손오공의 한자 대탐험,"저자: 스튜디오시리얼,정수영",아울북,2005,46,9.79E+12,77720,711.4,1437
132,주린이가 가장 알고 싶은 최다질문 top 77 :'염블리' 염승환과 함께라면 주식이 쉽고 재미있다 ,염승환 지음,원앤원콘텐츠그룹,2021,,9.79E+12,3320,327.856,1436
133,(정재승의) 인간 탐구 보고서,"글: 정재은,그림: 김현민",북이십일,2019,7,9.79E+12,74400,511,1435
134,놓지 마 과학!,"글·그림: 신태훈,나승훈",위즈덤하우스 미디어그룹,2016,12,9.79E+12,67400,408,1427
135,책 먹는 여우의 겨울 이야기 ,프란치스카 비어만 글·그림 ;송순섭 옮김,김영사,2020,,9.79E+12,73850,853,1425
136,Go go 카카오 프렌즈 :세계 역사 문화 체험 학습만화,글: 김미영 ;그림: 김정한,북이십일,2018,6,9.79E+12,74900,980.2,1423
136,Go go 카카오 프렌즈 :세계 역사 문화 체험 학습만화,글: 김미영 ;그림: 김정한,북이십일,2018,13,9.79E+12,74900,980.2,1423
138,에그박사 :Egg&bugs,원작: 에그박사 ;그림: 홍종현,미래엔,2020,2,9.79E+12,77490,472,1422
139,Go go 카카오 프렌즈 :세계 역사 문화 체험 학습만화,글: 김미영 ;그림: 김정한,북이십일,2018,14,9.79E+12,74900,980.2,1419
139,설민석의 한국사 대모험 18 - 후삼국 편 : 온달의 기묘한 시간 여행,"설민석, 스토리박스 (지은이), 정현희 (그림), 강석화 (감수)",아이휴먼,2021,18,9.79E+12,,,1419
141,긴긴밤 ,루리 글·그림,문학동네,2021,,9.79E+12,73810,813.7,1417
142,놓지 마 과학!,"글·그림: 신태훈,나승훈",위즈덤하우스 미디어그룹,2016,11,9.79E+12,67400,408,1416
143,설민석의 세계사 대모험,"글: 설민석,그림: 박성일",단꿈아이,2019,1,9.79E+12,77900,909,1413
144,(정재승의) 인간 탐구 보고서,"글: 정재은,그림: 김현민",북이십일,2019,6,9.79E+12,74400,511,1409
145,시간을 파는 상점 :김선영 장편소설 ,지은이: 김선영,자음과모음,2012,,9.79E+12,43810,813.7,1407
146,마법천자문 :손오공의 한자 대탐험,"저자: 스튜디오시리얼,정수영",아울북,2005,47,9.79E+12,77720,711.4,1405
146,크리스마스 피그 ,J.K. 롤링 지음 ;공보경 옮김,문학수첩,2021,,9.79E+12,3840,843,1405
146,놓지 마 과학!,"글·그림: 신태훈,나승훈",위즈덤하우스 미디어그룹,2016,10,9.79E+12,67400,408,1405
149,Go go 카카오 프렌즈 :세계 역사 문화 체험 학습만화,글: 김미영 ;그림: 김정한,북이십일,2018,20,9.79E+12,74900,980.2,1404
150,흔한남매의 흔한 호기심 :일상에서 만나는 과학 상식,원작: 흔한남매 ;그림: 유난희,미래엔,2020,4,9.79E+12,77400,400,1403
151,Go go 카카오 프렌즈 :세계 역사 문화 체험 학습만화,글: 김미영 ;그림: 김정한,북이십일,2018,16,9.79E+12,74900,980.2,1397
152,(정재승의) 인간 탐구 보고서,"글: 정재은,그림: 김현민",북이십일,2019,2,9.79E+12,74400,511,1395
153,(흔한남매) 안 흔한 일기,흔한남매 원작 ;조병주 그림,미래엔,2020,3,9.79E+12,74810,816.7,1392
154,에그박사 :Egg&bugs,원작: 에그박사 ;그림: 홍종현,미래엔,2020,4,9.79E+12,77490,472,1390
155,놓지 마 과학!,"글·그림: 신태훈,나승훈",위즈덤하우스 미디어그룹,2016,5,9.79E+12,67400,408,1389
156,놓지 마 과학!,"글·그림: 신태훈,나승훈",위즈덤하우스 미디어그룹,2016,6,9.79E+12,67400,408,1383
157,설민석의 세계사 대모험,"글: 설민석,그림: 박성일",단꿈아이,2019,5,9.79E+12,77900,909,1381
158,놓지 마 과학!,"글·그림: 신태훈,나승훈",위즈덤하우스 미디어그룹,2016,8,9.79E+12,67400,408,1378
159,놓지 마 과학!,"글·그림: 신태훈,나승훈",위즈덤하우스 미디어그룹,2016,4,9.79E+12,67400,408,1373
160,Go go 카카오 프렌즈 :세계 역사 문화 체험 학습만화,글: 김미영 ;그림: 김정한,북이십일,2018,15,9.79E+12,74900,980.2,1372
161,페인트 :이희영 장편소설 ,지은이: 이희영,창비,2019,,9.79E+12,43810,813.7,1371
162,지구에서 한아뿐 :정세랑 장편소설 ,지은이: 정세랑,난다,2019,,9.79E+12,3810,813.7,1369
163,놓지 마 과학!,"글·그림: 신태훈,나승훈",위즈덤하우스 미디어그룹,2016,1,9.79E+12,67400,408,1368
164,소년이 온다 :한강 장편소설 ,지은이: 한강,창비,2014,,9.79E+12,3810,813.62,1367
165,놓지 마 과학!,"글·그림: 신태훈,나승훈",위즈덤하우스 미디어그룹,2016,14,9.79E+12,67400,408,1366
166,(정재승의) 인간 탐구 보고서,"글: 정재은,그림: 김현민",북이십일,2019,3,9.79E+12,74400,511,1360
167,마법천자문 :손오공의 한자 대탐험,"저자: 스튜디오시리얼,정수영",아울북,2005,45,9.79E+12,77720,711.4,1358
168,놓지 마 과학!,"글·그림: 신태훈,나승훈",위즈덤하우스 미디어그룹,2016,2,9.79E+12,67400,408,1346
169,채식주의자:한강 연작소설,한강,창비,2007,,9.79E+12,3810,813.6,1344
170,아주 무서운 날 ,탕무니우 글·그림 ;홍연숙 옮김,찰리북,2014,,9.79E+12,77820,823.7,1343
171,봉제인형 살인사건 :다니엘 콜 장편소설 ,저자: 다니엘 콜 ;옮긴이: 유혜인,Book plaza(북플라자),2017,,9.79E+12,3840,843.6,1336
172,여행의 이유 :김영하 산문 ,지은이: 김영하,문학동네,2019,,9.79E+12,3810,816.62,1334
173,설민석의 세계사 대모험,"글: 설민석,그림: 박성일",단꿈아이,2019,8,9.79E+12,77900,909,1333
174,(정재승의) 인간 탐구 보고서,"글: 정재은,그림: 김현민",북이십일,2019,5,9.79E+12,74400,511,1330
175,(정재승의) 인간 탐구 보고서,"글: 정재은,그림: 김현민",북이십일,2019,4,9.79E+12,74400,511,1329
176,설민석의 세계사 대모험,"글: 설민석,그림: 박성일",단꿈아이,2019,9,9.79E+12,77900,909,1328
177,수학 잘하는 아이는 이렇게 공부합니다 :수학이 어려운 엄마를 위한 전략적 학습 로드맵 ,류승재 지음,블루무스,2021,,9.79E+12,3370,410.7,1325
178,나는 나로 살기로 했다 :냉담한 현실에서 어른살이를 위한 to do list ,글·그림: 김수현,마음의숲,2016,,9.79E+12,3810,818,1324
179,마법천자문 :손오공의 한자 대탐험,"저자: 스튜디오시리얼,정수영",아울북,2005,51,9.79E+12,77720,711.4,1321
180,파친코 :이민진 장편소설,이민진 지음 ;이미정 옮김,문학사상,2018,2,9.79E+12,4840,843.6,1320
181,비밀의 보석 가게 마석관,히로시마 레이코 글 ;김정화 옮김,길벗스쿨,2020,2,9.79E+12,74830,833.6,1317
182,돈의 심리학 :당신은 왜 부자가 되지 못했는가 ,모건 하우절 지음 ;이지연 옮김,인플루엔셜,2021,,9.79E+12,3320,327.04,1315
183,엄마 자판기 ,글·그림: 조경희,노란돼지,2019,,9.79E+12,77810,813.7,1314
184,이토록 공부가 재미있어지는 순간 :공부에 지친 청소년들을 위한 힐링 에세이 ,박성혁 지음,다산북스,2015,,9.79E+12,13370,373,1313
184,"메타버스 =디지털 지구, 뜨는 것들의 세상 /Metaverse ",김상균 지음,플랜비디자인,2020,,9.79E+12,3320,321.9,1313
186,피프티 피플 :정세랑 장편소설 ,지은이: 정세랑,창비,2016,,9.79E+12,3810,813.7,1308
187,놓지 마 과학!,"글·그림: 신태훈,나승훈",위즈덤하우스 미디어그룹,2016,3,9.79E+12,67400,408,1307
188,놓지 마 과학!,"글·그림: 신태훈,나승훈",위즈덤하우스 미디어그룹,2016,9,9.79E+12,67400,408,1306
189,흔한남매 과학 탐험대,원작: 흔한남매 ;그림: 김덕영,김영사,2021,2,9.79E+12,77400,400,1305
190,(흔한남매) 별난 방탈출 :탈출 미션 스토리북,흔한남매 원작 ;차차 그림,미래엔,2020,1,9.79E+12,77810,691,1303
191,쇼코의 미소 :최은영 소설 ,지은이: 최은영,문학동네,2016,,9.79E+12,3810,813.7,1301
192,기분이 태도가 되지 않게 :기분 따라 행동하다 손해 보는 당신을 위한 심리 수업 ,레몬심리 지음 ;박영란 옮김,웅진씽크빅,2020,,9.79E+12,3180,181.71,1300
193,그냥 하지 말라 :당신의 모든 것이 메시지다 =Don't just do it! : your every move is the message ,송길영 지음,북스톤,2021,,9.79E+12,3320,331.544,1296
194,놓지 마 과학! 7 - 정신이 모험에 정신 놓다,신태훈|나승훈,위즈덤하우스,2018,7,9.79E+12,67400,400,1292
195,설민석의 세계사 대모험,"글: 설민석,그림: 박성일",단꿈아이,2019,7,9.79E+12,77900,909,1289
196,설민석의 세계사 대모험,"글: 설민석,그림: 박성일",단꿈드림,2019,2,9.79E+12,77900,909,1279
197,존리의 부자되기 습관 :대한민국 경제독립 액션 플랜 ,존리 지음,지식노마드,2020,,9.79E+12,13320,327.04,1276
198,열두 살 장래 희망 ,박성우 글 ;홍그림 그림,창비,2021,,9.79E+12,73810,199,1272
199,친구의 전설 :이지은 그림책 ,글·그림: 이지은,웅진씽크빅,2021,,9.79E+12,74800,813.7,1271
200,방구석 미술관 :가볍고 편하게 시작하는 유쾌한 교양 미술 ,조원재 지음,백도씨,2018,,9.79E+12,3600,650.4,1270
201,(전설의 모험왕) 엉덩이 댄디 :the young,원작·감수: 트롤 ;옮긴이: 김정화,미래엔,2021,1,9.79E+12,77830,830,1269
202,럭키 - 내 안에 잠든 운을 깨우는 7가지 법칙,김도윤 (지은이),북로망스,2021,,9.79E+12,,,1267
203,요괴의 아이를 돌봐드립니다,히로시마 레이코 글 ;김지영 옮김,넥서스,2021,1,9.79E+12,74830,833.6,1263
204,흔한남매 불꽃 튀는 우리말 :초등 국어 고수 되기 프로젝트,원작: 흔한남매 ;그림: 유희석,다산북스,2021,3,9.79E+12,77700,710,1262
205,나의 하루는 4시 30분에 시작된다 :하루를 두 배로 사는 단 하나의 습관 ,김유진 지음,Tornado(토네이도),2020,,9.79E+12,3190,325.211,1259
206,순례 주택 :유은실 소설 ,지은이: 유은실,비룡소,2021,,9.79E+12,44800,813.7,1255
207,7년 동안의 잠 :박완서 그림동화 ,글: 박완서 ;그림: 김세현,작가정신,2015,,9.79E+12,74810,813.6,1254
208,(내 멋대로) 친구 뽑기 ,최은옥 글 ;김무연 그림,김영사,2016,,9.79E+12,73810,813.7,1253
209,장수탕 선녀님 ,지은이: 백희나,책읽는곰,2012,,9.79E+12,77810,813.7,1249
