순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
"13","국내도서","설민석의 한국사 대모험 13","K662638920","9791165382650","74910","아이휴먼","설민석.스토리박스 지음, 정현희 그림, 태건 역사 연구소 감수","12,000","10,800","1,200","10%","600점","20200323","12005"
"14","국내도서","데일 카네기 인간관계론","K032636279","9791187142560","03320","현대지성","데일 카네기 지음, 임상훈 옮김","11,500","10,350","1,150","10%","570점","20191007","99865"
"15","국내도서","역시 내 청춘 러브코메디는 잘못됐다 14","K462638932","9791127854911","04830","디앤씨미디어(주)(D&C미디어)","와타리 와타루 지음, 박정원 옮김, 퐁칸 ⑧ 그림","9,000","8,100","900","10%","450점","20200410","3714"
"16","국내도서","녹나무의 파수꾼","K362638685","9791165075064","03830","㈜소미미디어","히가시노 게이고 지음, 양윤옥 옮김","17,800","16,020","1,780","10%","890점","20200317","12649"
"17","국내도서","이수정 이다혜의 범죄 영화 프로파일","8937491303","9788937491306","03330","민음사","이수정 외 지음","18,000","16,200","1,800","10%","900점","20200331","6370"
"18","국내도서","내일의 부 2 : 오메가편","K432636430","9791187993698","03320","트러스트북스","김장섭 지음","16,000","14,400","1,600","10%","800점","20200129","6228"
"19","국내도서","입시설계, 초등부터 시작하라","K402638522","9791165340902","03370","포르체","진동섭 지음","16,000","14,400","1,600","10%","800점","20200402","3086"
"20","국내도서","오래 준비해온 대답","K672639180","9791197021602","03810","복복서가","김영하 지음","16,500","14,850","1,650","10%","820점","20200429","14887"
"21","국내도서","우리가 빛의 속도로 갈 수 없다면","K462635914","9791190090018","03810","허블","김초엽 지음","14,000","12,600","1,400","10%","700점","20190624","67630"
"22","국내도서","세계사를 한눈에 꿰뚫는 대단한 지리","8949189542","9788949189543","73900","비룡소","팀 마샬 지음, 그레이스 이스턴 외 그림, 서남희 옮김","18,000","16,200","1,800","10%","900점","20200225","10834"
"23","국내도서","신부이야기 12","K832638448","9791136227744","07830","대원씨아이(만화)","모리 카오루 지음","8,000","7,200","800","10%","400점","20200423","3909"
"24","국내도서","알로하, 나의 엄마들 (양장)","8936477935","9788936477936","03810","창비","이금이 지음","14,800","13,320","1,480","10%","740점","20200325","11733"
"25","국내도서","해커스 토익 기출 보카 TOEIC VOCA 단어장","8965422787","9788965422785","13740","해커스어학연구소(Hackers)","데이빗 조 (David Cho) 지음","12,900","11,610","1,290","10%","640점","20190102","234600"
"26","국내도서","정재승의 인간 탐구 보고서 3","8950983095","9788950983093","74400","아울북","정재승 기획, 정재은.이고은 글, 김현민 그림","15,800","14,220","1,580","10%","790점","20200422","8133"
"27","국내도서","1cm 다이빙","K012636849","9791190299060","03810","FIKA(피카)","태수.문정 지음","13,500","12,150","1,350","10%","670점","20200121","10513"
"28","국내도서","코스모스","8983711892","9788983711892","03400","사이언스북스","칼 세이건 지음, 홍승수 옮김","19,900","17,910","1,990","10%","990점","20061220","132562"
"29","국내도서","사랑 밖의 모든 말들","8954671497","9788954671491","03810","문학동네","김금희 지음","13,500","12,150","1,350","10%","670점","20200423","4127"
"30","국내도서","당신이 옳다","K472830359","9788965746669","03180","해냄","정혜신 지음","15,800","14,220","1,580","10%","790점","20181010","46218"
"31","국내도서","아무튼, 메모","K722638500","9791186602515","02810","위고","정혜윤 지음","12,000","10,800","1,200","10%","600점","20200315","8432"
"32","국내도서","선물주는산타의 주식투자 시크릿","K062638440","9791162541395","03320","비즈니스북스","선물주는산타 지음","16,000","14,400","1,600","10%","800점","20200416","7439"
"33","국내도서","2020 선재국어 나침판 실전 모의고사 Vol.2","K002638625","9791163718970","13710","에스티유니타스","이선재 지음","21,000","18,900","2,100","10%","0점","20200405","2975"
"34","국내도서","지적 대화를 위한 넓고 얕은 지식 : 제로 편","K622636607","9791190313131","03100","웨일북","채사장 지음","19,800","17,820","1,980","10%","990점","20191224","61240"
"35","국내도서","평일도 인생이니까","8925569043","9788925569048","03810","알에이치코리아(RHK)","김신지 지음","17,000","15,300","1,700","10%","850점","20200410","5925"
"36","국내도서","시하와 칸타의 장","8972751693","9788972751694","04810","현대문학","이영도 지음","13,000","11,700","1,300","10%","650점","20200425","3292"
"37","국내도서","하이큐!! 41","K482639184","9791136226167","","대원씨아이(만화)","후루다테 하루이치 지음","5,000","4,500","500","10%","250점","20200421","6595"
"38","국내도서","좀비고등학교 코믹스 18","K472639281","9791188380701","77800","겜툰","유대영 지음, 라임스튜디오 그림","9,800","8,820","980","10%","490점","20200428","2927"
"39","국내도서","재무제표 모르면 주식투자 절대로 하지마라","K042636037","9791190242271","13320","베가북스","사경인 지음","19,800","17,820","1,980","10%","990점","20200110","20432"
"40","국내도서","지적 대화를 위한 넓고 얕은 지식 1","K992636841","9791190313186","03100","웨일북","채사장 지음","16,000","14,400","1,600","10%","800점","20200201","85305"
"41","국내도서","사서함 110호의 우편물","8952782070","9788952782076","04810","시공사","이도우 지음","13,000","11,700","1,300","10%","650점","20160318","15128"
"42","국내도서","언컨택트 Uncontact","K012639065","9791197016806","03320","퍼블리온","김용섭 지음","18,000","16,200","1,800","10%","900점","20200416","6738"
"43","국내도서","제주에서 혼자 살고 술은 약해요","8954671322","9788954671323","03810","문학동네","이원하 지음","10,000","9,000","1,000","10%","500점","20200410","6426"
"44","국내도서","오늘 밤은 굶고 자야지","K562638684","9791160403640","03810","한겨레출판","박상영 지음","13,500","12,150","1,350","10%","670점","20200316","4883"
"45","국내도서","주식투자 무작정 따라하기","K982636921","9791165210144","13320","길벗","윤재수 지음","18,000","16,200","1,800","10%","900점","20191220","27234"
"46","국내도서","사피엔스 (무선본)","K462832219","9788934972464","03900","김영사","유발 하라리 지음, 조현욱 옮김, 이태수 감수","22,000","19,800","2,200","10%","1,100점","20151123","110695"
"47","국내도서","야생의 위로","K612638126","9791156758174","03180","심심","에마 미첼 지음, 신소희 옮김","18,900","17,010","1,890","10%","940점","20200320","5578"
"48","국내도서","아몬드 (반양장)","8936456784","9788936456788","43810","창비","손원평 지음","13,000","11,700","1,300","10%","650점","20170331","66593"
"49","국내도서","소설 보다 : 봄 2020","8932036179","9788932036175","03810","문학과지성사","김혜진 외 지음","3,500","3,150","350","10%","170점","20200317","2805"
"50","국내도서","내 최애는 악역 영애 1","K892639383","9791165074838","","㈜소미미디어","이노리 지음, 하나가타 그림, 정백송 옮김","11,000","9,900","1,100","10%","550점","20200511","2302"
"51","국내도서","이상한 과자 가게 전천당 1","K282635522","9791164060481","74830","길벗스쿨","히로시마 레이코 지음, 쟈쟈 그림, 김정화 옮김","12,000","10,800","1,200","10%","600점","20190705","26303"
"52","국내도서","진짜 부자 가짜 부자","K912638449","9791190259170","03320","더클래스","사경인 지음","17,000","15,300","1,700","10%","850점","20200417","4214"
"53","국내도서","뉴턴의 아틀리에","8937491214","9788937491214","03600","민음사","김상욱.유지원 지음","19,000","17,100","1,900","10%","950점","20200420","6356"
"54","국내도서","이상한 수학책","K192638604","9791188850808","03410","북라이프","벤 올린 지음, 김성훈 옮김","24,000","21,600","2,400","10%","1,200점","20200318","8456"
"55","국내도서","내 최애는 악역 영애 2","K962639384","9791165074845","
","㈜소미미디어","이노리 지음, 하나가타 그림, 정백송 옮김","11,000","9,900","1,100","10%","550점","20200511","2261"
"56","국내도서","영어 회화의 결정적 단어들","8960498319","9788960498310","14740","사람in","서영조 지음","18,000","16,200","1,800","10%","900점","20200306","21758"
"57","국내도서","존리의 부자되기 습관","K772636937","9791187481720","13320","지식노마드","존 리 지음","15,000","13,500","1,500","10%","750점","20200115","6552"
"58","국내도서","포스트 서울 쿡 북","K882639084","9791196219826","13590","뉴프레스","윤은경 지음","19,000","17,100","1,900","10%","950점","20200410","1358"
"59","국내도서","십 년 가게 1","K372638832","9791190630672","74830","위즈덤하우스","히로시마 레이코 지음, 사다케 미호 그림, 이소담 옮김","13,000","11,700","1,300","10%","650점","20200406","3952"
"60","국내도서","큰별쌤 최태성의 별★별한국사 한국사능력검정시험 심화(1.2.3급) 상","K382636520","9791164421053","13910","이투스북","최태성 지음","14,500","13,050","1,450","10%","720점","20191231","16400"
"61","국내도서","귀멸의 칼날 17","K442639083","9791134855475","","학산문화사(만화)","고토게 코요하루 지음","5,000","4,500","500","10%","250점","20200420","11506"
"62","국내도서","펭수, 디 오리지널","8954752705","9788954752701","03680","EBS BOOKS","EBS 지음","18,000","16,200","1,800","10%","900점","20200410","3200"
"63","국내도서","꽝 없는 뽑기 기계","8949162024","9788949162027","74800","비룡소","곽유진 지음, 차상미 그림","10,000","9,000","1,000","10%","500점","20200301","14858"
"64","국내도서","이게 정말 마음일까?","8934999268","9788934999263","77830","주니어김영사","요시타케 신스케 지음, 양지연 옮김","13,000","11,700","1,300","10%","650점","20200224","10852"
"65","국내도서","이 한마디가 나를 살렸다","8950986914","9788950986919","03320","21세기북스","김미경 지음","19,800","17,820","1,980","10%","990점","20200311","6383"
"66","국내도서","하루 한마디 인문학 질문의 기적","K652638247","9791130629384","03370","다산북스","김종원 지음","16,000","14,400","1,600","10%","800점","20200406","3560"
"67","국내도서","이상한 과자 가게 전천당 5","K522638585","9791164062065","74830","길벗스쿨","히로시마 레이코 지음, 쟈쟈 그림, 김정화 옮김","12,000","10,800","1,200","10%","600점","20200320","13260"
"68","국내도서","어둠의 눈","K432638736","9791130629346","03840","다산책방","딘 쿤츠 지음, 심연희 옮김","16,000","14,400","1,600","10%","800점","20200410","2299"
"69","국내도서","팩트풀니스","8934985062","9788934985068","03300","김영사","한스 로슬링.올라 로슬링.안나 로슬링 뢴룬드 지음, 이창신 옮김","19,800","17,820","1,980","10%","990점","20190308","45517"
"70","국내도서","선량한 차별주의자","8936477196","9788936477196","03300","창비","김지혜 지음","15,000","13,500","1,500","10%","750점","20190717","47191"
"71","국내도서","이상한 과자 가게 전천당 6","K692638585","9791164062072","74830","길벗스쿨","히로시마 레이코 지음, 쟈쟈 그림, 김정화 옮김","12,000","10,800","1,200","10%","600점","20200320","12822"
"72","국내도서","작은 아씨들 (영화 공식 원작 소설·오리지널 커버)","8925568586","9788925568584","03840","알에이치코리아(RHK)","루이자 메이 올콧 지음, 강미경 옮김","18,000","16,200","1,800","10%","900점","20200212","13785"
"73","국내도서","경제기사 궁금증 300문 300답","K272636413","9791196719432","03320","혜다","곽해선 지음","19,800","17,820","1,980","10%","990점","20191225","4556"
"74","국내도서","나는 개다","K262635888","9791158361365","77810","책읽는곰","백희나 글.그림","13,000","11,700","1,300","10%","650점","20190415","19265"
"75","국내도서","책 읽기의 끝과 시작","K902638521","9791195928835","03100","라티오","강유원 지음","25,000","22,500","2,500","10%","1,250점","20200415","3536"
"76","국내도서","큰별쌤 최태성의 별★별한국사 한국사능력검정시험 심화(1.2.3급) 하","K402636045","9791164421114","13910","이투스북","최태성 지음","14,500","13,050","1,450","10%","720점","20200131","14897"
"77","국내도서","알사탕","K422530533","9791158360375","77810","책읽는곰","백희나 글.그림","12,000","10,800","1,200","10%","600점","20170325","60740"
"78","국내도서","원피스 95","K212638327","9791136225603","","대원씨아이(만화)","오다 에이치로 저자","5,000","4,500","500","10%","250점","20200319","9346"
"79","국내도서","안녕, 나의 순정","K452638739","9791130628912","03810","놀(다산북스)","이영희 지음","16,000","14,400","1,600","10%","800점","20200327","941"
"80","국내도서","BTS 액자 직소퍼즐 108피스 : 지민","K232639983","8809559745828","1","대원앤북","대원앤북 편집부 지음","10,000","9,000","1,000","10%","500점","20200423","1628"
"81","국내도서","이정현의 집밥레스토랑","K772639082","9791190179232","13590","서사원","이정현 지음","22,000","19,800","2,200","10%","1,100점","20200427","3818"
"82","국내도서","코스모스","K772638601","9791190403283","03440","사이언스북스","앤 드루얀 지음, 김명남 옮김","22,000","19,800","2,200","10%","1,100점","20200320","6246"
"83","국내도서","아이디어 불패의 법칙","K592638624","9791189995560","03320","인플루엔셜(주)","알베르토 사보이아 지음, 이지연 옮김","19,800","17,820","1,980","10%","990점","20200330","11033"
"84","국내도서","아내를 모자로 착각한 남자","K052535697","9791159920257","03400","알마","올리버 색스 지음, 조석현 옮김, 이정호 그림","21,000","18,900","2,100","10%","1,050점","20160818","27827"
"85","국내도서","총 균 쇠 (무선 제작)","8970127240","9788970127248","03900","문학사상","제레드 다이아몬드 지음, 김진준 옮김","28,000","25,200","2,800","10%","1,400점","20051219","92365"
"86","국내도서","ETS 토익 정기시험 기출문제집 1000 Vol. 2 Reading (리딩)","8917232191","9788917232196","14740","(주)YBM(와이비엠)","ETS 엮음","17,800","16,020","1,780","10%","890점","20191216","61720"
"87","국내도서","정년이 1","895467142X","9788954671422","07810","문학동네","서이레 지음, 나몬 그림","15,000","13,500","1,500","10%","750점","20200427","3936"
"88","국내도서","사랑한다고 상처를 허락하지 말 것","K502639767","9791165340957","03810","비에이블","김달 지음","14,500","13,050","1,450","10%","720점","20200417","7440"
"89","국내도서","움직임의 힘","K222638935","9791135462245","03190","안드로메디안","켈리 맥고니걸 지음, 박미경 옮김","18,800","16,920","1,880","10%","940점","20200401","7205"
"90","국내도서","여행의 이유","8954655971","9788954655972","03810","문학동네","김영하 지음","13,500","12,150","1,350","10%","670점","20190417","73262"
"91","국내도서","스무고개 탐정 12 : 독버섯과 박쥐","8949195968","9788949195964","74800","비룡소","허교범 지음, 고상미 그림","10,000","9,000","1,000","10%","500점","20200406","3479"
"92","국내도서","이상한 과자 가게 전천당 2","K772635522","9791164060498","74830","길벗스쿨","히로시마 레이코 지음, 쟈쟈 그림, 김정화 옮김","12,000","10,800","1,200","10%","600점","20190705","20735"
"93","국내도서","어제가 없으면 내일도 없다","8998791978","9788998791971","04830","북스피어","미야베 미유키 지음, 김소연 옮김","16,800","15,120","1,680","10%","840점","20200413","2121"
"94","국내도서","내가 원하는 것을 나도 모를 때","K182636731","9791130627878","03810","다산초당(다산북스)","전승환 지음","16,000","14,400","1,600","10%","800점","20200108","9689"
"95","국내도서","김락희의 인체 드로잉","893158850X","9788931588507","13600","성안당","김락희 지음, 윤관현 감수","35,000","31,500","3,500","10%","1,750점","20191127","46460"
"96","국내도서","ETS 토익 정기시험 기출문제집 1000 Vol. 2 Listening (리스닝)","8917232183","9788917232189","13740","(주)YBM(와이비엠)","ETS 엮음","17,800","16,020","1,780","10%","890점","20191216","56130"
"97","국내도서","부의 추월차선","8994702342","9788994702346","13320","토트","엠제이 드마코 지음, 신소영 옮김","15,000","13,500","1,500","10%","750점","20130820","28879"
"98","국내도서","지적 대화를 위한 넓고 얕은 지식 2","K912636841","9791190313193","03100","웨일북","채사장 지음","16,000","14,400","1,600","10%","800점","20200201","49595"
"99","국내도서","그리스 로마 신화 16 : 페르세우스, 영웅 신화의 시작","8950971518","9788950971519","74800","아울북","박시연 지음, 최우빈 그림, 김헌 감수","15,000","13,500","1,500","10%","750점","20200414","2258"
"100","국내도서","2020 이동기 영어 실전동형 모의고사 Vol.2","K772638029","9791163718963","13740","에스티유니타스","이동기 지음","16,000","14,400","1,600","10%","0점","20200320","2052"
"101","국내도서","호밀밭의 파수꾼","K022831285","9788937460470","04840","민음사","J.D. 샐린저 지음, 공경희 옮김","8,000","7,200","800","10%","400점","20010530","64333"
"102","국내도서","삼국지톡 1","8954671128","9788954671125","04910","문학동네","무적핑크 지음, 이리 그림, 와이랩(YLAB) 기획.제작","14,500","13,050","1,450","10%","720점","20200408","1800"
"103","국내도서","동물농장","893746005X","9788937460050","04840","민음사","조지 오웰 지음, 도정일 옮김","8,000","7,200","800","10%","400점","19980805","74094"
"104","국내도서","만복이네 떡집","8949161346","9788949161341","74800","비룡소","김리리 지음, 이승현 그림","11,000","9,900","1,100","10%","550점","20100528","73933"
"105","국내도서","유튜브는 책을 집어삼킬 것인가","8998439794","9788998439798","03370","따비","김성우.엄기호 지음","16,000","14,400","1,600","10%","800점","20200420","8928"
"106","국내도서","2020 해커스 GSAT 삼성직무적성검사 최신기출유형","8969651519","9788969651518","13320","챔프스터디","해커스 취업교육연구소 지음","21,900","19,710","2,190","10%","1,090점","20200131","2184"
"107","국내도서","이상한 과자 가게 전천당 3","K142636199","9791164060931","74830","길벗스쿨","히로시마 레이코 지음, 쟈쟈 그림, 김정화 옮김","12,000","10,800","1,200","10%","600점","20191111","16667"
"108","국내도서","Go Go 카카오프렌즈 13 : 호주","8950987007","9788950987008","74900","아울북","김미영 지음, 김정한 그림","14,800","13,320","1,480","10%","740점","20200325","5119"
"109","국내도서","천년의 수업","K412639981","9791130629452","03100","다산초당(다산북스)","김헌 지음","16,000","14,400","1,600","10%","800점","20200416","3683"
"110","국내도서","BTS 액자 직소퍼즐 108피스 : 정국","K372639983","8809559745835","1","대원앤북","대원앤북 편집부 지음","10,000","9,000","1,000","10%","500점","20200422","1720"
"111","국내도서","BTS 액자 직소퍼즐 108피스 : 뷔","K352639983","8809559745811","1","대원앤북","대원앤북 편집부 지음","10,000","9,000","1,000","10%","500점","20200423","1529"
"112","국내도서","설민석의 삼국지 2","8933870830","9788933870839","04000","세계사","설민석 지음","22,000","19,800","2,200","10%","1,100점","20190820","13681"
"113","국내도서","인생의 마지막 순간에서","K652635924","9791135433245","03840","비잉(Being)","샐리 티스데일 지음, 박미경 옮김","16,500","14,850","1,650","10%","820점","20190619","9110"
"114","국내도서","내 인생 구하기","8901240122","9788901240121","03320","웅진지식하우스","개리 비숍 지음, 이지연 옮김","16,000","14,400","1,600","10%","800점","20200327","3784"
"115","국내도서","대학생을 위한 글쓰기 기초","8959668087","9788959668083","93810","태학사","황정산.남정희.최예열.채석용 지음","13,000","13,000","0","0%","390점","20170227","1445"
"116","국내도서","체리새우 : 비밀글입니다","8954654754","9788954654753","03810","문학동네","황영미 지음","11,500","10,350","1,150","10%","570점","20190128","70920"
"117","국내도서","코드네임 J","8952742702","9788952742704","74810","시공주니어","강경수 지음","12,000","10,800","1,200","10%","600점","20200325","3182"
"118","국내도서","신친일파","K272638425","9791190494854","03340","봄이아트북스","호사카 유지 지음","18,000","16,200","1,800","10%","900점","20200327","2049"
"119","국내도서","일분치료법","K742531983","9791196101817","13510","트루힐링북스(True Healing Books)","매디슨 카바노프 지음","12,000","10,800","1,200","10%","600점","20170518","5428"
"120","국내도서","페스트 (무선)","8954638899","9788954638890","04860","문학동네","알베르 카뮈 지음, 유호식 옮김","14,000","12,600","1,400","10%","700점","20151226","8230"
"121","국내도서","데미안","8937460440","9788937460449","04850","민음사","헤르만 헤세 지음, 전영애 옮김","8,000","7,200","800","10%","400점","20001220","94089"
"122","국내도서","하버드 상위 1퍼센트의 비밀 (하드커버 리커버 에디션)","K062630696","9788947544085","03320","한국경제신문","정주영 지음","16,000","14,400","1,600","10%","800점","20181017","1861"
"123","국내도서","설민석의 삼국지 1","8933870792","9788933870792","04000","세계사","설민석 지음","22,000","19,800","2,200","10%","1,100점","20190717","16066"
"124","국내도서","정의란 무엇인가","K312832657","9788937834790","03300","와이즈베리","마이클 샌델 지음, 김명철 옮김, 김선욱 감수","15,000","13,500","1,500","10%","750점","20141120","58152"
"125","국내도서","이미 어쩔 수 없는 힘듦이 내게 찾아왔다면","K992638735","9791196797720","03810","강한별","글배우 지음","13,500","12,150","1,350","10%","670점","20200327","1971"
"126","국내도서","1일 1페이지, 세상에서 가장 짧은 교양 수업 365","K692636898","9791190305679","03030","위즈덤하우스","데이비드 키더.노아 D. 오펜하임 지음, 허성심 옮김","16,000","14,400","1,600","10%","800점","20191030","21058"
"127","국내도서","자기만의 방 (리커버)","8937420430","9788937420436","03840","민음사","버지니아 울프 지음, 이미애 옮김","13,500","12,150","1,350","10%","670점","20200310","12214"
"128","국내도서","조식 : 아침을 먹다가 생각한 것들","K292638623","9791190403535","03810","세미콜론","이다혜 지음","12,000","10,800","1,200","10%","600점","20200323","1800"
"129","국내도서","하체 밸런스 스트레칭","K152635367","9791189584184","03510","포레스트북스","다카하시 유키 지음, 조은아 옮김","15,500","13,950","1,550","10%","770점","20190318","1701"
"130","국내도서","세상에서 가장 힘센 소녀 삐삐","8952762886","9788952762887","77850","시공주니어","아스트리드 린드그렌 지음, 잉리드 방 니만 그림, 김영진 옮김","15,000","13,500","1,500","10%","750점","20200325","1347"
"131","국내도서","사람은 어떻게 생각하고 배우고 기억하는가","K202638302","9791158511746","03190","토네이도","제레드 쿠니 호바스 지음, 김나연 옮김","17,000","15,300","1,700","10%","850점","20200320","4469"
"132","국내도서","흔한남매 3","K782636924","9791164134267","77810","미래엔아이세움","흔한남매 원작, 백난도 글, 유난희 그림, 샌드박스 네트워크 감수","12,000","10,800","1,200","10%","600점","20200109","22394"
"133","국내도서","만화로 보는 민주화운동 세트 - 전4권","8936486535","9788936486532","","창비","김홍모 외 지음, 민주화운동기념사업회 기획","56,000","50,400","5,600","10%","2,800점","20200403","2024"
"134","국내도서","이상한 과자 가게 전천당 4","K272636199","9791164060948","74830","길벗스쿨","히로시마 레이코 지음, 쟈쟈 그림, 김정화 옮김","12,000","10,800","1,200","10%","600점","20191111","15308"
"135","국내도서","우리의 불행은 당연하지 않습니다","8965749891","9788965749899","03330","해냄","김누리 지음","16,500","14,850","1,650","10%","820점","20200306","18881"
"136","국내도서","메타인지 학습법","8950981890","9788950981891","03370","21세기북스","리사 손 지음","18,000","16,200","1,800","10%","900점","20190626","8827"
"137","국내도서","재혼황후 3","K472639987","9791164791156","04810","해피북스투유","알파타르트 지음","14,000","12,600","1,400","10%","700점","20200428","3202"
"138","국내도서","메모의 마법","K972638602","9791162541340","03190","비즈니스북스","마에다 유지 지음, 김윤경 옮김","14,000","12,600","1,400","10%","700점","20200318","2853"
"139","국내도서","2020 해커스 GSAT 삼성직무적성검사 실전모의고사","8969651527","9788969651525","13320","챔프스터디","해커스 취업교육연구소 지음","20,900","18,810","2,090","10%","1,040점","20200210","1651"
"140","국내도서","나답게 살고 있습니다","K172638401","9791190582278","07830","이봄","마스다 미리 지음, 박정임 옮김","13,000","11,700","1,300","10%","650점","20200317","3053"
"141","국내도서","2020 단기 합격 해커스 NCS 직업기초능력평가 + 직무수행능력평가","8969651500","9788969651501","13320","해커스공기업","김소원 외 지음","19,800","17,820","1,980","10%","990점","20200102","3704"
"142","국내도서","명리심리학","K142637114","9791130628639","03180","다산북스","양창순 지음","16,000","14,400","1,600","10%","800점","20200225","6070"
"143","국내도서","시작의 기술","K852737423","9788901230658","03320","웅진지식하우스","개리 비숍 지음, 이지연 옮김","16,000","14,400","1,600","10%","800점","20190418","17740"
"144","국내도서","변변찮은 마술강사와 금기교전 15","K032638449","9791127854966","04830","디앤씨미디어(주)(D&C미디어)","히츠지 타로 지음, 최승원 옮김, 미시마 쿠로네 그림","7,800","7,020","780","10%","390점","20200410","1085"
"145","국내도서","생강빵과 진저브레드","8934932651","9788934932659","03810","비채","김지현 지음, 최연호 감수","14,800","13,320","1,480","10%","740점","20200330","2153"
"146","국내도서","푸른 사자 와니니","8936442805","9788936442804","73810","창비","이현 지음, 오윤화 그림","10,800","9,720","1,080","10%","540점","20150625","71196"
"147","국내도서","우리가 인생이라 부르는 것들","K242637915","9791189995539","03810","인플루엔셜(주)","정재찬 지음","16,000","14,400","1,600","10%","800점","20200225","10122"
"148","국내도서","목소리를 드릴게요","K842636722","9791165300005","03810","아작","정세랑 지음","14,800","13,320","1,480","10%","740점","20200106","12176"
"149","국내도서","데일 카네기 인간관계론 & 자기관리론","K422637591","9791163400363","03320","베이직북스","데일 카네기 지음, 이문필 옮김","12,800","11,520","1,280","10%","640점","20200210","4422"
"150","국내도서","이기적 유전자","8932473900","9788932473901","03470","을유문화사","리처드 도킨스 지음, 홍영남.이상임 옮김","20,000","18,000","2,000","10%","1,000점","20181020","88804"
"151","국내도서","이정훈 교수의 기독교와 선거","K422638224","9791196987909","03230","도서출판 PLI(피엘아이)","이정훈 지음","9,000","8,100","900","10%","450점","20200316","1632"
"152","국내도서","배지윤 누리해설","K992639987","9791155027981","13370","미래가치","배지윤 지음","29,000","26,100","2,900","10%","1,450점","20200417","2738"
"153","국내도서","멋진 신세계","8973814729","9788973814725","03840","(주)태일소담출판사","올더스 헉슬리 지음, 안정효 옮김","13,800","12,420","1,380","10%","690점","20150612","45542"
"154","국내도서","에이트","K702636286","9791188388905","03320","차이정원","이지성 지음","17,000","15,300","1,700","10%","850점","20191021","20460"
"155","국내도서","거미입니다만, 문제라도? 12","K482639864","9791127855024","04830","디앤씨미디어(주)(D&C미디어)","바바 오키나 지음, 키류 츠카사 그림, 김성래 옮김","9,800","8,820","980","10%","490점","20200420","1425"
"156","국내도서","해커스 토익 실전 1000제 1 RC Reading 문제집 (리딩)","8965422639","9788965422631","13740","해커스어학연구소(Hackers)","해커스어학연구소 지음","11,900","10,710","1,190","10%","590점","20200423","40338"
"157","국내도서","초판본 페스트 (양장)","K792638582","9791164452125","03860","더스토리","알베르 카뮈 지음, 변광배 옮김","13,800","12,420","1,380","10%","690점","20200320","3950"
"158","국내도서","당신의 삶에 명상이 필요할 때","K332637011","9791188331826","03190","스노우폭스북스","앤디 퍼디컴 지음, 안진환 옮김","16,500","14,850","1,650","10%","820점","20200305","5946"
"159","국내도서","페인트 (반양장)","893645689X","9788936456894","43810","창비","이희영 지음","13,000","11,700","1,300","10%","650점","20190419","42654"
"160","국내도서","거기에 가면 좋은 일이 생길 거예요","K962639987","9791190786140","03810","위즈덤하우스","구작가 지음","14,500","13,050","1,450","10%","720점","20200420","1839"
"161","국내도서","해커스 토익 RC 리딩 READING","8965423341","9788965423348","13740","해커스어학연구소(Hackers)","데이빗 조 (David Cho) 지음","18,800","16,920","1,880","10%","940점","20200102","42034"
