순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
"56","국내도서","파타고니아, 파도가 칠 때는 서핑을","8998075717","9788998075712","03320","라이팅하우스","이본 쉬나드 지음, 이영래 옮김","19,800","17,820","1,980","10%","990점","20200430","13188"
"57","국내도서","소원 떡집","8949162059","9788949162058","74800","비룡소","김리리 지음, 이승현 그림","11,000","9,900","1,100","10%","550점","20200429","28253"
"58","국내도서","만화 그녀가 공작저로 가야 했던 사정 3 (아담 일러스트 키링 + 노아 대형 일러스트 카드 + 엽서 2종 포함 한정판)","K902630735","9791189320669","04810","디앤씨웹툰비즈","고래 지음, 밀차 원작","25,000","22,500","2,500","10%","1,250점","20200812","1277"
"59","국내도서","코로나 이후의 세계","K382639512","9791158740757","03320","미디어숲","제이슨 솅커 지음, 박성현 옮김","14,800","13,320","1,480","10%","740점","20200530","6428"
"60","국내도서","나는 나로 살기로 했다 (100만 부 기념 클래식 에디션)","K162638125","9791187119845","03810","마음의숲","김수현 지음","13,800","12,420","1,380","10%","690점","20161125","46760"
"61","국내도서","소설 보다 : 여름 2020","8932036632","9788932036632","03810","문학과지성사","강화길 외 지음","3,500","3,150","350","10%","170점","20200617","3488"
"62","국내도서","만복이네 떡집","8949161346","9788949161341","74800","비룡소","김리리 지음, 이승현 그림","11,000","9,900","1,100","10%","550점","20100528","73933"
"63","국내도서","해커스 토익 LC 리스닝 LISTENING","896542335X","9788965423355","","해커스어학연구소(Hackers)","데이빗 조 (David Cho) 지음","18,800","16,920","1,880","10%","940점","20200102","32148"
"64","국내도서","해커스 토익 실전 1000제 1 RC Reading 문제집 (리딩)","8965422639","9788965422631","13740","해커스어학연구소(Hackers)","해커스어학연구소 지음","11,900","10,710","1,190","10%","590점","20200423","40338"
"65","국내도서","Who? Special 도티","K682630418","9791156395256","14990","스튜디오다산(주)","김현수 지음, 유희석 그림, 나희선 감수","14,000","12,600","1,400","10%","700점","20200701","2617"
"66","국내도서","N잡하는 허대리의 월급 독립 스쿨","K602630702","9791158511807","03320","토네이도","N잡하는 허대리 지음","16,800","15,120","1,680","10%","840점","20200710","2441"
"67","국내도서","주식투자 무작정 따라하기","K982636921","9791165210144","13320","길벗","윤재수 지음","18,000","16,200","1,800","10%","900점","20191220","27234"
"68","국내도서","봄날의 개","K722631687","9791190908177","04810","위즈덤하우스","조용 지음, 잠산 그림","12,000","10,800","1,200","10%","600점","20200730","5567"
"69","국내도서","유원 (양장)","893643442X","9788936434427","03810","창비","백온유 지음","13,000","11,700","1,300","10%","650점","20200619","5049"
"70","국내도서","코스모스","8983711892","9788983711892","03400","사이언스북스","칼 세이건 지음, 홍승수 옮김","19,900","17,910","1,990","10%","990점","20061220","132562"
"71","국내도서","아몬드 (반양장)","8936456784","9788936456788","43810","창비","손원평 지음","13,000","11,700","1,300","10%","650점","20170331","66593"
"72","국내도서","동아 연세 초등국어사전","8900448803","9788900448801","","동아출판(사전)","동아출판(참고서) 편집부 엮음","36,000","32,400","3,600","10%","1,800점","20200110","24683"
"73","국내도서","명탐정 코난 98","K502631511","9791136721617","","서울미디어코믹스(서울문화사)","아오야마 고쇼 지음","5,500","4,950","550","10%","270점","20200725","4769"
"74","국내도서","2020 시나공 총정리 컴퓨터활용능력 1급 필기 (2급 포함, 8절)","K502636368","9791160508994","13000","길벗","길벗R&D.강윤석 외 지음","19,000","17,100","1,900","10%","950점","20190909","4615"
"75","국내도서","달 너머로 달리는 말","K972639542","9791190052337","03810","파람북","김훈 지음","14,000","12,600","1,400","10%","700점","20200615","3745"
"76","국내도서","카레가 보글보글","K802630418","9791158361884","77830","책읽는곰","구도 노리코 글.그림, 윤수정 옮김","12,000","10,800","1,200","10%","600점","20200710","4212"
"77","국내도서","보이지 않는 여자들","8901242648","9788901242644","03330","웅진지식하우스","캐럴라인 크리아도 페레스 지음, 황가한 옮김","18,500","16,650","1,850","10%","920점","20200706","7770"
"78","국내도서","큰별쌤 최태성의 별★별한국사 7일의 기적 한국사능력검정시험 심화(1.2.3급)","K662639118","9791164428816","13910","이투스북","최태성 지음","15,000","13,500","1,500","10%","750점","20200512","3843"
"79","국내도서","큰별쌤 최태성의 별★별한국사 기출 500제 한국사능력검정시험 심화(1.2.3급)","K562631686","9791165980245","","이투스북","최태성 지음","18,000","16,200","1,800","10%","900점","20200721","4553"
"80","국내도서","30개 도시로 읽는 세계사","K172630316","9791130630366","03900","다산초당(다산북스)","조 지무쇼 엮음, 최미숙 옮김, 진노 마사후미 감수","16,800","15,120","1,680","10%","840점","20200706","4525"
"81","국내도서","사람에 대한 예의","K452639540","9791190030519","03300","어크로스","권석천 지음","15,000","13,500","1,500","10%","750점","20200605","5009"
"82","국내도서","미움","K732630311","9791189499112","77810","만만한책방","조원희 지음","12,000","10,800","1,200","10%","600점","20200706","5712"
"83","국내도서","슈퍼 토끼","K132630361","9791158361839","77810","책읽는곰","유설화 글.그림","13,000","11,700","1,300","10%","650점","20200612","11684"
"84","국내도서","하버드 상위 1퍼센트의 비밀 (리커버 에디션)","K722739037","9788947544085","03320","한국경제신문","정주영 지음","16,000","14,400","1,600","10%","800점","20181017","12864"
"85","국내도서","해커스 토익 실전 1000제 1 LC Listening 문제집 (리스닝)","8965422612","9788965422617","13740","해커스어학연구소(Hackers)","해커스어학연구소 지음","11,900","10,710","1,190","10%","590점","20181126","34324"
"86","국내도서","너와 함께라면 인생도 여행이다 (여름 한정 특별판)","K552630210","9791170400097","03810","열림원","나태주 지음","13,500","12,150","1,350","10%","670점","20200630","40521"
"87","국내도서","해커스 토익 스타트 리딩 RC","8965423376","9788965423379","13740","해커스어학연구소(Hackers)","데이빗 조 (David Cho) 지음","14,900","13,410","1,490","10%","740점","20200102","54394"
"88","국내도서","타오르는 마음","K402630523","9791190492836","03810","은행나무","이두온 지음","14,500","13,050","1,450","10%","720점","20200702","1411"
"89","국내도서","소년이 온다 (특별한정판, 양장)","8936434411","9788936434410","03810","창비","한강 지음","13,000","11,700","1,300","10%","650점","20200427","89466"
"90","국내도서","자이언트펭TV 펭수 미니 스티커","K812631415","8809559746603","1","대원키즈","대원키즈 편집부 지음","4,000","3,200","800","20%","40점","20200720","1692"
"91","국내도서","아무튼, 언니","K292631070","9791188343324","02810","제철소","원도 지음","12,000","10,800","1,200","10%","600점","20200720","3530"
"92","국내도서","킨 (리커버 에디션)","8934992867","9788934992868","04800","비채","옥타비아 버틀러 지음, 이수현 옮김","15,000","13,500","1,500","10%","750점","20200713","9912"
"93","국내도서","선량한 차별주의자","8936477196","9788936477196","03300","창비","김지혜 지음","15,000","13,500","1,500","10%","750점","20190717","47191"
"94","국내도서","오래 준비해온 대답","K672639180","9791197021602","03810","복복서가","김영하 지음","16,500","14,850","1,650","10%","820점","20200429","14887"
"95","국내도서","일간 이슬아 수필집 (2020 리미티드 에디션)","K132630217","9791196589103","03810","헤엄","이슬아 지음","17,000","15,300","1,700","10%","850점","20181015","16470"
"96","국내도서","푸름아빠 거울육아","8947545945","9788947545945","03590","한국경제신문","최희수 지음","16,800","15,120","1,680","10%","840점","20200603","4608"
"97","국내도서","책 먹는 여우의 여행일기","8934990236","9788934990239","73850","주니어김영사","프란치스카 비어만 지음, 송순섭 옮김","12,000","10,800","1,200","10%","600점","20200619","4049"
"98","국내도서","나는 왜 네 말이 힘들까","K662630706","9791190846011","03180","한빛라이프","박재연 지음","16,800","15,120","1,680","10%","840점","20200701","14266"
"99","국내도서","맛있게 살 빠지는 고단백 저탄수화물 다이어트 레시피","K532639637","9791197035234","13590","비에이블","미니 박지우 지음","17,500","15,750","1,750","10%","870점","20200528","7697"
"100","국내도서","엄마, 주식 사주세요 (리커버 에디션)","8947545937","9788947545938","03320","한국경제신문","존 리 지음","15,000","13,500","1,500","10%","750점","20200528","7723"
"101","국내도서","월드 오브 사이버펑크 2077","8959529214","9788959529216","13000","제우미디어","CD PROJEKT RED 지음, 정호운 옮김","38,000","36,100","1,900","5%","1,140점","20200728","1742"
"102","국내도서","코로나 사피엔스","K302639540","9791189995898","03300","인플루엔셜(주)","최재천 외 지음","15,000","13,500","1,500","10%","750점","20200610","8685"
"103","국내도서","2020 하반기 최신판 해커스공기업 단기 합격 NCS 기본서 직업기초능력평가 + 직무수행능력평가","8969651721","9788969651723","13320","해커스공기업","김소원 외 지음","19,800","17,820","1,980","10%","990점","20200702","3223"
"104","국내도서","어린 왕자 (리커버 특별판)","8932920184","9788932920184","03860","열린책들","앙투안 드 생텍쥐페리 지음, 황현산 옮김","10,800","9,720","1,080","10%","540점","20200324","9772"
"105","국내도서","마음의 오류들","8925536935","9788925536934","03400","알에이치코리아(RHK)","에릭 R. 캔델 지음, 이한음 옮김","24,000","21,600","2,400","10%","1,200점","20200701","2280"
"106","국내도서","지리의 힘","8993178690","9788993178692","03300","사이","팀 마샬 지음, 김미선 옮김","20,000","18,000","2,000","10%","1,000점","20160810","50574"
"107","국내도서","2020 에듀윌 한국사 능력 검정시험 기출문제집 심화(1.2.3급)","K852638145","9791136004734","13910","에듀윌","에듀윌 한국사교육연구소 지음","18,000","16,200","1,800","10%","900점","20200408","1707"
"108","국내도서","해커스 토익 스타트 리스닝 LC","8965423384","9788965423386","13740","해커스어학연구소(Hackers)","데이빗 조 (David Cho) 지음","14,900","13,410","1,490","10%","740점","20200102","42092"
"109","국내도서","체스트넛 스트리트","8954672892","9788954672894","03840","문학동네","메이브 빈치 지음, 정연희 옮김","16,500","14,850","1,650","10%","820점","20200703","1159"
"110","국내도서","이상하고 자유로운 할머니가 되고 싶어 (리커버 산책 에디션)","K932630809","9791190030472","03810","어크로스","무루(박서영) 지음","14,000","12,600","1,400","10%","700점","20200512","10873"
"111","국내도서","좀비고등학교 코믹스 19","K952630800","9791188380763","","겜툰","유대영 지음, 라임스튜디오 그림","9,800","8,820","980","10%","490점","20200630","3001"
"112","국내도서","지적 대화를 위한 넓고 얕은 지식 1","K992636841","9791190313186","03100","웨일북","채사장 지음","16,000","14,400","1,600","10%","800점","20200201","85305"
"113","국내도서","적당히 가까운 사이","8968332649","9788968332647","03810","허밍버드","댄싱스네일 지음","14,500","13,050","1,450","10%","720점","20200622","2516"
"114","국내도서","ETS 토익 정기시험 기출문제집 1000 Vol.1 Reading","8917230563","9788917230567","14740","(주)YBM(와이비엠)","ETS 엮음","17,800","16,020","1,780","10%","890점","20181217","44995"
"115","국내도서","당근 유치원","8936455486","9788936455484","77810","창비","안녕달 지음","13,000","11,700","1,300","10%","650점","20200522","18984"
"116","국내도서","사피엔스 (무선본)","K462832219","9788934972464","03900","김영사","유발 하라리 지음, 조현욱 옮김, 이태수 감수","22,000","19,800","2,200","10%","1,100점","20151123","110695"
"117","국내도서","2021 선재국어 기본서 - 전4권","K412630734","9791165760274","14710","에스티유니타스","이선재 지음","49,000","44,100","4,900","10%","490점","20200710","2570"
"118","국내도서","먹어서 병을 이기는 법","8965963869","9788965963868","03510","흐름출판","윌리엄 리 지음, 신동숙 옮김, 김남규 감수","22,000","19,800","2,200","10%","1,100점","20200701","2503"
"119","국내도서","주식 공부 5일 완성","8947544043","9788947544047","03320","한국경제신문i","샌드 타이거 샤크(박민수) 지음","18,000","16,200","1,800","10%","180점","20180928","3126"
"120","국내도서","전생했더니 슬라임이었던 건에 대하여 16","K532630692","9791165078515","","㈜소미미디어","후세 지음, 밋츠바 그림, 도영명 옮김","11,000","9,900","1,100","10%","550점","20200703","2788"
"121","국내도서","언컨택트 Uncontact","K012639065","9791197016806","03320","퍼블리온","김용섭 지음","18,000","16,200","1,800","10%","900점","20200416","6738"
"122","국내도서","해커스 토익 실전 1200제 READING(RC) 리딩","8965423732","9788965423737","13740","해커스어학연구소(Hackers)","해커스어학연구소 지음","17,900","16,110","1,790","10%","890점","20200701","10491"
"123","국내도서","영단기 토익 실전 1000제 1 RC 문제집 + 해설집","K122635029","9791163713975","13740","커넥츠영단기","영단기 연구소 엮음","11,000","9,900","1,100","10%","550점","20190626","12038"
"124","국내도서","당신은 언제 노래가 되지","8932037477","9788932037479","03810","문학과지성사","허연 지음","12,000","10,800","1,200","10%","600점","20200617","8137"
"125","국내도서","초집중","K142631595","9791135485121","03190","안드로메디안","니르 이얄 지음, 김고명 옮김","16,800","15,120","1,680","10%","840점","20200722","9795"
"126","국내도서","지적 대화를 위한 넓고 얕은 지식 : 제로 편","K622636607","9791190313131","03100","웨일북","채사장 지음","19,800","17,820","1,980","10%","990점","20191224","61240"
"127","국내도서","어딘가 상상도 못 할 곳에, 수많은 순록 떼가","K252631776","9791158887162","04840","황금가지","켄 리우 지음, 장성주 옮김","14,800","13,320","1,480","10%","740점","20200707","4696"
"128","국내도서","PLUS/SLAM DUNK ILLUSTRATIONS 2 플러스/슬램덩크 일러스트 화보집 2","K502631872","9791136228758","","대원씨아이(만화)","이노우에 타케히코 지음","39,000","35,100","3,900","10%","1,950점","20200720","10732"
"129","국내도서","ETS 토익 정기시험 기출문제집 1000 Vol.1 Listening","8917230555","9788917230550","14740","(주)YBM(와이비엠)","ETS 엮음","17,800","16,020","1,780","10%","890점","20181217","38942"
"130","국내도서","흔한남매 4","K992638123","9791164134847","77810","미래엔아이세움","흔한남매 원작, 백난도 글, 유난희 그림, 샌드박스 네트워크 감수","12,000","10,800","1,200","10%","600점","20200326","19838"
"131","국내도서","책 좀 빌려줄래?","K922631071","9791155812846","03800","윌북","그랜트 스나이더 지음, 홍한결 옮김","14,800","13,320","1,480","10%","740점","20200710","4217"
"132","국내도서","아무튼, 여름","K782639630","9791188343317","02810","제철소","김신회 지음","12,000","10,800","1,200","10%","600점","20200529","9249"
"133","국내도서","세계미래보고서 2035-2055","K372639634","9791159099878","03320","교보문고(단행본)","박영숙.제롬 글렌 지음","22,000","19,800","2,200","10%","1,100점","20200605","5320"
"134","국내도서","페스트","8937462672","9788937462672","04800","민음사","알베르 카뮈 지음, 김화영 옮김","14,000","12,600","1,400","10%","700점","20110325","33799"
"135","국내도서","내가 너의 첫문장이었을 때","8901243288","9788901243283","04810","웅진지식하우스","김민섭 외 지음, 북크루 기획","15,000","13,500","1,500","10%","750점","20200701","1309"
"136","국내도서","부자의 말센스","K442639282","9791190630344","03320","위즈덤하우스","김주하 지음","15,000","13,500","1,500","10%","750점","20200429","4686"
"137","국내도서","내가 말하고 있잖아","8937473283","9788937473289","04810","민음사","정용준 지음","14,000","12,600","1,400","10%","700점","20200626","3580"
"138","국내도서","팬데믹 패닉","K342630702","9791164050680","03330","북하우스","슬라보예 지젝 지음, 강우성 옮김","15,000","13,500","1,500","10%","750점","20200626","2148"
"139","국내도서","숙명","K162639017","9791165077259","03830","㈜소미미디어","히가시노 게이고 지음, 권남희 옮김","16,800","15,120","1,680","10%","840점","20200529","2972"
"140","국내도서","멋지다!","8966351174","9788966351176","73830","북뱅크","쓰쓰이 도모미 지음, 요시타케 신스케 그림, 김숙 옮김","13,000","11,700","1,300","10%","650점","20200730","1791"
"141","국내도서","부자 아빠 가난한 아빠 1 (20주년 특별 기념판)","K162532501","9791158883591","03320","민음인","로버트 기요사키 지음, 안진환 옮김","17,000","15,300","1,700","10%","850점","20180222","125850"
"142","국내도서","룬샷","8965963796","9788965963790","03320","흐름출판","사피 바칼 지음, 이지연 옮김","18,000","16,200","1,800","10%","900점","20200427","9936"
"143","국내도서","지박소년 하나코 군 9","K982630596","9791130799537","","루트미디어","아이다이로 지음","5,500","4,950","550","10%","270점","20200629","3108"
"144","국내도서","영단기 토익 실전 1000제 1 LC 문제집 + 해설집","K282635029","9791163713982","13740","커넥츠영단기","영단기 연구소 엮음","11,000","9,900","1,100","10%","550점","20190626","11007"
"145","국내도서","현명한 투자자","8957821309","9788957821305","03320","국일증권경제연구소","벤저민 그레이엄 지음, 이건 옮김, 신진오 감수","23,000","20,700","2,300","10%","1,150점","20200526","32138"
"146","국내도서","수제비 정보처리기사 필기(2020) 1권+2권 합본세트","K832636813","9791157674602","13000","건기원","NCS 정보처리기술사 연구회 지음","28,000","25,200","2,800","10%","1,400점","20200110","1836"
"147","국내도서","데이트 어 라이브 22","K432630418","9791127856007","04830","디앤씨미디어(주)(D&C미디어)","타치바나 코우시 지음, 츠나코 그림, 이승원 옮김","7,800","7,020","780","10%","390점","20200710","1451"
"148","국내도서","2020 오직 간호대생을 위한 간호사 면접","K672639962","9791163610472","13320","홍지문","주선희.간호취업연구소 지음","25,000","22,500","2,500","10%","1,250점","20200408","1374"
"149","국내도서","한 권으로 끝내는 해커스 토익 700+ (LC + RC)","8965422000","9788965422006","13740","해커스어학연구소(Hackers)","해커스어학연구소 지음","19,500","17,550","1,950","10%","970점","20161010","17105"
"150","국내도서","넌 나의 우주야","8901240874","9788901240879","74800","웅진주니어","앤서니 브라운 지음, 공경희 옮김","13,000","11,700","1,300","10%","650점","20200713","3748"
"151","국내도서","설민석의 한국사 대모험 13","K662638920","9791165382650","74910","아이휴먼","설민석.스토리박스 지음, 정현희 그림, 태건 역사 연구소 감수","12,000","10,800","1,200","10%","600점","20200323","12005"
"152","국내도서","해커스 토익 실전 1200제 LISTENING(LC) 리스닝","8965423740","9788965423744","13740","해커스어학연구소(Hackers)","해커스어학연구소 지음","17,900","16,110","1,790","10%","890점","20200701","9091"
"153","국내도서","절대수익 투자법칙","K392630523","9791188279838","03320","이레미디어","김동주 지음","17,500","15,750","1,750","10%","870점","20200720","3010"
"154","국내도서","키드 스파이 1 : 사라진 보물","K132630114","9791165790691","74840","시공주니어","맥 바넷 지음, 마이크 로워리 그림, 이재원 옮김","13,500","12,150","1,350","10%","670점","20200615","2052"
"155","국내도서","재무제표 모르면 주식투자 절대로 하지마라","K042636037","9791190242271","13320","베가북스","사경인 지음","19,800","17,820","1,980","10%","990점","20200110","20432"
"156","국내도서","총 균 쇠 (무선 제작)","8970127240","9788970127248","03900","문학사상","제레드 다이아몬드 지음, 김진준 옮김","28,000","25,200","2,800","10%","1,400점","20051219","92365"
"157","국내도서","3월의 라이온 15","K882630701","9791134855406","","시리얼(학산문화사)","우미노 치카 지음, 서현아 옮김","8,000","7,200","800","10%","400점","20200623","3053"
"158","국내도서","놓지 마 초등 영단어 1","K502630360","9791190786768","67740","위즈덤하우스","신태훈.나승훈 지음, 송정미 감수","14,000","12,600","1,400","10%","700점","20200630","3981"
