순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
39,국내도서,해커스 토익 기출 보카 TOEIC VOCA 단어장,8965422787,9.78897E+12,13740,해커스어학연구소(Hackers),데이빗 조 (David Cho) 지음,"12,900","11,610","1,290",10%,640점,20190102,235607
40,국내도서,ETS 토익 정기시험 기출문제집 1000 Vol. 3 Listening (리스닝),891723853X,9.78892E+12,13740,(주)YBM(와이비엠),ETS 엮음,"17,800","16,020","1,780",10%,890점,20211213,180570
41,국내도서,크리스마스 타일,8936438891,9.78894E+12,3810,창비,김금희 지음,"15,000","13,500","1,500",10%,750점,20221125,27534
42,국내도서,나의 월급 독립 프로젝트 (리마스터 에디션),8901265508,9.7889E+12,3320,리더스북,유목민 지음,"19,800","17,820","1,980",10%,990점,20221028,24661
43,국내도서,365일 명화 일력 (윈터 에디션 한정판) (스프링),K152839929,9.79119E+12,600,빅피시,김영숙 지음,"18,800","16,920","1,880",10%,940점,20211103,40206
44,국내도서,‘한 번 더’의 힘,K092830175,9.79116E+12,3190,토네이도,"에드 마일렛 지음, 박병화 옮김","18,000","16,200","1,800",10%,900점,20221114,18265
45,국내도서,작은 땅의 야수들,K042839491,9.79113E+12,3840,다산책방,"김주혜 지음, 박소현 옮김","18,000","16,200","1,800",10%,900점,20220928,25070
46,국내도서,이상한 집,K252839542,9.7912E+12,3830,리드비,"우케쓰 지음, 김은모 옮김","15,000","13,500","1,500",10%,750점,20221027,10392
47,국내도서,Stick 스틱! (15주년 기념판),8901266091,9.7889E+12,3320,웅진지식하우스,"칩 히스.댄 히스 지음, 안진환.박슬라 옮김","19,000","17,100","1,900",10%,950점,20221021,40795
48,국내도서,아파트 투자는 사이클이다,K932839336,9.79119E+12,3320,여의도책방,이현철 지음,"20,000","18,000","2,000",10%,"1,000점",20221028,19552
49,국내도서,사이언스 2023,8949132427,9.78895E+12,73400,비룡소,"내셔널지오그래픽 키즈 지음, 이한음.김아림 옮김","25,000","22,500","2,500",10%,"1,250점",20221031,16194
50,국내도서,랑과 나의 사막,K572830160,9.79117E+12,4810,현대문학,천선란 지음,"13,000","11,700","1,300",10%,650점,20221025,17584
51,국내도서,나는 오래된 거리처럼 너를 사랑하고,8932040443,9.78893E+12,3810,문학과지성사,진은영 지음,"12,000","10,800","1,200",10%,600점,20220831,57004
52,국내도서,원씽 The One Thing (리커버 특별판),8997575163,9.789E+12,"13190

",비즈니스북스,"게리 켈러 & 제이 파파산 지음, 구세희 옮김","14,000","12,600","1,400",10%,700점,20130820,137566
53,국내도서,"2022 큰별쌤 최태성의 별★별한국사 한국사능력검정시험 심화(1, 2, 3급) 상",K682835821,9.79114E+12,13910,이투스북,최태성 지음,"15,000","13,500","1,500",10%,750점,20211209,77538
54,국내도서,세상의 마지막 기차역,K762837520,9.79119E+12,3830,모모,"무라세 다케시 지음, 김지연 옮김","14,000","12,600","1,400",10%,700점,20220511,56826
55,국내도서,데일 카네기 인간관계론,K032636279,9.79119E+12,3320,현대지성,"데일 카네기 지음, 임상훈 옮김","11,500","10,350","1,150",10%,570점,20191007,102204
56,국내도서,전지적 독자 시점 8,K502830682,9.79116E+12,7810,에이템포미디어,"슬리피-C 지음, 싱숑 원작, UMI 각색","15,000","13,500","1,500",10%,750점,20221118,8857
57,국내도서,주택청약의 모든 것,K432830265,9.79116E+12,13320,한빛비즈,한국부동산원 지음,"12,000","10,800","1,200",10%,600점,20221111,16850
58,국내도서,사람을 얻는 지혜 (국내 최초 스페인어 완역본),K742839951,9.79114E+12,3840,현대지성,"발타자르 그라시안 지음, 김유경 옮김","12,000","10,800","1,200",10%,600점,20221028,47706
59,국내도서,"2022 큰별쌤 최태성의 별★별한국사 한국사능력검정시험 심화(1, 2, 3급) 하",K762835821,9.79114E+12,13910,이투스북,최태성 지음,"14,500","13,050","1,450",10%,720점,20211209,70781
60,국내도서,"돈의 속성 (300쇄 리커버 에디션, 양장)",K962836509,9.79119E+12,3320,스노우폭스북스,김승호 지음,"17,800","16,020","1,780",10%,890점,20200615,132364
61,국내도서,호쇼 마린 팬북 & 코믹 앤솔로지 : #보물해적일지,K372830596,9.79113E+12,7830,디앤씨미디어(주)(D&C미디어),"COVER Corp. 지음, 박경용 옮김","11,000","9,900","1,100",10%,550점,20221210,8763
62,국내도서,창발의 시대,K382830166,9.79114E+12,3900,커넥팅(Connecting),"패트릭 와이먼 지음, 장영재 옮김","19,500","17,550","1,950",10%,970점,20221102,19784
63,국내도서,흔한남매 이상한 나라의 고전 읽기 2,K052839448,9.79117E+12,74810,미래엔아이세움,"정주연 그림, 최재훈 글, 흔한남매 외 감수","14,000","12,600","1,400",10%,700점,20221102,17977
64,국내도서,나를 위한 노래,8960907820,9.78896E+12,3810,마음산책,이석원 지음,"14,000","12,600","1,400",10%,700점,20221120,10084
65,국내도서,멘탈리티,K882830077,9.79116E+12,3190,푸른숲,"팀 그로버.샤리 웽크 지음, 서종기 옮김","18,800","16,920","1,880",10%,940점,20221109,20479
66,국내도서,설민석의 한국사 대모험 23,K172830601,9.79119E+12,74910,단꿈아이,"설민석.스토리박스 지음, 정현희 그림, 강석화 감수","13,000","11,700","1,300",10%,650점,20221128,34123
67,국내도서,정재승의 인간 탐구 보고서 10,8950983168,9.78895E+12,74400,아울북,"정재승 기획, 정재은.이고은 글, 김현민 그림","15,800","14,220","1,580",10%,790점,20221019,16679
68,국내도서,밥 프록터 생각의 시크릿,K152839756,9.79119E+12,3320,페이지2(page2),"밥 프록터.그레그 S. 레이드 지음, 김잔디 옮김, 조성희 감수","16,000","14,400","1,600",10%,800점,20221024,15886
69,국내도서,누가 이 침대를 쓰고 있었든,8954689515,9.78895E+12,3840,문학동네,"레이먼드 카버 지음, 정영목 옮김","16,000","14,400","1,600",10%,800점,20221111,10069
70,국내도서,부자 아빠 가난한 아빠 1 (20주년 특별 기념판),K162532501,9.79116E+12,3320,민음인,"로버트 기요사키 지음, 안진환 옮김","17,000","15,300","1,700",10%,850점,20180222,128572
71,국내도서,위험한 편의점 시즌1 스페셜 패키지 - 전2권,K202830184,9.79119E+12,4810,blackD(블랙디),945 지음,"54,000","48,600","5,400",10%,"2,700점",20221123,15237
72,국내도서,총 균 쇠 (리커버 특별판),K492831266,9.78897E+12,3900,문학사상,"제레드 다이아몬드 지음, 김진준 옮김","28,000","25,200","2,800",10%,"1,400점",20221004,16847
73,국내도서,거의 모든 행동 표현의 영어,8960499374,9.78896E+12,14740,사람in,서영조 지음,"16,000","14,400","1,600",10%,800점,20220310,54448
74,국내도서,단순한 열정 (무선),8954619584,9.78895E+12,4860,문학동네,"아니 에르노 지음, 최정수 옮김","10,000","9,000","1,000",10%,500점,20121107,29922
75,국내도서,슬픔이 택배로 왔다,8936424823,9.78894E+12,3810,창비,정호승 지음,"11,000","9,900","1,100",10%,550점,20220923,19513
76,국내도서,"밥 챙겨 먹어요, 행복하세요",K842830716,9.79119E+12,13590,세미콜론,마포농수산쎈타 지음,"19,800","17,820","1,980",10%,990점,20221130,31156
77,국내도서,아기를 부르는 그림,K852830376,9.79119E+12,4830,북스피어,"미야베 미유키 지음, 이규원 옮김","16,800","15,120","1,680",10%,840점,20221111,6963
78,국내도서,2022 큰별쌤 최태성의 별★별한국사 기출 500제 한국사능력검정시험 심화 (1.2.3급),K982838603,9.79114E+12,13910,이투스북,최태성 지음,"19,500","17,550","1,950",10%,970점,20220715,20987
79,국내도서,그릿 GRIT (100쇄 기념 리커버 에디션),K102534140,9.79116E+12,3190,비즈니스북스,"앤절라 더크워스 지음, 김미정 옮김","16,000","14,400","1,600",10%,800점,20190220,58890
80,국내도서,2023 임용 면접 레시피 기본서,K992839959,9.79117E+12,13370,미래가치,류은진 외 지음,"33,000","33,000",0,0%,990점,20221027,13957
81,국내도서,Go Go 카카오프렌즈 26 : 폴란드,8950941902,9.78895E+12,74900,아울북,"김미영 지음, 김정한 그림","14,800","13,320","1,480",10%,740점,20221123,15396
82,국내도서,자이언트 임팩트,8901266105,9.7889E+12,3320,웅진지식하우스,박종훈 지음,"19,800","17,820","1,980",10%,990점,20221024,9748
83,국내도서,마법천자문 55,8950942275,9.78895E+12,77720,아울북,"유대영 지음, 정수영 그림, 강용철 감수","14,000","12,600","1,400",10%,700점,20221024,16697
84,국내도서,데일 카네기 자기관리론,K432737052,9.79119E+12,3320,현대지성,"데일 카네기 지음, 임상훈 옮김","11,500","10,350","1,150",10%,570점,20210113,81671
85,국내도서,10배의 법칙,8960519146,9.78896E+12,3190,부키,"그랜트 카돈 지음, 최은아 옮김","16,800","15,120","1,680",10%,840점,20220330,53692
86,국내도서,주술회전 20 (초판한정 사멸회유 특제 미니 L홀더 + 선착순 한정 이타도리 유지 포토 카드 포함 특장판),K382839443,,,서울미디어코믹스(서울문화사),"아쿠타미 게게 지음, 이정운 옮김","6,000","5,400",600,10%,300점,20221026,25320
87,국내도서,합격 공식,K412839339,9.7912E+12,13370,클랩북스,최하은 지음,"17,000","15,300","1,700",10%,850점,20221028,10399
88,국내도서,웰씽킹 WEALTHINKING (양장),K852835990,9.79113E+12,3190,다산북스,켈리 최 지음,"16,000","14,400","1,600",10%,800점,20211110,108277
89,국내도서,작은 아씨들 : 정서경 대본집 세트 - 전2권,K452830498,9.79119E+12,,플레인,정서경 지음,"48,000","43,200","4,800",10%,"2,400점",20221209,6492
90,국내도서,긴긴밤,K612731543,9.78895E+12,73810,문학동네,루리 지음,"11,500","10,350","1,150",10%,570점,20210203,222242
91,국내도서,유난한 도전,K822839859,9.79119E+12,3320,북스톤,정경화 지음,"17,000","15,300","1,700",10%,850점,20221113,14756
92,국내도서,위어드,8950941864,9.78895E+12,,21세기북스,"조지프 헨릭 지음, 유강은 옮김","42,000","37,800","4,200",10%,"2,100점",20221019,11520
93,국내도서,너를 빛나게 할 일들이 기다리고 있어,8901266415,9.7889E+12,3810,웅진지식하우스,황현 지음,"17,000","15,300","1,700",10%,850점,20221125,5509
94,국내도서,기억의 뇌과학,8901259729,9.7889E+12,3180,웅진지식하우스,"리사 제노바 지음, 윤승희 옮김","17,000","15,300","1,700",10%,850점,20220415,15475
95,국내도서,회복력 시대,8937427362,9.78894E+12,3300,민음사,"제러미 리프킨 지음, 안진환 옮김","26,000","23,400","2,600",10%,"1,300점",20221101,10585
96,국내도서,클루지,890109018X,9.7889E+12,3180,갤리온,"개리 마커스 지음, 최호영 옮김","13,800","12,420","1,380",10%,690점,20081124,48287
97,국내도서,최재천의 동물대탐험 1 : 비글호의 푸른 유령,K332839643,9.79113E+12,74470,다산어린이,"최재천 기획, 박현미 그림, 황혜영 글, 안선영 해설","15,000","13,500","1,500",10%,750점,20221102,10233
98,국내도서,마지막 이야기 전달자,K652839394,9.79117E+12,73840,위즈덤하우스,"도나 바르바 이게라 지음, 김선희 옮김","18,000","16,200","1,800",10%,900점,20221005,18584
99,국내도서,달팽이 식당,8925577607,9.78893E+12,3830,알에이치코리아(RHK),"오가와 이토 지음, 권남희 옮김","16,500","14,850","1,650",10%,820점,20221101,11126
100,국내도서,미술관 읽는 시간,K042839959,9.79117E+12,3600,쌤앤파커스,정우철 지음,"19,000","17,100","1,900",10%,950점,20221109,11254
101,국내도서,잘될 수밖에 없는 너에게,K602838245,9.79119E+12,3810,북로망스,최서영 지음,"16,000","14,400","1,600",10%,800점,20220818,22482
102,국내도서,눈에 보이지 않는 지도책,K932839031,9.79116E+12,3980,윌북,"제임스 체셔.올리버 우버티 지음, 송예슬 옮김","28,000","25,200","2,800",10%,"1,400점",20221101,10680
103,국내도서,그리스 로마 신화 31 : 아이네이아스의 새로운 여정,8950941562,9.78895E+12,74800,아울북,"박시연 지음, 최우빈 그림, 김헌 감수","15,000","13,500","1,500",10%,750점,20221123,12504
104,국내도서,머니 트렌드 2023,K002830471,9.79119E+12,3320,북모먼트,부동산읽어주는남자(정태익) 외 지음,"19,000","17,100","1,900",10%,950점,20221115,22413
105,국내도서,우중괴담,K102839750,9.79116E+12,3830,북로드,"미쓰다 신조 지음, 현정수 옮김","16,800","15,120","1,680",10%,840점,20221104,10205
106,국내도서,데미안 (오리지널 초판본 표지디자인),K042535550,9.79119E+12,4850,코너스톤,"헤르만 헤세 지음, 이미영 옮김, 김선형","3,300","2,970",330,10%,160점,20170101,69098
107,국내도서,"다산, 어른의 하루",893521390X,9.78894E+12,190,청림출판,"조윤제 지음, 윤연화 그림","20,000","18,000","2,000",10%,"1,000점",20221102,20385
108,국내도서,올리버쌤의 미국식 아이 영어 습관 365,K222839504,9.79113E+12,10590,브라이트(다산북스),"올리버 샨 그랜트 지음, 정다운 그림","23,000","20,700","2,300",10%,"1,150점",20221006,19979
109,국내도서,레버리지 (양장),K792635913,9.79113E+12,13320,다산북스,"롭 무어 지음, 김유미 옮김","16,000","14,400","1,600",10%,800점,20190603,38759
110,국내도서,어른의 문장력,K892830268,9.79114E+12,3190,더퀘스트,김선영 지음,"16,000","14,400","1,600",10%,800점,20221110,12073
111,국내도서,2023 인생일력,K572839130,2.09E+12,,민음사,민음사 편집부 지음,"20,000","18,000","2,000",10%,"1,000점",20221028,12725
112,국내도서,사피엔스 (무선본),K462832219,9.78893E+12,3900,김영사,"유발 하라리 지음, 조현욱 옮김, 이태수 감수","22,000","19,800","2,200",10%,"1,100점",20151123,112202
113,국내도서,2023 맘마미아 가계부,K612839180,8.80948E+12,1,진서원,맘마미아 지음,"12,000","10,800","1,200",10%,540점,20220920,18937
114,국내도서,진짜 쓰는 실무 엑셀,K152836497,9.79119E+12,13000,제이펍,오빠두(전진권) 지음,"21,000","18,900","2,100",10%,"1,050점",20220215,79434
115,국내도서,부동산 트렌드 2023,K812839335,9.79119E+12,3320,와이즈맵,김경민 지음,"19,800","17,820","1,980",10%,990점,20221110,12978
116,국내도서,가녀장의 시대,8954688799,9.78895E+12,3810,이야기장수,이슬아 지음,"15,000","13,500","1,500",10%,750점,20221007,22138
117,국내도서,기소영의 친구들,K722830969,9.79116E+12,74810,사계절,"정은주 지음, 해랑 그림","12,000","10,800","1,200",10%,600점,20221025,14875
118,국내도서,흔한남매의 흔한 호기심 7,K502839203,9.79117E+12,77400,미래엔아이세움,"안치현 지음, 유난희 그림, 이정모 외 감수, 흔한남매 원작","14,000","12,600","1,400",10%,700점,20221012,18525
119,국내도서,정리하는 뇌,893783765X,9.78894E+12,3180,와이즈베리,"대니얼 J. 레비틴 지음, 김성훈 옮김","22,000","19,800","2,200",10%,"1,100점",20150622,38991
120,국내도서,"오늘 밤, 세계에서 이 사랑이 사라진다 해도",K362732558,9.79119E+12,3830,모모,"이치조 미사키 지음, 권영주 옮김","14,000","12,600","1,400",10%,700점,20210621,108914
121,국내도서,부의 추월차선 (10주년 스페셜 에디션),K352836574,9.79119E+12,13320,토트,"엠제이 드마코 지음, 신소영 옮김","17,500","15,750","1,750",10%,870점,20220204,67304
122,국내도서,한경아르떼 합스부르크 600년 매혹의 걸작들 100배 즐기기,K392839920,9.79119E+12,3600,한국경제신문,한경arte 특별취재팀 지음,"13,000","11,700","1,300",10%,650점,20221019,13613
123,국내도서,내 최고의 하루는 오늘부터 시작된다,K732839011,9.79116E+12,3190,비즈니스북스,"브리애나 위스트 지음, 김영애 옮김","16,500","14,850","1,650",10%,820점,20221014,6509
124,국내도서,망그러진 만화,K462839236,9.79119E+12,3810,좋은생각,유랑 지음,"16,800","15,120","1,680",10%,840점,20221101,10766
125,국내도서,그레이트 리세션 2023년 경제전망,K042839233,9.79119E+12,13320,지식노마드,김광석 지음,"19,000","17,100","1,900",10%,950점,20221020,7199
126,국내도서,세월,K252837531,9.79119E+12,3860,1984Books,"아니 에르노 지음, 신유진 옮김","15,500","13,950","1,550",10%,770점,20220515,15332
127,국내도서,유희왕 애장판 2,K042830294,9.79117E+12,,대원씨아이(만화),다카하시 카즈키 지음,"12,000","10,800","1,200",10%,600점,20221128,6440
128,국내도서,"비전 : 「빛」,「색」,「구성」으로 스토리를 전한다!",8979293496,9.78898E+12,13650,잉크잼(잼스푼),"한스 P. 바커.사나탄 수리아반쉬 지음, 윤효원 옮김","47,000","42,300","4,700",10%,"2,350점",20221017,17008
129,국내도서,귀멸 학원! 2,K442830074,9.79117E+12,,학산문화사(만화),"호카미 나츠키 지음, 고토게 코요하루 원작","6,000","5,400",600,10%,300점,20221103,7962
130,국내도서,헤어질 결심 스토리보드북,8932474788,9.78893E+12,3680,을유문화사,"이윤호 작화, 박찬욱 감독","33,000","29,700","3,300",10%,"1,650점",20221020,26189
131,국내도서,나중에,K632830280,9.79117E+12,3840,황금가지,"스티븐 킹 지음, 진서희 옮김","14,800","13,320","1,480",10%,740점,20221109,5472
132,국내도서,"아무튼, 잠",K242830172,9.79119E+12,2810,제철소,정희재 지음,"12,000","10,800","1,200",10%,600점,20221031,8106
133,국내도서,엄마의 말 연습,K972839383,9.79117E+12,3590,카시오페아,윤지영 지음,"17,500","15,750","1,750",10%,870점,20220922,22740
134,국내도서,코스모스,8983711892,9.78898E+12,3400,사이언스북스,"칼 세이건 지음, 홍승수 옮김","19,900","17,910","1,990",10%,990점,20061220,132883
135,국내도서,2023 황현필의 한국사 일력,K972830482,9.7912E+12,3910,역바연,황현필 지음,"19,700","17,730","1,970",10%,980점,20221117,16576
136,국내도서,사유 식탁,K582830065,9.79119E+12,13590,오렌지디,"알랭 드 보통.인생학교 지음, 이용재 옮김","38,500","34,650","3,850",10%,"1,920점",20221025,7905
137,국내도서,체인소 맨 1,K462838363,9.79117E+12,,학산문화사(만화),후지모토 타츠키 지음,"6,000","5,400",600,10%,300점,20200914,23497
138,국내도서,데이터는 어떻게 인생의 무기가 되는가,K372839494,9.79114E+12,3320,더퀘스트,"세스 스티븐스 다비도위츠 지음, 안진이 옮김","18,800","16,920","1,880",10%,940점,20221005,14987
139,국내도서,회사는 엑셀을 가르쳐주지 않아요,K212839588,9.79113E+12,13000,메가스터디북스,쏘피(박성희) 지음,"18,000","16,200","1,800",10%,900점,20220920,18834
140,국내도서,야쿠자의 덕질 1,K352838627,9.79114E+12,7830,㈜소미미디어,"야츠다 테키 지음, 박연지 옮김","6,000","5,400",600,10%,300점,20220812,29423
141,국내도서,체인소 맨 2,K272838439,9.79117E+12,,학산문화사(만화),후지모토 타츠키 지음,"6,000","5,400",600,10%,300점,20200914,20895
142,국내도서,"다정한 말, 단단한 말",K812839334,9.79117E+12,77810,우리학교,"고정욱 지음, 릴리아 그림","15,500","13,950","1,550",10%,770점,20221021,21092
143,국내도서,인간 실격,893746103X,9.78894E+12,4830,민음사,"다자이 오사무 지음, 김춘미 옮김","9,000","8,100",900,10%,450점,20040515,85167
144,국내도서,"돈, 뜨겁게 사랑하고 차갑게 다루어라",8959893544,9.78896E+12,4320,미래의창,"앙드레 코스톨라니 지음, 한윤진 옮김","12,000","10,800","1,200",10%,600점,20150930,80309
145,국내도서,체인소 맨 3,K142838273,9.79113E+12,,학산문화사(만화),후지모토 타츠키 지음,"6,000","5,400",600,10%,300점,20201105,21485
146,국내도서,체인소 맨 11,K982837765,9.79113E+12,,학산문화사(만화),후지모토 타츠키 지음,"6,000","5,400",600,10%,300점,20220322,31383
147,국내도서,사람을 얻는 지혜,899865833X,9.789E+12,3320,타커스(끌레마),"발타자르 그라시안 지음, 임정재 옮김","13,800","12,420","1,380",10%,690점,20160307,24525
148,국내도서,빈곤 과정,K652830570,9.79117E+12,93380,글항아리,조문영 지음,"24,000","21,600","2,400",10%,"1,200점",20221107,11995
149,국내도서,월급쟁이 부자로 은퇴하라 (10만 부 돌파 기념 증보판),8925578158,9.78893E+12,3320,알에이치코리아(RHK),너나위 지음,"19,800","17,820","1,980",10%,990점,20220620,39783
150,국내도서,이기적 유전자,8932473900,9.78893E+12,3470,을유문화사,"리처드 도킨스 지음, 홍영남.이상임 옮김","20,000","18,000","2,000",10%,"1,000점",20181020,90620
151,국내도서,내 마음의 위험한 녀석 7 (일러스트 카드 2종 + 미니 아크릴 스탠드 + PET 북마크 포함 초판 한정판),K182830403,9.79114E+12,,㈜소미미디어,"사쿠라이 노리오 지음, 조원로 옮김","14,000","12,600","1,400",10%,700점,20221209,6198
152,국내도서,장례식 케이크 전문점 연옥당 2,8954685307,9.78895E+12,7810,문학동네,산호 지음,"21,000","18,900","2,100",10%,"1,050점",20221125,4659
153,국내도서,나주에 대하여,8954688993,9.78895E+12,3810,문학동네,김화진 지음,"15,000","13,500","1,500",10%,750점,20221026,10699
154,국내도서,아주 작은 습관의 힘,K832534441,9.79116E+12,3190,비즈니스북스,"제임스 클리어 지음, 이한이 옮김","16,000","14,400","1,600",10%,800점,20190226,71889
155,국내도서,원피스 학원 1,K742830483,9.79117E+12,,대원씨아이(만화),"코지 소헤이 지음, 오다 에이치로 원작","6,000","5,400",600,10%,300점,20221128,6403
156,국내도서,체인소 맨 9,K152838710,9.79117E+12,,학산문화사(만화),후지모토 타츠키 지음,"6,000","5,400",600,10%,300점,20211213,24190
