순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
18,국내도서,너의 하늘을 보아,8991418333,9.78899E+12,3810,느린걸음,박노해 지음,"19,500","17,550","1,950",10%,970점,20220513,24955
19,국내도서,최재천의 공부,8934943459,9.78893E+12,3100,김영사,최재천.안희경 지음,"16,500","14,850","1,650",10%,820점,20220518,47708
20,국내도서,2022 선재국어 실전 봉투 모의고사 2,K422837208,9.79117E+12,13710,에스티유니타스,이선재 지음,"13,000","11,700","1,300",10%,130점,20220427,9511
21,국내도서,저주토끼 (리커버),K122836656,9.79117E+12,3810,아작,정보라 지음,"14,800","13,320","1,480",10%,740점,20220401,35714
22,국내도서,바나나 봉봉,K072734439,8.80948E+12,1,스마트베어,"정근 지음, 책마중 그림","16,000","11,200","4,800",30%,0점,20210415,9491
23,국내도서,룬의 아이들 - 블러디드 5,8954686664,9.78895E+12,4810,엘릭시르,전민희 지음,"15,500","13,950","1,550",10%,770점,20220530,12361
24,국내도서,오은영 박사가 전하는 금쪽이들의 진짜 마음속,K282837231,9.79119E+12,13590,오은라이프사이언스(주),오은영 지음,"19,800","17,820","1,980",10%,990점,20220525,27576
25,국내도서,변화하는 세계 질서,K892837234,9.79116E+12,3320,한빛비즈,"레이 달리오 지음, 송이루.조용빈 옮김","38,000","34,200","3,800",10%,"1,900점",20220601,29447
26,국내도서,스파이 패밀리 1,K632636298,9.79113E+12,,학산문화사(만화),엔도 타츠야 지음,"6,000","5,400",600,10%,300점,20191128,26858
27,국내도서,"어느 날, 내 죽음에 네가 들어왔다",K402837513,9.79119E+12,3830,모모,"세이카 료겐 지음, 김윤경 옮김","15,000","13,500","1,500",10%,750점,20220509,30184
28,국내도서,가라오케 가자!,8954685692,9.78895E+12,7830,문학동네,"와야마 야마 지음, 현승희 옮김","8,500","7,650",850,10%,420점,20220414,48276
29,국내도서,대통령 문재인 명연설 100,K252837422,9.79116E+12,3040,더휴먼,더휴먼 편집부 지음,"22,000","19,800","2,200",10%,"1,100점",20220513,5799
30,국내도서,거의 모든 행동 표현의 영어,8960499374,9.78896E+12,14740,사람in,서영조 지음,"16,000","14,400","1,600",10%,800점,20220310,54448
31,국내도서,스파이 패밀리 2,K022637910,9.79113E+12,,학산문화사(만화),엔도 타츠야 지음,"6,000","5,400",600,10%,300점,20200218,24816
32,국내도서,이어령의 마지막 수업,K762835176,9.79117E+12,3100,열림원,"김지수 지음, 이어령","16,500","14,850","1,650",10%,820점,20211027,99467
33,국내도서,스파이 패밀리 3,K522639749,9.79113E+12,,학산문화사(만화),엔도 타츠야 지음,"6,000","5,400",600,10%,300점,20200527,23534
34,국내도서,여학교의 별 1,8954684319,9.78895E+12,7830,문학동네,"와야마 야마 지음, 현승희 옮김","8,500","7,650",850,10%,420점,20220131,48030
35,국내도서,긴긴밤,K612731543,9.78895E+12,73810,문학동네,루리 지음,"11,500","10,350","1,150",10%,570점,20210203,222242
36,국내도서,노이즈 : 생각의 잡음,8934961562,9.78893E+12,3320,김영사,"대니얼 카너먼 외 지음, 장진영 옮김, 안서원 감수","25,000","22,500","2,500",10%,"1,250점",20220429,11673
37,국내도서,ETS 토익 정기시험 기출문제집 1000 Vol. 3 Reading (리딩),8917238548,9.78892E+12,13740,(주)YBM(와이비엠),ETS 엮음,"17,800","16,020","1,780",10%,890점,20211213,195047
38,국내도서,세상의 마지막 기차역,K762837520,9.79119E+12,3830,모모,"무라세 다케시 지음, 김지연 옮김","14,000","12,600","1,400",10%,700점,20220511,56826
39,국내도서,스파이 패밀리 4,K932632497,9.79113E+12,,학산문화사(만화),엔도 타츠야 지음,"6,000","5,400",600,10%,300점,20200820,23168
40,국내도서,스파이 패밀리 5,K712737267,9.79113E+12,,학산문화사(만화),엔도 타츠야 지음,"6,000","5,400",600,10%,300점,20201217,22372
41,국내도서,행성 1,8932922365,9.78893E+12,4860,열린책들,"베르나르 베르베르 지음, 전미연 옮김","16,800","15,120","1,680",10%,840점,20220530,13520
42,국내도서,나의 히어로 아카데미아 33,K122837433,9.79114E+12,	,서울미디어코믹스(서울문화사),호리코시 코헤이 지음,"5,000","4,500",500,10%,250점,20220531,8537
43,국내도서,그리스 로마 신화 28 : 트로이아 여인들의 비극,8950971631,9.78895E+12,74800,아울북,"박시연 지음, 최우빈 그림, 김헌 감수","14,000","12,600","1,400",10%,700점,20220504,8361
44,국내도서,스파이 패밀리 8,K822835925,9.79113E+12,,학산문화사(만화),엔도 타츠야 지음,"6,000","5,400",600,10%,300점,20211213,24580
45,국내도서,스파이 패밀리 6,K722730412,9.79113E+12,,학산문화사(만화),엔도 타츠야 지음,"6,000","5,400",600,10%,300점,20210419,22149
46,국내도서,스파이 패밀리 7,K792734674,9.79113E+12,,학산문화사(만화),엔도 타츠야 지음,"6,000","5,400",600,10%,300점,20210824,22882
47,국내도서,ETS 토익 정기시험 기출문제집 1000 Vol. 3 Listening (리스닝),891723853X,9.78892E+12,13740,(주)YBM(와이비엠),ETS 엮음,"17,800","16,020","1,780",10%,890점,20211213,180570
48,국내도서,해커스 토익 기출 보카 TOEIC VOCA 단어장,8965422787,9.78897E+12,13740,해커스어학연구소(Hackers),데이빗 조 (David Cho) 지음,"12,900","11,610","1,290",10%,640점,20190102,235607
49,국내도서,행성 2,8932922373,9.78893E+12,4860,열린책들,"베르나르 베르베르 지음, 전미연 옮김","16,800","15,120","1,680",10%,840점,20220530,12608
50,국내도서,"2022 큰별쌤 최태성의 별★별한국사 한국사능력검정시험 심화(1, 2, 3급) 상",K682835821,9.79114E+12,13910,이투스북,최태성 지음,"15,000","13,500","1,500",10%,750점,20211209,77538
51,국내도서,오은영의 화해 (리커버),8997396870,9.789E+12,3810,코리아닷컴(Korea.com),오은영 지음,"16,000","14,400","1,600",10%,800점,20190110,81748
52,국내도서,천관사복 1~5 특별판 화성 세트 - 전5권,K682837531,9.79113E+12,4820,B-Lab,"묵향동후 지음, 고고 옮김","105,000","94,500","10,500",10%,"5,250점",20220610,4635
53,국내도서,"2022 큰별쌤 최태성의 별★별한국사 한국사능력검정시험 심화(1, 2, 3급) 하",K762835821,9.79114E+12,13910,이투스북,최태성 지음,"14,500","13,050","1,450",10%,720점,20211209,70781
54,국내도서,채사장의 지대넓얕 3 : 폭력의 시대,K692837906,9.7912E+12,,돌핀북,"채사장.마케마케 지음, 정용환 그림","15,000","13,500","1,500",10%,750점,20220430,21636
55,국내도서,Go Go 카카오프렌즈 24 : 스웨덴,8950900238,9.78895E+12,74900,아울북,"김미영 지음, 김정한 그림","12,000","10,800","1,200",10%,600점,20220525,12285
56,국내도서,멘탈을 바꿔야 인생이 바뀐다,K732837606,9.79119E+12,3190,마인드셋,박세니 지음,"15,800","14,220","1,580",10%,790점,20220430,31927
57,국내도서,시맨틱 에러 대본집,K452837507,9.79119E+12,3810,blackD(블랙디),제이선 지음,"22,000","19,800","2,200",10%,"1,100점",20220517,26776
58,국내도서,어린이라는 세계 (어린이날 100주년 기념 리커버 특별판),K602837405,9.79116E+12,3810,사계절,김소영 지음,"15,000","13,500","1,500",10%,750점,20220430,81731
59,국내도서,브라질에 비가 내리면 스타벅스 주식을 사라,K342837406,9.79119E+12,3320,에프엔미디어,"피터 나바로 지음, 이창식 옮김, 윤지호 감수","18,000","16,200","1,800",10%,900점,20220425,76693
60,국내도서,운명을 바꾸는 부동산 투자 수업 : 기초편,8901259303,9.7889E+12,4320,리더스북,부동산읽어주는남자(정태익) 지음,"16,800","15,120","1,680",10%,840점,20220331,28115
61,국내도서,무엇이 옳은가,8933871802,9.78893E+12,3300,세계사,"후안 엔리케스 지음, 이경식 옮김","17,800","16,020","1,780",10%,890점,20220419,12912
62,국내도서,웰씽킹 WEALTHINKING (10만 부 기념 한정판 골드 에디션),K982836731,9.79113E+12,3190,다산북스,켈리 최 지음,"16,000","14,400","1,600",10%,800점,20211110,133622
63,국내도서,도쿄 리벤저스 24,K772837509,9.79117E+12,,학산문화사(만화),와쿠이 켄 지음,"6,000","5,400",600,10%,300점,20220422,16166
64,국내도서,대통령 문재인의 5년 (화보집 포함 전2권),K272837422,9.79116E+12,3340,더휴먼,더휴먼 편집부 지음,"39,000","35,100","3,900",10%,"1,950점",20220531,4025
65,국내도서,놓지 마 과학! 17,K992837600,9.79117E+12,67400,위즈덤하우스,"신태훈.나승훈 글.그림, 홍훈기 감수","12,000","10,800","1,200",10%,600점,20220506,10971
66,국내도서,꽃샘바람에 흔들린다면 너는 꽃,K712837984,9.79119E+12,3810,수오서재,류시화 지음,"13,500","12,150","1,350",10%,670점,20220411,27425
67,국내도서,2022 써니 행정법총론 실전동형 모의고사 - 전2권,K332836837,9.79116E+12,13360,지금(도서출판),박준철 지음,"10,000","9,000","1,000",10%,500점,20220318,13543
68,국내도서,정재승의 인간 탐구 보고서 9,895098315X,9.78895E+12,74400,아울북,"정재승 기획, 정재은.이고은 글, 김현민 그림","14,000","12,600","1,400",10%,700점,20220525,14806
69,국내도서,흔한남매 별난 방탈출 5,K012837621,9.79117E+12,77810,미래엔아이세움,"김언정 지음, 차차 그림, 흔한컴퍼니 감수, 흔한남매 원작","12,800","11,520","1,280",10%,640점,20220512,9892
70,국내도서,마음의 법칙,K022836695,9.79119E+12,3320,포레스트북스,"폴커 키츠.마누엘 투쉬 지음, 김희상 옮김","16,000","14,400","1,600",10%,800점,20220210,33227
71,국내도서,역행자,8901260719,9.7889E+12,3320,웅진지식하우스,자청 지음,"17,500","15,750","1,750",10%,870점,20220603,174269
72,국내도서,부자 아빠 가난한 아빠 1 (20주년 특별 기념판),K162532501,9.79116E+12,3320,민음인,"로버트 기요사키 지음, 안진환 옮김","17,000","15,300","1,700",10%,850점,20180222,128572
73,국내도서,수상한 중고상점,K202837297,9.79113E+12,3830,놀,"미치오 슈스케 지음, 김은모 옮김","15,000","13,500","1,500",10%,750점,20220412,8433
74,국내도서,하루하루 일기 쓰듯 그리는 사인펜 드로잉,8969523693,9.78897E+12,13650,경향BP,수지(허수정) 지음,"20,000","18,000","2,000",10%,"1,000점",20191113,3761
75,국내도서,더 찬스 The Chance,8950900750,9.78895E+12,4300,21세기북스,김영익 지음,"18,000","16,200","1,800",10%,900점,20220511,7855
76,국내도서,이방인 3 북케이스 세트 (아크릴스탠드 포함 VER.),K512837939,9.79117E+12,4810,영컴(YOUNG COM),선명 지음,"20,000","18,000","2,000",10%,"1,000점",20220531,4408
77,국내도서,예의 없는 친구들을 대하는 슬기로운 말하기 사전,K682835052,9.79116E+12,73180,사계절,"김원아 지음, 김소희 그림","13,000","11,700","1,300",10%,650점,20220113,41540
78,국내도서,"돈, 뜨겁게 사랑하고 차갑게 다루어라",8959893544,9.78896E+12,4320,미래의창,"앙드레 코스톨라니 지음, 한윤진 옮김","12,000","10,800","1,200",10%,600점,20150930,80309
79,국내도서,쓰고 싶다 쓰고 싶지 않다,K902837711,9.7912E+12,3810,유선사,전고운 외 지음,"15,000","13,500","1,500",10%,750점,20220425,6598
80,국내도서,2022 큰별쌤 최태성의 별★별한국사 기출 500제 한국사능력검정시험 심화 (1.2.3급),K862835833,9.79114E+12,13910,이투스북,최태성 지음,"19,500","17,550","1,950",10%,970점,20211221,31870
81,국내도서,"어서 오세요, 휴남동 서점입니다",K362836265,9.7912E+12,3810,클레이하우스,황보름 지음,"15,000","13,500","1,500",10%,750점,20220117,66324
82,국내도서,낙원,8954686788,9.78895E+12,4840,문학동네,"압둘라자크 구르나 지음, 왕은철 옮김","15,000","13,500","1,500",10%,750점,20220520,8504
83,국내도서,문재인의 운명 세트 - 전2권,K132837422,9.79116E+12,4810,더휴먼,"문재인 지음, 더휴먼 편집부 엮음","39,000","35,100","3,900",10%,"1,950점",20220510,3269
84,국내도서,2022 심우철 실전동형 모의고사 Season 3,K902837579,9.79116E+12,13740,심슨북스,심우철 지음,"16,000","14,400","1,600",10%,800점,20220404,6613
85,국내도서,운명을 바꾸는 부동산 투자 수업 : 실전편,8901259311,9.7889E+12,4320,리더스북,부동산읽어주는남자(정태익) 지음,"16,800","15,120","1,680",10%,840점,20220331,21082
86,국내도서,지리의 힘 2,8993178984,9.78899E+12,3300,사이,"팀 마샬 지음, 김미선 옮김","23,000","20,700","2,300",10%,"1,150점",20220410,30215
87,국내도서,처음 만나는 알렉산더 테크닉,K772837515,9.79117E+12,13690,판미동,김수연 지음,"21,000","18,900","2,100",10%,"1,050점",20220504,5368
88,국내도서,언제나 밤인 세계,K072837831,9.79117E+12,3810,황금가지,하지은 지음,"16,800","15,120","1,680",10%,840점,20220429,6073
89,국내도서,밤의 끝을 알리는,K962837041,9.79117E+12,3810,큐리어스(Qrious),심규선 (Lucia) 지음,"18,000","16,200","1,800",10%,900점,20220527,4792
90,국내도서,민트 봉봉,K032837611,8.80948E+12,1,스마트베어,"김수철 지음, 책마중 그림","16,000","12,800","3,200",20%,0점,20220415,3305
91,국내도서,부의 추월차선 (10주년 스페셜 에디션),K352836574,9.79119E+12,13320,토트,"엠제이 드마코 지음, 신소영 옮김","17,500","15,750","1,750",10%,870점,20220204,67304
92,국내도서,2022 이동기 영어 Final 동형모의고사 (봉투형) Vol.2,K212837213,9.79116E+12,13740,지금(도서출판),이동기 지음,"11,000","9,900","1,100",10%,550점,20220511,4367
93,국내도서,극락왕생 5,8954686222,9.78895E+12,7810,문학동네,고사리박사 지음,"12,000","10,800","1,200",10%,600점,20220508,5873
94,국내도서,보도 섀퍼의 이기는 습관,K402836832,9.79116E+12,3190,토네이도,"보도 섀퍼 지음, 박성원 옮김","17,000","15,300","1,700",10%,850점,20220318,42885
95,국내도서,경제기사 궁금증 300문 300답,K712835605,9.79119E+12,3320,혜다,곽해선 지음,"22,000","19,800","2,200",10%,"1,100점",20211130,18012
96,국내도서,헤르만 헤세의 책이라는 세계,8958078898,9.78896E+12,3850,뜨인돌,"헤르만 헤세 지음, 김지선 옮김","22,000","19,800","2,200",10%,"1,100점",20220506,8930
97,국내도서,힘들어도 사람한테 너무 기대지 마세요,K282837512,9.79116E+12,3190,동양북스(동양문고),정우열 지음,"15,000","13,500","1,500",10%,750점,20220512,10898
98,국내도서,"빠졌어, 너에게",8954678068,9.78895E+12,7830,문학동네,"와야마 야마 지음, 김진희 옮김","8,500","7,650",850,10%,420점,20210407,45322
99,국내도서,이상한 과자 가게 전천당 공식 가이드북,K432837904,9.79116E+12,74830,길벗스쿨,"히로시마 레이코 지음, 쟈쟈 그림, 김정화 옮김","14,000","12,600","1,400",10%,700점,20220425,14571
100,국내도서,지구 끝의 온실,K082733434,9.79119E+12,3810,자이언트북스,김초엽 지음,"15,000","13,500","1,500",10%,750점,20210818,79026
101,국내도서,설민석의 한국사 대모험 21,K192837057,9.79119E+12,74910,단꿈아이,"설민석.스토리박스 지음, 정현희 그림, 강석화 감수","13,000","11,700","1,300",10%,650점,20220527,24928
102,국내도서,나의 투자는 새벽 4시에 시작된다,8901259702,9.7889E+12,3320,리더스북,유목민 지음,"19,800","17,820","1,980",10%,990점,20220415,21797
103,국내도서,타이탄의 도구들 (알라딘 단독 리커버),K232733287,9.79116E+12,3190,토네이도,"팀 페리스 지음, 박선령.정지현 옮김","15,000","13,500","1,500",10%,750점,20210705,29604
104,국내도서,2022 제5회 한국과학문학상 수상작품집,K832837243,9.79119E+12,3810,허블,서윤빈 외 지음,"6,000","5,400",600,10%,300점,20220524,10959
105,국내도서,SQL 자격검정 실전문제,8988474848,9.78899E+12,13000,한국데이터산업진흥원,한국데이터진흥원 지음,"18,000","18,000",0,0%,0점,20200511,54752
106,국내도서,안데르센 메르헨 (어린이날 100주년 기념 특별판),K122837800,9.78893E+12,77850,문학과지성사,"한스 크리스티안 안데르센 지음, 김서정 옮김, 니콜라우스 하이델바흐 그림","35,000","31,500","3,500",10%,"1,750점",20220414,15449
107,국내도서,이것은 작은 브랜드를 위한 책,K182835030,9.79119E+12,3320,몽스북,이근상 지음,"15,800","14,220","1,580",10%,790점,20211224,21622
108,국내도서,두근두근 편의점,K462837397,9.79116E+12,77810,책읽는곰,김영진 지음,"14,000","12,600","1,400",10%,700점,20220408,15290
109,국내도서,맛있어서 지속 가능한 디디미니 다이어트 레시피,K592837535,9.79119E+12,13590,빅피시,미니 박지우 지음,"18,800","16,920","1,880",10%,940점,20220523,12566
110,국내도서,2022 신용한 행정학 실전과 가장 유사한 지방직 9급 대비 모의고사,K172837084,9.79117E+12,13350,메가스터디교육(공무원),신용한.SK100수험연구소 지음,"12,000","10,800","1,200",10%,600점,20220404,6344
111,국내도서,"큰별쌤 최태성의 별★별한국사 시대별 기출문제집 한국사능력검정시험 심화(1,2,3급)",K562836015,9.79114E+12,13910,이투스북,최태성 지음,"18,000","16,200","1,800",10%,900점,20220217,17038
112,국내도서,데일 카네기 자기관리론,K432737052,9.79119E+12,3320,현대지성,"데일 카네기 지음, 임상훈 옮김","11,500","10,350","1,150",10%,570점,20210113,81671
113,국내도서,봄꿈 : 광주의 조천호 군에게,895582646X,9.78896E+12,77810,길벗어린이,"고정순 글.그림, 권정생 편지","16,000","14,400","1,600",10%,800점,20220518,7009
114,국내도서,달러구트 꿈 백화점,K392630952,9.79117E+12,3810,팩토리나인,이미예 지음,"13,800","12,420","1,380",10%,690점,20200708,121331
115,국내도서,아름다운 초저녁달 3,K062837241,9.79117E+12,,학산문화사(만화),야마모리 미카 지음,"6,000","5,400",600,10%,300점,20220523,10250
116,국내도서,똥볶이 할멈 3,K362837717,9.79119E+12,74810,슈크림북,"강효미 지음, 김무연 그림","12,500","11,250","1,250",10%,620점,20220502,12674
117,국내도서,순례 주택,8949123495,9.78895E+12,44800,비룡소,유은실 지음,"13,000","11,700","1,300",10%,650점,20210311,43870
118,국내도서,2022 문동균 한국사 실전 봉투 모의고사,K932837080,9.79117E+12,13910,에스티유니타스,문동균 지음,"8,500","7,650",850,10%,80점,20220404,4240
119,국내도서,143층 나무 집,K762837268,9.79117E+12,74840,시공주니어,"앤디 그리피스 지음, 테리 덴톤 그림","14,000","12,600","1,400",10%,700점,20220330,26655
120,국내도서,지구가 죽으면 달은 누굴 돌지?,8932039984,9.78893E+12,3810,문학과지성사,김혜순 지음,"12,000","10,800","1,200",10%,600점,20220418,9695
121,국내도서,가끔씩 툭하고 러시아어로 부끄러워하는 옆자리의 아랴 양 1,K072837316,9.79113E+12,4830,디앤씨미디어(주)(D&C미디어),"SUN SUN SUN 지음, 모모코 그림, 이승원 옮김","7,800","7,020",780,10%,390점,20220510,8052
122,국내도서,기븐 7,892709607X,9.78893E+12,7830,현대지능개발사,키즈 나츠키 지음,"6,000","5,400",600,10%,300점,20220426,9109
123,국내도서,감정 어휘,K872837046,9.79119E+12,3180,앤의서재,유선경 지음,"16,000","14,400","1,600",10%,800점,20220610,32532
124,국내도서,H마트에서 울다,8954683371,9.78895E+12,3840,문학동네,"미셸 자우너 지음, 정혜윤 옮김","16,000","14,400","1,600",10%,800점,20220228,39868
125,국내도서,10배의 법칙,8960519146,9.78896E+12,3190,부키,"그랜트 카돈 지음, 최은아 옮김","16,800","15,120","1,680",10%,840점,20220330,53692
126,국내도서,진짜 쓰는 실무 엑셀,K152836497,9.79119E+12,13000,제이펍,오빠두(전진권) 지음,"21,000","18,900","2,100",10%,"1,050점",20220215,79434
127,국내도서,돈그릇을 키우는 6가지 방법,8931586108,9.78893E+12,3320,앤페이지,김승현 지음,"15,000","13,500","1,500",10%,750점,20220429,6282
128,국내도서,이기적 유전자,8932473900,9.78893E+12,3470,을유문화사,"리처드 도킨스 지음, 홍영남.이상임 옮김","20,000","18,000","2,000",10%,"1,000점",20181020,90620
129,국내도서,김전일 37세의 사건부 11,K112837611,9.79114E+12,,서울미디어코믹스(서울문화사),"아마기 세이마루 지음, 사토 후미야 그림","5,500","4,950",550,10%,270점,20220517,4282
130,국내도서,달러구트 꿈 백화점 2,K962733015,9.79117E+12,3810,팩토리나인,이미예 지음,"13,800","12,420","1,380",10%,690점,20210727,58658
131,국내도서,밝은 밤,K312835925,9.78895E+12,3810,문학동네,최은영 지음,"14,500","13,050","1,450",10%,720점,20210727,84964
132,국내도서,지박소년 하나코 군 17 (특장판),K832837500,,,서울미디어코믹스(서울문화사),"아이다이로 지음, 장혜영 옮김","6,000","5,400",600,10%,300점,20220531,13865
133,국내도서,"돈의 속성 (300쇄 리커버 에디션, 양장)",K962836509,9.79119E+12,3320,스노우폭스북스,김승호 지음,"17,800","16,020","1,780",10%,890점,20200615,132364
134,국내도서,나의 아저씨 1~2 세트 - 전2권,8933871756,9.78893E+12,4810,세계사,박해영 지음,"49,600","44,640","4,960",10%,"2,480점",20220315,36715
135,국내도서,어떻게 말해줘야 할까,8934986654,9.78893E+12,13590,김영사,"오은영 지음, 차상미 그림","17,500","15,750","1,750",10%,870점,20201025,68974
136,국내도서,"존경하는 국민 여러분, 노무현입니다",K072837232,9.79119E+12,3040,돌베개,노무현재단 엮음,"15,000","13,500","1,500",10%,750점,20220516,7242
137,국내도서,돈의 심리학 (10만 부 기념 골드 에디션),K692836983,9.79119E+12,3320,인플루엔셜(주),"모건 하우절 지음, 이지연 옮김","19,800","17,820","1,980",10%,990점,20210113,38054
138,국내도서,설민석의 삼국지 대모험 7,K432837147,9.79119E+12,77820,단꿈아이,"단꿈아이 지음, 스튜디오 담 그림","11,000","9,900","1,100",10%,550점,20220520,6288
139,국내도서,프로세스 이코노미,K122837815,9.79117E+12,3320,인플루엔셜(주),"오바라 가즈히로 지음, 이정미 옮김, 김용섭 해제","16,000","14,400","1,600",10%,800점,20220503,15508
140,국내도서,"읽는 슬픔, 말하는 사랑",K812837118,9.7912E+12,3810,안온북스,황인찬 지음,"16,000","14,400","1,600",10%,800점,20220427,6142
141,국내도서,그림들,K052837263,9.79119E+12,3810,나무의마음,SUN 도슨트 지음,"19,800","17,820","1,980",10%,990점,20220325,11110
142,국내도서,하트 오브 비즈니스,K022837401,9.7912E+12,3320,상상스퀘어,"위베르 졸리.캐롤라인 램버트 지음, 엄성수 옮김","17,800","16,020","1,780",10%,890점,20220427,5193
143,국내도서,백광,K652836302,9.79119E+12,3830,모모,"렌조 미키히코 지음, 양윤옥 옮김","14,500","13,050","1,450",10%,720점,20220214,24657
144,국내도서,여름이 온다,8949114119,9.78895E+12,74800,비룡소,이수지 지음,"27,000","24,300","2,700",10%,"1,350점",20210727,33676
145,국내도서,세계를 건너 너에게 갈게,K832734333,9.78895E+12,3810,문학동네,이꽃님 지음,"12,500","11,250","1,250",10%,620점,20180209,65333
146,국내도서,아몬드 (반양장),8936456784,9.78894E+12,43810,창비,손원평 지음,"13,000","11,700","1,300",10%,650점,20170331,67278
147,국내도서,이웃집 식물상담소,K662837639,9.79113E+12,3180,브라이트(다산북스),신혜우 지음,"17,000","15,300","1,700",10%,850점,20220518,8324
148,국내도서,"예순 살, 나는 또 깨꽃이 되어",K042837718,9.79116E+12,4810,휴머니스트,이순자 지음,"15,000","13,500","1,500",10%,750점,20220509,5899
149,국내도서,도쿄 에일리언즈 2,K492837281,9.79114E+12,,서울미디어코믹스(서울문화사),"NAOE 지음, 박소현 옮김","5,000","4,500",500,10%,250점,20220429,12426
150,국내도서,신비 4~5(완결) 한정판 스페셜 패키지 - 전2권 (4~5권 초판본 + 일러스트 마그넷 + 렌티큘러 카드 + 원형 손거울 + 박스),8925578263,9.78893E+12,7810,알에이치코리아(RHK),반지 지음,"38,000","34,200","3,800",10%,"1,900점",20220526,3040
151,국내도서,뭐든 해 봐요,K662837703,9.79113E+12,3810,콘택트,김동현 지음,"15,000","13,500","1,500",10%,750점,20220414,5345
152,국내도서,내 마음의 위험한 녀석 6,K982837340,9.79114E+12,7830,㈜소미미디어,"사쿠라이 노리오 지음, 조원로 옮김","5,500","4,950",550,10%,270점,20220608,7786
153,국내도서,예술가의 서재,8935674141,9.78894E+12,3600,한길사,"니나 프루덴버거 지음, 노유연 옮김","33,000","29,700","3,300",10%,990점,20220415,5238
154,국내도서,법 만드는 아이들,8947548138,9.78895E+12,73810,한국경제신문,"옥효진 지음, 김미연 그림","14,000","12,600","1,400",10%,700점,20220427,10697
155,국내도서,2022.2023 큰별쌤 최태성의 별★별한국사 7일의 기적 한국사능력검정시험 심화(1.2.3급),K022837990,9.79114E+12,13910,이투스북,최태성 지음,"15,500","13,950","1,550",10%,770점,20220408,21928
156,국내도서,눈물 없는 뜨개,K522837320,9.79119E+12,13590,윌스타일,"엘리자베스 짐머만 지음, 서라미 옮김, 한미란 감수","18,000","16,200","1,800",10%,900점,20220501,5206
157,국내도서,사고 싶게 만드는 것들,K172837118,9.79117E+12,3320,시공사,"폴린 브라운 지음, 진주 K. 가디너 옮김","19,000","17,100","1,900",10%,950점,20220428,4793
