순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
20,국내도서,하얼빈,895469991X,9.78895E+12,3810,문학동네,김훈 지음,"16,000","14,400","1,600",10%,800점,20220803,149428
21,국내도서,마흔에 읽는 니체,K162838352,9.79119E+12,3160,유노북스,장재형 지음,"16,000","14,400","1,600",10%,800점,20220901,41971
22,국내도서,도쿄 리벤저스 29,K382830255,9.79117E+12,,학산문화사(만화),와쿠이 켄 지음,"6,000","5,400",600,10%,300점,20221223,20984
23,국내도서,"물고기는 존재하지 않는다 (리커버 특별판, 양장)",K762839932,9.79119E+12,3400,곰출판,"룰루 밀러 지음, 정지인 옮김","17,000","15,300","1,700",10%,850점,20211217,288861
24,국내도서,이토록 평범한 미래,8954680003,9.78895E+12,3810,문학동네,김연수 지음,"14,000","12,600","1,400",10%,700점,20221007,95111
25,국내도서,해커스 토익 기출 보카 TOEIC VOCA 단어장,8965422787,9.78897E+12,13740,해커스어학연구소(Hackers),데이빗 조 (David Cho) 지음,"12,900","11,610","1,290",10%,640점,20190102,235607
26,국내도서,원씽 The One Thing (리커버 특별판),8997575163,9.789E+12,"13190
",비즈니스북스,"게리 켈러 & 제이 파파산 지음, 구세희 옮김","14,000","12,600","1,400",10%,700점,20130820,137566
27,국내도서,이은경쌤의 초등어휘일력 365 (스프링),K162839232,9.79119E+12,12590,포레스트북스,이은경 지음,"18,800","16,920","1,880",10%,940점,20221028,75265
28,국내도서,파친코 1,K202838509,9.79117E+12,4840,인플루엔셜(주),"이민진 지음, 신승미 옮김","15,800","14,220","1,580",10%,790점,20220727,99592
29,국내도서,ETS 토익 정기시험 기출문제집 1000 Vol. 3 Reading (리딩),8917238548,9.78892E+12,13740,(주)YBM(와이비엠),ETS 엮음,"17,800","16,020","1,780",10%,890점,20211213,195047
30,국내도서,역행자,8901260719,9.7889E+12,3320,웅진지식하우스,자청 지음,"17,500","15,750","1,750",10%,870점,20220603,174269
31,국내도서,설민석의 한국사 대모험 23,K172830601,9.79119E+12,74910,단꿈아이,"설민석.스토리박스 지음, 정현희 그림, 강석화 감수","13,000","11,700","1,300",10%,650점,20221128,34123
32,국내도서,파친코 2,K192838537,9.79117E+12,4840,인플루엔셜(주),"이민진 지음, 신승미 옮김","15,800","14,220","1,580",10%,790점,20220825,92942
33,국내도서,ETS 토익 정기시험 기출문제집 1000 Vol. 3 Listening (리스닝),891723853X,9.78892E+12,13740,(주)YBM(와이비엠),ETS 엮음,"17,800","16,020","1,780",10%,890점,20211213,180570
34,국내도서,안젤리크,8984374547,9.78898E+12,3860,밝은세상,"기욤 뮈소 지음, 양영란 옮김","16,800","15,120","1,680",10%,840점,20221221,29976
35,국내도서,채사장의 지대넓얕 5 : 자본주의의 역습,K762830721,9.7912E+12,74900,돌핀북,"채사장.마케마케 지음, 정용환 그림","15,000","13,500","1,500",10%,750점,20221224,24694
36,국내도서,전지적 독자 시점 Part 2 & 3 : 굿즈키트 세트 - 전6권,8934967587,9.78893E+12,4810,비채,싱숑 지음,"110,000","99,000","11,000",10%,"5,500점",20230103,17973
37,국내도서,봇치·더·록! 3,K392830841,9.79117E+12,7830,대원씨아이(만화),하마지 아키 지음,"8,000","7,200",800,10%,400점,20221228,26039
38,국내도서,사계 : 소설 청사과 낙원 (한정판),K442830356,9.79117E+12,4810,디앤씨웹툰비즈,"그루 지음, 청낙원 그림","35,000","31,500","3,500",10%,"1,750점",20230127,17321
39,국내도서,열혈강호 87,K712830654,9.79117E+12,,대원씨아이(만화),"전극진 지음, 양재현 그림","5,500","4,950",550,10%,270점,20221228,20632
40,국내도서,머니 트렌드 2023,K002830471,9.79119E+12,3320,북모먼트,부동산읽어주는남자(정태익) 외 지음,"19,000","17,100","1,900",10%,950점,20221115,22413
41,국내도서,이 책은 돈 버는 법에 관한 이야기,K752839689,9.79119E+12,3320,라곰,고명환 지음,"16,800","15,120","1,680",10%,840점,20220919,44666
42,국내도서,흔한남매 과학 탐험대 6 : 물리 2,8934946792,9.78893E+12,77400,주니어김영사,"김덕영 그림, 이현진 외 글, 김희목 감수, 김희목 외 기획, 흔한남매 원작","14,000","12,600","1,400",10%,700점,20221122,33078
43,국내도서,원청,K022830401,9.79116E+12,3820,푸른숲,"위화 지음, 문현선 옮김","18,500","16,650","1,850",10%,920점,20221129,21875
44,국내도서,이상한 과자 가게 전천당 16,K182830482,9.79116E+12,73830,길벗스쿨,"히로시마 레이코 지음, 쟈쟈 그림, 김정화 옮김","13,000","11,700","1,300",10%,650점,20221125,33780
45,국내도서,5년 후 나에게 - Q&A a day (2023 Sandglass Edition),K172830378,9.79116E+12,14190,토네이도,"포터 스타일 지음, 정지현 옮김","22,000","19,800","2,200",10%,"1,100점",20221114,58209
46,국내도서,"2023 큰별쌤 최태성의 별★별한국사 한국사능력검정시험 심화(1, 2, 3급) 상",K042830232,9.79114E+12,13910,이투스북,최태성 지음,"15,500","13,950","1,550",10%,770점,20221205,87150
47,국내도서,천문학자는 별을 보지 않는다,8954677258,9.78895E+12,3810,문학동네,심채경 지음,"15,000","13,500","1,500",10%,750점,20210222,37632
48,국내도서,괴수 8호 8 (일러스트 카드 + 스페셜 일러스트 카드 2종 포함 특장판),K622830840,,,서울미디어코믹스(서울문화사),"마츠모토 나오야 지음, 유유리 옮김","6,000","5,400",600,10%,300점,20221229,10190
49,국내도서,천 원을 경영하라,K652830483,9.79117E+12,3320,쌤앤파커스,박정부 지음,"16,000","14,400","1,600",10%,800점,20221201,25199
50,국내도서,화산귀환 1~2 세트 - 전2권 (윷놀이 세트 + 미니 윷놀이 말판 + 엽서 2종 포함 한정판),K622831461,9.79117E+12,,에이템포미디어,"STUDIO LICO 저자, 비가 원작","42,000","37,800","4,200",10%,"2,100점",20230118,15686
51,국내도서,데일 카네기 인간관계론,K032636279,9.79119E+12,3320,현대지성,"데일 카네기 지음, 임상훈 옮김","11,500","10,350","1,150",10%,570점,20191007,102204
52,국내도서,"오늘 밤, 세계에서 이 눈물이 사라진다 해도",K472838820,9.79119E+12,3830,모모,"이치조 미사키 지음, 김윤경 옮김","14,000","12,600","1,400",10%,700점,20220728,46346
53,국내도서,너의 하루가 따숩길 바라,K062830729,9.79119E+12,3810,북라이프,고은지 지음,"16,000","14,400","1,600",10%,800점,20221209,20588
54,국내도서,세상에서 가장 쉬운 본질육아 (러브드 에디션),K582833476,9.78895E+12,13590,21세기북스,지나영 지음,"18,800","16,920","1,880",10%,940점,20220928,111710
55,국내도서,키위엔 영어회화 하루 5분의 기적,K232830692,9.7912E+12,13740,키위엔,박강준 지음,"19,500","17,550","1,950",10%,970점,20221205,69957
56,국내도서,명탐정 코난 : 범인 한자와 씨 7,K422830247,9.79114E+12,,서울미디어코믹스(서울문화사),"칸바 마유코 지음, 아오야마 고쇼 원작","6,000","5,400",600,10%,300점,20221222,8991
57,국내도서,참을 수 없는 존재의 가벼움,8937437562,9.78894E+12,3860,민음사,"밀란 쿤데라 지음, 이재룡 옮김","15,000","13,500","1,500",10%,750점,20180620,83800
58,국내도서,"2023 큰별쌤 최태성의 별★별한국사 한국사능력검정시험 심화(1, 2, 3급) 하",K002830232,9.79114E+12,13910,이투스북,최태성 지음,"15,000","13,500","1,500",10%,750점,20221205,78544
59,국내도서,Stick 스틱! (15주년 기념판),8901266091,9.7889E+12,3320,웅진지식하우스,"칩 히스.댄 히스 지음, 안진환.박슬라 옮김","19,000","17,100","1,900",10%,950점,20221021,40795
60,국내도서,2023 임용 면접 레시피 기본서,K992839959,9.79117E+12,13370,미래가치,류은진 외 지음,"33,000","33,000",0,0%,990점,20221027,13957
61,국내도서,레버리지 (양장),K792635913,9.79113E+12,13320,다산북스,"롭 무어 지음, 김유미 옮김","16,000","14,400","1,600",10%,800점,20190603,38759
62,국내도서,엉뚱한 기자 김방구,8949168022,9.78895E+12,74800,비룡소,"주봄 지음, 한승무 그림","12,000","10,800","1,200",10%,600점,20221123,12879
63,국내도서,세상의 마지막 기차역,K762837520,9.79119E+12,3830,모모,"무라세 다케시 지음, 김지연 옮김","14,000","12,600","1,400",10%,700점,20220511,56826
64,국내도서,지구가 평평하다고 믿는 사람과 즐겁고 생산적인 대화를 나누는 법,K382830587,9.79117E+12,3190,위즈덤하우스,"리 매킨타이어 지음, 노윤기 옮김","22,000","19,800","2,200",10%,"1,100점",20221116,14484
65,국내도서,블루 아카이브 코믹 앤솔로지 VOL.1 & VOL.2 합본 세트 (마우스패드 + 일러스트 카드 5종 포함),K902830596,9.79113E+12,4830,디앤씨미디어(주)(D&C미디어),"김덕진 옮김, NEXON GAMES 감수","20,000","18,000","2,000",10%,"1,000점",20221210,37738
66,국내도서,긴긴밤,K612731543,9.78895E+12,73810,문학동네,루리 지음,"11,500","10,350","1,150",10%,570점,20210203,222242
67,국내도서,웹 3.0 넥스트 이코노미,K322830681,9.7912E+12,3320,어웨이크북스,김미경 외 지음,"18,000","16,200","1,800",10%,900점,20221130,15222
68,국내도서,아주 오랜만에 행복하다는 느낌,8936438867,9.78894E+12,3810,창비,백수린 지음,"14,000","12,600","1,400",10%,700점,20221014,33267
69,국내도서,사피엔스 (무선본),K462832219,9.78893E+12,3900,김영사,"유발 하라리 지음, 조현욱 옮김, 이태수 감수","22,000","19,800","2,200",10%,"1,100점",20151123,112202
70,국내도서,랑랑 형제 떡집,8949162482,9.78895E+12,74800,비룡소,"김리리 지음, 김이랑 그림","11,000","9,900","1,100",10%,550점,20221026,37497
71,국내도서,하루 한 장 고전 수업,K002830486,9.79116E+12,3190,비즈니스북스,조윤제 지음,"17,500","15,750","1,750",10%,870점,20221122,16278
72,국내도서,네모아저씨의 페이퍼 블레이드 5 : 마스터십,K452830837,9.79119E+12,13630,슬로래빗,네모아저씨 이원표 지음,"11,500","10,350","1,150",10%,570점,20221219,14325
73,국내도서,부자 아빠 가난한 아빠 1 (20주년 특별 기념판),K162532501,9.79116E+12,3320,민음인,"로버트 기요사키 지음, 안진환 옮김","17,000","15,300","1,700",10%,850점,20180222,128572
74,국내도서,인생의 허무를 어떻게 할 것인가,K272830862,9.79117E+12,3810,사회평론아카데미,김영민 지음,"16,000","14,400","1,600",10%,800점,20221031,38590
75,국내도서,"돈의 속성 (300쇄 리커버 에디션, 양장)",K962836509,9.79119E+12,3320,스노우폭스북스,김승호 지음,"17,800","16,020","1,780",10%,890점,20200615,132364
76,국내도서,지적 대화를 위한 넓고 얕은 지식 1,K992636841,9.79119E+12,3100,웨일북,채사장 지음,"16,000","14,400","1,600",10%,800점,20200201,85077
77,국내도서,야쿠자의 덕질 2,K102830407,9.79114E+12,7830,㈜소미미디어,"야츠다 테키 지음, 박연지 옮김","6,000","5,400",600,10%,300점,20221207,24996
78,국내도서,헤어질 결심 각본,8932474753,9.78893E+12,3680,을유문화사,박찬욱.정서경 지음,"15,000","13,500","1,500",10%,750점,20220805,121092
79,국내도서,데일 카네기 자기관리론,K432737052,9.79119E+12,3320,현대지성,"데일 카네기 지음, 임상훈 옮김","11,500","10,350","1,150",10%,570점,20210113,81671
80,국내도서,주택청약의 모든 것,K432830265,9.79116E+12,13320,한빛비즈,한국부동산원 지음,"12,000","10,800","1,200",10%,600점,20221111,16850
81,국내도서,거인의 어깨 1,K092830014,9.79119E+12,3320,포레스트북스,홍진채 지음,"21,800","19,620","2,180",10%,"1,090점",20221212,18080
82,국내도서,하이큐!! 10th 크로니클 (한정판),K062830841,9.79117E+12,,대원씨아이(만화),후루다테 하루이치 지음,"85,000","76,500","8,500",10%,"4,250점",20221228,11029
83,국내도서,설민석의 세계사 대모험 15,K312830945,9.79119E+12,,단꿈아이,"설민석.김정욱 지음, 박성일 그림, 김장구 감수","13,000","11,700","1,300",10%,650점,20221215,14148
84,국내도서,재벌집 막내아들 1,K122830176,9.7912E+12,4810,테라코타,산경 지음,"17,000","15,300","1,700",10%,850점,20221118,12091
85,국내도서,2023 이유진 국어 백일기도 모의고사 1 : 기본유형,K482830037,9.79117E+12,13700,고시동네,이유진 지음,"18,000","16,200","1,800",10%,900점,20221212,13601
86,국내도서,사라진 소녀들의 숲,K292830747,9.79119E+12,3840,미디어창비,"허주은 지음, 유혜인 옮김","17,000","15,300","1,700",10%,850점,20221214,18557
87,국내도서,월간순정 노자키 군 14,K292830458,9.79117E+12,,학산문화사(만화),츠바키 이즈미 지음,"6,000","5,400",600,10%,300점,20221226,19041
88,국내도서,나는 오래된 거리처럼 너를 사랑하고,8932040443,9.78893E+12,3810,문학과지성사,진은영 지음,"12,000","10,800","1,200",10%,600점,20220831,57004
89,국내도서,2023 맘마미아 가계부,K612839180,8.80948E+12,1,진서원,맘마미아 지음,"12,000","10,800","1,200",10%,540점,20220920,18937
90,국내도서,넌 대체 몇 년째 영어 공부를 하고 있는 거니?,K562830031,9.79119E+12,3740,상상스퀘어,김재우 지음,"17,800","16,020","1,780",10%,890점,20221214,11913
91,국내도서,2023년 빨강머리 앤×마리몽 다 잘될 거야! 탁상달력,K332839998,8.80953E+12,1,북엔(BOOK&_),북엔 편집부 지음,"9,800","5,880","3,920",40%,90점,20220921,23026
92,국내도서,아기 다람쥐의 크리스마스,K262830581,9.79117E+12,77830,천개의바람,"도요후쿠 마키코 지음, 김소연 옮김","14,000","12,600","1,400",10%,700점,20221118,8086
93,국내도서,봇치·더·록! 2,K512839854,9.79117E+12,,대원씨아이(만화),하마지 아키 지음,"8,000","7,200",800,10%,400점,20221026,24607
94,국내도서,던전밥 12,K932830403,9.79114E+12,7830,㈜소미미디어,"쿠이 료코 지음, 김민재 옮김","7,000","6,300",700,10%,350점,20221209,14541
95,국내도서,너무 잘하려고 애쓰지 마라,K702837352,9.79117E+12,3810,열림원,나태주 지음,"14,000","12,600","1,400",10%,700점,20220531,45775
96,국내도서,찰리 멍거 바이블,K782830929,9.79119E+12,3320,에프엔미디어,김재현.이건 지음,"25,000","22,500","2,500",10%,"1,250점",20221220,14487
97,국내도서,"다산, 어른의 하루",893521390X,9.78894E+12,190,청림출판,"조윤제 지음, 윤연화 그림","20,000","18,000","2,000",10%,"1,000점",20221102,20385
98,국내도서,사카모토 데이즈 8,K282830036,9.79117E+12,,대원씨아이(만화),스즈키 유우토 지음,"6,000","5,400",600,10%,300점,20221228,10027
99,국내도서,봇치·더·록! 1,K232839496,9.79117E+12,,대원씨아이(만화),하마지 아키 지음,"8,000","7,200",800,10%,400점,20220928,26313
100,국내도서,창발의 시대,K382830166,9.79114E+12,3900,커넥팅(Connecting),"패트릭 와이먼 지음, 장영재 옮김","19,500","17,550","1,950",10%,970점,20221102,19784
101,국내도서,읽으면서 바로 써먹는 어린이 급수 한자 : 6·7·8급,K892830285,9.79116E+12,73700,파란정원,한날 지음,"13,000","11,700","1,300",10%,650점,20221121,17897
102,국내도서,불안,8956605599,9.78896E+12,3840,은행나무,"알랭 드 보통 지음, 정영목 옮김","15,000","13,500","1,500",10%,750점,20111228,38939
103,국내도서,슬픔의 방문,K012830914,9.79116E+12,3810,낮은산,장일호 지음,"15,000","13,500","1,500",10%,750점,20221204,27534
104,국내도서,마틸다 (한정판 스페셜 에디션),K552830710,9.79117E+12,,시공주니어,"로알드 달 지음, 퀸틴 블레이크 그림, 김난령 옮김","14,500","13,050","1,450",10%,720점,20221215,10887
105,국내도서,멘탈리티,K882830077,9.79116E+12,3190,푸른숲,"팀 그로버.샤리 웽크 지음, 서종기 옮김","18,800","16,920","1,880",10%,940점,20221109,20479
106,국내도서,죽음의 수용소에서,8936811541,9.78894E+12,3180,청아출판사,"빅터 프랭클 지음, 이시형 옮김","9,800","8,820",980,10%,490점,20200530,62768
107,국내도서,코스모스,8983711892,9.78898E+12,3400,사이언스북스,"칼 세이건 지음, 홍승수 옮김","19,900","17,910","1,990",10%,990점,20061220,132883
108,국내도서,해커스 토익 RC 리딩 READING 토익 기본서 2023 최신개정판,8965424763,9.78897E+12,13740,해커스어학연구소(Hackers),데이빗 조 (David Cho) 지음,"18,800","16,920","1,880",10%,940점,20230102,46376
109,국내도서,원피스 103,K592839643,9.79117E+12,,대원씨아이(만화),오다 에이치로 지음,"5,500","4,950",550,10%,270점,20221028,37170
110,국내도서,"우리, 편하게 말해요",8901264773,9.7889E+12,3710,웅진지식하우스,이금희 지음,"17,000","15,300","1,700",10%,850점,20221021,37884
111,국내도서,그릿 GRIT (골드 에디션),K272830938,9.79116E+12,3190,비즈니스북스,"앤절라 더크워스 지음, 김미정 옮김","18,000","16,200","1,800",10%,900점,20221215,95937
112,국내도서,진짜 쓰는 실무 엑셀,K152836497,9.79119E+12,13000,제이펍,오빠두(전진권) 지음,"21,000","18,900","2,100",10%,"1,050점",20220215,79434
113,국내도서,재벌집 막내아들 2,K202830176,9.7912E+12,4810,테라코타,산경 지음,"17,000","15,300","1,700",10%,850점,20221118,10692
114,국내도서,노마드 투자자 서한,K942830291,9.79114E+12,3320,더퀘스트,"닉 슬립.콰이스 자카리아 지음, 생각의여름(김태진) 외 옮김","35,000","31,500","3,500",10%,"1,750점",20221130,8874
115,국내도서,작은 땅의 야수들,K042839491,9.79113E+12,3840,다산책방,"김주혜 지음, 박소현 옮김","18,000","16,200","1,800",10%,900점,20220928,25070
116,국내도서,거의 모든 행동 표현의 영어,8960499374,9.78896E+12,14740,사람in,서영조 지음,"16,000","14,400","1,600",10%,800점,20220310,54448
117,국내도서,슈퍼 토끼의 결심,8934943211,9.78893E+12,73850,주니어김영사,"프란치스카 비어만 지음, 송순섭 옮김","13,800","12,420","1,380",10%,690점,20221128,7957
118,국내도서,재벌집 막내아들 3,K022830291,9.7912E+12,4810,테라코타,산경 지음,"17,000","15,300","1,700",10%,850점,20221118,10034
119,국내도서,웰씽킹 WEALTHINKING (양장),K852835990,9.79113E+12,3190,다산북스,켈리 최 지음,"16,000","14,400","1,600",10%,800점,20211110,108277
120,국내도서,22똥괭이네 스티커북,K862830937,8.80989E+12,1,대원앤북,대원앤북 편집부 지음,"5,000","3,500","1,500",30%,50점,20221214,7088
121,국내도서,하나님의 숨결,8953143594,9.78895E+12,3230,두란노,김병삼 지음,"22,000","19,800","2,200",10%,"1,100점",20221223,12835
122,국내도서,재벌집 막내아들 4,K272830291,9.7912E+12,4810,테라코타,산경 지음,"17,000","15,300","1,700",10%,850점,20221118,9852
123,국내도서,아주 작은 습관의 힘,K832534441,9.79116E+12,3190,비즈니스북스,"제임스 클리어 지음, 이한이 옮김","16,000","14,400","1,600",10%,800점,20190226,71889
124,국내도서,재벌집 막내아들 5,K352830291,9.7912E+12,4810,테라코타,산경 지음,"17,000","15,300","1,700",10%,850점,20221118,9863
125,국내도서,부의 추월차선 (10주년 스페셜 에디션),K352836574,9.79119E+12,13320,토트,"엠제이 드마코 지음, 신소영 옮김","17,500","15,750","1,750",10%,870점,20220204,67304
126,국내도서,마법천자문 56,8950942690,9.78895E+12,77720,아울북,"유대영 지음, 정수영 그림, 강용철 감수","14,000","12,600","1,400",10%,700점,20221228,19681
127,국내도서,여자아이 기억,K822830715,9.79119E+12,3860,레모,"아니 에르노 지음, 백수린 옮김","16,000","14,400","1,600",10%,800점,20221130,9332
128,국내도서,인듀어런스,895807101X,9.78896E+12,3840,뜨인돌,"캐롤라인 알렉산더 지음, 김세중 옮김","15,000","13,500","1,500",10%,750점,20031125,16227
129,국내도서,돌봄과 작업,K612830510,9.7912E+12,3810,돌고래,정서경 외 지음,"16,500","14,850","1,650",10%,820점,20221202,11845
130,국내도서,한계선을 넘다,K272830385,9.79117E+12,3600,황금가지,크래프톤 지음,"35,000","31,500","3,500",10%,"1,750점",20221111,22653
131,국내도서,테스터,K952830407,9.79119E+12,43810,허블,이희영 지음,"14,000","12,600","1,400",10%,700점,20221128,18469
132,국내도서,너의 안부,K982830138,9.79119E+12,3810,몽스북,성현주 지음,"16,800","15,120","1,680",10%,840점,20221215,11899
133,국내도서,이번 생은 가주가 되겠습니다 1부 1~2 세트 (명장면&명대사 카드 6종 + 브로마이드 + 2단 아크릴 스탠드 + 일러스트 보드 + 스티커 3종 포함 한정판),K882830926,9.79117E+12,4810,디앤씨웹툰비즈,"몬.앤트스튜디오 지음, 김로아 원작","48,000","43,200","4,800",10%,"2,400점",20221220,6840
134,국내도서,나츠메 우인장 28,K082830829,9.79117E+12,,학산문화사(만화),"미도리카와 유키 지음, 서현아 옮김","6,000","5,400",600,10%,300점,20221213,9387
135,국내도서,체인소 맨 11,K982837765,9.79113E+12,,학산문화사(만화),후지모토 타츠키 지음,"6,000","5,400",600,10%,300점,20220322,31383
136,국내도서,나의 히어로 아카데미아 36 (한정판),K372830810,,,서울미디어코믹스(서울문화사),호리코시 코헤이 지음,"6,000","5,400",600,10%,300점,20221130,17885
137,국내도서,Go Go 카카오프렌즈 26 : 폴란드,8950941902,9.78895E+12,74900,아울북,"김미영 지음, 김정한 그림","14,800","13,320","1,480",10%,740점,20221123,15396
138,국내도서,산타클로스와 산타 마을의 일 년,8966351719,9.78897E+12,77850,북뱅크,"마우리 쿤나스 지음, 페트리 칼리올라 옮김","18,000","16,200","1,800",10%,900점,20221224,5589
139,국내도서,기분이 태도가 되지 말자,K892830719,9.7912E+12,3800,하이스트,김수현 지음,"16,000","14,400","1,600",10%,800점,20221125,30517
140,국내도서,체인소 맨 9,K152838710,9.79117E+12,,학산문화사(만화),후지모토 타츠키 지음,"6,000","5,400",600,10%,300점,20211213,24190
141,국내도서,클래식 뮤지컬 차이콥스키의 발레곡 호두까기 인형 사운드북,K322633121,8.80926E+12,1,어스본코리아,"피오나 와트 지음, 올가 데미도바 그림","19,000","15,200","3,800",20%,570점,20201105,59385
142,국내도서,클루지,890109018X,9.7889E+12,3180,갤리온,"개리 마커스 지음, 최호영 옮김","13,800","12,420","1,380",10%,690점,20081124,48287
143,국내도서,해커스 토익 LC 리스닝 LISTENING 2023 최신개정판,8965424771,9.78897E+12,13740,해커스어학연구소(Hackers),데이빗 조 (David Cho) 지음,"18,800","16,920","1,880",10%,940점,20230102,36884
144,국내도서,에그박사 8,K002830264,9.79117E+12,77490,미래엔아이세움,"에그박사 지음, 홍종현 그림, 박송이 글, 이승현 감수","14,500","13,050","1,450",10%,720점,20221110,20957
145,국내도서,체인소 맨 10,K872838571,9.79113E+12,,학산문화사(만화),후지모토 타츠키 지음,"6,000","5,400",600,10%,300점,20220114,25238
146,국내도서,종의 기원,K712635336,9.79119E+12,4400,사이언스북스,"찰스 로버트 다윈 지음, 장대익 옮김, 최재천 감수, 다윈 포럼 기획","22,000","19,800","2,200",10%,"1,100점",20190731,27538
147,국내도서,세계 철학 필독서 50,K092830495,9.79117E+12,3310,센시오,"톰 버틀러 보던 지음, 이시은 옮김","25,000","22,500","2,500",10%,"1,250점",20221125,10159
148,국내도서,조셉 머피 부의 초월자,K642839237,9.79113E+12,4190,다산북스,"조셉 머피 지음, 조율리 옮김","22,000","19,800","2,200",10%,"1,100점",20221019,22639
149,국내도서,아파트 투자는 사이클이다,K932839336,9.79119E+12,3320,여의도책방,이현철 지음,"20,000","18,000","2,000",10%,"1,000점",20221028,19552
150,국내도서,멜로디 봉봉 : 크리스마스 캐럴,K742636493,8.80948E+12,1,스마트베어,"김영아 외 지음, 책마중 그림","15,500","9,300","6,200",40%,0점,20221101,22058
151,국내도서,작별인사,K122837904,9.79119E+12,3810,복복서가,김영하 지음,"14,000","12,600","1,400",10%,700점,20220502,111065
152,국내도서,회복탄력성 (15만부 기념 리커버),K522635176,9.79119E+12,13320,위즈덤하우스,김주환 지음,"14,800","13,320","1,480",10%,740점,20190329,43279
153,국내도서,성격이란 무엇인가,K982830726,9.77238E+12,,바다출판사,스켑틱 협회 편집부 엮음,"15,000","13,500","1,500",10%,680점,20221202,6960
154,국내도서,내가 알고 있는 걸 당신도 알게 된다면 (리커버 에디션),K122838550,9.79116E+12,3190,토네이도,"칼 필레머 지음, 박여진 옮김","17,000","15,300","1,700",10%,850점,20220829,28928
155,국내도서,"타시로, 너란 녀석은 3",K982831469,9.79114E+12,	,서울미디어코믹스(서울문화사),"야마다 지음, 오하라 옮김","5,500","4,950",550,10%,270점,20221229,14770
156,국내도서,똥볶이 할멈 4,K282830494,9.79119E+12,74810,슈크림북,"강효미 지음, 김무연 그림","13,500","12,150","1,350",10%,670점,20221201,14885
