순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
"18","국내도서","울트라러닝, 세계 0.1%가 지식을 얻는 비밀","K962637709","9791162541289","03190","비즈니스북스","스콧 영 지음, 이한이 옮김","16,000","14,400","1,600","10%","800점","20200212","5119"
"19","국내도서","하루 3줄 초등 글쓰기의 기적","K812636847","9791188700592","13590","청림Life","윤희솔 지음","14,500","13,050","1,450","10%","720점","20200205","5783"
"20","국내도서","마법천자문 47","8950984741","9788950984748","77720","아울북","김현수 지음, 홍거북 그림, 김창환 감수","14,000","12,600","1,400","10%","700점","20200129","5829"
"21","국내도서","1일 1페이지, 세상에서 가장 짧은 교양 수업 365","K692636898","9791190305679","03030","위즈덤하우스","데이비드 키더.노아 D. 오펜하임 지음, 허성심 옮김","16,000","14,400","1,600","10%","800점","20191030","21058"
"22","국내도서","너와 함께라면 인생도 여행이다","K842636310","9791170400097","03810","열림원","나태주 지음","13,500","12,150","1,350","10%","670점","20191212","18821"
"23","국내도서","팩트풀니스","8934985062","9788934985068","03300","김영사","한스 로슬링.올라 로슬링.안나 로슬링 뢴룬드 지음, 이창신 옮김","19,800","17,820","1,980","10%","990점","20190308","45517"
"24","국내도서","ETS 토익 정기시험 기출문제집 1000 Vol. 2 Reading (리딩)","8917232191","9788917232196","14740","(주)YBM(와이비엠)","ETS 엮음","17,800","16,020","1,780","10%","890점","20191216","61720"
"25","국내도서","방구석 미술관 (아티스트 하우스 에디션)","K912639282","9788968331862","03600","블랙피쉬","조원재 지음","16,800","15,120","1,680","10%","840점","20180803","16346"
"26","국내도서","재무제표 모르면 주식투자 절대로 하지마라","K042636037","9791190242271","13320","베가북스","사경인 지음","19,800","17,820","1,980","10%","990점","20200110","20432"
"27","국내도서","오늘부터 딱 1년, 이기적으로 살기로 했다","K822636031","9791162541265","03190","비즈니스북스","샘 혼 지음, 이상원 옮김","15,000","13,500","1,500","10%","750점","20200120","3046"
"28","국내도서","2020 이동기 영어 실전동형 모의고사 Vol.1","K172637700","9791163717867","13740","에스티유니타스","이동기 지음","16,000","14,400","1,600","10%","0점","20200214","3122"
"29","국내도서","ETS 토익 정기시험 기출문제집 1000 Vol. 2 Listening (리스닝)","8917232183","9788917232189","13740","(주)YBM(와이비엠)","ETS 엮음","17,800","16,020","1,780","10%","890점","20191216","56130"
"30","국내도서","코스모스","8983711892","9788983711892","03400","사이언스북스","칼 세이건 지음, 홍승수 옮김","19,900","17,910","1,990","10%","990점","20061220","132562"
"31","국내도서","에이트","K702636286","9791188388905","03320","차이정원","이지성 지음","17,000","15,300","1,700","10%","850점","20191021","20460"
"32","국내도서","2020 이동기 영어 기적의 특강","K522637700","9791163717874","13740","에스티유니타스","이동기 지음","14,000","12,600","1,400","10%","0점","20200214","3609"
"33","국내도서","나쁜 사람에게 지지 않으려고 쓴다","K752637106","9791187064442","04800","교양인","정희진 지음","14,000","12,600","1,400","10%","700점","20200207","4550"
"34","국내도서","내가 원하는 것을 나도 모를 때","K182636731","9791130627878","03810","다산초당(다산북스)","전승환 지음","16,000","14,400","1,600","10%","800점","20200108","9689"
"35","국내도서","해빗","K392636511","9791130627595","03190","다산북스","웬디 우드 지음, 김윤재 옮김","18,000","16,200","1,800","10%","900점","20191217","9980"
"36","국내도서","작은 아씨들 무비 아트북","8925568179","9788925568171","03680","알에이치코리아(RHK)","지나 매킨타이어 지음, 전행선 옮김, 윌슨 웨브 사진","30,000","27,000","3,000","10%","1,500점","20200212","2068"
"37","국내도서","원펀맨 One Punch Man 21","K302637018","9791136221582","","대원씨아이(만화)","ONE 지음, 무라타 유스케 그림","5,000","4,500","500","10%","250점","20200219","3582"
"38","국내도서","새벽의 연화 30 (엽서 32장 + 미니 앨범 + 박스 포함 한정판)","K632637100","9791134848309","","학산문화사(만화)","미즈호 쿠사나기 지음","15,000","13,500","1,500","10%","750점","20200225","1116"
"39","국내도서","먼 바다","8965749875","9788965749875","03810","해냄","공지영 지음","17,000","15,300","1,700","10%","850점","20200217","2836"
"40","국내도서","지박소년 하나코 군 3","K922637598","9791130797946","","루트미디어","아이다이로 지음","5,500","4,950","550","10%","270점","20200227","3331"
"41","국내도서","선량한 차별주의자 (리커버)","K422636018","9788936477196","","창비","김지혜 지음","15,000","13,500","1,500","10%","750점","20190717","52031"
"42","국내도서","2020 시나공 정보처리기사 필기","K762636693","9791160509762","13000","길벗","길벗 R&D 외 지음","31,000","27,900","3,100","10%","1,550점","20191118","5007"
"43","국내도서","스토브리그 대본집 1","8934900180","9788934900184","04810","김영사","이신화 지음","16,000","14,400","1,600","10%","800점","20200228","4246"
"44","국내도서","지박소년 하나코 군 4","K942637598","9791130797953","","루트미디어","아이다이로 지음","5,500","4,950","550","10%","270점","20200227","3311"
"45","국내도서","1cm 다이빙","K012636849","9791190299060","03810","FIKA(피카)","태수.문정 지음","13,500","12,150","1,350","10%","670점","20200121","10513"
"46","국내도서","디레버리징","K302637710","9791165361297","03320","좋은땅","박홍기 지음","20,000","18,000","2,000","10%","1,000점","20200214","3259"
"47","국내도서","흔한남매 안 흔한 일기 1","K012637918","9791164134649","74810","미래엔아이세움","흔한남매 지음, 조병주 그림, 강효미 글, 샌드박스 네트워크 감수","12,000","10,800","1,200","10%","600점","20200227","6502"
"48","국내도서","스토브리그 대본집 2","8934900199","9788934900191","04810","김영사","이신화 지음","16,000","14,400","1,600","10%","800점","20200228","3977"
"49","국내도서","나는 무조건 합격하는 공부만 한다","K162636917","9791162541210","03190","비즈니스북스","이윤규 지음","15,000","13,500","1,500","10%","750점","20191216","17519"
"50","국내도서","지적 대화를 위한 넓고 얕은 지식 1","K992636841","9791190313186","03100","웨일북","채사장 지음","16,000","14,400","1,600","10%","800점","20200201","85305"
"51","국내도서","스스로 행복하라","8946421150","9788946421158","03810","샘터사","법정 지음","12,000","10,800","1,200","10%","600점","20200106","6402"
"52","국내도서","마케터의 문장","K782637494","9791189995492","03320","인플루엔셜(주)","가나가와 아키노리 지음, 김경은 옮김","14,500","13,050","1,450","10%","720점","20200207","4459"
"53","국내도서","나를 알기 위해서 쓴다","K842637106","9791187064459","04800","교양인","정희진 지음","14,000","12,600","1,400","10%","700점","20200207","3900"
"54","국내도서","해커스 토익 실전 1000제 1 RC Reading 문제집 (리딩)","8965422639","9788965422631","13740","해커스어학연구소(Hackers)","해커스어학연구소 지음","11,900","10,710","1,190","10%","590점","20200423","40338"
"55","국내도서","배움의 발견","8932919550","9788932919553","03840","열린책들","타라 웨스트오버 지음, 김희정 옮김","22,000","19,800","2,200","10%","1,100점","20200105","11113"
"56","국내도서","친절한 대학의 다시 배우는 영어 교실 1","K602636226","9791160506426","03740","길벗이지톡","이상현 지음","13,000","11,700","1,300","10%","650점","20191231","3080"
"57","국내도서","김락희의 인체 드로잉","893158850X","9788931588507","13600","성안당","김락희 지음, 윤관현 감수","35,000","31,500","3,500","10%","1,750점","20191127","46460"
"58","국내도서","일의 기쁨과 슬픔","8936438034","9788936438036","03810","창비","장류진 지음","14,000","12,600","1,400","10%","700점","20191025","16248"
"59","국내도서","2020 고종훈 한국사 동형모의고사 시즌 1","K052637495","9791161010908","13910","발해북스","고종훈 지음","14,000","12,600","1,400","10%","700점","20200131","2886"
"60","국내도서","영어책 읽기의 힘","K532637808","9791165210427","03740","길벗","고광윤 지음","19,800","17,820","1,980","10%","990점","20200204","8825"
"61","국내도서","귀멸의 칼날 15","K912637109","9791134848378","","학산문화사(만화)","고토게 코요하루 지음","5,000","4,500","500","10%","250점","20200207","11364"
"62","국내도서","지박소년 하나코 군 1","K162636920","9791130797755","","루트미디어","아이다이로 지음","5,500","4,950","550","10%","270점","20200108","3410"
"63","국내도서","해커스 토익 RC 리딩 READING","8965423341","9788965423348","13740","해커스어학연구소(Hackers)","데이빗 조 (David Cho) 지음","18,800","16,920","1,880","10%","940점","20200102","42034"
"64","국내도서","설민석의 세계사 대모험 4","K942636037","9791196893118","77900","단꿈아이","설민석.잼 스토리 지음, 박성일 그림","12,000","10,800","1,200","10%","600점","20200113","6903"
"65","국내도서","지박소년 하나코 군 2","K112636920","9791130797762","","루트미디어","아이다이로 지음","5,500","4,950","550","10%","270점","20200108","3342"
"66","국내도서","당신이 글을 쓰면 좋겠습니다","K662636847","9791190030328","03810","어크로스","홍승은 지음","14,000","12,600","1,400","10%","700점","20200130","3252"
"67","국내도서","큰별쌤 최태성의 별★별한국사 한국사능력검정시험 심화(1.2.3급) 상","K382636520","9791164421053","13910","이투스북","최태성 지음","14,500","13,050","1,450","10%","720점","20191231","16400"
"68","국내도서","여행의 이유","8954655971","9788954655972","03810","문학동네","김영하 지음","13,500","12,150","1,350","10%","670점","20190417","73262"
"69","국내도서","명탐정 코난 97","K622637113","9791136705358","","서울미디어코믹스(서울문화사)","아오야마 고쇼 지음","5,500","4,950","550","10%","270점","20200225","4584"
"70","국내도서","존리의 부자되기 습관","K772636937","9791187481720","13320","지식노마드","존 리 지음","15,000","13,500","1,500","10%","750점","20200115","6552"
"71","국내도서","친절한 대학의 다시 배우는 영어 교실 2","K432637491","9791165210373","03740","길벗이지톡","이상현 지음","13,000","11,700","1,300","10%","650점","20200131","2122"
"72","국내도서","목소리를 드릴게요","K842636722","9791165300005","03810","아작","정세랑 지음","14,800","13,320","1,480","10%","740점","20200106","12176"
"73","국내도서","총 균 쇠 (무선 제작)","8970127240","9788970127248","03900","문학사상","제레드 다이아몬드 지음, 김진준 옮김","28,000","25,200","2,800","10%","1,400점","20051219","92365"
"74","국내도서","세습 중산층 사회","K842636130","9791185585826","03330","생각의힘","조귀동 지음","17,000","15,300","1,700","10%","850점","20200120","4108"
"75","국내도서","공부머리 독서법","K722532337","9791196316808","03370","책구루","최승필 지음","16,500","14,850","1,650","10%","820점","20180503","51180"
"76","국내도서","해커스 토익 실전 1000제 1 LC Listening 문제집 (리스닝)","8965422612","9788965422617","13740","해커스어학연구소(Hackers)","해커스어학연구소 지음","11,900","10,710","1,190","10%","590점","20181126","34324"
"77","국내도서","117층 나무 집","8952744586","9788952744586","74840","시공주니어","앤디 그리피스 지음, 테리 덴톤 그림","14,000","12,600","1,400","10%","700점","20200110","10529"
"78","국내도서","당신의 어린 시절이 울고 있다","K672636421","9791157685776","03180","동양북스(동양문고)","다미 샤르프 지음, 서유리 옮김","13,800","12,420","1,380","10%","690점","20200117","4700"
"79","국내도서","독고솜에게 반하면","895467030X","9788954670302","03810","문학동네","허진희 지음","11,500","10,350","1,150","10%","570점","20200123","21807"
"80","국내도서","데미안 (10주년 기념 리커버 특별판)","8954620515","9788954620512","04850","문학동네","헤르만 헤세 지음, 안인희 옮김","9,000","8,100","900","10%","450점","20200108","2635"
"81","국내도서","바디","897291701X","9788972917014","03400","까치","빌 브라이슨 지음, 이한음 옮김","23,000","20,700","2,300","10%","1,150점","20200110","7759"
"82","국내도서","예술하는 습관","8901239159","9788901239156","03600","걷는나무","메이슨 커리 지음, 이미정 옮김","16,000","14,400","1,600","10%","800점","20200110","4289"
"83","국내도서","하이큐!! 40","K202637315","9791136221247","","대원씨아이(만화)","후루다테 하루이치 지음","5,000","4,500","500","10%","250점","20200225","5630"
"84","국내도서","부의 확장","K552636730","9791130627984","03320","다산북스","천영록.제갈현열 지음","16,000","14,400","1,600","10%","800점","20200108","2957"
"85","국내도서","사피엔스 (무선본)","K462832219","9788934972464","03900","김영사","유발 하라리 지음, 조현욱 옮김, 이태수 감수","22,000","19,800","2,200","10%","1,100점","20151123","110695"
"86","국내도서","한편 1호 세대","8937490927","9788937490927","04100","민음사","민음사 편집부 엮음","10,000","9,000","1,000","10%","500점","20200114","3724"
"87","국내도서","2020 단기 합격 해커스 NCS 직업기초능력평가 + 직무수행능력평가","8969651500","9788969651501","13320","해커스공기업","김소원 외 지음","19,800","17,820","1,980","10%","990점","20200102","3704"
"88","국내도서","아주 작은 습관의 힘","K832534441","9791162540640","03190","비즈니스북스","제임스 클리어 지음, 이한이 옮김","16,000","14,400","1,600","10%","800점","20190226","71356"
"89","국내도서","내일의 부 1 : 알파편","K232636430","9791187993681","03320","트러스트북스","김장섭 지음","16,000","14,400","1,600","10%","800점","20200116","7572"
"90","국내도서","지적 대화를 위한 넓고 얕은 지식 2","K912636841","9791190313193","03100","웨일북","채사장 지음","16,000","14,400","1,600","10%","800점","20200201","49595"
"91","국내도서","부의 추월차선","8994702342","9788994702346","13320","토트","엠제이 드마코 지음, 신소영 옮김","15,000","13,500","1,500","10%","750점","20130820","28879"
"92","국내도서","해커스 토익 LC 리스닝 LISTENING","896542335X","9788965423355","","해커스어학연구소(Hackers)","데이빗 조 (David Cho) 지음","18,800","16,920","1,880","10%","940점","20200102","32148"
"93","국내도서","해커스 토익 스타트 리딩 RC","8965423376","9788965423379","13740","해커스어학연구소(Hackers)","데이빗 조 (David Cho) 지음","14,900","13,410","1,490","10%","740점","20200102","54394"
"94","국내도서","설민석의 삼국지 2","8933870830","9788933870839","04000","세계사","설민석 지음","22,000","19,800","2,200","10%","1,100점","20190820","13681"
"95","국내도서","공부, 이래도 안되면 포기하세요","K652637108","9791190630092","13190","위즈덤하우스","이지훈 지음","15,000","13,500","1,500","10%","750점","20200220","4023"
"96","국내도서","ETS 토익 정기시험 기출문제집 1000 Vol.1 Reading","8917230563","9788917230567","14740","(주)YBM(와이비엠)","ETS 엮음","17,800","16,020","1,780","10%","890점","20181217","44995"
"97","국내도서","경제의 속살 3","K332637806","9791185253756","03320","민중의소리","이완배 지음","15,000","13,500","1,500","10%","750점","20200210","1779"
"98","국내도서","설민석의 삼국지 1","8933870792","9788933870792","04000","세계사","설민석 지음","22,000","19,800","2,200","10%","1,100점","20190717","16066"
"99","국내도서","주식투자 무작정 따라하기","K982636921","9791165210144","13320","길벗","윤재수 지음","18,000","16,200","1,800","10%","900점","20191220","27234"
"100","국내도서","그레구아르와 책방 할아버지","8954670512","9788954670517","03860","문학동네","마르크 로제 지음, 윤미연 옮김","13,800","12,420","1,380","10%","690점","20200131","3496"
"101","국내도서","내일의 부 2 : 오메가편","K432636430","9791187993698","03320","트러스트북스","김장섭 지음","16,000","14,400","1,600","10%","800점","20200129","6228"
"102","국내도서","큰별쌤 최태성의 별★별한국사 한국사능력검정시험 심화(1.2.3급) 하","K402636045","9791164421114","13910","이투스북","최태성 지음","14,500","13,050","1,450","10%","720점","20200131","14897"
"103","국내도서","경제의 속살 4","K452637806","9791185253763","03320","민중의소리","이완배 지음","15,000","13,500","1,500","10%","750점","20200210","1617"
"104","국내도서","1일 1클래식 1기쁨","K392636429","9791155812556","03670","윌북","클레먼시 버턴힐 지음, 김재용 옮김","17,800","16,020","1,780","10%","890점","20200115","10607"
"105","국내도서","트렌드 코리아 2020","8959896128","9788959896127","13320","미래의창","김난도 외 지음","18,000","16,200","1,800","10%","900점","20191024","15225"
"106","국내도서","잘해봐야 시체가 되겠지만","K622636844","9791190403979","03100","반비","케이틀린 도티 지음, 임희근 옮김","18,000","16,200","1,800","10%","900점","20200122","5093"
"107","국내도서","초판본 작은 아씨들 1 (1896년 오리지널 초판본 표지디자인)","K712637499","9791164451821","03840","더스토리","루이자 메이 올콧 지음, 박지선 옮김","14,800","13,320","1,480","10%","740점","20200210","1383"
"108","국내도서","대범한 밥상 (리커버)","K082639739","9788954623254","04810","문학동네","박완서 지음","15,000","13,500","1,500","10%","750점","20140115","5010"
"109","국내도서","타인의 고통","8988105729","9788988105726","04800","이후","수잔 손택 지음, 이재원 옮김","16,500","14,850","1,650","10%","820점","20040107","17043"
"110","국내도서","지쳤거나 좋아하는 게 없거나","K212636878","9791196797706","03810","강한별","글배우 지음","13,500","12,150","1,350","10%","670점","20190904","9284"
"111","국내도서","흔한남매 2","K002635150","9791164132454","77810","미래엔아이세움","흔한남매 원작, 백난도 글, 유난희 그림, 샌드박스 네트워크 감수","11,000","9,900","1,100","10%","550점","20190905","22654"
"112","국내도서","ETS 토익 정기시험 기출문제집 1000 Vol.1 Listening","8917230555","9788917230550","14740","(주)YBM(와이비엠)","ETS 엮음","17,800","16,020","1,780","10%","890점","20181217","38942"
"113","국내도서","붕대 감기","K402636730","9791160261561","03810","작가정신","윤이형 지음","12,000","10,800","1,200","10%","600점","20200114","5294"
"114","국내도서","괜찮을 거야","K762636139","9791158361617","77840","책읽는곰","시드니 스미스 지음, 김지은 옮김","13,000","11,700","1,300","10%","650점","20200108","5225"
"115","국내도서","해커스 토익 스타트 리스닝 LC","8965423384","9788965423386","13740","해커스어학연구소(Hackers)","데이빗 조 (David Cho) 지음","14,900","13,410","1,490","10%","740점","20200102","42092"
"116","국내도서","2020 전한길 한국사 4.0 실전동형 모의고사","K782636028","9791163717539","13910","에스티유니타스","전한길 지음","21,500","19,350","2,150","10%","210점","20191227","2286"
"117","국내도서","놓지 마 과학! 13","K962638285","9791190630184","67400","위즈덤하우스","신태훈.나승훈 글.그림, 류진숙 감수","12,000","10,800","1,200","10%","600점","20200228","4529"
"118","국내도서","Go Go 카카오프렌즈 12 : 터키","8950985551","9788950985554","74900","아울북","김미영 지음, 김정한 그림","14,800","13,320","1,480","10%","740점","20200120","4936"
"119","국내도서","지금 이대로 좋다","K912636388","9791187297239","03810","정토출판","법륜 지음, 박정은 그림","14,800","13,320","1,480","10%","740점","20191030","17956"
"120","국내도서","EBS 왕초보 영어 (2020 상편)","K422637300","9791164380237","13740","서울문화사","EBS 기획, 마스터유진 지음","10,800","9,720","1,080","10%","540점","20200224","1356"
"121","국내도서","어제 뭐 먹었어? 15","K592637492","9791128397943","47830","삼양출판사(만화)","요시나가 후미 지음, 노미영 옮김","6,000","5,400","600","10%","300점","20200113","1904"
"122","국내도서","달빛천사 애장판 3~4 스페셜 에디션 박스세트 (완결)","K602637308","9791136705396","44830","서울미디어코믹스(서울문화사)","타네무라 아리나 지음, 이소연 옮김","44,000","39,600","4,400","10%","2,200점","20200228","898"
"123","국내도서","약속의 네버랜드 15 한정판 (소책자 포함)","K972637309","9791134841959","","학산문화사(만화)","시라이 카이우 원작, 데미즈 포스카 그림","9,500","8,550","950","10%","470점","20200218","695"
"124","국내도서","설민석의 한국사 대모험 12","K122636592","9791188874460","74910","아이휴먼","설민석.스토리박스 지음, 정현희 그림, 태건 역사 연구소 감수","12,000","10,800","1,200","10%","600점","20191205","12096"
"125","국내도서","2020 선재국어 한 권으로 정리하는 마무리","K642636193","9791163716730","13710","에스티유니타스","이선재 지음","22,000","19,800","2,200","10%","220점","20191107","4455"
"126","국내도서","작은 아씨들 (영화 원작 소설)","K672635431","9791155812174","02840","윌북","루이자 메이 올콧 지음, 공보경 옮김","17,800","16,020","1,780","10%","890점","20190730","2375"
"127","국내도서","딸에게 보내는 심리학 편지 (10만 부 기념 스페셜 에디션)","K622636332","9791190538015","03180","메이븐","한성희 지음","16,000","14,400","1,600","10%","800점","20200128","12094"
"128","국내도서","시작의 기술","K852737423","9788901230658","03320","웅진지식하우스","개리 비숍 지음, 이지연 옮김","16,000","14,400","1,600","10%","800점","20190418","17740"
"129","국내도서","어느 날 공주가 되어버렸다 3 (종이 인형 책(128p) + 투명스티커 4종 + 안경닦이 + 엽서 + 박스 포함 한정판)","K802636332","9791129345615","04810","캐롯툰","스푼 지음, 플루토스 원작","36,000","32,400","3,600","10%","1,800점","20200304","3312"
"130","국내도서","부의 인문학","8995563508","9788995563502","03320","오픈마인드","브라운스톤 지음","15,000","13,500","1,500","10%","750점","20191004","17684"
"131","국내도서","흔한남매 1","K712635217","9791164131686","77810","미래엔아이세움","흔한남매 원작, 백난도 글, 유난희 그림, 샌드박스 네트워크 감수","11,000","9,900","1,100","10%","550점","20190620","21653"
"132","국내도서","나이듦에 관하여","K712637694","9791135459146","03330","비잉(Being)","루이즈 애런슨 지음, 최가영 옮김","28,000","25,200","2,800","10%","1,400점","20200205","5687"
"133","국내도서","말 그릇 (2020 한정판 에디션)","K912636430","9791185952987","03190","카시오페아","김윤나 지음","15,000","13,500","1,500","10%","750점","20170921","40712"
"134","국내도서","정재승의 인간 탐구 보고서 2","8950983087","9788950983086","74400","아울북","정재승 기획, 정재은.이고은 글, 김현민 그림","15,800","14,220","1,580","10%","790점","20191230","9778"
"135","국내도서","혼자 공부하는 영어 습관의 힘 : 영어패턴 + 영어회화 편","K062636624","9791189719999","13740","키출판사","David Thayne 지음","12,000","10,800","1,200","10%","600점","20200103","3774"
"136","국내도서","틀 밖에서 놀게 하라","8965709598","9788965709596","13370","쌤앤파커스","김경희 지음","17,800","16,020","1,780","10%","890점","20191224","4846"
"137","국내도서","마도조사 4 박스판","K422636230","9791127853723","04820","B-Lab","묵향동후 지음, 이현아 옮김","18,500","16,650","1,850","10%","920점","20200113","3329"
"138","국내도서","나의 문구 여행기","8958077468","9788958077466","03810","뜨인돌","문경연 지음","18,800","16,920","1,880","10%","940점","20200117","2928"
"139","국내도서","2020 전한길 한국사 합격생 필기노트","K082635320","9791163714132","13910","에스티유니타스","전한길 지음","14,000","12,600","1,400","10%","140점","20190702","8725"
"140","국내도서","멋진 신세계","8973814729","9788973814725","03840","(주)태일소담출판사","올더스 헉슬리 지음, 안정효 옮김","13,800","12,420","1,380","10%","690점","20150612","45542"
"141","국내도서","영단기 토익 실전 1000제 1 RC 문제집 + 해설집","K122635029","9791163713975","13740","커넥츠영단기","영단기 연구소 엮음","11,000","9,900","1,100","10%","550점","20190626","12038"
"142","국내도서","멀티팩터","K842637696","9791190238106","13320","스마트북스","김영준 지음","16,800","15,120","1,680","10%","840점","20200210","1517"
"143","국내도서","글로벌 그린 뉴딜","893742035X","9788937420351","03320","민음사","제러미 리프킨 지음, 안진환 옮김","18,000","16,200","1,800","10%","900점","20200131","2553"
"144","국내도서","우리가 인생이라 부르는 것들","K242637915","9791189995539","03810","인플루엔셜(주)","정재찬 지음","16,000","14,400","1,600","10%","800점","20200225","10122"
"145","국내도서","숨","K492635392","9791164050277","03840","엘리","테드 창 지음, 김상훈 옮김","16,500","14,850","1,650","10%","820점","20190520","25471"
"146","국내도서","아홉 살 성교육 사전 세트 : 남자아이 몸 + 마음 - 전2권","K752636531","9791130628141","74510","다산에듀","손경이 지음","24,000","21,600","2,400","10%","1,200점","20200120","6340"
"147","국내도서","이유가 있어서 진화했습니다","K122636232","9791156131366","73490","봄나무","가와사키 사토시 지음, 고경옥 옮김, 기무라 유리 외 감수","13,000","11,700","1,300","10%","650점","20200115","1999"
"148","국내도서","어느 날 공주가 되어버렸다 3 (일반판)","K962636333","9791129345585","07810","캐롯툰","스푼 지음, 플루토스 원작","14,000","12,600","1,400","10%","700점","20200304","5708"
"149","국내도서","카구야 님은 고백받고 싶어 14","K922637910","9791134842055","","학산문화사(만화)","아카사카 아카 지음","5,500","4,950","550","10%","270점","20200218","2093"
"150","국내도서","영어는 3단어로 : 100문장으로 끝내기","K402636320","9791189995454","13740","인플루엔셜(주)","나카야마 유키코 지음, 최려진 옮김","15,000","13,500","1,500","10%","750점","20191230","1707"
"151","국내도서","지복의 성자","8954670245","9788954670241","03840","문학동네","아룬다티 로이 지음, 민승남 옮김","16,500","14,850","1,650","10%","820점","20200203","1442"
"152","국내도서","나 혼자만 레벨업 2","K132636334","9791191363029","07810","디앤씨웹툰비즈","장성락(REDICE STUDIO) 지음, 추공 원작","14,500","13,050","1,450","10%","720점","20200130","9502"
"153","국내도서","필체를 바꾸면 인생이 바뀐다","K742636330","9791165340506","03320","쌤앤파커스","구본진 지음","14,800","13,320","1,480","10%","740점","20200129","3086"
"154","국내도서","영단기 토익 실전 1000제 1 LC 문제집 + 해설집","K282635029","9791163713982","13740","커넥츠영단기","영단기 연구소 엮음","11,000","9,900","1,100","10%","550점","20190626","11007"
"155","국내도서","해커스 토익 실전 1000제 2 RC Reading 문제집 (리딩)","8965422736","9788965422730","13740","해커스어학연구소(Hackers)","해커스어학연구소 지음","11,900","10,710","1,190","10%","590점","20190115","20694"
"156","국내도서","좀비고등학교 코믹스 17","K852638483","9791188380640","77800","겜툰","유대영 지음, 라임스튜디오 그림","9,800","8,820","980","10%","490점","20200310","5199"
"157","국내도서","위험한 과학책","8952773322","9788952773326","03400","시공사","랜들 먼로 지음, 이지연 옮김, 이명현 감수","22,000","19,800","2,200","10%","1,100점","20150424","27782"
"158","국내도서","2020 민준호 사회 진도별.동형 모의고사","K802636122","9791196327972","13300","호인북스","민준호 지음","20,000","18,000","2,000","10%","1,000점","20200105","2085"
