순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
"76","국내도서","초3보다 중요한 학년은 없습니다","896049867X","9788960498679","13370","사람in","해피이선생 지음","15,000","13,500","1,500","10%","750점","20201028","7035"
"77","국내도서","시선으로부터, (10만 부 기념 새해 에디션)","K702738282","9788954672214","03810","문학동네","정세랑 지음","14,000","12,600","1,400","10%","700점","20200605","3347"
"78","국내도서","이카보그","8959762431","9788959762439","03840","문학수첩 리틀북","J.K. 롤링 지음, 박아람 옮김","25,000","22,500","2,500","10%","1,250점","20201218","2754"
"79","국내도서","베서니와 괴물의 묘약","K502736811","9791130633572","74840","요요","잭 메기트-필립스 지음, 이사벨 폴라트 그림, 김선희 옮김","13,000","11,700","1,300","10%","650점","20201215","9960"
"80","국내도서","사피엔스 (무선본)","K462832219","9788934972464","03900","김영사","유발 하라리 지음, 조현욱 옮김, 이태수 감수","22,000","19,800","2,200","10%","1,100점","20151123","110695"
"81","국내도서","코로나 사이언스","8962623501","9788962623505","03510","동아시아","기초과학연구원(IBS) 기획","15,000","13,500","1,500","10%","750점","20201008","2372"
"82","국내도서","네모아저씨의 페이퍼 블레이드 3 : 어드밴스","K482736666","9791186494615","13630","슬로래빗","네모아저씨 이원표 지음","11,500","10,350","1,150","10%","570점","20201201","8740"
"83","국내도서","그렇게 말해줘서 고마워","K602633404","9791190299145","03810","FIKA(피카)","김유진 지음","14,800","13,320","1,480","10%","740점","20201015","5171"
"84","국내도서","5년 후 나에게 - Q&A a day (2021 메모리아 화이트 Gift Edition)","K952735119","9791158510244","14190","토네이도","포터 스타일 지음, 정지현 옮김","16,800","15,120","1,680","10%","840점","20201118","2821"
"85","국내도서","매끄러운 세계와 그 적들","K402735247","9791191247008","03830","엘리","한나 렌 지음, 이영미 옮김","16,000","14,400","1,600","10%","800점","20201127","2325"
"86","국내도서","존리의 부자되기 습관 (20만부 기념 리커버 에디션)","K702633200","9791187481720","13320","지식노마드","존 리 지음","15,000","13,500","1,500","10%","750점","20201007","16907"
"87","국내도서","나도 모르게 생각한 생각들","893499259X","9788934992592","03830","온다","요시타케 신스케 지음, 고향옥 옮김","14,000","12,600","1,400","10%","700점","20201215","3592"
"88","국내도서","지랄발랄 하은맘의 책육아 액션 노트","8925589281","9788925589282","13370","알에이치코리아(RHK)","김선미 지음","18,000","16,200","1,800","10%","900점","20201224","1433"
"89","국내도서","그리스 로마 신화 20 : 아테네를 구한 영웅 테세우스","8950971550","9788950971557","74800","아울북","박시연 지음, 최우빈 그림, 김헌 감수","15,000","13,500","1,500","10%","750점","20201216","2368"
"90","국내도서","사랑 수업","K382736715","9791186757666","03190","심플라이프","윤홍균 지음","16,000","14,400","1,600","10%","800점","20201215","8601"
"91","국내도서","이해인의 말","8960906549","9788960906549","03810","마음산책","이해인 지음, 안희경 인터뷰어","16,500","14,850","1,650","10%","820점","20201215","3633"
"92","국내도서","인소의 법칙 15 (한정판)","892671876X","9788926718766","04810","(주)디앤씨미디어-잇북(It book)","유한려 지음, 솔 그림","13,000","11,700","1,300","10%","650점","20210107","1391"
"93","국내도서","전설로 떠나는 월가의 영웅","8957821171","9788957821176","13320","국일증권경제연구소","피터 린치.존 로스차일드 지음, 이건 옮김","23,000","20,700","2,300","10%","1,150점","20170417","14141"
"94","국내도서","월간순정 노자키 군 12","K972737663","9791134872885","","학산문화사(만화)","츠바키 이즈미 지음","5,500","4,950","550","10%","270점","20201222","4545"
"95","국내도서","하이큐!! 44","K962633229","9791136252982","","대원씨아이(만화)","후루다테 하루이치 지음","5,000","4,500","500","10%","250점","20201125","7084"
"96","국내도서","멘탈의 연금술","K132736870","9791158511982","03190","토네이도","보도 섀퍼 지음, 박성원 옮김","16,000","14,400","1,600","10%","800점","20201214","22751"
"97","국내도서","해커스 토익 LC 리스닝 LISTENING","896542335X","9788965423355","","해커스어학연구소(Hackers)","데이빗 조 (David Cho) 지음","18,800","16,920","1,880","10%","940점","20200102","32148"
"98","국내도서","시간과 물에 대하여","K212736872","9791164050819","03330","북하우스","안드리 스나이어 마그나손 지음, 노승영 옮김","17,000","15,300","1,700","10%","850점","20201207","5070"
"99","국내도서","감사","K592736870","9791165041595","04230","규장(규장문화사)","이찬수 지음","14,000","12,600","1,400","10%","700점","20201204","5074"
"100","국내도서","미스테리아 32호","K422736878","9772384289005","","엘릭시르","미스테리아 편집부 지음","13,000","12,350","650","5%","390점","20201130","1442"
"101","국내도서","2021 안녕 앤 탁상달력","K112735118","8809529011823","1","북엔(BOOK&_)","북엔 편집부 지음","7,500","4,500","3,000","40%","70점","20201112","1962"
"102","국내도서","더 해빙 (40만부 기념 리커버 에디션)","K272633615","9791190382175","03320","수오서재","이서윤.홍주연 지음","16,000","14,400","1,600","10%","800점","20200301","29359"
"103","국내도서","2021 에듀윌 한국사 능력 검정시험 기출문제집 심화(1.2.3급)","K132735044","9791136007650","13910","에듀윌","에듀윌 한국사교육연구소 지음","18,000","16,200","1,800","10%","900점","20201125","3477"
"104","국내도서","당신은 첫눈입니까","8954676235","9788954676236","03810","문학동네","이규리 지음","12,000","10,800","1,200","10%","600점","20201210","5389"
"105","국내도서","고양이 해결사 깜냥 1","8936447696","9788936447694","74810","창비","홍민정 지음, 김재희 그림","11,000","9,900","1,100","10%","550점","20200327","43534"
"106","국내도서","이기적 유전자","8932473900","9788932473901","03470","을유문화사","리처드 도킨스 지음, 홍영남.이상임 옮김","20,000","18,000","2,000","10%","1,000점","20181020","88804"
"107","국내도서","부의 대이동","K922631278","9791196831080","03320","페이지2(page2)","오건영 지음","17,000","15,300","1,700","10%","850점","20200723","15335"
"108","국내도서","현명한 투자자","8957821309","9788957821305","03320","국일증권경제연구소","벤저민 그레이엄 지음, 이건 옮김, 신진오 감수","23,000","20,700","2,300","10%","1,150점","20200526","32138"
"109","국내도서","지적 대화를 위한 넓고 얕은 지식 : 제로 편","K622636607","9791190313131","03100","웨일북","채사장 지음","19,800","17,820","1,980","10%","990점","20191224","61240"
"110","국내도서","2021 인생일력","K722633920","2090000080551","","민음사","민음사 편집부 지음","18,000","14,400","3,600","20%","180점","20201030","2476"
"111","국내도서","지금, 인생의 체력을 길러야 할 때","K982735343","9791191013047","03510","북라이프","제니퍼 애슈턴 지음, 김지혜 옮김","16,800","15,120","1,680","10%","840점","20201202","1918"
"112","국내도서","부의 골든타임","K702633017","9791191056174","03320","인플루엔셜(주)","박종훈 지음","17,000","15,300","1,700","10%","850점","20201026","3128"
"113","국내도서","새로운 백년의 문턱에 서서","K262736435","9791185253831","03300","민중의소리","이석기 지음","22,000","19,800","2,200","10%","660점","20201221","6764"
"114","국내도서","만화 그녀가 공작저로 가야 했던 사정 4 (레리아나 일러스트 키링 + 렌티큘러 일러스트 카드 포함 한정판)","K422737464","9791197303852","04810","디앤씨웹툰비즈","고래 지음, 밀차 원작","23,000","20,700","2,300","10%","1,150점","20210104","1326"
"115","국내도서","총 균 쇠 (무선 제작)","8970127240","9788970127248","03900","문학사상","제레드 다이아몬드 지음, 김진준 옮김","28,000","25,200","2,800","10%","1,400점","20051219","92365"
"116","국내도서","해커스 토익 실전 1000제 1 RC Reading 문제집 (리딩)","8965422639","9788965422631","13740","해커스어학연구소(Hackers)","해커스어학연구소 지음","11,900","10,710","1,190","10%","590점","20200423","40338"
"117","국내도서","지적 대화를 위한 넓고 얕은 지식 1","K992636841","9791190313186","03100","웨일북","채사장 지음","16,000","14,400","1,600","10%","800점","20200201","85305"
"118","국내도서","당신이 옳다","K472830359","9788965746669","03180","해냄","정혜신 지음","15,800","14,220","1,580","10%","790점","20181010","46218"
"119","국내도서","침묵의 봄","8962630613","9788962630619","03300","에코리브르","레이첼 카슨 지음, 김은령 옮김, 홍욱희 감수","18,000","16,200","1,800","10%","900점","20111230","49451"
"120","국내도서","미국 주식으로 은퇴하기","8960305715","9788960305717","13320","황금부엉이","최철 지음","19,800","17,820","1,980","10%","990점","20201217","2605"
"121","국내도서","2020 에듀윌 답만보이는 운전면허 필기시험 1종.2종 공통","K062636337","9791136003539","13550","에듀윌","에듀윌(도로교통공단 문제 제공) 지음","11,000","9,900","1,100","10%","550점","20200122","3601"
"122","국내도서","데일 카네기 인간관계론","K032636279","9791187142560","03320","현대지성","데일 카네기 지음, 임상훈 옮김","11,500","10,350","1,150","10%","570점","20191007","99865"
"123","국내도서","부의 인문학","8995563508","9788995563502","03320","오픈마인드","브라운스톤 지음","15,000","13,500","1,500","10%","750점","20191004","17684"
"124","국내도서","2021 전한길 한국사 합격생 필기노트 (10쇄)","K422631618","9791197133503","13910","전한길한국사","전한길 지음","14,000","12,600","1,400","10%","700점","20210210","8850"
"125","국내도서","주술회전 9","K592633226","9791136727763","","서울미디어코믹스(서울문화사)","아쿠타미 게게 지음, 이정운 옮김","5,000","4,500","500","10%","250점","20201130","11625"
"126","국내도서","매우 예민한 사람들을 위한 책","K402730224","9788967358020","03180","글항아리","전홍진 지음","18,000","16,200","1,800","10%","170점","20200723","17889"
"127","국내도서","주술회전 10","K562736717","9791136729484","","서울미디어코믹스(서울문화사)","아쿠타미 게게 지음, 이정운 옮김","5,000","4,500","500","10%","250점","20201220","10207"
"128","국내도서","재무제표 모르면 주식투자 절대로 하지마라","K042636037","9791190242271","13320","베가북스","사경인 지음","19,800","17,820","1,980","10%","990점","20200110","20432"
"129","국내도서","흔한남매의 흔한 호기심 1","K002632646","9791164136032","77400","미래엔아이세움","안치현 지음, 유난희 그림, 이정모 외 감수, 흔한남매 원작","12,000","10,800","1,200","10%","600점","20200903","15759"
"130","국내도서","2020 에듀윌 한국사 능력 검정시험 2주끝장 심화(1, 2, 3급)","K002638324","9791136004482","13910","에듀윌","에듀윌 한국사교육연구소 지음","21,000","18,900","2,100","10%","1,050점","20200325","7182"
"131","국내도서","아몬드 (반양장)","8936456784","9788936456788","43810","창비","손원평 지음","13,000","11,700","1,300","10%","650점","20170331","66593"
"132","국내도서","정의란 무엇인가","K312832657","9788937834790","03300","와이즈베리","마이클 샌델 지음, 김명철 옮김, 김선욱 감수","15,000","13,500","1,500","10%","750점","20141120","58152"
"133","국내도서","비밀의 보석 가게 마석관 1","K952633929","9791164062782","74830","길벗스쿨","히로시마 레이코 지음, 사타케 미호 그림, 김정화 옮김","12,000","10,800","1,200","10%","600점","20201105","6945"
"134","국내도서","2021 큰별쌤 최태성의 별★별한국사 기출 500제 한국사능력검정시험 심화(1.2.3급)","K622736811","9791165982089","13910","이투스북","최태성 지음","19,000","17,100","1,900","10%","950점","20201216","8937"
"135","국내도서","다정한 매일매일","K272735112","9791160262087","03810","작가정신","백수린 지음","14,800","13,320","1,480","10%","740점","20201124","2824"
"136","국내도서","이상한 과자 가게 전천당 1","K282635522","9791164060481","74830","길벗스쿨","히로시마 레이코 지음, 쟈쟈 그림, 김정화 옮김","12,000","10,800","1,200","10%","600점","20190705","26303"
"137","국내도서","습관의 디테일","8965964040","9788965964049","03190","흐름출판","BJ 포그 지음, 김미정 옮김","19,000","17,100","1,900","10%","950점","20201021","6394"
"138","국내도서","해커스 토익 스타트 리딩 RC","8965423376","9788965423379","13740","해커스어학연구소(Hackers)","데이빗 조 (David Cho) 지음","14,900","13,410","1,490","10%","740점","20200102","54394"
"139","국내도서","외로워도 외롭지 않다","8934992379","9788934992370","04810","비채","정호승 지음","17,800","16,020","1,780","10%","890점","20201105","4686"
"140","국내도서","친애하는 나의 집에게","K962735348","9791197024160","03810","라이프앤페이지","하재영 지음","15,000","13,500","1,500","10%","750점","20201208","6496"
"141","국내도서","PENGSOO EVERYDAY 펭수 에브리데이","895475614X","9788954756143","03680","EBS BOOKS","EBS(한국교육방송공사) 편집부 엮음","19,000","17,100","1,900","10%","950점","20201218","710"
"142","국내도서","첫 오리기","K812434913","8809295020951","1","블루래빗","이현주 외 그림","9,000","7,200","1,800","20%","450점","20160105","4889"
"143","국내도서","살고 싶다는 농담","8901244608","9788901244600","03810","웅진지식하우스","허지웅 지음","16,000","14,400","1,600","10%","800점","20200812","12845"
"144","국내도서","2021 선재국어 한 권으로 정리하는 마무리","K322633112","9791165762773","13710","에스티유니타스","이선재 지음","23,000","20,700","2,300","10%","1,150점","20201110","3334"
"145","국내도서","보통의 언어들","K182639239","9791190786355","03810","위즈덤하우스","김이나 지음","14,500","13,050","1,450","10%","720점","20200527","18996"
"146","국내도서","2021 맘마미아 가계부","K302633271","8809479180112","1","진서원","맘마미아 지음","12,000","10,800","1,200","10%","540점","20200911","2098"
"147","국내도서","전지적 독자 시점 1","K812736533","9791164284016","","에이템포미디어","슬리피-C 지음, 싱숑 원작, UMI 각색","15,000","13,500","1,500","10%","750점","20201222","6675"
"148","국내도서","귀멸의 칼날 21","K672735141","9791134872564","","학산문화사(만화)","고토게 코요하루 지음","5,000","4,500","500","10%","250점","20201126","10846"
"149","국내도서","알사탕","K422530533","9791158360375","77810","책읽는곰","백희나 글.그림","12,000","10,800","1,200","10%","600점","20170325","60740"
"150","국내도서","설민석의 고사성어 대격돌 1","K512735043","9791170287056","74700","한솔수북","설민석.스토리콘 지음, 김문식 그림, 단꿈 연구소 감수","13,000","11,700","1,300","10%","650점","20201207","2421"
"151","국내도서","부지런한 사랑","K842733993","9788954675352","03810","문학동네","이슬아 지음","16,000","14,400","1,600","10%","800점","20201021","5202"
"152","국내도서","나는 괜찮은 사람입니다","K532736437","9791187297260","03810","정토출판","법륜 지음, 드로잉메리 그림","15,000","13,500","1,500","10%","750점","20201220","8448"
"153","국내도서","ETS 토익 정기시험 기출문제집 1000 Vol.1 Reading","8917230563","9788917230567","14740","(주)YBM(와이비엠)","ETS 엮음","17,800","16,020","1,780","10%","890점","20181217","44995"
"154","국내도서","전지적 독자 시점 2","K972736534","9791164284023","","에이템포미디어","슬리피-C 지음, 싱숑 원작, UMI 각색","15,000","13,500","1,500","10%","750점","20201222","5520"
"155","국내도서","하루 한 장 365 인문학 달력 (스프링)","K272736873","9791188700721","10590","청림Life","김종원 지음, 소소하이 그림","16,000","14,400","1,600","10%","800점","20201209","17477"
"156","국내도서","써먹는 영문법","K932532171","9791188674039","03740","카시오페아","브랜던 로열 지음, 정수진 옮김","15,000","13,500","1,500","10%","750점","20171222","2731"
"157","국내도서","피프티 피플","8936434241","9788936434243","03810","창비","정세랑 지음","14,000","12,600","1,400","10%","700점","20161121","15716"
"158","국내도서","코로나 이후, 대한민국 부동산","8925589435","9788925589435","03320","알에이치코리아(RHK)","김원철 지음","17,800","16,020","1,780","10%","890점","20201203","1129"
"159","국내도서","김락희의 인체 드로잉","893158850X","9788931588507","13600","성안당","김락희 지음, 윤관현 감수","35,000","31,500","3,500","10%","1,750점","20191127","46460"
