순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
36,국내도서,데미안 (오리지널 초판본 표지디자인),K042535550,9.79119E+12,4850,코너스톤,"헤르만 헤세 지음, 이미영 옮김, 김선형","3,300","2,970",330,10%,160점,20170101,69098
37,국내도서,작별인사 (밤하늘 에디션),K412839475,9.79119E+12,3810,복복서가,김영하 지음,"14,000","12,600","1,400",10%,700점,20220905,121362
38,국내도서,펭수 컬러링북 + 아르누보 36색 색연필 세트,K262736002,8.80947E+12,1,아르누보,한결.아르누보 편집부 지음,"36,000","10,000","26,000",72%,360점,20200806,5128
39,국내도서,전지적 독자 시점 7,K342839380,9.79116E+12,7810,에이템포미디어,"슬리피-C 지음, 싱숑 원작, UMI 각색","15,000","13,500","1,500",10%,750점,20220907,8129
40,국내도서,잘될 수밖에 없는 너에게,K602838245,9.79119E+12,3810,북로망스,최서영 지음,"16,000","14,400","1,600",10%,800점,20220818,22482
41,국내도서,흔한남매 수수께끼 어드벤처 1,K402839980,9.79117E+12,77030,미래엔아이세움,"도니패밀리 그림, 노지영 글, 흔한컴퍼니.정재형 감수, 흔한남매 원작","14,000","12,600","1,400",10%,700점,20220915,16867
42,국내도서,"2022 큰별쌤 최태성의 별★별한국사 한국사능력검정시험 심화(1, 2, 3급) 상",K682835821,9.79114E+12,13910,이투스북,최태성 지음,"15,000","13,500","1,500",10%,750점,20211209,77538
43,국내도서,외계에서 온 펀자이씨,8954688527,9.78895E+12,4810,문학동네,엄유진 지음,"16,000","14,400","1,600",10%,800점,20220920,8815
44,국내도서,마법천자문 54,8950922959,9.78895E+12,77720,아울북,"유대영 지음, 정수영 그림, 강용철 감수","14,000","12,600","1,400",10%,700점,20220829,17356
45,국내도서,세상에서 가장 쉬운 본질육아,8950941813,9.78895E+12,13590,21세기북스,지나영 지음,"18,800","16,920","1,880",10%,940점,20220928,72949
46,국내도서,아라의 소설,K172838246,9.7912E+12,3810,안온북스,정세랑 지음,"15,000","13,500","1,500",10%,750점,20220824,15067
47,국내도서,"2022 큰별쌤 최태성의 별★별한국사 한국사능력검정시험 심화(1, 2, 3급) 하",K762835821,9.79114E+12,13910,이투스북,최태성 지음,"14,500","13,050","1,450",10%,720점,20211209,70781
48,국내도서,엄마의 말 연습,K972839383,9.79117E+12,3590,카시오페아,윤지영 지음,"17,500","15,750","1,750",10%,870점,20220922,22740
49,국내도서,명탐정 코난 101,K292839269,9.79114E+12,,서울미디어코믹스(서울문화사),아오야마 고쇼 지음,"5,500","4,950",550,10%,270점,20220825,20092
50,국내도서,물고기는 존재하지 않는다,K092835920,9.79119E+12,3400,곰출판,"룰루 밀러 지음, 정지인 옮김","17,000","15,300","1,700",10%,850점,20211217,256226
51,국내도서,우리는 어디서 살아야 하는가,K602838216,9.79119E+12,3320,포레스트북스,김시덕 지음,"18,000","16,200","1,800",10%,900점,20220720,19231
52,국내도서,사람을 얻는 지혜,899865833X,9.789E+12,3320,타커스(끌레마),"발타자르 그라시안 지음, 임정재 옮김","13,800","12,420","1,380",10%,690점,20160307,24525
53,국내도서,전지적 독자 시점 아트북에디션 세트 - 전3권,8934967730,9.78893E+12,,비채,싱숑 지음,"178,500","160,650","17,850",10%,"8,920점",20220919,3960
54,국내도서,대출의 마법,K282839261,9.79113E+12,3320,다산북스,레오(김은진) 지음,"20,000","18,000","2,000",10%,"1,000점",20220826,12281
55,국내도서,오싹오싹 크레용!,8964964764,9.78896E+12,77840,토토북,"에런 레이놀즈 지음, 피터 브라운 그림, 홍연미 옮김","13,000","11,700","1,300",10%,650점,20220823,18692
56,국내도서,당신의 뇌는 최적화를 원한다,8965706343,9.78897E+12,3320,쌤앤파커스,"가바사와 시온 지음, 오시연 옮김","15,000","13,500","1,500",10%,750점,20180525,21655
57,국내도서,흔한남매 11,K652838723,9.79117E+12,77810,미래엔아이세움,"흔한남매 지음, 유난희 그림, 백난도 글, 흔한컴퍼니 감수","14,500","13,050","1,450",10%,720점,20220728,39363
58,국내도서,22똥괭이네 2023 월간주간 캘린더,K272839398,8.80989E+12,1,대원앤북,대원앤북 편집부 지음,"18,000","14,400","3,600",20%,900점,20220920,3740
59,국내도서,긴긴밤,K612731543,9.78895E+12,73810,문학동네,루리 지음,"11,500","10,350","1,150",10%,570점,20210203,222242
60,국내도서,내가 행복한 이유,K812838247,9.79119E+12,3840,허블,"그렉 이건 지음, 김상훈 옮김","18,500","16,650","1,850",10%,920점,20220816,13007
61,국내도서,세상의 마지막 기차역,K762837520,9.79119E+12,3830,모모,"무라세 다케시 지음, 김지연 옮김","14,000","12,600","1,400",10%,700점,20220511,56826
62,국내도서,오버로드 15,K702839984,9.79114E+12,4830,영상출판미디어(주),"마루야마 쿠가네 지음, 김완 옮김, so-bin 그림","12,000","10,800","1,200",10%,600점,20220927,12379
63,국내도서,부자 아빠 가난한 아빠 1 (20주년 특별 기념판),K162532501,9.79116E+12,3320,민음인,"로버트 기요사키 지음, 안진환 옮김","17,000","15,300","1,700",10%,850점,20180222,128572
64,국내도서,설민석의 세계사 대모험 14,K172839381,9.79119E+12,,단꿈아이,"설민석.김정욱 지음, 박성일 그림, 안광복 감수","13,000","11,700","1,300",10%,650점,20220915,10733
65,국내도서,야쿠자의 덕질 1,K352838627,9.79114E+12,7830,㈜소미미디어,"야츠다 테키 지음, 박연지 옮김","6,000","5,400",600,10%,300점,20220812,29423
66,국내도서,언어를 디자인하라,K012838637,9.79117E+12,3320,쌤앤파커스,유영만.박용후 지음,"17,000","15,300","1,700",10%,850점,20220831,20588
67,국내도서,유럽 도시 기행 2,8965137705,9.78897E+12,3900,생각의길,유시민 지음,"17,500","15,750","1,750",10%,870점,20220709,36874
68,국내도서,이토록 평범한 미래,8954680003,9.78895E+12,3810,문학동네,김연수 지음,"14,000","12,600","1,400",10%,700점,20221007,95111
69,국내도서,어둠을 걷는 아이들,K942839668,9.79116E+12,74840,책읽는곰,"크리스티나 순토르밧 지음, 천미나 옮김","16,000","14,400","1,600",10%,800점,20220901,8750
70,국내도서,채사장의 지대넓얕 4 : 보이지 않는 손,K132838145,9.7912E+12,,돌핀북,"채사장.마케마케 지음, 정용환 그림","15,000","13,500","1,500",10%,750점,20220820,20592
71,국내도서,데일 카네기 인간관계론,K032636279,9.79119E+12,3320,현대지성,"데일 카네기 지음, 임상훈 옮김","11,500","10,350","1,150",10%,570점,20191007,102204
72,국내도서,그리고 펌킨맨이 나타났다,894912470X,9.78895E+12,74800,비룡소,"유소정 지음, 김상욱 그림","13,000","11,700","1,300",10%,650점,20220901,10171
73,국내도서,믹스 MIX,K312838348,9.79114E+12,3320,더퀘스트,안성은(Brand Boy) 지음,"18,800","16,920","1,880",10%,940점,20220824,16695
74,국내도서,다락방의 미친 여자,K512838403,9.79116E+12,3800,북하우스,"샌드라 길버트.수전 구바 지음, 박오복 옮김","55,000","49,500","5,500",10%,"2,750점",20220907,11893
75,국내도서,트로피컬 나이트,K962838741,9.79116E+12,3810,한겨레출판,조예은 지음,"15,000","13,500","1,500",10%,750점,20220817,22011
76,국내도서,딜레마 사전,K382838633,9.79116E+12,3600,윌북,"안젤라 애커만.베카 푸글리시 지음, 오수원 옮김","22,000","19,800","2,200",10%,"1,100점",20220826,17025
77,국내도서,자연스러운 인체 드로잉,K632838537,9.79116E+12,13600,동양북스(동양문고),소은 박경선 지음,"23,500","21,150","2,350",10%,"1,170점",20220812,16980
78,국내도서,책과 우연들,K622839585,9.79117E+12,3810,열림원,김초엽 지음,"16,000","14,400","1,600",10%,800점,20220923,11195
79,국내도서,바니타스의 수기 10 (특별 소책자 포함 특장판),K042839203,9.79117E+12,,대원씨아이(만화),모치즈키 준 지음,"12,000","10,800","1,200",10%,600점,20220929,4488
80,국내도서,부의 추월차선 (10주년 스페셜 에디션),K352836574,9.79119E+12,13320,토트,"엠제이 드마코 지음, 신소영 옮김","17,500","15,750","1,750",10%,870점,20220204,67304
81,국내도서,"어서 오세요, 이야기 수학 클럽에",K112838558,9.79117E+12,43410,인플루엔셜(주),김민형 지음,"16,000","14,400","1,600",10%,800점,20220829,11082
82,국내도서,2022 큰별쌤 최태성의 별★별한국사 기출 500제 한국사능력검정시험 심화 (1.2.3급),K982838603,9.79114E+12,13910,이투스북,최태성 지음,"19,500","17,550","1,950",10%,970점,20220715,20987
83,국내도서,알고 있다는 착각,K742838937,9.79117E+12,3320,어크로스,"질리언 테트 지음, 문희경 옮김","17,800","16,020","1,780",10%,890점,20220810,11252
84,국내도서,호랑이형님 1~3 세트 - 전3권,K732839400,9.79117E+12,4810,영컴(YOUNG COM),이상규 지음,"45,000","40,500","4,500",10%,"2,250점",20220929,3305
85,국내도서,거의 모든 행동 표현의 영어,8960499374,9.78896E+12,14740,사람in,서영조 지음,"16,000","14,400","1,600",10%,800점,20220310,54448
86,국내도서,재수사 1,K832838348,9.79117E+12,4810,은행나무,장강명 지음,"16,000","14,400","1,600",10%,800점,20220822,11290
87,국내도서,땅콩일기 2,K782839565,9.79119E+12,3810,아침달,쩡찌 지음,"18,000","16,200","1,800",10%,900점,20220831,10132
88,국내도서,최재천의 공부,8934943459,9.78893E+12,3100,김영사,최재천.안희경 지음,"16,500","14,850","1,650",10%,820점,20220518,47708
89,국내도서,디즈니 트위스티드 원더랜드 더 코믹 에피소드 오브 하츠라뷸 1,K722839475,9.79117E+12,,대원씨아이(만화),"코오노 스미레 그림, 하즈키 와카나 구성, 토보소 야나 원안","6,000","5,400",600,10%,300점,20220920,3680
90,국내도서,튜브,8936434624,9.78894E+12,3810,창비,손원평 지음,"15,000","13,500","1,500",10%,750점,20220722,25098
91,국내도서,Go Go 카카오프렌즈 25 : 네덜란드,8950903474,9.78895E+12,74900,아울북,"김미영 지음, 김정한 그림","14,800","13,320","1,480",10%,740점,20220824,11787
92,국내도서,손끝과 연연 6,K402839181,9.79117E+12,,학산문화사(만화),모리시타 수 지음,"6,000","5,400",600,10%,300점,20220914,5863
93,국내도서,체인소 맨 : 버디 스토리즈,K302839487,9.79117E+12,4830,학산문화사(라이트노벨),"히시카와 사카쿠 지음, 후지모토 타츠키 원작","7,000","6,300",700,10%,350점,20220919,12164
94,국내도서,귀멸 학원! 1,K332839996,9.79117E+12,,학산문화사(만화),"호카미 나츠키 지음, 고토게 코요하루 원작","6,000","5,400",600,10%,300점,20220923,8474
95,국내도서,문호 스트레이독스 22,K782838452,9.79114E+12,7830,영상출판미디어(주),"아사기리 카프카 지음, 하루카와 산고 그림, 문기업 옮김","5,500","4,950",550,10%,270점,20220906,10805
96,국내도서,에그박사의 이건 누구 똥?! 1,K302839788,9.79117E+12,77490,미래엔아이세움,"김덕영 그림, 박송이 글, 이승현 감수, 에그박사 원작","13,500","12,150","1,350",10%,670점,20220915,5732
97,국내도서,2023 맘마미아 가계부,K612839180,8.80948E+12,1,진서원,맘마미아 지음,"12,000","10,800","1,200",10%,540점,20220920,18937
98,국내도서,열혈강호 86,K342838456,9.79117E+12,,대원씨아이(만화),"전극진 지음, 양재현 그림","5,500","4,950",550,10%,270점,20220824,13393
99,국내도서,기분을 관리하면 인생이 관리된다,K922837381,9.7912E+12,13810,클라우디아,김다슬 지음,"17,600","15,840","1,760",10%,880점,20220412,46866
100,국내도서,위풍당당 여우 꼬리 3,8936448269,9.78894E+12,74810,창비,"손원평 지음, 만물상 그림","13,000","11,700","1,300",10%,650점,20220923,14159
101,국내도서,재수사 2,K992838349,9.79117E+12,4810,은행나무,장강명 지음,"16,000","14,400","1,600",10%,800점,20220822,10843
102,국내도서,과거가 남긴 우울 미래가 보낸 불안,K092838924,9.79119E+12,3180,유노북스,김아라 지음,"17,000","15,300","1,700",10%,850점,20220804,10592
103,국내도서,이상한 변호사 우영우 1,893494238X,9.78893E+12,4810,김영사,문지원 지음,"19,800","17,820","1,980",10%,990점,20220915,16450
104,국내도서,지구 끝의 온실 (여름 에디션),K342838114,9.79119E+12,3810,자이언트북스,김초엽 지음,"15,000","13,500","1,500",10%,750점,20210818,88231
105,국내도서,사피엔스 (무선본),K462832219,9.78893E+12,3900,김영사,"유발 하라리 지음, 조현욱 옮김, 이태수 감수","22,000","19,800","2,200",10%,"1,100점",20151123,112202
106,국내도서,클루지,890109018X,9.7889E+12,3180,갤리온,"개리 마커스 지음, 최호영 옮김","13,800","12,420","1,380",10%,690점,20081124,48287
107,국내도서,부자의 그릇,K002736337,9.79113E+12,13320,다산북스,"이즈미 마사토 지음, 김윤수 옮김","15,000","13,500","1,500",10%,750점,20201214,45186
108,국내도서,내가 알고 있는 걸 당신도 알게 된다면 (리커버 에디션),K122838550,9.79116E+12,3190,토네이도,"칼 필레머 지음, 박여진 옮김","17,000","15,300","1,700",10%,850점,20220829,28928
109,국내도서,오늘도 고바야시 서점에 갑니다,K842838243,9.79119E+12,3830,현익출판,"가와카미 데쓰야 지음, 송지현 옮김","15,000","13,500","1,500",10%,750점,20220831,6084
110,국내도서,디즈니 트위스티드 원더랜드 앤솔로지 코믹 1,K512839475,9.79117E+12,,대원씨아이(만화),토보소 야나 지음,"10,000","9,000","1,000",10%,500점,20220920,3127
111,국내도서,디즈니 트위스티드 원더랜드 앤솔로지 코믹 2,K542839475,9.79117E+12,,대원씨아이(만화),토보소 야나 지음,"10,000","9,000","1,000",10%,500점,20220920,3189
112,국내도서,백년 허리 2 : 치료편,K272731146,9.7912E+12,3510,언탱글링,정선근 지음,"18,500","16,650","1,850",10%,920점,20210513,63993
113,국내도서,이상한 변호사 우영우 2,8934942398,9.78893E+12,4810,김영사,문지원 지음,"19,800","17,820","1,980",10%,990점,20220915,15915
114,국내도서,데일 카네기 자기관리론,K432737052,9.79119E+12,3320,현대지성,"데일 카네기 지음, 임상훈 옮김","11,500","10,350","1,150",10%,570점,20210113,81671
115,국내도서,어린이를 위한 역사의 쓸모 1,K932838831,9.79113E+12,73910,다산어린이,"최태성 지음, 신진호 그림","15,000","13,500","1,500",10%,750점,20220815,18938
116,국내도서,백성귀족 7,K052839180,9.79119E+12,7830,세미콜론,"아라카와 히로무 글.그림, 김동욱 옮김","8,000","7,200",800,10%,400점,20220831,5319
117,국내도서,아주 작은 습관의 힘,K832534441,9.79116E+12,3190,비즈니스북스,"제임스 클리어 지음, 이한이 옮김","16,000","14,400","1,600",10%,800점,20190226,71889
118,국내도서,타이탄의 도구들 (블랙 에디션),K232838895,9.79116E+12,3190,토네이도,"팀 페리스 지음, 박선령.정지현 옮김","18,000","16,200","1,800",10%,900점,20220622,98090
119,국내도서,러버즈 하이 1,K002839582,9.79114E+12,,서울미디어코믹스(서울문화사),"안자이 카린 지음, 심이슬 옮김, MICHIRU EIDUKA 원작","6,000","5,400",600,10%,300점,20220930,3156
120,국내도서,이야기의 핵심,K112839661,9.79116E+12,3800,한즈미디어(한스미디어),"리비 호커 지음, 안은주 옮김","14,000","12,600","1,400",10%,700점,20220907,9678
121,국내도서,"칵테일, 러브, 좀비 (리커버)",K502837053,9.79119E+12,,안전가옥,조예은 지음,"10,000","9,000","1,000",10%,500점,20200413,51216
122,국내도서,러버즈 하이 2,K162839582,9.79114E+12,7830,서울미디어코믹스(서울문화사),"안자이 카린 지음, 심이슬 옮김, MICHIRU EIDUKA 원작","6,000","5,400",600,10%,300점,20220930,3029
123,국내도서,월급쟁이 부자로 은퇴하라 (10만 부 돌파 기념 증보판),8925578158,9.78893E+12,3320,알에이치코리아(RHK),너나위 지음,"19,800","17,820","1,980",10%,990점,20220620,39783
124,국내도서,10배의 법칙,8960519146,9.78896E+12,3190,부키,"그랜트 카돈 지음, 최은아 옮김","16,800","15,120","1,680",10%,840점,20220330,53692
125,국내도서,쇼타 형아 1,K022838634,9.79114E+12,,서울미디어코믹스(서울문화사),"나카야마 미유키 지음, 심이슬 옮김","6,500","5,850",650,10%,320점,20220830,13117
126,국내도서,나의 히어로 아카데미아 34,K102838257,9.79114E+12,,서울미디어코믹스(서울문화사),호리코시 코헤이 지음,"6,000","5,400",600,10%,300점,20220831,9644
127,국내도서,내가 틀릴 수도 있습니다,K822837807,9.79113E+12,3100,다산초당(다산북스),"비욘 나티코 린데블라드 지음, 토마스 산체스 그림, 박미경 옮김","16,000","14,400","1,600",10%,800점,20220418,43650
128,국내도서,나의 히어로 아카데미아 35,K662838358,9.79114E+12,,서울미디어코믹스(서울문화사),호리코시 코헤이 지음,"6,000","5,400",600,10%,300점,20220831,10021
129,국내도서,"돈의 속성 (300쇄 리커버 에디션, 양장)",K962836509,9.79119E+12,3320,스노우폭스북스,김승호 지음,"17,800","16,020","1,780",10%,890점,20200615,132364
130,국내도서,내세에는 남남이 좋겠어 6,K492839084,9.79114E+12,7830,㈜소미미디어,"코니시 아스카 지음, 박소현 옮김","5,000","4,500",500,10%,250점,20220930,7420
131,국내도서,화이트 스카이,K852839564,9.79117E+12,3400,쌤앤파커스,"엘리자베스 콜버트 지음, 김보영 옮김","18,000","16,200","1,800",10%,900점,20220917,3592
132,국내도서,올드패션 베이킹북,K292839999,9.79119E+12,13590,책밥,이수정 지음,"28,000","25,200","2,800",10%,"1,400점",20221005,9371
133,국내도서,"오늘 밤, 세계에서 이 눈물이 사라진다 해도",K472838820,9.79119E+12,3830,모모,"이치조 미사키 지음, 김윤경 옮김","14,000","12,600","1,400",10%,700점,20220728,46346
134,국내도서,야화첩 3,K292839985,9.79116E+12,7810,레진코믹스(레진엔터테인먼트),변덕 지음,"16,000","14,400","1,600",10%,800점,20220825,5664
135,국내도서,코스모스,8983711892,9.78898E+12,3400,사이언스북스,"칼 세이건 지음, 홍승수 옮김","19,900","17,910","1,990",10%,990점,20061220,132883
136,국내도서,이어령의 마지막 수업,K762835176,9.79117E+12,3100,열림원,"김지수 지음, 이어령","16,500","14,850","1,650",10%,820점,20211027,99467
137,국내도서,이해찬 회고록,K442839798,9.79119E+12,3810,돌베개,이해찬 지음,"23,000","20,700","2,300",10%,"1,150점",20220921,7487
138,국내도서,"어서 오세요, 휴남동 서점입니다 (여름 에디션)",K762838363,9.7912E+12,3810,클레이하우스,황보름 지음,"15,000","13,500","1,500",10%,750점,20220117,18735
139,국내도서,"돈, 뜨겁게 사랑하고 차갑게 다루어라",8959893544,9.78896E+12,4320,미래의창,"앙드레 코스톨라니 지음, 한윤진 옮김","12,000","10,800","1,200",10%,600점,20150930,80309
140,국내도서,넛지 : 파이널 에디션,8901260670,9.7889E+12,3320,리더스북,"리처드 H. 탈러.카스 R. 선스타인 지음, 이경식 옮김, 최정규 감수","22,000","19,800","2,200",10%,"1,100점",20220620,29126
141,국내도서,사카모토 데이즈 6,K952839984,9.79117E+12,,대원씨아이(만화),스즈키 유우토 지음,"6,000","5,400",600,10%,300점,20220926,8142
142,국내도서,비상식적 성공 법칙,K222838573,9.79119E+12,3320,생각지도,"간다 마사노리 지음, 서승범 옮김","17,000","15,300","1,700",10%,850점,20220630,38292
143,국내도서,밝은 밤,K312835925,9.78895E+12,3810,문학동네,최은영 지음,"14,500","13,050","1,450",10%,720점,20210727,84964
144,국내도서,삶의 격,8956608075,9.78896E+12,3100,은행나무,"페터 비에리 지음, 문항심 옮김","16,000","14,400","1,600",10%,800점,20141017,28475
145,국내도서,영어의 마음을 읽는 법,K452839672,9.79119E+12,3740,생각의힘,김성우 지음,"22,000","19,800","2,200",10%,"1,100점",20220920,6454
146,국내도서,코미 양은 커뮤증입니다 24,K162839474,9.79114E+12,7830,㈜소미미디어,"오다 토모히토 지음, 박경용 옮김","5,000","4,500",500,10%,250점,20220919,3882
147,국내도서,다정한 물리학,K992839464,9.79113E+12,3400,다산사이언스(다산북스),"해리 클리프 지음, 박병철 옮김","22,000","19,800","2,200",10%,"1,100점",20220826,5131
148,국내도서,부동산 경매로 1년 만에 꼬마빌딩주 되다,K552838552,9.79116E+12,3320,매일경제신문사,김상준 지음,"18,000","16,200","1,800",10%,900점,20220919,5698
149,국내도서,김전일 37세의 사건부 12,K272839885,9.79114E+12,,서울미디어코믹스(서울문화사),"아마기 세이마루 지음, 사토 후미야 그림","5,500","4,950",550,10%,270점,20220907,4526
150,국내도서,백년 허리 1 : 진단편,K872730815,9.7912E+12,3510,언탱글링,정선근 지음,"18,500","16,650","1,850",10%,920점,20210415,49704
151,국내도서,카구야 님은 고백받고 싶어 24,K132839996,9.79117E+12,,학산문화사(만화),아카사카 아카 지음,"6,000","5,400",600,10%,300점,20220923,4432
152,국내도서,2023 강해준 경찰학 Ⅱ. 필기노트,K482839563,9.7912E+12,13350,찬출판사,강해준 지음,"25,000","22,500","2,500",10%,"1,250점",20220905,4668
153,국내도서,이기적 유전자,8932473900,9.78893E+12,3470,을유문화사,"리처드 도킨스 지음, 홍영남.이상임 옮김","20,000","18,000","2,000",10%,"1,000점",20181020,90620
154,국내도서,게으른 완벽주의자를 위한 심리학,K022838632,9.79119E+12,3180,시크릿하우스,"헤이든 핀치 지음, 이은정 옮김","17,000","15,300","1,700",10%,850점,20220830,14873
155,국내도서,웰씽킹 WEALTHINKING (양장),K852835990,9.79113E+12,3190,다산북스,켈리 최 지음,"16,000","14,400","1,600",10%,800점,20211110,108277
156,국내도서,2023 갓대환 형사법 기출총정리 - 전3권,K082839882,9.79116E+12,13360,멘토링,김대환 지음,"81,000","76,950","4,050",5%,"4,050점",20220913,3905
157,국내도서,진짜 쓰는 실무 엑셀,K152836497,9.79119E+12,13000,제이펍,오빠두(전진권) 지음,"21,000","18,900","2,100",10%,"1,050점",20220215,79434
