순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
121,국내도서,스파이 패밀리 5,K712737267,9.79113E+12,,학산문화사(만화),엔도 타츠야 지음,"6,000","5,400",600,10%,300점,20201217,22372
122,국내도서,우리는 여전히 삶을 사랑하는가,8934949678,9.78893E+12,3180,김영사,"에리히 프롬 지음, 라이너 풍크 엮음, 장혜경 옮김","15,800","14,220","1,580",10%,790점,20220211,31220
123,국내도서,도쿄 리벤저스 23,K182837260,9.79117E+12,,학산문화사(만화),와쿠이 켄 지음,"6,000","5,400",600,10%,300점,20220321,14963
124,국내도서,주식 멘토 김현구의 주식 잘 사고 잘 파는 법,K992837282,9.79116E+12,3320,메이트북스,김현구 지음,"19,000","17,100","1,900",10%,950점,20220412,4313
125,국내도서,고민의 답,K542837175,9.79119E+12,3190,강한별,글배우 지음,"15,800","14,220","1,580",10%,790점,20220324,8156
126,국내도서,거의 모든 것의 역사,8972917117,9.78897E+12,3400,까치,"빌 브라이슨 지음, 이덕환 옮김","25,000","22,500","2,500",10%,"1,250점",20200410,13617
127,국내도서,데일 카네기 인간관계론,K032636279,9.79119E+12,3320,현대지성,"데일 카네기 지음, 임상훈 옮김","11,500","10,350","1,150",10%,570점,20191007,102204
128,국내도서,부동산 절세의 기술,K572837081,9.79119E+12,13320,지혜로,"김동우.최왕규 지음, 송희창(송사무장) 감수","19,000","17,100","1,900",10%,950점,20220408,11160
129,국내도서,2022 해커스 GSAT 삼성직무적성검사 통합 기본서 최신기출유형 + 실전모의고사 (수리논리/추리),8969652647,9.78897E+12,13320,챔프스터디,해커스 취업교육연구소 지음,"22,900","20,610","2,290",10%,"1,140점",20220103,12615
130,국내도서,태쁘의 퇴마부 1,K382837386,9.79117E+12,77810,겜툰,"이소연 그림, 김혜련 글, 샌드박스 네트워크 감수, 태쁘 원작","13,000","11,700","1,300",10%,650점,20220415,3951
131,국내도서,마음에 없는 소리,8954685439,9.78895E+12,3810,문학동네,김지연 지음,"14,500","13,050","1,450",10%,720점,20220310,14107
132,국내도서,마음버스,K822837265,9.79117E+12,77810,천개의바람,"김유 지음, 소복이 그림","13,000","11,700","1,300",10%,650점,20220325,14883
133,국내도서,흔한남매 과학 탐험대 4 : 물질,8934930543,9.78893E+12,77400,주니어김영사,"김덕영 그림, 이현진 외 글, 최진수 감수, 정현철 외 기획, 흔한남매 원작","14,000","12,600","1,400",10%,700점,20220228,28012
134,국내도서,2022 수제비 정보처리기사 실기 1권+2권 합본세트,K682835142,9.79116E+12,14000,건기원,NCS 정보처리기술사 연구회 지음,"35,000","31,500","3,500",10%,"1,750점",20220110,12947
135,국내도서,세력주 매매 공식,8969525017,9.78897E+12,3320,경향BP,와조스키 지음,"15,000","13,500","1,500",10%,750점,20220405,5821
136,국내도서,흔한남매 오해요,K602836219,9.79117E+12,77810,미래엔아이세움,"유난희 그림, 백난도 글, 흔한컴퍼니 감수, 흔한남매 원작","13,500","12,150","1,350",10%,670점,20220303,14549
137,국내도서,별똥별이 떨어지는 그곳에서 기다려 시즌 2: 1,8901258277,9.7889E+12,4650,재미주의,만물상 글.그림,"15,000","13,500","1,500",10%,750점,20220502,5580
138,국내도서,2022 ADsP 데이터 분석 준전문가,K962836663,9.7912E+12,,데이터에듀,윤종식 지음,"28,000","25,200","2,800",10%,"1,400점",20220128,17984
139,국내도서,2022 선재국어 실전 봉투 모의고사 1,K822836119,9.79117E+12,13710,에스티유니타스,이선재 지음,"13,000","11,700","1,300",10%,130점,20220225,11328
140,국내도서,별똥별이 떨어지는 그곳에서 기다려 시즌 2: 2,8901258285,9.7889E+12,4650,재미주의,만물상 글.그림,"15,000","13,500","1,500",10%,750점,20220502,5438
141,국내도서,킹덤 Kingdom 63,K702837999,9.79117E+12,,대원씨아이(만화),하라 야스히사 지음,"5,500","4,950",550,10%,270점,20220408,4521
142,국내도서,"행복을 파는 브랜드, 오롤리데이",8968333718,9.78897E+12,3320,블랙피쉬,박신후 지음,"17,000","15,300","1,700",10%,850점,20220407,7014
143,국내도서,어떻게 말해줘야 할까,8934986654,9.78893E+12,13590,김영사,"오은영 지음, 차상미 그림","17,500","15,750","1,750",10%,870점,20201025,68974
144,국내도서,아몬드 (양장),8936434268,9.78894E+12,3810,창비,손원평 지음,"14,000","12,600","1,400",10%,700점,20170331,47320
145,국내도서,슈퍼 러버즈 13,K782837704,9.79114E+12,,서울미디어코믹스(서울문화사),"아베 미유키 지음, 정효진 옮김","5,000","4,500",500,10%,250점,20220415,5662
146,국내도서,부의 추월차선 (10주년 스페셜 에디션),K352836574,9.79119E+12,13320,토트,"엠제이 드마코 지음, 신소영 옮김","17,500","15,750","1,750",10%,870점,20220204,67304
147,국내도서,수학 잘하는 아이를 만드는 초등수학 심화 공부법,K432836931,9.79119E+12,3370,블루무스,류승재 지음,"22,000","19,800","2,200",10%,"1,100점",20220315,14466
148,국내도서,시점의 힘,K132837787,9.79116E+12,3800,윌북,"샌드라 거스 지음, 지여울 옮김","13,800","12,420","1,380",10%,690점,20220415,8262
149,국내도서,배우의 방,K342837195,9.79116E+12,3810,휴머니스트,정시우 지음,"18,000","16,200","1,800",10%,900점,20220419,5216
150,국내도서,손석희의 앵커브리핑 1,8976965671,9.78898E+12,3300,역사비평사,손석희.김현정 지음,"18,000","16,200","1,800",10%,900점,20220329,4993
151,국내도서,"돈의 속성 (300쇄 리커버 에디션, 양장)",K962836509,9.79119E+12,3320,스노우폭스북스,김승호 지음,"17,800","16,020","1,780",10%,890점,20200615,132364
152,국내도서,도쿄 에일리언즈 1,K892836594,9.79114E+12,,서울미디어코믹스(서울문화사),"NAOE 지음, 박소현 옮김","5,000","4,500",500,10%,250점,20220228,31807
153,국내도서,거꾸로 읽는 세계사,K502835770,9.79119E+12,3900,돌베개,유시민 지음,"17,500","15,750","1,750",10%,870점,20211029,75801
154,국내도서,유령의 마음으로,8937442698,9.78894E+12,3810,민음사,임선우 지음,"13,000","11,700","1,300",10%,650점,20220325,13367
155,국내도서,전쟁일기,8954686079,9.78895E+12,3890,이야기장수,"올가 그레벤니크 지음, 정소은 옮김","12,000","10,800","1,200",10%,600점,20220414,7490
156,국내도서,세계를 건너 너에게 갈게,K832734333,9.78895E+12,3810,문학동네,이꽃님 지음,"12,500","11,250","1,250",10%,620점,20180209,65333
157,국내도서,이상한 과자 가게 전천당 13,K332836361,9.79116E+12,74830,길벗스쿨,"히로시마 레이코 지음, 쟈쟈 그림, 김정화 옮김","12,000","10,800","1,200",10%,600점,20220124,30033
