순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
13,국내도서,최애의 아이 4,K902734304,9.79114E+12,,대원씨아이(만화),"아카사카 아카 지음, 요코야리 멘고 그림","5,500","4,950",550,10%,270점,20210915,5034
14,국내도서,체인소 맨 8,K512734912,9.79113E+12,,학산문화사(만화),후지모토 타츠키 지음,"5,000","4,500",500,10%,250점,20210909,6885
15,국내도서,대한민국 재건축 재개발 지도,K552734889,9.79113E+12,3320,다산북스,정지영 지음,"19,000","17,100","1,900",10%,950점,20210825,12559
16,국내도서,기묘한 미술관,K122734505,9.79119E+12,3600,빅피시,진병관 지음,"17,800","16,020","1,780",10%,890점,20210908,12584
17,국내도서,정재승의 인간 탐구 보고서 7,8950983133,9.78895E+12,74400,아울북,"정재승 기획, 정재은.이고은 글, 김현민 그림","15,800","14,220","1,580",10%,790점,20210908,9021
18,국내도서,"오늘 밤, 세계에서 이 사랑이 사라진다 해도",K362732558,9.79119E+12,3830,모모,"이치조 미사키 지음, 권영주 옮김","14,000","12,600","1,400",10%,700점,20210621,110362
19,국내도서,문호 스트레이독스 20,K362734306,9.79114E+12,7830,영상출판미디어(주),"아사기리 카프카 지음, 하루카와 산고 그림, 문기업 옮김","5,500","4,950",550,10%,270점,20210924,5267
20,국내도서,도쿄 리벤저스 12,K642734128,9.79113E+12,,학산문화사(만화),와쿠이 켄 지음,"5,000","4,500",500,10%,250점,20210917,10300
21,국내도서,흔한남매의 흔한 호기심 4,K652734308,9.79116E+12,77400,미래엔아이세움,"안치현 지음, 유난희 그림, 이정모 외 감수, 흔한남매 원작","13,000","11,700","1,300",10%,650점,20210909,13706
22,국내도서,해커스 토익 기출 보카 TOEIC VOCA 단어장,8965422787,9.78897E+12,13740,해커스어학연구소(Hackers),데이빗 조 (David Cho) 지음,"12,900","11,610","1,290",10%,640점,20190102,235731
23,국내도서,럭키 LUCKY,K292734577,9.79119E+12,3320,북로망스,김도윤 지음,"16,000","14,400","1,600",10%,800점,20210825,14697
24,국내도서,불편한 편의점,K582730818,9.79116E+12,3810,나무옆의자,김호연 지음,"14,000","12,600","1,400",10%,700점,20210420,75781
25,국내도서,트렌드 코리아 2022,8959897000,9.78896E+12,13320,미래의창,김난도 외 지음,"18,000","16,200","1,800",10%,900점,20211006,58094
26,국내도서,원피스 99,K502734683,9.79114E+12,,대원씨아이(만화),오다 에이치로 지음,"5,000","4,500",500,10%,250점,20210826,17245
27,국내도서,EBS 당신의 문해력,K922832621,9.78895E+12,3370,EBS BOOKS,"EBS &lt;당신의 문해력&gt; 제작팀 기획, 김윤정 글","17,000","15,300","1,700",10%,850점,20210820,23789
28,국내도서,흔한남매 과학 탐험대 2 : 지구와 달,8934980257,9.78893E+12,77400,주니어김영사,"김덕영 그림, 이재국 외 글, 정현철 감수, 김희목 외 기획, 흔한남매 원작","12,800","11,520","1,280",10%,640점,20210827,23161
29,국내도서,ETS 토익 정기시험 기출문제집 1000 Vol. 2 Reading (리딩),8917232191,9.78892E+12,14740,(주)YBM(와이비엠),ETS 엮음,"17,800","16,020","1,780",10%,890점,20191216,63658
30,국내도서,동정의 형태 시즌 1 세트 - 전2권,K532734912,9.79117E+12,7650,곁(beside),박노덕 지음,"30,000","27,000","3,000",10%,"1,500점",20210929,4027
31,국내도서,언니에게 보내는 행운의 편지,8936478869,9.78894E+12,3810,창비,정세랑 외 지음,"15,000","13,500","1,500",10%,750점,20210917,4675
32,국내도서,완전한 행복,K432732398,9.79117E+12,3810,은행나무,정유정 지음,"15,800","14,220","1,580",10%,790점,20210608,39044
33,국내도서,"2021 큰별쌤 최태성의 별★별한국사 한국사능력검정시험 심화(1, 2, 3급) 상",K192738029,9.79117E+12,13910,이투스북,최태성 지음,"15,000","13,500","1,500",10%,750점,20210201,13080
34,국내도서,긴긴밤,K612731543,9.78895E+12,73810,문학동네,루리 지음,"11,500","10,350","1,150",10%,570점,20210203,219470
35,국내도서,ETS 토익 정기시험 기출문제집 1000 Vol. 2 Listening (리스닝),8917232183,9.78892E+12,13740,(주)YBM(와이비엠),ETS 엮음,"17,800","16,020","1,780",10%,890점,20191216,57447
36,국내도서,2021 큰별쌤 최태성의 별★별한국사 기출 500제 한국사능력검정시험 심화(1.2.3급),K282733495,9.79117E+12,13910,이투스북,최태성 지음,"19,500","17,550","1,950",10%,970점,20210709,5992
37,국내도서,투자의 본질,K752733338,9.79119E+12,13320,위너스북,박세익 지음,"18,000","16,200","1,800",10%,900점,20210820,5701
38,국내도서,나의 히어로 아카데미아 31,K222734029,9.79114E+12,,서울미디어코믹스(서울문화사),호리코시 코헤이 지음,"5,000","4,500",500,10%,250점,20210930,7220
39,국내도서,서울 자가에 대기업 다니는 김 부장 이야기 1 : 김 부장 편,K862734063,9.79117E+12,3320,서삼독,송희구 지음,"15,000","13,500","1,500",10%,750점,20210825,22900
40,국내도서,달러구트 꿈 백화점,K392630952,9.79117E+12,3810,팩토리나인,이미예 지음,"13,800","12,420","1,380",10%,690점,20200708,122416
41,국내도서,"2021 큰별쌤 최태성의 별★별한국사 한국사능력검정시험 심화(1, 2, 3급) 하",K202738029,9.79117E+12,13910,이투스북,최태성 지음,"14,000","12,600","1,400",10%,700점,20210201,11965
42,국내도서,백조와 박쥐,K902733648,9.79119E+12,3830,현대문학,"히가시노 게이고 지음, 양윤옥 옮김","18,000","16,200","1,800",10%,900점,20210816,10467
43,국내도서,어린 왕자 (회전목마 팝업북),8931022050,9.78893E+12,7860,문예출판사,"생 텍쥐페리 지음, 전성자 옮김, 제라르 로 모나코","19,900","17,910","1,990",10%,990점,20210917,10817
44,국내도서,미드나잇 라이브러리,K962730610,9.79119E+12,3840,인플루엔셜(주),"매트 헤이그 지음, 노진선 옮김","15,800","14,220","1,580",10%,790점,20210428,49150
45,국내도서,인간 실격,893746103X,9.78894E+12,4830,민음사,"다자이 오사무 지음, 김춘미 옮김","9,000","8,100",900,10%,450점,20040515,85935
46,국내도서,새벽의 연화 35 (2022년 탁상용 캘린더 포함 한정판),K832734404,9.79113E+12,,학산문화사(만화),"쿠사나기 미즈호 지음, 이상은 옮김","15,000","13,500","1,500",10%,750점,20210916,1049
47,국내도서,"재인, 재욱, 재훈 (리커버 에디션)",K832734163,9.79117E+12,3810,은행나무,정세랑 지음,"8,000","7,200",800,10%,400점,20210916,10206
48,국내도서,귀여움 견문록,8925579855,9.78893E+12,3830,알에이치코리아(RHK),"마스다 미리 지음, 권남희 옮김","14,500","13,050","1,450",10%,720점,20210917,4136
49,국내도서,어떻게 말해줘야 할까,8934986654,9.78893E+12,13590,김영사,"오은영 지음, 차상미 그림","17,500","15,750","1,750",10%,870점,20201025,69992
50,국내도서,달콤한 복수 주식회사,8932921431,9.78893E+12,3850,열린책들,"요나스 요나손 지음, 임호경 옮김","15,800","14,220","1,580",10%,790점,20210905,2572
51,국내도서,캐릭터 직업 사전,K432734671,9.79116E+12,3600,윌북,"안젤라 애커만.베카 푸글리시 지음, 최세민 외 옮김","22,000","19,800","2,200",10%,"1,100점",20210901,7829
52,국내도서,어린이라는 세계,K132633125,9.79116E+12,3810,사계절,김소영 지음,"15,000","13,500","1,500",10%,750점,20201116,72930
53,국내도서,서울 자가에 대기업 다니는 김 부장 이야기 2 : 정 대리.권 사원 편,K752734064,9.79117E+12,3320,서삼독,송희구 지음,"15,000","13,500","1,500",10%,750점,20210825,18854
54,국내도서,숲속 100층짜리 집,8966351417,9.78897E+12,74830,북뱅크,"이와이 도시오 글.그림, 김숙 옮김","13,000","11,700","1,300",10%,650점,20210825,12883
55,국내도서,홍천기 1~2 세트 - 전2권 (리커버 에디션),8963719170,9.78896E+12,4810,파란(파란미디어),정은궐 지음,"30,000","27,000","3,000",10%,"1,500점",20210820,1941
56,국내도서,나는 주식 대신 달러를 산다,8925588633,9.78893E+12,3320,알에이치코리아(RHK),박성현 지음,"16,000","14,400","1,600",10%,800점,20210530,15944
57,국내도서,복잡계 세상에서의 투자,K242734680,9.79119E+12,3320,페이지2(page2),오종태 지음,"17,000","15,300","1,700",10%,850점,20210827,2483
58,국내도서,나 혼자만 레벨업 5 (카드 4종 + 홀로그램 엽서 2종 + 헌터스 길드 배지 + 패브릭 포스터 포함 한정판),K572734021,9.79117E+12,4810,디앤씨웹툰비즈,"장성락(REDICE STUDIO) 지음, 추공 원작","36,000","32,400","3,600",10%,"1,800점",20211007,2283
59,국내도서,2022 써니 행정법총론 기출문제집 - 전2권,K442734214,9.79117E+12,14360,에스티유니타스,박준철 지음,"43,000","38,700","4,300",10%,430점,20210917,11231
60,국내도서,이토록 뜻밖의 뇌과학,K922733927,9.79117E+12,3400,더퀘스트,"리사 펠드먼 배럿 지음, 변지영 옮김, 정재승 감수","16,000","14,400","1,600",10%,800점,20210805,24127
61,국내도서,버터,K372734780,9.79119E+12,3830,이봄,"유즈키 아사코 지음, 권남희 옮김","17,800","16,020","1,780",10%,890점,20210825,4281
62,국내도서,행복의 지도,K972734687,9.79117E+12,3100,어크로스,"에릭 와이너 지음, 김승욱 옮김","18,000","16,200","1,800",10%,900점,20210903,8014
63,국내도서,돈의 역사는 되풀이된다,K652732120,9.79119E+12,3320,포르체,홍춘욱 지음,"16,000","14,400","1,600",10%,800점,20210616,11413
64,국내도서,시대의 1등주를 찾아라,K582734306,9.79119E+12,3320,페이지2(page2),이한영 지음,"16,000","14,400","1,600",10%,800점,20210903,1951
65,국내도서,아파트 청약 이렇게 쉬웠어?,K302733649,9.79119E+12,13320,지혜로,김태훈(베니아) 지음,"18,000","16,200","1,800",10%,900점,20210813,11902
66,국내도서,나 혼자만 레벨업 5,K672734021,9.79117E+12,7810,디앤씨웹툰비즈,"장성락(REDICE STUDIO) 지음, 추공 원작","14,500","13,050","1,450",10%,720점,20211007,9225
67,국내도서,하나님 부처님 알라를 만나는 방법,8987523373,9.78899E+12,3100,참출판사,우명(Woo Myung) 지음,"18,500","16,650","1,850",10%,920점,20210901,1782
68,국내도서,느끼고 아는 존재,8965964636,9.78897E+12,3400,흐름출판,"안토니오 다마지오 지음, 고현석 옮김, 박문호 감수","17,000","15,300","1,700",10%,850점,20210830,7430
69,국내도서,4~7세보다 중요한 시기는 없습니다,K702733116,9.79119E+12,3590,카시오페아,이임숙 지음,"16,000","14,400","1,600",10%,800점,20210802,18988
70,국내도서,흔한남매 8,K752733475,9.79116E+12,77810,미래엔아이세움,"흔한남매 원작, 유난희 그림, 백난도 글, 흔한컴퍼니 감수","13,500","12,150","1,350",10%,670점,20210714,22520
71,국내도서,월급쟁이 부자로 은퇴하라 (스페셜 에디션),K152835384,9.78893E+12,3320,알에이치코리아(RHK),너나위 지음,"18,000","16,200","1,800",10%,900점,20210522,42987
72,국내도서,가상화폐 단타의 정석,8965183367,9.78897E+12,3320,경향미디어,나씨 지음,"15,000","13,500","1,500",10%,750점,20210908,8098
73,국내도서,파이어족 강환국의 하면 된다! 퀀트 투자,K222734992,9.79119E+12,3320,에프엔미디어,"강환국 지음, 신진오 감수","18,700","16,830","1,870",10%,930점,20210915,10278
74,국내도서,Go Go 카카오프렌즈 21 : 캐나다,895099660X,9.78895E+12,74900,아울북,"김미영 지음, 김정한 그림","14,800","13,320","1,480",10%,740점,20210825,6626
75,국내도서,도쿄 리벤저스 11,K762734674,9.79113E+12,,학산문화사(만화),와쿠이 켄 지음,"5,000","4,500",500,10%,250점,20210824,10308
76,국내도서,2022 맘마미아 가계부,K702734600,8.80948E+12,1,진서원,맘마미아 지음,"12,000","10,800","1,200",10%,540점,20210915,9278
77,국내도서,공정하다는 착각,K092633826,9.79116E+12,3300,와이즈베리,"마이클 샌델 지음, 함규진 옮김","18,000","16,200","1,800",10%,900점,20201201,74892
78,국내도서,흔한남매 별난 방탈출 3,K442734867,9.79116E+12,77810,미래엔아이세움,"김언정 지음, 차차 그림, 흔한컴퍼니 감수, 흔한남매 원작","12,800","11,520","1,280",10%,640점,20210825,7802
79,국내도서,미쳐있고 괴상하며 오만하고 똑똑한 여자들,8962623870,9.78896E+12,3300,동아시아,하미나 지음,"16,000","14,400","1,600",10%,800점,20210915,8637
80,국내도서,내 안의 어린 아이가 울고 있다,8901252147,9.7889E+12,3180,웅진지식하우스,"니콜 르페라 지음, 이미정 옮김, 유은정 감수","18,000","16,200","1,800",10%,900점,20210831,4233
81,국내도서,진격의 거인 34,K282734792,9.79113E+12,,학산문화사(만화),이사야마 하지메 지음,"5,000","4,500",500,10%,250점,20210830,3116
82,국내도서,아처,8954681565,9.78895E+12,3870,문학동네,"파울로 코엘료 지음, 김동성 그림, 민은영 옮김","14,000","12,600","1,400",10%,700점,20210811,5444
83,국내도서,역시 내 청춘 러브코메디는 잘못됐다 14.5,K022734896,9.79113E+12,4830,디앤씨미디어(주)(D&C미디어),"와타리 와타루 지음, 퐁칸 ⑧ 그림, 김장준 옮김","7,800","7,020",780,10%,390점,20210910,3343
84,국내도서,미래의 부,K612733020,9.79119E+12,3320,차이정원,이지성 지음,"17,000","15,300","1,700",10%,850점,20210726,10044
85,국내도서,요리코를 위해 (스페셜 리커버 에디션),K212734960,9.7912E+12,,모모,"노리즈키 린타로 지음, 이기웅 옮김","15,000","13,500","1,500",10%,750점,20200304,8317
86,국내도서,피톨로지 피트니스 영양학,897001621X,9.78897E+12,13590,예문당,이호욱.정자람 지음,"15,000","13,500","1,500",10%,750점,20210923,7582
87,국내도서,거의 모든 IT의 역사 (10주년 기념 스페셜 에디션),K112736466,9.79116E+12,3300,메디치미디어,정지훈 지음,"18,000","16,200","1,800",10%,900점,20201130,4549
88,국내도서,흔한남매 불꽃 튀는 우리말 3,K162734674,9.79113E+12,77700,다산어린이,"한은호 지음, 유희석 그림, 흔한컴퍼니 감수, 흔한남매 원작","14,000","12,600","1,400",10%,700점,20210826,8960
89,국내도서,어른의 문답법,K182734898,9.79116E+12,3190,윌북,"피터 버고지언.제임스 린지 지음, 홍한결 옮김","16,800","15,120","1,680",10%,840점,20210910,12528
90,국내도서,강방천 & 존리와 함께하는 나의 첫 주식 교과서,K122733296,9.79119E+12,3320,페이지2(page2),강방천.존 리 지음,"16,500","14,850","1,650",10%,820점,20210721,7621
91,국내도서,귀신 사냥꾼이 간다 1 : 요괴마을,8949124599,9.78895E+12,,비룡소,"천능금 지음, 전명진 그림","12,000","10,800","1,200",10%,600점,20210901,2643
92,국내도서,설민석의 한국사 대모험 17,K602733272,9.79117E+12,74910,아이휴먼,"설민석.스토리박스 지음, 정현희 그림, 김영미 감수","12,000","10,800","1,200",10%,600점,20210721,13131
93,국내도서,열두 살 장래 희망,893644803X,9.78894E+12,73810,창비,"박성우 지음, 홍그림 그림","13,000","11,700","1,300",10%,650점,20210723,12852
94,국내도서,나는 투자로 30년을 벌었다,K652734206,9.79116E+12,3320,토네이도,한정수 지음,"16,800","15,120","1,680",10%,840점,20210921,2024
95,국내도서,눈 떠보니 선진국,K542733010,9.79116E+12,3300,한빛비즈,박태웅 지음,"16,500","14,850","1,650",10%,820점,20210801,9715
96,국내도서,오은영의 화해,K472836123,9.789E+12,3180,코리아닷컴(Korea.com),오은영 지음,"16,000","14,400","1,600",10%,800점,20190110,36451
97,국내도서,바니타스의 수기 9,K642734027,9.79114E+12,,대원씨아이(만화),모치즈키 준 지음,"6,000","5,400",600,10%,300점,20210917,3500
98,국내도서,부자 아빠 가난한 아빠 1 (20주년 특별 기념판),K162532501,9.79116E+12,3320,민음인,"로버트 기요사키 지음, 안진환 옮김","17,000","15,300","1,700",10%,850점,20180222,128181
99,국내도서,슬픈 세상의 기쁜 말,K352733435,9.79119E+12,3810,위고,정혜윤 지음,"16,000","14,400","1,600",10%,800점,20210805,5677
100,국내도서,전설로 떠나는 월가의 영웅,8957825940,9.78896E+12,13320,국일증권경제연구소,"피터 린치.존 로스차일드 지음, 이건 옮김, 홍진채 감수","26,000","23,400","2,600",10%,"1,300점",20210730,35963
101,국내도서,생각을 바꾸는 생각들,K702733546,9.79119E+12,3300,인플루엔셜(주),"비카스 샤 지음, 임경은 옮김","17,500","15,750","1,750",10%,870점,20210811,5720
102,국내도서,공간의 미래,8932474427,9.78893E+12,3540,을유문화사,유현준 지음,"16,000","14,400","1,600",10%,800점,20210425,24015
103,국내도서,친구의 전설,8901251221,9.7889E+12,74800,웅진주니어,이지은 지음,"14,000","12,600","1,400",10%,700점,20210616,32114
104,국내도서,틴틴팅클! (윈터 에디션),8927812549,9.78893E+12,7650,중앙books(중앙북스),난 지음,"16,800","15,120","1,680",10%,840점,20210915,2437
105,국내도서,오늘부터 배프! 베프!,8954682081,9.78895E+12,73810,문학동네,"지안 지음, 김성라 그림","10,000","9,000","1,000",10%,500점,20210908,18762
106,국내도서,비밀의 보석 가게 마석관 2,K642734204,9.79116E+12,74830,길벗스쿨,"히로시마 레이코 지음, 사타케 미호 그림, 김정화 옮김","12,000","10,800","1,200",10%,600점,20210906,6179
107,국내도서,벌거벗은 미술관,8936478788,9.78894E+12,3600,창비,양정무 지음,"18,000","16,200","1,800",10%,900점,20210813,5403
108,국내도서,생각하고 싶어서 떠난 핀란드 여행,K142734407,9.79119E+12,3830,이봄,"마스다 미리 지음, 홍은주 옮김","13,000","11,700","1,300",10%,650점,20210914,3002
109,국내도서,타이탄의 도구들 (알라딘 단독 리커버),K232733287,9.79116E+12,3190,토네이도,"팀 페리스 지음, 박선령.정지현 옮김","15,000","13,500","1,500",10%,750점,20210705,29808
110,국내도서,맨큐의 경제학,8962185024,9.78896E+12,93320,Cengage Learning,"그레고리 맨큐 지음, 김경환 & 김종석 옮김","45,000","43,650","1,350",3%,0점,20210226,19908
111,국내도서,돈의 속성 (150쇄 기념 에디션),K312633112,9.79119E+12,3320,스노우폭스북스,김승호 지음,"16,800","15,120","1,680",10%,840점,20200615,36102
112,국내도서,오늘도 택하겠습니다,K792734680,9.7912E+12,3810,글의온도,박용택 지음,"16,800","15,120","1,680",10%,840점,20211001,1309
113,국내도서,우리가 빛의 속도로 갈 수 없다면,K462635914,9.79119E+12,3810,허블,김초엽 지음,"14,000","12,600","1,400",10%,700점,20190624,69189
114,국내도서,부의 추월차선,8994702342,9.78899E+12,13320,토트,"엠제이 드마코 지음, 신소영 옮김","15,000","13,500","1,500",10%,750점,20130820,29567
115,국내도서,대불호텔의 유령,8954681573,9.78895E+12,3810,문학동네,강화길 지음,"14,000","12,600","1,400",10%,700점,20210813,4038
116,국내도서,돈의 심리학,K412737326,9.79119E+12,3320,인플루엔셜(주),"모건 하우절 지음, 이지연 옮김","19,800","17,820","1,980",10%,990점,20210113,17437
117,국내도서,부의 시나리오,K342732290,9.79119E+12,3320,페이지2(page2),오건영 지음,"18,000","16,200","1,800",10%,900점,20210607,19256
118,국내도서,2022 전한길 한국사 3.0 기출문제집 - 전2권,K162733116,9.79117E+12,14910,에스티유니타스,전한길 지음,"41,000","36,900","4,100",10%,"2,050점",20210726,1346
119,국내도서,만복이네 떡집,8949161346,9.78895E+12,74800,비룡소,"김리리 지음, 이승현 그림","11,000","9,900","1,100",10%,550점,20100528,74675
120,국내도서,2022 이동기 핵심문법 100포인트 요약노트,K682734890,9.79117E+12,13740,에스티유니타스,이동기 지음,"12,000","10,800","1,200",10%,120점,20210902,8111
121,국내도서,1차원이 되고 싶어,K272838318,9.78895E+12,3810,문학동네,박상영 지음,"14,800","13,320","1,480",10%,740점,20211008,9659
122,국내도서,읽으면서 바로 써먹는 어린이 신체 관용구,K262734065,9.79116E+12,73710,파란정원,한날 지음,"12,000","10,800","1,200",10%,600점,20210825,9135
123,국내도서,이토록 공부가 재미있어지는 순간 (30만 부 기념 매직 에디션) (양장),K242733471,9.79113E+12,13370,다산북스,박성혁 지음,"15,000","13,500","1,500",10%,750점,20200727,20524
124,국내도서,푸른 사자 와니니,8936442805,9.78894E+12,73810,창비,"이현 지음, 오윤화 그림","10,800","9,720","1,080",10%,540점,20150625,72411
125,국내도서,숫자는 어떻게 진실을 말하는가,8934944218,9.78893E+12,3300,김영사,"바츨라프 스밀 지음, 강주헌 옮김","18,900","17,010","1,890",10%,940점,20210916,4245
126,국내도서,2022 선재국어 기출실록 (해설 분리형) 세트 - 전5권,K462734999,9.79117E+12,14710,에스티유니타스,이선재 지음,"49,500","44,550","4,950",10%,490점,20210910,3976
127,국내도서,2022 선재국어 기출실록 (해설 통합형) 세트 - 전5권,K892734507,9.79117E+12,14710,에스티유니타스,이선재 지음,"49,500","44,550","4,950",10%,490점,20210910,7708
128,국내도서,묘사의 힘,K652734910,9.79116E+12,3800,윌북,"샌드라 거스 지음, 지여울 옮김","12,800","11,520","1,280",10%,640점,20210916,15675
129,국내도서,아몬드 (양장),8936434268,9.78894E+12,3810,창비,손원평 지음,"14,000","12,600","1,400",10%,700점,20170331,47522
130,국내도서,극락왕생 4,8954681778,9.78895E+12,7810,문학동네,고사리박사 지음,"12,000","10,800","1,200",10%,600점,20210826,4559
131,국내도서,나는 내가 좋은 엄마인 줄 알았습니다,K592636824,9.79116E+12,3180,윌북,"앤절린 밀러 지음, 이미애 옮김","13,800","12,420","1,380",10%,690점,20200102,4402
132,국내도서,나를 살리는 철학,K482733539,9.7912E+12,3190,클레이하우스,"알베르트 키츨러 지음, 최지수 옮김","15,800","14,220","1,580",10%,790점,20210806,2479
133,국내도서,죽음의 수용소에서,8936811541,9.78894E+12,3180,청아출판사,"빅터 프랭클 지음, 이시형 옮김","9,800","8,820",980,10%,490점,20200530,61854
134,국내도서,해커스 토익 RC 리딩 READING,8965423341,9.78897E+12,13740,해커스어학연구소(Hackers),데이빗 조 (David Cho) 지음,"18,800","16,920","1,880",10%,940점,20200102,43410
135,국내도서,2021 제12회 젊은작가상 수상작품집,8954678408,9.78895E+12,3810,문학동네,전하영 외 지음,"14,000","12,600","1,400",10%,700점,20210407,22232
136,국내도서,주술회전 16 (캐릭터 일러스트 카드 + 양면 홀로그램 책갈피 포함 특장판),K442733545,,,서울미디어코믹스(서울문화사),"아쿠타미 게게 지음, 이정운 옮김","5,000","4,500",500,10%,250점,20210809,3692
137,국내도서,문호 스트레이독스 7,K302734020,9.79114E+12,4830,영상출판미디어(주),"아사기리 카프카 지음, 하루카와 산고 그림, 박수진 옮김","8,200","7,380",820,10%,410점,20211005,4385
138,국내도서,2021 하반기 해커스공기업 단기 합격 NCS 통합 기본서 직업기초능력평가 + 직무수행능력평가 (상·하편 + 해설집) - 전3권,8969652361,9.78897E+12,13320,해커스공기업,윤종혁 외 지음,"21,900","19,710","2,190",10%,"1,090점",20210701,2641
139,국내도서,비에 도착하는 사람들은 모두 제시간에 온다,8954681824,9.78895E+12,3810,문학동네,신용목 지음,"12,000","10,800","1,200",10%,600점,20210828,6552
140,국내도서,마이너 필링스,K402733122,9.79119E+12,3330,마티,"캐시 박 홍 지음, 노시내 옮김","17,000","15,300","1,700",10%,850점,20210817,12471
141,국내도서,조화로운 부,8994643850,9.78899E+12,3320,라이온북스,"제임스 아서 레이 지음, 홍석윤 옮김","18,000","16,200","1,800",10%,900점,20210820,3279
142,국내도서,메타버스 새로운 기회,K992731548,9.79119E+12,3320,베가북스,김상균.신병호 지음,"18,800","16,920","1,880",10%,940점,20210608,8976
143,국내도서,새벽의 연화 35,K992734405,9.79113E+12,,학산문화사(만화),"쿠사나기 미즈호 지음, 이상은 옮김","5,000","4,500",500,10%,250점,20210916,1815
144,국내도서,친일파 열전,K702733223,9.79119E+12,3910,비아북,"박시백 지음, 민족문제연구소 기획","16,000","14,400","1,600",10%,800점,20210809,6492
145,국내도서,소원 떡집,8949162059,9.78895E+12,74800,비룡소,"김리리 지음, 이승현 그림","11,000","9,900","1,100",10%,550점,20200429,30179
146,국내도서,2022 이동기영어 유형별 기출문제집 - 전4권,K172734785,9.79117E+12,14740,에스티유니타스,이동기 지음,"43,000","38,700","4,300",10%,430점,20210830,5086
147,국내도서,2022 전한길 한국사 합격생 필기노트,K032732229,9.79117E+12,13910,에스티유니타스,전한길 지음,"15,000","13,500","1,500",10%,750점,20210609,2127
148,국내도서,신부이야기 13,K872734032,9.79114E+12,,대원씨아이(만화),모리 카오루 지음,"8,000","7,200",800,10%,400점,20210928,6329
149,국내도서,에그박사 4,K052733229,9.79116E+12,77490,미래엔아이세움,"에그박사 지음, 홍종현 그림, 박송이 글, CJ ENM 다이아 티비 감수","13,500","12,150","1,350",10%,670점,20210805,11606
150,국내도서,2022 이동기 영어 핵심문법 700제 3weeks,K542733391,9.79117E+12,13740,에스티유니타스,이동기 지음,"20,000","18,000","2,000",10%,200점,20210716,6953
151,국내도서,우리 아이 영어책 지도,K272734065,9.79119E+12,3740,혜다,아이걸음 지음,"24,000","21,600","2,400",10%,"1,200점",20210825,4664
152,국내도서,코스모스,8983711892,9.78898E+12,3400,사이언스북스,"칼 세이건 지음, 홍승수 옮김","19,900","17,910","1,990",10%,990점,20061220,134289
153,국내도서,하이큐!! 파이널 가이드북 배구극!,K812733431,9.79114E+12,7830,대원씨아이(만화),후루다테 하루이치 지음,"12,000","10,800","1,200",10%,600점,20210804,10511
154,국내도서,수도자처럼 생각하기,K672733479,9.79113E+12,3100,다산초당(다산북스),"제이 셰티 지음, 이지연 옮김","19,000","17,100","1,900",10%,950점,20210630,8036
155,국내도서,세금 내는 아이들,8947547263,9.78895E+12,73320,한국경제신문,"옥효진 지음, 김미연 그림","14,000","12,600","1,400",10%,700점,20210615,25304
156,국내도서,장군이네 떡집,8949162040,9.78895E+12,74800,비룡소,"김리리 지음, 이승현 그림","11,000","9,900","1,100",10%,550점,20200429,34205
