순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
36,국내도서,긴긴밤,K612731543,9.78895E+12,73810,문학동네,루리 지음,"11,500","10,350","1,150",10%,570점,20210203,222242
37,국내도서,나는 대출 없이 0원으로 소형 아파트를 산다,K042837907,9.79113E+12,3320,다산북스,잭파시(최경천) 지음,"20,000","18,000","2,000",10%,"1,000점",20220419,20996
38,국내도서,"2022 큰별쌤 최태성의 별★별한국사 한국사능력검정시험 심화(1, 2, 3급) 하",K762835821,9.79114E+12,13910,이투스북,최태성 지음,"14,500","13,050","1,450",10%,720점,20211209,70781
39,국내도서,유럽 도시 기행 2,8965137705,9.78897E+12,3900,생각의길,유시민 지음,"17,500","15,750","1,750",10%,870점,20220709,36874
40,국내도서,라키비움 J 롤리팝,K892838372,9.7912E+12,4800,제이포럼,전은주 외 지음,"18,000","16,200","1,800",10%,900점,20220615,7061
41,국내도서,책들의 부엌,K162837610,9.79117E+12,3810,팩토리나인,김지혜 지음,"14,500","13,050","1,450",10%,720점,20220512,18025
42,국내도서,백년 허리 1 : 진단편,K872730815,9.7912E+12,3510,언탱글링,정선근 지음,"18,500","16,650","1,850",10%,920점,20210415,49704
43,국내도서,멘탈을 바꿔야 인생이 바뀐다,K732837606,9.79119E+12,3190,마인드셋,박세니 지음,"15,800","14,220","1,580",10%,790점,20220430,31927
44,국내도서,오은영 박사가 전하는 금쪽이들의 진짜 마음속,K282837231,9.79119E+12,13590,오은라이프사이언스(주),오은영 지음,"19,800","17,820","1,980",10%,990점,20220525,27576
45,국내도서,"어서 오세요, 휴남동 서점입니다 (여름 에디션)",K762838363,9.7912E+12,3810,클레이하우스,황보름 지음,"15,000","13,500","1,500",10%,750점,20220117,18735
46,국내도서,이어령의 마지막 수업,K762835176,9.79117E+12,3100,열림원,"김지수 지음, 이어령","16,500","14,850","1,650",10%,820점,20211027,99467
47,국내도서,설민석의 세계사 대모험 13,K142838372,9.79119E+12,77900,단꿈아이,"설민석.김정욱 지음, 박성일 그림, 안광복 감수","13,000","11,700","1,300",10%,650점,20220613,10249
48,국내도서,2022 제13회 젊은작가상 수상작품집,8954685889,9.78895E+12,3810,문학동네,임솔아 외 지음,"14,000","12,600","1,400",10%,700점,20220408,52114
49,국내도서,부의 추월차선 (10주년 스페셜 에디션),K352836574,9.79119E+12,13320,토트,"엠제이 드마코 지음, 신소영 옮김","17,500","15,750","1,750",10%,870점,20220204,67304
50,국내도서,노랜드,K862838785,9.79116E+12,3810,한겨레출판,천선란 지음,"15,800","14,220","1,580",10%,790점,20220622,11375
51,국내도서,정재승의 인간 탐구 보고서 9,895098315X,9.78895E+12,74400,아울북,"정재승 기획, 정재은.이고은 글, 김현민 그림","14,000","12,600","1,400",10%,700점,20220525,14806
52,국내도서,이웃집 식물상담소,K662837639,9.79113E+12,3180,브라이트(다산북스),신혜우 지음,"17,000","15,300","1,700",10%,850점,20220518,8324
53,국내도서,원씽 The One Thing (리커버 특별판),8997575163,9.789E+12,"13190
",비즈니스북스,"게리 켈러 & 제이 파파산 지음, 구세희 옮김","14,000","12,600","1,400",10%,700점,20130820,137566
54,국내도서,당신의 마음에 이름을 붙인다면,K482838874,9.79116E+12,77890,책읽는곰,"마리야 이바시키나 지음, 김지은 옮김","15,000","13,500","1,500",10%,750점,20220608,19791
55,국내도서,백년운동,K812636693,9.7912E+12,3470,아티잔,정선근 지음,"19,500","17,550","1,950",10%,970점,20191101,48603
56,국내도서,모든 것은 기본에서 시작한다,K082734846,9.79119E+12,3810,수오서재,손웅정 지음,"16,000","14,400","1,600",10%,800점,20211015,65107
57,국내도서,행성 1,8932922365,9.78893E+12,4860,열린책들,"베르나르 베르베르 지음, 전미연 옮김","16,800","15,120","1,680",10%,840점,20220530,13520
58,국내도서,읽지 않은 책에 대해 말하는 법,8989348978,9.78899E+12,3800,여름언덕,"피에르 바야르 지음, 김병욱 옮김","12,000","10,800","1,200",10%,600점,20080220,9810
59,국내도서,색이름 사전,K502837046,9.79119E+12,3600,지노,"아라이 미키 지음, 정창미 옮김, 이상명 감수","22,000","19,800","2,200",10%,"1,100점",20220624,10380
60,국내도서,"어느 날, 내 죽음에 네가 들어왔다",K402837513,9.79119E+12,3830,모모,"세이카 료겐 지음, 김윤경 옮김","15,000","13,500","1,500",10%,750점,20220509,30184
61,국내도서,스파이 패밀리 1,K632636298,9.79113E+12,,학산문화사(만화),엔도 타츠야 지음,"6,000","5,400",600,10%,300점,20191128,26858
62,국내도서,저주토끼 (리커버),K122836656,9.79117E+12,3810,아작,정보라 지음,"14,800","13,320","1,480",10%,740점,20220401,35714
63,국내도서,먼작귀 1 (그림책 포함 특별판),K122838268,9.79117E+12,,미우(대원씨아이),나가노 지음,"17,000","15,300","1,700",10%,850점,20220627,12370
64,국내도서,코드네임 S,K702837158,9.79117E+12,74810,시공주니어,강경수 지음,"12,000","10,800","1,200",10%,600점,20220530,10554
65,국내도서,거의 모든 행동 표현의 영어,8960499374,9.78896E+12,14740,사람in,서영조 지음,"16,000","14,400","1,600",10%,800점,20220310,54448
66,국내도서,마음이 흐르는 대로,K432735348,9.79113E+12,3810,다산북스,지나영 지음,"16,000","14,400","1,600",10%,800점,20201123,12770
67,국내도서,알고 보면 반할 민화,K442837114,9.79117E+12,3600,태학사,윤열수 지음,"22,000","19,800","2,200",10%,"1,100점",20220615,12670
68,국내도서,짱깨주의의 탄생,K382837714,9.79116E+12,4300,보리,김희교 지음,"33,000","29,700","3,300",10%,"1,650점",20220425,9654
69,국내도서,스파이 패밀리 8,K822835925,9.79113E+12,,학산문화사(만화),엔도 타츠야 지음,"6,000","5,400",600,10%,300점,20211213,24580
70,국내도서,밝은 밤,K312835925,9.78895E+12,3810,문학동네,최은영 지음,"14,500","13,050","1,450",10%,720점,20210727,84964
71,국내도서,스파이 패밀리 2,K022637910,9.79113E+12,,학산문화사(만화),엔도 타츠야 지음,"6,000","5,400",600,10%,300점,20200218,24816
72,국내도서,행성 2,8932922373,9.78893E+12,4860,열린책들,"베르나르 베르베르 지음, 전미연 옮김","16,800","15,120","1,680",10%,840점,20220530,12608
73,국내도서,흔한남매 10,K082837005,9.79117E+12,77810,미래엔아이세움,"흔한남매 지음, 유난희 그림, 백난도 글, 흔한컴퍼니 감수","13,500","12,150","1,350",10%,670점,20220428,39531
74,국내도서,우리가 세상을 이해하길 멈출 때,8954686850,9.78895E+12,3870,문학동네,"벵하민 라바투트 지음, 노승영 옮김","16,000","14,400","1,600",10%,800점,20220607,13924
75,국내도서,스파이 패밀리 7,K792734674,9.79113E+12,,학산문화사(만화),엔도 타츠야 지음,"6,000","5,400",600,10%,300점,20210824,22882
76,국내도서,스파이 패밀리 4,K932632497,9.79113E+12,,학산문화사(만화),엔도 타츠야 지음,"6,000","5,400",600,10%,300점,20200820,23168
77,국내도서,Go Go 카카오프렌즈 24 : 스웨덴,8950900238,9.78895E+12,74900,아울북,"김미영 지음, 김정한 그림","12,000","10,800","1,200",10%,600점,20220525,12285
78,국내도서,마음의 법칙,K022836695,9.79119E+12,3320,포레스트북스,"폴커 키츠.마누엘 투쉬 지음, 김희상 옮김","16,000","14,400","1,600",10%,800점,20220210,33227
79,국내도서,스파이 패밀리 3,K522639749,9.79113E+12,,학산문화사(만화),엔도 타츠야 지음,"6,000","5,400",600,10%,300점,20200527,23534
80,국내도서,키득키득 사운드북 : 내 방귀는 안 그래!,K272635138,8.80926E+12,1,어스본코리아,"샘 태플린 지음, 마크 챔버스 그림","13,800","11,040","2,760",20%,410점,20190709,23238
81,국내도서,스파이 패밀리 5,K712737267,9.79113E+12,,학산문화사(만화),엔도 타츠야 지음,"6,000","5,400",600,10%,300점,20201217,22372
82,국내도서,오은영의 화해 (리커버),8997396870,9.789E+12,3810,코리아닷컴(Korea.com),오은영 지음,"16,000","14,400","1,600",10%,800점,20190110,81748
83,국내도서,부자 아빠 가난한 아빠 1 (20주년 특별 기념판),K162532501,9.79116E+12,3320,민음인,"로버트 기요사키 지음, 안진환 옮김","17,000","15,300","1,700",10%,850점,20180222,128572
84,국내도서,스파이 패밀리 6,K722730412,9.79113E+12,,학산문화사(만화),엔도 타츠야 지음,"6,000","5,400",600,10%,300점,20210419,22149
85,국내도서,애쓰지 않아도,8960907340,9.78896E+12,3810,마음산책,"최은영 지음, 김세희 그림","14,500","13,050","1,450",10%,720점,20220430,22500
86,국내도서,드래곤볼 슈퍼 18,K332838679,9.79114E+12,,서울미디어코믹스(서울문화사),"토리야마 아키라 지음, 토요타로 그림","6,000","5,400",600,10%,300점,20220615,5327
87,국내도서,둥실이네 떡집,8949162180,9.78895E+12,74800,비룡소,"김리리 지음, 김이랑 그림","11,000","9,900","1,100",10%,550점,20220422,31775
88,국내도서,여학교의 별 2,895468582X,9.78895E+12,7830,문학동네,"와야마 야마 지음, 현승희 옮김","8,500","7,650",850,10%,420점,20220505,47912
89,국내도서,아노말리,8937427222,9.78894E+12,3860,민음사,"에르베 르 텔리에 지음, 이세진 옮김","18,000","16,200","1,800",10%,900점,20220526,7703
90,국내도서,멜로가 체질 1,8934942436,9.78893E+12,4810,김영사,이병헌 지음,"22,000","19,800","2,200",10%,"1,100점",20220622,12357
91,국내도서,멜로가 체질 2,8934942444,9.78893E+12,4810,김영사,이병헌.김영영 지음,"22,000","19,800","2,200",10%,"1,100점",20220622,11304
92,국내도서,에그박사 7,K742838586,9.79117E+12,77490,미래엔아이세움,"에그박사 지음, 홍종현 그림, 박송이 글, 황대인 감수","14,500","13,050","1,450",10%,720점,20220615,16401
93,국내도서,어금니 깨물기,8960907421,9.78896E+12,3810,마음산책,김소연 지음,"14,500","13,050","1,450",10%,720점,20220605,5285
94,국내도서,그림들 (여름 한정 에디션),K752838376,9.79119E+12,3810,나무의마음,SUN 도슨트 지음,"19,800","17,820","1,980",10%,990점,20220325,24064
95,국내도서,너의 하늘을 보아,8991418333,9.78899E+12,3810,느린걸음,박노해 지음,"19,500","17,550","1,950",10%,970점,20220513,24955
96,국내도서,빅토리 노트,8954686818,9.78895E+12,3810,콜라주,이옥선.김하나 지음,"19,000","17,100","1,900",10%,950점,20220623,7326
97,국내도서,동트는 로맨스 3~4 세트 - 전2권 (한정판),8966074308,9.78897E+12,4810,거북이북스(유어마나),유월 지음,"48,000","43,200","4,800",10%,"2,400점",20220621,2440
98,국내도서,녹색전상 1~3 세트 - 전3권 (아크릴스탠드 + 4단엽서 + 아크릴 필름마크 2종 + 스티커 3종 + 한정 엽서 4종 + 초판 엽서 3종 포함 한정판),K022838791,9.7912E+12,4810,에이비제이 컴퍼니,잭스 지음,"76,000","68,400","7,600",10%,"3,800점",20220722,4955
99,국내도서,보통 일베들의 시대,K742838374,9.79117E+12,3300,오월의봄,김학준 지음,"19,000","17,100","1,900",10%,950점,20220613,9096
100,국내도서,운명을 바꾸는 부동산 투자 수업 : 기초편,8901259303,9.7889E+12,4320,리더스북,부동산읽어주는남자(정태익) 지음,"16,800","15,120","1,680",10%,840점,20220331,28115
101,국내도서,밀알의 양식을 주시옵고,8927813006,9.78893E+12,7650,중앙books(중앙북스),이자혜 지음,"20,000","18,000","2,000",10%,"1,000점",20220613,3681
102,국내도서,굿모닝 해빗,K212837525,9.79117E+12,3320,쌤앤파커스,"멜 로빈스 지음, 강성실 옮김","16,000","14,400","1,600",10%,800점,20220525,5459
103,국내도서,진짜 쓰는 실무 엑셀,K152836497,9.79119E+12,13000,제이펍,오빠두(전진권) 지음,"21,000","18,900","2,100",10%,"1,050점",20220215,79434
104,국내도서,벌거벗은 세계사 1,8950900831,9.78895E+12,74900,아울북,"신동민 그림, 이현희 글, 김헌 외 감수, tvN〈벌거벗은 세계사〉제작팀 기획","14,000","12,600","1,400",10%,700점,20220614,11603
105,국내도서,이상한 과자 가게 전천당 14,K482837904,9.79116E+12,74830,길벗스쿨,"히로시마 레이코 지음, 쟈쟈 그림, 김정화 옮김","12,000","10,800","1,200",10%,600점,20220425,26707
106,국내도서,데일 카네기 자기관리론,K432737052,9.79119E+12,3320,현대지성,"데일 카네기 지음, 임상훈 옮김","11,500","10,350","1,150",10%,570점,20210113,81671
107,국내도서,룬의 아이들 - 블러디드 5,8954686664,9.78895E+12,4810,엘릭시르,전민희 지음,"15,500","13,950","1,550",10%,770점,20220530,12361
108,국내도서,2022 큰별쌤 최태성의 별★별한국사 기출 500제 한국사능력검정시험 심화 (1.2.3급),K862835833,9.79114E+12,13910,이투스북,최태성 지음,"19,500","17,550","1,950",10%,970점,20211221,31870
109,국내도서,나로서 충분히 괜찮은 사람,K842837424,9.79119E+12,3810,북로망스,김재식 지음,"16,000","14,400","1,600",10%,800점,20220510,9430
110,국내도서,으라차차 라면 가게,K582838187,9.79116E+12,77830,책읽는곰,"구도 노리코 지음, 윤수정 옮김","13,000","11,700","1,300",10%,650점,20220623,11215
111,국내도서,페이스트리 테이블,K282837341,9.79116E+12,13590,더테이블,박성채 지음,"32,000","28,800","3,200",10%,"1,600점",20220530,8429
112,국내도서,가라오케 가자!,8954685692,9.78895E+12,7830,문학동네,"와야마 야마 지음, 현승희 옮김","8,500","7,650",850,10%,420점,20220414,48276
113,국내도서,세상에서 가장 짧은 한국사,K122838364,9.79119E+12,3910,빅피시,김재원 지음,"17,800","16,020","1,780",10%,890점,20220615,12708
114,국내도서,힘들어도 사람한테 너무 기대지 마세요,K282837512,9.79116E+12,3190,동양북스(동양문고),정우열 지음,"15,000","13,500","1,500",10%,750점,20220512,10898
115,국내도서,지구 끝의 온실,K082733434,9.79119E+12,3810,자이언트북스,김초엽 지음,"15,000","13,500","1,500",10%,750점,20210818,79026
116,국내도서,낙원,8954686788,9.78895E+12,4840,문학동네,"압둘라자크 구르나 지음, 왕은철 옮김","15,000","13,500","1,500",10%,750점,20220520,8504
117,국내도서,"김경수, 댓글 조작, 뒤집힌 진실",K852837050,9.79116E+12,3360,메디치미디어,양지열 지음,"17,000","15,300","1,700",10%,850점,20220530,2940
118,국내도서,여학교의 별 1,8954684319,9.78895E+12,7830,문학동네,"와야마 야마 지음, 현승희 옮김","8,500","7,650",850,10%,420점,20220131,48030
119,국내도서,여름이 온다,8949114119,9.78895E+12,74800,비룡소,이수지 지음,"27,000","24,300","2,700",10%,"1,350점",20210727,33676
120,국내도서,거의 모든 전쟁의 역사,K332837340,9.79119E+12,3900,서해문집,"제러미 블랙 지음, 유나영 옮김","19,500","17,550","1,950",10%,970점,20220525,7299
121,국내도서,어른의 문해력,8968333769,9.78897E+12,3800,블랙피쉬,김선영 지음,"14,000","12,600","1,400",10%,700점,20220519,13490
122,국내도서,해커스 토익 RC 리딩 READING,8965423341,9.78897E+12,13740,해커스어학연구소(Hackers),데이빗 조 (David Cho) 지음,"18,800","16,920","1,880",10%,940점,20200102,43014
123,국내도서,맛있어서 지속 가능한 디디미니 다이어트 레시피,K592837535,9.79119E+12,13590,빅피시,미니 박지우 지음,"18,800","16,920","1,880",10%,940점,20220523,12566
124,국내도서,브라질에 비가 내리면 스타벅스 주식을 사라,K342837406,9.79119E+12,3320,에프엔미디어,"피터 나바로 지음, 이창식 옮김, 윤지호 감수","18,000","16,200","1,800",10%,900점,20220425,76693
125,국내도서,더 찬스 The Chance,8950900750,9.78895E+12,4300,21세기북스,김영익 지음,"18,000","16,200","1,800",10%,900점,20220511,7855
126,국내도서,마이 브로큰 마리코,K002730195,9.79117E+12,7830,㈜소미미디어,"히라코 와카 지음, 박소현 옮김","6,000","5,400",600,10%,300점,20210409,8370
127,국내도서,ETS 토익 단기 공략 750+ (LC + RC),8917235948,9.78892E+12,13740,(주)YBM(와이비엠),ETS 지음,"18,000","16,200","1,800",10%,900점,20200820,49411
128,국내도서,마블 스튜디오 엽서북 100,K132635597,8.80947E+12,1,아르누보,MARVEL 지음,"25,000","23,750","1,250",5%,250점,20190524,4217
129,국내도서,떼인 근력 찾아드립니다,K262838569,9.79117E+12,3810,위즈덤하우스,샤크 코치.에리카 코치 지음,"16,000","14,400","1,600",10%,800점,20220608,2750
130,국내도서,마법의 비행,8932474729,9.78893E+12,3470,을유문화사,"리처드 도킨스 지음, 야나 렌초바 그림, 이한음 옮김","20,000","18,000","2,000",10%,"1,000점",20220610,5649
131,국내도서,순례 주택,8949123495,9.78895E+12,44800,비룡소,유은실 지음,"13,000","11,700","1,300",10%,650점,20210311,43870
132,국내도서,지리의 힘 2,8993178984,9.78899E+12,3300,사이,"팀 마샬 지음, 김미선 옮김","23,000","20,700","2,300",10%,"1,150점",20220410,30215
133,국내도서,"돈의 속성 (300쇄 리커버 에디션, 양장)",K962836509,9.79119E+12,3320,스노우폭스북스,김승호 지음,"17,800","16,020","1,780",10%,890점,20200615,132364
134,국내도서,데일 카네기 인간관계론,K032636279,9.79119E+12,3320,현대지성,"데일 카네기 지음, 임상훈 옮김","11,500","10,350","1,150",10%,570점,20191007,102204
135,국내도서,치유라는 이름의 폭력,8964374096,9.78896E+12,93330,후마니타스,"김은정 지음, 강진경.강진영 옮김","23,000","20,700","2,300",10%,"1,150점",20220523,5231
136,국내도서,물러서지 않는 마음,K742837857,9.79119E+12,3100,빅피시,이준형 지음,"16,800","15,120","1,680",10%,840점,20220525,3807
137,국내도서,"돈, 뜨겁게 사랑하고 차갑게 다루어라",8959893544,9.78896E+12,4320,미래의창,"앙드레 코스톨라니 지음, 한윤진 옮김","12,000","10,800","1,200",10%,600점,20150930,80309
138,국내도서,코스모스,8983711892,9.78898E+12,3400,사이언스북스,"칼 세이건 지음, 홍승수 옮김","19,900","17,910","1,990",10%,990점,20061220,132883
139,국내도서,류,K452838870,9.79116E+12,3830,해피북스투유,"히가시야마 아키라 지음, 민경욱 옮김","15,000","13,500","1,500",10%,750점,20220622,9040
140,국내도서,난처한 미술 이야기 7,K672837146,9.79116E+12,3600,사회평론,양정무 지음,"25,000","22,500","2,500",10%,"1,250점",20220525,10187
141,국내도서,H마트에서 울다,8954683371,9.78895E+12,3840,문학동네,"미셸 자우너 지음, 정혜윤 옮김","16,000","14,400","1,600",10%,800점,20220228,39868
142,국내도서,ETS 토익 기출 VOCA 출제기관 공식수험서,8917229816,9.78892E+12,,(주)YBM(와이비엠),ETS 지음,"12,900","11,610","1,290",10%,640점,20180605,32997
143,국내도서,얼굴만으론 좋아할 수 없어요 4,K712838082,9.79114E+12,,서울미디어코믹스(서울문화사),"안자이 카린 지음, 이소연 옮김","5,500","4,950",550,10%,270점,20220624,7347
144,국내도서,내가 살인자의 마음을 읽는 이유,8950901919,9.78895E+12,4300,21세기북스,권일용 지음,"18,000","16,200","1,800",10%,900점,20220608,5148
145,국내도서,예의 없는 친구들을 대하는 슬기로운 말하기 사전,K682835052,9.79116E+12,73180,사계절,"김원아 지음, 김소희 그림","13,000","11,700","1,300",10%,650점,20220113,41540
146,국내도서,사피엔스 (무선본),K462832219,9.78893E+12,3900,김영사,"유발 하라리 지음, 조현욱 옮김, 이태수 감수","22,000","19,800","2,200",10%,"1,100점",20151123,112202
147,국내도서,헤르만 헤세의 책이라는 세계,8958078898,9.78896E+12,3850,뜨인돌,"헤르만 헤세 지음, 김지선 옮김","22,000","19,800","2,200",10%,"1,100점",20220506,8930
148,국내도서,당신은 사건 현장에 있습니다,8927812972,9.78893E+12,3030,중앙books(중앙북스),"모데스토 가르시아 지음, 하비 데 카스트로 그림, 엄지영 옮김","28,000","25,200","2,800",10%,"1,400점",20220530,32647
149,국내도서,세븐,K062837532,9.79119E+12,3320,차이정원,전인구 지음,"17,000","15,300","1,700",10%,850점,20220518,5161
150,국내도서,기브앤테이크 Give and Take,8962605813,9.78896E+12,13320,생각연구소,"애덤 그랜트 지음, 윤태준 옮김","17,500","15,750","1,750",10%,870점,20130607,32120
151,국내도서,영어독립 365,K792838485,9.7912E+12,3740,상상스퀘어,"영어독립단어 콘텐츠팀.신미주 지음, 김재우 감수","25,000","22,500","2,500",10%,"1,250점",20220629,17467
152,국내도서,보도 섀퍼의 이기는 습관,K402836832,9.79116E+12,3190,토네이도,"보도 섀퍼 지음, 박성원 옮김","17,000","15,300","1,700",10%,850점,20220318,42885
153,국내도서,우리 아기 오감발달 행복한 숲속 사운드북,K552534176,8.80926E+12,1,어스본코리아,"샘 태플린 지음, 페데리카 아이오사 그림","19,000","17,100","1,900",10%,950점,20180920,21474
154,국내도서,나의 히어로 아카데미아 33,K122837433,9.79114E+12,	,서울미디어코믹스(서울문화사),호리코시 코헤이 지음,"5,000","4,500",500,10%,250점,20220531,8537
155,국내도서,달러구트 꿈 백화점,K392630952,9.79117E+12,3810,팩토리나인,이미예 지음,"13,800","12,420","1,380",10%,690점,20200708,121331
156,국내도서,우리들의 블루스 2,K042837354,9.79117E+12,3810,북로그컴퍼니,노희경 지음,"22,000","19,800","2,200",10%,"1,100점",20220714,4136
157,국내도서,친밀한 이방인,8954648525,9.78895E+12,3810,문학동네,정한아 지음,"13,000","11,700","1,300",10%,650점,20171013,14614
158,국내도서,"눈, 물",8936455885,9.78894E+12,7810,창비,안녕달 지음,"22,000","19,800","2,200",10%,"1,100점",20220610,6285
