순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
"23","국내도서","정재승의 인간 탐구 보고서 4","8950983109","9788950983109","74400","아울북","정재승 기획, 정재은.이고은 글, 김현민 그림","15,800","14,220","1,580","10%","790점","20200818","8083"
"24","국내도서","설민석의 세계사 대모험 6","K622631613","9791196893170","77900","단꿈아이","설민석.잼 스토리 지음, 박성일 그림","12,000","10,800","1,200","10%","600점","20200815","6496"
"25","국내도서","책 좀 빌려줄래?","K922631071","9791155812846","03800","윌북","그랜트 스나이더 지음, 홍한결 옮김","14,800","13,320","1,480","10%","740점","20200710","4217"
"26","국내도서","ETS 토익 정기시험 기출문제집 1000 Vol. 2 Reading (리딩)","8917232191","9788917232196","14740","(주)YBM(와이비엠)","ETS 엮음","17,800","16,020","1,780","10%","890점","20191216","61720"
"27","국내도서","우리가 빛의 속도로 갈 수 없다면 (호크니 리커버 에디션)","K612630314","9791190090018","03810","허블","김초엽 지음","14,000","12,600","1,400","10%","700점","20190624","72492"
"28","국내도서","존리의 부자되기 습관 (리커버)","K302631896","9791187481720","13320","지식노마드","존 리 지음","15,000","13,500","1,500","10%","750점","20200723","4430"
"29","국내도서","큰별쌤 최태성의 별★별한국사 한국사능력검정시험 심화(1.2.3급) 상","K382636520","9791164421053","13910","이투스북","최태성 지음","14,500","13,050","1,450","10%","720점","20191231","16400"
"30","국내도서","죽은 자의 집 청소","8934992492","9788934992493","03810","김영사","김완 지음","13,800","12,420","1,380","10%","690점","20200530","14555"
"31","국내도서","고래별 1","8925590050","9788925590059","07810","알에이치코리아(RHK)","나윤희 지음","15,000","13,500","1,500","10%","750점","20200812","5864"
"32","국내도서","연의 편지 (어나더커버 특별판, 양장)","K222631397","9791196155773","07650","손봄북스","조현아 지음","18,000","16,200","1,800","10%","900점","20200720","24745"
"33","국내도서","ETS 토익 정기시험 기출문제집 1000 Vol. 2 Listening (리스닝)","8917232183","9788917232189","13740","(주)YBM(와이비엠)","ETS 엮음","17,800","16,020","1,780","10%","890점","20191216","56130"
"34","국내도서","사이코지만 괜찮아 2","8931589859","9788931589856","04810","호우야","조용 지음, 잠산 그림","16,800","15,120","1,680","10%","840점","20200827","2883"
"35","국내도서","큰별쌤 최태성의 별★별한국사 한국사능력검정시험 심화(1.2.3급) 하","K402636045","9791164421114","13910","이투스북","최태성 지음","14,500","13,050","1,450","10%","720점","20200131","14897"
"36","국내도서","무엇을 위해 살죠?","K822631455","9791190492973","03810","은행나무","박진영 지음","15,000","13,500","1,500","10%","750점","20200815","5287"
"37","국내도서","기분이 태도가 되지 않게","8901243652","9788901243658","03180","갤리온","레몬심리 지음, 박영란 옮김","14,000","12,600","1,400","10%","700점","20200630","20207"
"38","국내도서","악몽을 먹고 자란 소년","K472630418","9791190908153","03810","위즈덤하우스","조용 지음, 잠산 그림","12,000","10,800","1,200","10%","600점","20200720","7156"
"39","국내도서","손, 아귀","K642631030","9791190908689","04810","위즈덤하우스","조용 지음, 잠산 그림","12,000","10,800","1,200","10%","600점","20200815","3996"
"40","국내도서","봄날의 개","K722631687","9791190908177","04810","위즈덤하우스","조용 지음, 잠산 그림","12,000","10,800","1,200","10%","600점","20200730","5567"
"41","국내도서","주식투자 무작정 따라하기","K982636921","9791165210144","13320","길벗","윤재수 지음","18,000","16,200","1,800","10%","900점","20191220","27234"
"42","국내도서","어린 여우를 위한 무서운 이야기","8965463661","9788965463665","73840","밝은미래","크리스천 맥케이 하이디커 지음, 이원경 옮김","16,800","15,120","1,680","10%","840점","20200723","6796"
"43","국내도서","큰별쌤 최태성의 별★별한국사 기출 500제 한국사능력검정시험 심화(1.2.3급)","K562631686","9791165980245","","이투스북","최태성 지음","18,000","16,200","1,800","10%","900점","20200721","4553"
"44","국내도서","좀비 아이","K422630418","9791190908160","03810","위즈덤하우스","조용 지음, 잠산 그림","12,000","10,800","1,200","10%","600점","20200713","6009"
"45","국내도서","다시, 수학이 필요한 순간","K142631932","9791189995997","03400","인플루엔셜(주)","김민형 지음","18,800","16,920","1,880","10%","940점","20200812","5331"
"46","국내도서","열혈강호 81","K302632693","9791136244260","","대원씨아이(만화)","전극진 지음, 양재현 그림","4,500","4,050","450","10%","220점","20200821","3093"
"47","국내도서","여름 언덕에서 배운 것","8936424467","9788936424466","03810","창비","안희연 지음","11,000","9,900","1,100","10%","550점","20200724","11487"
"48","국내도서","스토너 (초판본, 양장)","8925538296","9788925538297","03840","알에이치코리아(RHK)","존 윌리엄스 지음, 김승욱 옮김","15,000","13,500","1,500","10%","750점","20200624","20826"
"49","국내도서","여름의 빌라","8954673104","9788954673105","03810","문학동네","백수린 지음","14,800","13,320","1,480","10%","740점","20200707","16064"
"50","국내도서","설민석의 한국사 대모험 14","K742630570","9791165382674","74910","아이휴먼","설민석.스토리박스 지음, 정현희 그림, 태건 역사 연구소 감수","12,000","10,800","1,200","10%","600점","20200708","11877"
"51","국내도서","사이코지만 괜찮아 1","8931589840","9788931589849","04810","호우야","조용 지음, 잠산 그림","16,800","15,120","1,680","10%","840점","20200727","3467"
"52","국내도서","박막례시피","K712632723","9791190758185","13590","미디어창비","박막례.김유라 지음","17,500","15,750","1,750","10%","870점","20200914","4014"
"53","국내도서","흔한남매 5","K822630592","9791164135592","77810","미래엔아이세움","흔한남매 원작, 유난희 그림, 백난도 글, 흔한컴퍼니 감수","12,000","10,800","1,200","10%","600점","20200629","19910"
"54","국내도서","내일은 실험왕 50","K542632473","9791164135790","77400","미래엔아이세움","스토리 a. 지음, 홍종현 그림, 박완규 외 감수","12,800","11,520","1,280","10%","640점","20200825","4746"
"55","국내도서","나 혼자만 레벨업 3","K722631932","9791191363036","07810","디앤씨웹툰비즈","장성락(REDICE STUDIO) 지음, 추공 원작","14,500","13,050","1,450","10%","720점","20200827","8459"
"56","국내도서","설민석의 만만 한국사 1","K192631356","9791164135912","77910","미래엔아이세움","설민석.신지희 지음, 김덕영 그림, 단꿈 연구소 감수","12,000","10,800","1,200","10%","600점","20200826","4134"
"57","국내도서","장군이네 떡집","8949162040","9788949162041","74800","비룡소","김리리 지음, 이승현 그림","11,000","9,900","1,100","10%","550점","20200429","32488"
"58","국내도서","킵고잉 Keep Going","8950988488","9788950988487","03320","21세기북스","주언규(신사임당) 지음","18,800","16,920","1,880","10%","940점","20200722","5946"
"59","국내도서","만복이네 떡집","8949161346","9788949161341","74800","비룡소","김리리 지음, 이승현 그림","11,000","9,900","1,100","10%","550점","20100528","73933"
"60","국내도서","아몬드 (반양장)","8936456784","9788936456788","43810","창비","손원평 지음","13,000","11,700","1,300","10%","650점","20170331","66593"
"61","국내도서","세계미래보고서 2035-2055","K372639634","9791159099878","03320","교보문고(단행본)","박영숙.제롬 글렌 지음","22,000","19,800","2,200","10%","1,100점","20200605","5320"
"62","국내도서","방구석 미술관","K042732197","9788968331862","03600","블랙피쉬","조원재 지음","16,800","15,120","1,680","10%","840점","20180803","53796"
"63","국내도서","2020 에듀윌 한국사 능력 검정시험 2주끝장 심화(1, 2, 3급)","K002638324","9791136004482","13910","에듀윌","에듀윌 한국사교육연구소 지음","21,000","18,900","2,100","10%","1,050점","20200325","7182"
"64","국내도서","소원 떡집","8949162059","9788949162058","74800","비룡소","김리리 지음, 이승현 그림","11,000","9,900","1,100","10%","550점","20200429","28253"
"65","국내도서","좀비고등학교 코믹스 20","K242632595","9791190980098","77800","겜툰","유대영 지음, 라임스튜디오 그림","9,800","8,820","980","10%","490점","20200827","2363"
"66","국내도서","애쓰지 않고 편안하게","K772639730","9791130629636","03810","놀(다산북스)","김수현 지음","15,000","13,500","1,500","10%","750점","20200515","10948"
"67","국내도서","보건교사 안은영","8937473097","9788937473098","04810","민음사","정세랑 지음","13,000","11,700","1,300","10%","650점","20151207","11204"
"68","국내도서","아몬드 (양장)","8936434268","9788936434267","03810","창비","손원평 지음","14,000","12,600","1,400","10%","700점","20170331","46454"
"69","국내도서","끝없는 이야기 (리커버 특별판)","8949140063","9788949140063","73850","비룡소","미하엘 엔데 지음, 로즈비타 콰드플리크 그림, 허수경 옮김","20,000","18,000","2,000","10%","1,000점","20200518","3868"
"70","국내도서","공부하는 뇌","K202631685","9791190467667","03190","반니","다니엘 G. 에이멘 지음, 김성훈 옮김","16,000","14,400","1,600","10%","800점","20200724","1648"
"71","국내도서","초집중","K142631595","9791135485121","03190","안드로메디안","니르 이얄 지음, 김고명 옮김","16,800","15,120","1,680","10%","840점","20200722","9795"
"72","국내도서","릿터 Littor 2020.8.9","K802631351","9772508333003","","민음사","릿터 편집부 지음","10,000","9,000","1,000","10%","500점","20200807","1013"
"73","국내도서","동의 : 너와 나 사이 무엇보다 중요한 것!","8950987368","9788950987367","73330","아울북","레이첼 브라이언 지음, 노지양 옮김","13,800","12,420","1,380","10%","690점","20200729","8140"
"74","국내도서","사라지는 건 여자들뿐이거든요","K692631512","9791190492829","03810","은행나무","강화길 외 지음","13,000","11,700","1,300","10%","650점","20200720","2360"
"75","국내도서","나의 히어로 아카데미아 27 (한정판)","K592632615","","","서울미디어코믹스(서울문화사)","호리코시 코헤이 지음","5,000","4,500","500","10%","250점","20200826","1106"
"76","국내도서","기억 1","8932920338","9788932920337","","열린책들","베르나르 베르베르 지음, 전미연 옮김","16,800","15,120","1,680","10%","840점","20200530","10775"
"77","국내도서","나 혼자만 레벨업 3 (일러스트 스포츠 타올 + 스마트톡 + 카드 2종 포함 한정판)","K702631932","9791189320706","04810","디앤씨웹툰비즈","장성락(REDICE STUDIO) 지음, 추공 원작","33,000","29,700","3,300","10%","1,650점","20200827","1201"
"78","국내도서","오버로드 14","K422631897","9791165247560","04830","영상출판미디어(주)","마루야마 쿠가네 지음, 김완 옮김, so-bin 그림","12,000","10,800","1,200","10%","600점","20200801","5319"
"79","국내도서","기억 2","8932920346","9788932920344","","열린책들","베르나르 베르베르 지음, 전미연 옮김","16,800","15,120","1,680","10%","840점","20200624","10112"
"80","국내도서","2020 하반기 최신판 해커스공기업 단기 합격 NCS 기본서 직업기초능력평가 + 직무수행능력평가","8969651721","9788969651723","13320","해커스공기업","김소원 외 지음","19,800","17,820","1,980","10%","990점","20200702","3223"
"81","국내도서","이별이 오늘 만나자고 한다","8954674208","9788954674201","03810","문학동네","이병률 지음","12,000","10,800","1,200","10%","600점","20200901","5358"
"82","국내도서","해커스 토익 RC 리딩 READING","8965423341","9788965423348","13740","해커스어학연구소(Hackers)","데이빗 조 (David Cho) 지음","18,800","16,920","1,880","10%","940점","20200102","42034"
"83","국내도서","부의 추월차선","8994702342","9788994702346","13320","토트","엠제이 드마코 지음, 신소영 옮김","15,000","13,500","1,500","10%","750점","20130820","28879"
"84","국내도서","코스모스","8983711892","9788983711892","03400","사이언스북스","칼 세이건 지음, 홍승수 옮김","19,900","17,910","1,990","10%","990점","20061220","132562"
"85","국내도서","보통의 언어들","K182639239","9791190786355","03810","위즈덤하우스","김이나 지음","14,500","13,050","1,450","10%","720점","20200527","18996"
"86","국내도서","사피엔스 (무선본)","K462832219","9788934972464","03900","김영사","유발 하라리 지음, 조현욱 옮김, 이태수 감수","22,000","19,800","2,200","10%","1,100점","20151123","110695"
"87","국내도서","넌 나의 우주야","8901240874","9788901240879","74800","웅진주니어","앤서니 브라운 지음, 공경희 옮김","13,000","11,700","1,300","10%","650점","20200713","3748"
"88","국내도서","해커스 토익 실전 1000제 1 RC Reading 문제집 (리딩)","8965422639","9788965422631","13740","해커스어학연구소(Hackers)","해커스어학연구소 지음","11,900","10,710","1,190","10%","590점","20200423","40338"
"89","국내도서","복자에게","8954674496","9788954674492","03810","문학동네","김금희 지음","14,000","12,600","1,400","10%","700점","20200909","5734"
"90","국내도서","하버드 상위 1퍼센트의 비밀 (리커버 에디션)","K722739037","9788947544085","03320","한국경제신문","정주영 지음","16,000","14,400","1,600","10%","800점","20181017","12864"
"91","국내도서","재무제표 모르면 주식투자 절대로 하지마라","K042636037","9791190242271","13320","베가북스","사경인 지음","19,800","17,820","1,980","10%","990점","20200110","20432"
"92","국내도서","이상한 과자 가게 전천당 7","K412630313","9791164062270","74830","길벗스쿨","히로시마 레이코 지음, 쟈쟈 그림, 김정화 옮김","12,000","10,800","1,200","10%","600점","20200713","10957"
"93","국내도서","지적 대화를 위한 넓고 얕은 지식 1","K992636841","9791190313186","03100","웨일북","채사장 지음","16,000","14,400","1,600","10%","800점","20200201","85305"
"94","국내도서","더 플러스","K972631274","9791130630557","03190","유영","조성희 지음","15,800","14,220","1,580","10%","790점","20200716","4971"
"95","국내도서","일간 이슬아 수필집 (2020 리미티드 에디션)","K132630217","9791196589103","03810","헤엄","이슬아 지음","17,000","15,300","1,700","10%","850점","20181015","16470"
"96","국내도서","선량한 차별주의자","8936477196","9788936477196","03300","창비","김지혜 지음","15,000","13,500","1,500","10%","750점","20190717","47191"
"97","국내도서","명탐정 코난 98","K502631511","9791136721617","","서울미디어코믹스(서울문화사)","아오야마 고쇼 지음","5,500","4,950","550","10%","270점","20200725","4769"
"98","국내도서","나는 왜 네 말이 힘들까","K662630706","9791190846011","03180","한빛라이프","박재연 지음","16,800","15,120","1,680","10%","840점","20200701","14266"
"99","국내도서","일곱 해의 마지막","8954672779","9788954672771","03810","문학동네","김연수 지음","13,500","12,150","1,350","10%","670점","20200701","8447"
"100","국내도서","읽기만 하면 내 것이 되는 1페이지 한국사 365","K742630266","9791197035258","04900","비에이블","심용환 지음","16,500","14,850","1,650","10%","820점","20200617","6059"
"101","국내도서","엄마, 주식 사주세요 (리커버 에디션)","8947545937","9788947545938","03320","한국경제신문","존 리 지음","15,000","13,500","1,500","10%","750점","20200528","7723"
"102","국내도서","그리스 로마 신화 18 : 아르고호 원정대의 용감한 모험","8950971534","9788950971533","74800","아울북","박시연 지음, 최우빈 그림, 김헌 감수","15,000","13,500","1,500","10%","750점","20200819","2180"
"103","국내도서","체리새우 : 비밀글입니다","8954654754","9788954654753","03810","문학동네","황영미 지음","11,500","10,350","1,150","10%","570점","20190128","70920"
"104","국내도서","한 문장으로 말하라","K242631271","9791162541555","03190","비즈니스북스","나쓰요 립슈츠 지음, 황미숙 옮김","14,000","12,600","1,400","10%","700점","20200722","2372"
"105","국내도서","백만장자 시크릿","8925536927","9788925536927","03320","알에이치코리아(RHK)","하브 에커 지음, 나선숙 옮김","16,000","14,400","1,600","10%","800점","20200713","29617"
"106","국내도서","아비투스","K022631936","9791130630762","03300","다산초당(다산북스)","도리스 메르틴 지음, 배명자 옮김","18,000","16,200","1,800","10%","900점","20200803","20490"
"107","국내도서","페스트","8937462672","9788937462672","04800","민음사","알베르 카뮈 지음, 김화영 옮김","14,000","12,600","1,400","10%","700점","20110325","33799"
"108","국내도서","EBS 왕초보 영어 (2020 하편)","8954753906","9788954753906","13740","한국교육방송공사(기타)","EBS 기획, 마스터유진 지음","10,800","9,720","1,080","10%","100점","20200818","1351"
"109","국내도서","바젤3 모멘트","K492632199","9791165366766","03320","좋은땅","박홍기 지음","19,000","17,100","1,900","10%","950점","20200828","1918"
"110","국내도서","파타고니아, 파도가 칠 때는 서핑을","8998075717","9788998075712","03320","라이팅하우스","이본 쉬나드 지음, 이영래 옮김","19,800","17,820","1,980","10%","990점","20200430","13188"
"111","국내도서","보이지 않는 여자들","8901242648","9788901242644","03330","웅진지식하우스","캐럴라인 크리아도 페레스 지음, 황가한 옮김","18,500","16,650","1,850","10%","920점","20200706","7770"
"112","국내도서","지적 대화를 위한 넓고 얕은 지식 : 제로 편","K622636607","9791190313131","03100","웨일북","채사장 지음","19,800","17,820","1,980","10%","990점","20191224","61240"
"113","국내도서","킨 (리커버 에디션)","8934992867","9788934992868","04800","비채","옥타비아 버틀러 지음, 이수현 옮김","15,000","13,500","1,500","10%","750점","20200713","9912"
"114","국내도서","천 개의 파랑","K882632470","9791190090261","03810","허블","천선란 지음","14,000","12,600","1,400","10%","700점","20200819","37879"
"115","국내도서","나는 말하듯이 쓴다","K062630595","9791190786867","03800","위즈덤하우스","강원국 지음","16,000","14,400","1,600","10%","800점","20200618","4823"
"116","국내도서","해커스 토익 실전 1000제 1 LC Listening 문제집 (리스닝)","8965422612","9788965422617","13740","해커스어학연구소(Hackers)","해커스어학연구소 지음","11,900","10,710","1,190","10%","590점","20181126","34324"
"117","국내도서","정책의 배신","895098637X","9788950986377","03300","21세기북스","윤희숙 지음","17,000","15,300","1,700","10%","850점","20200303","1638"
"118","국내도서","이상한 과자 가게 전천당 8","K782632928","9791164062287","74830","길벗스쿨","히로시마 레이코 지음, 쟈쟈 그림, 김정화 옮김","12,000","10,800","1,200","10%","600점","20200907","10748"
"119","국내도서","안녕, 나의 빨강머리 앤","8950989220","9788950989224","03810","arte(아르테)","백영옥 지음","16,000","14,400","1,600","10%","800점","20200728","3084"
"120","국내도서","투자의 태도","K302631459","9791189352301","03320","위너스북","곽상준 지음","17,000","15,300","1,700","10%","850점","20200825","1458"
"121","국내도서","걱정이 너무 많아","8955825579","9788955825572","74810","길벗어린이","김영진 지음","13,000","11,700","1,300","10%","650점","20200820","3922"
"122","국내도서","두 번째 지구는 없다","8925556251","9788925556253","03300","알에이치코리아(RHK)","타일러 라쉬 지음, 이영란 감수","14,000","12,600","1,400","10%","700점","20200715","21498"
"123","국내도서","Go Go 카카오프렌즈 15 : 브라질","8950989069","9788950989064","74900","아울북","김미영 지음, 김정한 그림","14,800","13,320","1,480","10%","740점","20200722","5539"
"124","국내도서","Re : 제로부터 시작하는 이세계 생활 22","K782632598","9791165249601","04830","영상출판미디어(주)","나가츠키 탓페이 지음, 오츠카 신이치로 그림, 정홍식 옮김","7,000","6,300","700","10%","350점","20200901","2484"
"125","국내도서","총 균 쇠 (무선 제작)","8970127240","9788970127248","03900","문학사상","제레드 다이아몬드 지음, 김진준 옮김","28,000","25,200","2,800","10%","1,400점","20051219","92365"
"126","국내도서","이기적 유전자","8932473900","9788932473901","03470","을유문화사","리처드 도킨스 지음, 홍영남.이상임 옮김","20,000","18,000","2,000","10%","1,000점","20181020","88804"
"127","국내도서","전설로 떠나는 월가의 영웅","8957821171","9788957821176","13320","국일증권경제연구소","피터 린치.존 로스차일드 지음, 이건 옮김","23,000","20,700","2,300","10%","1,150점","20170417","14141"
"128","국내도서","해보지 않으면 알 수 없어서","8954673619","9788954673617","03810","문학동네","이길보라 지음","15,000","13,500","1,500","10%","750점","20200818","2998"
"129","국내도서","빌 캠벨, 실리콘밸리의 위대한 코치","8934903333","9788934903338","03320","김영사","에릭 슈미트.조너선 로젠버그.앨런 이글 지음, 김민주.이엽 옮김","17,800","16,020","1,780","10%","890점","20200724","3953"
"130","국내도서","해커스 토익 LC 리스닝 LISTENING","896542335X","9788965423355","","해커스어학연구소(Hackers)","데이빗 조 (David Cho) 지음","18,800","16,920","1,880","10%","940점","20200102","32148"
"131","국내도서","성숙한 어른이 갖춰야 할 좋은 심리 습관","K642639014","9791190456098","03320","다연","류쉬안 지음, 원녕경 옮김","15,000","13,500","1,500","10%","750점","20200511","3941"
"132","국내도서","30개 도시로 읽는 세계사","K172630316","9791130630366","03900","다산초당(다산북스)","조 지무쇼 엮음, 최미숙 옮김, 진노 마사후미 감수","16,800","15,120","1,680","10%","840점","20200706","4525"
"133","국내도서","지리의 힘","8993178690","9788993178692","03300","사이","팀 마샬 지음, 김미선 옮김","20,000","18,000","2,000","10%","1,000점","20160810","50574"
"134","국내도서","피프티 피플","8936434241","9788936434243","03810","창비","정세랑 지음","14,000","12,600","1,400","10%","700점","20161121","15716"
"135","국내도서","정재승의 과학 콘서트 (개정증보 2판)","K762630315","9791190030540","03400","어크로스","정재승 지음","16,800","15,120","1,680","10%","840점","20200707","22115"
"136","국내도서","부의 인문학","8995563508","9788995563502","03320","오픈마인드","브라운스톤 지음","15,000","13,500","1,500","10%","750점","20191004","17684"
"137","국내도서","지박소년 하나코 군 10","K992631591","9791130799582","","루트미디어","아이다이로 지음","5,500","4,950","550","10%","270점","20200730","3002"
"138","국내도서","ETS 토익 정기시험 기출문제집 1000 Vol.1 Reading","8917230563","9788917230567","14740","(주)YBM(와이비엠)","ETS 엮음","17,800","16,020","1,780","10%","890점","20181217","44995"
"139","국내도서","공간이 만든 공간","8932474273","9788932474274","03540","을유문화사","유현준 지음","16,500","14,850","1,650","10%","820점","20200430","16407"
"140","국내도서","손 더 게스트","8983928301","9788983928306","03810","문학수첩","원보람 지음, 권소라.서재원 극본","18,500","16,650","1,850","10%","920점","20200828","1309"
"141","국내도서","현명한 투자자","8957821309","9788957821305","03320","국일증권경제연구소","벤저민 그레이엄 지음, 이건 옮김, 신진오 감수","23,000","20,700","2,300","10%","1,150점","20200526","32138"
"142","국내도서","코로나 이후의 세계","K382639512","9791158740757","03320","미디어숲","제이슨 솅커 지음, 박성현 옮김","14,800","13,320","1,480","10%","740점","20200530","6428"
"143","국내도서","희한한 위로","K302631394","9791190382229","03810","수오서재","강세형 지음","13,500","12,150","1,350","10%","670점","20200720","1480"
"144","국내도서","어제 뭐 먹었어? 16","K842631833","9791128399190","47830","삼양출판사(만화)","요시나가 후미 지음, 노미영 옮김","6,000","5,400","600","10%","300점","20200713","1938"
"145","국내도서","나는 나로 살기로 했다 (100만 부 기념 클래식 에디션)","K162638125","9791187119845","03810","마음의숲","김수현 지음","13,800","12,420","1,380","10%","690점","20161125","46760"
"146","국내도서","만약의 세계","893499262X","9788934992622","77830","주니어김영사","요시타케 신스케 지음, 양지연 옮김","11,800","10,620","1,180","10%","590점","20200820","2176"
"147","국내도서","푸른 사자 와니니","8936442805","9788936442804","73810","창비","이현 지음, 오윤화 그림","10,800","9,720","1,080","10%","540점","20150625","71196"
"148","국내도서","2020 Stima 면접 지방직 1","K552630693","9791185907567","13350","혜음출판사","스티마 지음","22,000","19,800","2,200","10%","220점","20200619","1058"
"149","국내도서","정년이 2","8954674054","9788954674058","07810","문학동네","서이레 지음, 나몬 그림","15,000","13,500","1,500","10%","750점","20200831","3024"
"150","국내도서","놓지 마 과학! 14","K312631684","9791190908184","67400","위즈덤하우스","신태훈.나승훈 글.그림, 류진숙 감수","12,000","10,800","1,200","10%","600점","20200714","4766"
"151","국내도서","인스티튜트 1~2 세트 - 전2권","K822631437","9791158887247","04840","황금가지","스티븐 킹 지음, 이은선 옮김","24,000","21,600","2,400","10%","1,200점","20200804","852"
"152","국내도서","2021 써니 행정법총론 (기출지문 암기 App 이용쿠폰 제공) - 전3권","K912631515","9791160182354","14360","지금(도서출판)","박준철 지음","47,000","42,300","4,700","10%","2,350점","20200810","2226"
"153","국내도서","스파이 패밀리 4","K932632497","9791134868987","","학산문화사(만화)","엔도 타츠야 지음","6,000","5,400","600","10%","300점","20200820","23018"
"154","국내도서","세계 경제가 만만해지는 책","K662631172","9791190030557","03320","어크로스","랜디 찰스 에핑 지음, 이가영 옮김","16,800","15,120","1,680","10%","840점","20200715","2730"
"155","국내도서","타이탄의 도구들 (리커버)","K622638126","9791158510619","03190","토네이도","팀 페리스 지음, 박선령.정지현 옮김","15,000","13,500","1,500","10%","750점","20200309","16911"
"156","국내도서","역사의 쓸모","K152635416","9791130621968","03900","다산초당(다산북스)","최태성 지음","15,000","13,500","1,500","10%","750점","20190614","47618"
"157","국내도서","화가들의 정원","8946421673","9788946421677","03480","샘터사","재키 베넷 지음, 김다은 옮김","17,800","16,020","1,780","10%","890점","20200730","2675"
"158","국내도서","장르 작가를 위한 과학 가이드","K512631417","9791187886501","03800","구픽","댄 코볼트 엮음, 정세윤 옮김","18,000","16,200","1,800","10%","900점","20200810","2623"
"159","국내도서","비전공자를 위한 이해할 수 있는 IT 지식","K662631176","9791196918033","13000","T.W.I.G(티더블유아이지)(주)","최원영 지음","16,800","15,120","1,680","10%","840점","20200714","20006"
"160","국내도서","디얍의 라스트오리진 만화극장","8959529591","9788959529599","07810","제우미디어","디얍 지음","15,000","13,500","1,500","10%","750점","20200826","2596"
"161","국내도서","도시를 걷는 여자들","K712631725","9791190403863","03600","반비","로런 엘킨 지음, 홍한별 옮김","19,000","17,100","1,900","10%","950점","20200731","1769"
