순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
"48","국내도서","펭아트 #컬러링북","8954752691","9788954752695","02650","EBS BOOKS","한결 지음","18,000","16,200","1,800","10%","900점","20200410","2581"
"49","국내도서","주식투자 무작정 따라하기","K982636921","9791165210144","13320","길벗","윤재수 지음","18,000","16,200","1,800","10%","900점","20191220","27234"
"50","국내도서","아몬드 (반양장)","8936456784","9788936456788","43810","창비","손원평 지음","13,000","11,700","1,300","10%","650점","20170331","66593"
"51","국내도서","김지은입니다","K812638583","9791189623036","03300","봄알람","김지은 지음","17,000","15,300","1,700","10%","850점","20200305","6874"
"52","국내도서","나는 인생에서 중요한 것만 남기기로 했다","8901240106","9788901240107","03190","갤리온","에리카 라인 지음, 이미숙 옮김","15,000","13,500","1,500","10%","750점","20200310","3297"
"53","국내도서","1일 1페이지, 세상에서 가장 짧은 교양 수업 365","K692636898","9791190305679","03030","위즈덤하우스","데이비드 키더.노아 D. 오펜하임 지음, 허성심 옮김","16,000","14,400","1,600","10%","800점","20191030","21058"
"54","국내도서","흔한남매 3","K782636924","9791164134267","77810","미래엔아이세움","흔한남매 원작, 백난도 글, 유난희 그림, 샌드박스 네트워크 감수","12,000","10,800","1,200","10%","600점","20200109","22394"
"55","국내도서","대한민국 부동산 초보를 위한 아파트 투자의 정석","K672638685","9791162541326","03320","비즈니스북스","제네시스박 지음","16,000","14,400","1,600","10%","800점","20200311","3811"
"56","국내도서","이상한 과자 가게 전천당 1","K282635522","9791164060481","74830","길벗스쿨","히로시마 레이코 지음, 쟈쟈 그림, 김정화 옮김","12,000","10,800","1,200","10%","600점","20190705","26303"
"57","국내도서","귀멸의 칼날 16","K012638403","9791134854133","","학산문화사(만화)","고토게 코요하루 지음","5,000","4,500","500","10%","250점","20200306","11295"
"58","국내도서","ETS 토익 정기시험 기출문제집 1000 Vol. 2 Reading (리딩)","8917232191","9788917232196","14740","(주)YBM(와이비엠)","ETS 엮음","17,800","16,020","1,780","10%","890점","20191216","61720"
"59","국내도서","우리의 불행은 당연하지 않습니다","8965749891","9788965749899","03330","해냄","김누리 지음","16,500","14,850","1,650","10%","820점","20200306","18881"
"60","국내도서","사피엔스 (무선본)","K462832219","9788934972464","03900","김영사","유발 하라리 지음, 조현욱 옮김, 이태수 감수","22,000","19,800","2,200","10%","1,100점","20151123","110695"
"61","국내도서","해빗","K392636511","9791130627595","03190","다산북스","웬디 우드 지음, 김윤재 옮김","18,000","16,200","1,800","10%","900점","20191217","9980"
"62","국내도서","명리심리학","K142637114","9791130628639","03180","다산북스","양창순 지음","16,000","14,400","1,600","10%","800점","20200225","6070"
"63","국내도서","나는 예수입니다","8982641432","9788982641435","03220","통나무","김용옥 지음","16,000","14,400","1,600","10%","800점","20200306","2890"
"64","국내도서","큰별쌤 최태성의 별★별한국사 한국사능력검정시험 심화(1.2.3급) 상","K382636520","9791164421053","13910","이투스북","최태성 지음","14,500","13,050","1,450","10%","720점","20191231","16400"
"65","국내도서","Go Go 카카오프렌즈 13 : 호주","8950987007","9788950987008","74900","아울북","김미영 지음, 김정한 그림","14,800","13,320","1,480","10%","740점","20200325","5119"
"66","국내도서","만복이네 떡집","8949161346","9788949161341","74800","비룡소","김리리 지음, 이승현 그림","11,000","9,900","1,100","10%","550점","20100528","73933"
"67","국내도서","맨큐의 경제학","8962184184","9788962184181","93320","Cengage Learning","그레고리 맨큐 지음, 김경환 & 김종석 옮김","42,000","42,000","0","0%","1,260점","20180321","4204"
"68","국내도서","제법 안온한 날들","8954670806","9788954670807","03810","문학동네","남궁인 지음","15,000","13,500","1,500","10%","750점","20200305","3573"
"69","국내도서","아무튼, 메모","K722638500","9791186602515","02810","위고","정혜윤 지음","12,000","10,800","1,200","10%","600점","20200315","8432"
"70","국내도서","추리 천재 엉덩이 탐정 9","K102636135","9791164134090","74830","미래엔아이세움","트롤 글.그림, 김정화 옮김","12,000","10,800","1,200","10%","600점","20200115","10412"
"71","국내도서","어린 왕자 (리커버 특별판)","8932920184","9788932920184","03860","열린책들","앙투안 드 생텍쥐페리 지음, 황현산 옮김","10,800","9,720","1,080","10%","540점","20200324","9772"
"72","국내도서","ETS 토익 정기시험 기출문제집 1000 Vol. 2 Listening (리스닝)","8917232183","9788917232189","13740","(주)YBM(와이비엠)","ETS 엮음","17,800","16,020","1,780","10%","890점","20191216","56130"
"73","국내도서","심리학을 만나 행복해졌다","K482636431","9791158740641","03030","미디어숲","장원청 지음, 김혜림 옮김","15,800","14,220","1,580","10%","790점","20200310","5402"
"74","국내도서","더 위험한 과학책","895275154X","9788952751546","03400","시공사","랜들 먼로 지음, 이강환 옮김","22,000","19,800","2,200","10%","1,100점","20200120","16052"
"75","국내도서","여행의 이유","8954655971","9788954655972","03810","문학동네","김영하 지음","13,500","12,150","1,350","10%","670점","20190417","73262"
"76","국내도서","큰별쌤 최태성의 별★별한국사 한국사능력검정시험 심화(1.2.3급) 하","K402636045","9791164421114","13910","이투스북","최태성 지음","14,500","13,050","1,450","10%","720점","20200131","14897"
"77","국내도서","나답게 살고 있습니다","K172638401","9791190582278","07830","이봄","마스다 미리 지음, 박정임 옮김","13,000","11,700","1,300","10%","650점","20200317","3053"
"78","국내도서","Brown 일반화학 (일반화학교재연구회)","K682534332","9791158082086","93430","자유아카데미","일반화학교재연구회 엮음","50,000","50,000","0","0%","0점","20190120","3349"
"79","국내도서","영어책 읽기의 힘","K532637808","9791165210427","03740","길벗","고광윤 지음","19,800","17,820","1,980","10%","990점","20200204","8825"
"80","국내도서","해커스 토익 RC 리딩 READING","8965423341","9788965423348","13740","해커스어학연구소(Hackers)","데이빗 조 (David Cho) 지음","18,800","16,920","1,880","10%","940점","20200102","42034"
"81","국내도서","놓지 마 과학! 13","K962638285","9791190630184","67400","위즈덤하우스","신태훈.나승훈 글.그림, 류진숙 감수","12,000","10,800","1,200","10%","600점","20200228","4529"
"82","국내도서","지적 대화를 위한 넓고 얕은 지식 2","K912636841","9791190313193","03100","웨일북","채사장 지음","16,000","14,400","1,600","10%","800점","20200201","49595"
"83","국내도서","레이 달리오의 금융 위기 템플릿 - 전3권","K342637597","9791157843886","14320","한빛비즈","레이 달리오 지음, 송이루.이종호.임경은 옮김","43,000","38,700","4,300","10%","2,150점","20200224","4022"
"84","국내도서","인소의 법칙 13 (한정판)","8926706915","9788926706916","04810","(주)디앤씨미디어-잇북(It book)","유한려 지음, 솔 그림","14,500","13,050","1,450","10%","720점","20200327","900"
"85","국내도서","결 : 거칢에 대하여","K792638381","9791160403657","03300","한겨레출판","홍세화 지음","15,000","13,500","1,500","10%","750점","20200227","2696"
"86","국내도서","초판본 페스트 (양장)","K792638582","9791164452125","03860","더스토리","알베르 카뮈 지음, 변광배 옮김","13,800","12,420","1,380","10%","690점","20200320","3950"
"87","국내도서","해커스 토익 스타트 리딩 RC","8965423376","9788965423379","13740","해커스어학연구소(Hackers)","데이빗 조 (David Cho) 지음","14,900","13,410","1,490","10%","740점","20200102","54394"
"88","국내도서","에이트","K702636286","9791188388905","03320","차이정원","이지성 지음","17,000","15,300","1,700","10%","850점","20191021","20460"
"89","국내도서","부의 추월차선","8994702342","9788994702346","13320","토트","엠제이 드마코 지음, 신소영 옮김","15,000","13,500","1,500","10%","750점","20130820","28879"
"90","국내도서","고무줄은 내 거야","8962472120","9788962472127","77800","위즈덤하우스","요시타케 신스케 지음, 유문조 옮김","12,000","10,800","1,200","10%","600점","20200315","3199"
"91","국내도서","아홉 살 마음 사전","8936447017","9788936447014","73710","창비","박성우 지음, 김효은 그림","13,000","11,700","1,300","10%","650점","20170310","62786"
"92","국내도서","공부, 이래도 안되면 포기하세요","K652637108","9791190630092","13190","위즈덤하우스","이지훈 지음","15,000","13,500","1,500","10%","750점","20200220","4023"
"93","국내도서","양준일 MAYBE","K042637691","9791196601911","02680","모비딕북스","양준일.아이스크림 지음","18,000","16,200","1,800","10%","900점","20200214","10253"
"94","국내도서","모월모일","895467092X","9788954670920","03810","문학동네","박연준 지음","13,000","11,700","1,300","10%","650점","20200310","3480"
"95","국내도서","목소리를 드릴게요","K842636722","9791165300005","03810","아작","정세랑 지음","14,800","13,320","1,480","10%","740점","20200106","12176"
"96","국내도서","김락희의 인체 드로잉","893158850X","9788931588507","13600","성안당","김락희 지음, 윤관현 감수","35,000","31,500","3,500","10%","1,750점","20191127","46460"
"97","국내도서","데미안","8937460440","9788937460449","04850","민음사","헤르만 헤세 지음, 전영애 옮김","8,000","7,200","800","10%","400점","20001220","94089"
"98","국내도서","정의란 무엇인가","K312832657","9788937834790","03300","와이즈베리","마이클 샌델 지음, 김명철 옮김, 김선욱 감수","15,000","13,500","1,500","10%","750점","20141120","58152"
"99","국내도서","이기적 유전자","8932473900","9788932473901","03470","을유문화사","리처드 도킨스 지음, 홍영남.이상임 옮김","20,000","18,000","2,000","10%","1,000점","20181020","88804"
"100","국내도서","그레구아르와 책방 할아버지","8954670512","9788954670517","03860","문학동네","마르크 로제 지음, 윤미연 옮김","13,800","12,420","1,380","10%","690점","20200131","3496"
"101","국내도서","해커스 토익 실전 1000제 1 RC Reading 문제집 (리딩)","8965422639","9788965422631","13740","해커스어학연구소(Hackers)","해커스어학연구소 지음","11,900","10,710","1,190","10%","590점","20200423","40338"
"102","국내도서","하이큐!! 40","K202637315","9791136221247","","대원씨아이(만화)","후루다테 하루이치 지음","5,000","4,500","500","10%","250점","20200225","5630"
"103","국내도서","이상한 과자 가게 전천당 2","K772635522","9791164060498","74830","길벗스쿨","히로시마 레이코 지음, 쟈쟈 그림, 김정화 옮김","12,000","10,800","1,200","10%","600점","20190705","20735"
"104","국내도서","세상의 봄 - 상","8934993219","9788934993216","03830","비채","미야베 미유키 지음, 권영주 옮김","15,000","13,500","1,500","10%","750점","20200306","1432"
"105","국내도서","먼 바다","8965749875","9788965749875","03810","해냄","공지영 지음","17,000","15,300","1,700","10%","850점","20200217","2836"
"106","국내도서","나쁜 사람에게 지지 않으려고 쓴다","K752637106","9791187064442","04800","교양인","정희진 지음","14,000","12,600","1,400","10%","700점","20200207","4550"
"107","국내도서","사람은 어떻게 생각하고 배우고 기억하는가","K202638302","9791158511746","03190","토네이도","제레드 쿠니 호바스 지음, 김나연 옮김","17,000","15,300","1,700","10%","850점","20200320","4469"
"108","국내도서","공부머리 독서법","K722532337","9791196316808","03370","책구루","최승필 지음","16,500","14,850","1,650","10%","820점","20180503","51180"
"109","국내도서","당신의 삶에 명상이 필요할 때","K332637011","9791188331826","03190","스노우폭스북스","앤디 퍼디컴 지음, 안진환 옮김","16,500","14,850","1,650","10%","820점","20200305","5946"
"110","국내도서","체리새우 : 비밀글입니다","8954654754","9788954654753","03810","문학동네","황영미 지음","11,500","10,350","1,150","10%","570점","20190128","70920"
"111","국내도서","배움의 발견","8932919550","9788932919553","03840","열린책들","타라 웨스트오버 지음, 김희정 옮김","22,000","19,800","2,200","10%","1,100점","20200105","11113"
"112","국내도서","2020 단기 합격 해커스 NCS 직업기초능력평가 + 직무수행능력평가","8969651500","9788969651501","13320","해커스공기업","김소원 외 지음","19,800","17,820","1,980","10%","990점","20200102","3704"
"113","국내도서","쓰고 싸우고 살아남다","8937491230","9788937491238","03800","민음사","장영은 지음","15,000","13,500","1,500","10%","750점","20200308","2325"
"114","국내도서","자아와 명상 1 워크북","K592534155","9791195522897","03220","아름다운인연","동국대학교 자아와 명상 교재편찬위원회 지음","6,000","5,400","600","10%","60점","20190225","1600"
"115","국내도서","이상한 수학책","K192638604","9791188850808","03410","북라이프","벤 올린 지음, 김성훈 옮김","24,000","21,600","2,400","10%","1,200점","20200318","8456"
"116","국내도서","세상의 봄 - 하","8934993227","9788934993223","03830","비채","미야베 미유키 지음, 권영주 옮김","15,000","13,500","1,500","10%","750점","20200306","1352"
"117","국내도서","원펀맨 One Punch Man 21","K302637018","9791136221582","","대원씨아이(만화)","ONE 지음, 무라타 유스케 그림","5,000","4,500","500","10%","250점","20200219","3582"
"118","국내도서","명탐정 코난 97","K622637113","9791136705358","","서울미디어코믹스(서울문화사)","아오야마 고쇼 지음","5,500","4,950","550","10%","270점","20200225","4584"
"119","국내도서","일분치료법","K742531983","9791196101817","13510","트루힐링북스(True Healing Books)","매디슨 카바노프 지음","12,000","10,800","1,200","10%","600점","20170518","5428"
"120","국내도서","이상한 과자 가게 전천당 3","K142636199","9791164060931","74830","길벗스쿨","히로시마 레이코 지음, 쟈쟈 그림, 김정화 옮김","12,000","10,800","1,200","10%","600점","20191111","16667"
"121","국내도서","멋진 신세계","8973814729","9788973814725","03840","(주)태일소담출판사","올더스 헉슬리 지음, 안정효 옮김","13,800","12,420","1,380","10%","690점","20150612","45542"
"122","국내도서","펭아트 #페이퍼토이북","895475256X","9788954752565","03630","EBS BOOKS","차니(심희찬) 지음","18,000","16,200","1,800","10%","900점","20200228","4172"
"123","국내도서","2020 선재국어 나침판 실전 모의고사 Vol.1","K242637697","9791163717348","13710","에스티유니타스","이선재 지음","21,000","18,900","2,100","10%","0점","20200210","4041"
"124","국내도서","직업기초역량","K432638903","9791162444825","13320","역락","정승혜 외 지음","15,000","15,000","0","0%","0점","20200227","1926"
"125","국내도서","해커스 토익 스타트 리스닝 LC","8965423384","9788965423386","13740","해커스어학연구소(Hackers)","데이빗 조 (David Cho) 지음","14,900","13,410","1,490","10%","740점","20200102","42092"
"126","국내도서","해커스 토익 LC 리스닝 LISTENING","896542335X","9788965423355","","해커스어학연구소(Hackers)","데이빗 조 (David Cho) 지음","18,800","16,920","1,880","10%","940점","20200102","32148"
"127","국내도서","초판본 데미안 (리커버 한정판, 패브릭 양장)","K732531655","9791159036514","03850","더스토리","헤르만 헤세 지음, 이순학 옮김","12,000","10,800","1,200","10%","600점","20171030","13194"
"128","국내도서","데미안 (10주년 기념 리커버 특별판)","8954620515","9788954620512","04850","문학동네","헤르만 헤세 지음, 안인희 옮김","9,000","8,100","900","10%","450점","20200108","2635"
"129","국내도서","푸른 사자 와니니","8936442805","9788936442804","73810","창비","이현 지음, 오윤화 그림","10,800","9,720","1,080","10%","540점","20150625","71196"
"130","국내도서","조용한 아내","8954658717","9788954658713","03840","엘릭시르","A.S.A. 해리슨 지음, 박현주 옮김","14,500","13,050","1,450","10%","720점","20200224","1241"
"131","국내도서","바이러스 쇼크","K412637002","9791155424353","03400","매일경제신문사","최강석 지음","15,000","13,500","1,500","10%","750점","20200301","3090"
"132","국내도서","메타인지 학습법","8950981890","9788950981891","03370","21세기북스","리사 손 지음","18,000","16,200","1,800","10%","900점","20190626","8827"
"133","국내도서","설민석의 한국사 대모험 12","K122636592","9791188874460","74910","아이휴먼","설민석.스토리박스 지음, 정현희 그림, 태건 역사 연구소 감수","12,000","10,800","1,200","10%","600점","20191205","12096"
"134","국내도서","이상한 과자 가게 전천당 4","K272636199","9791164060948","74830","길벗스쿨","히로시마 레이코 지음, 쟈쟈 그림, 김정화 옮김","12,000","10,800","1,200","10%","600점","20191111","15308"
"135","국내도서","일의 기쁨과 슬픔","8936438034","9788936438036","03810","창비","장류진 지음","14,000","12,600","1,400","10%","700점","20191025","16248"
"136","국내도서","당신의 어린 시절이 울고 있다","K672636421","9791157685776","03180","동양북스(동양문고)","다미 샤르프 지음, 서유리 옮김","13,800","12,420","1,380","10%","690점","20200117","4700"
"137","국내도서","줌달의 일반화학 (Zumdahl)","8962184354","9788962184358","93430","Cengage Learning Korea","Steven S. Zumdahl 지음, 화학교재연구회 옮김","56,000","56,000","0","0%","560점","20190218","10432"
"138","국내도서","길티 이노센스 3","K012638028","9791136225320","","대원씨아이(만화)","윤한 지음","5,000","4,500","500","10%","250점","20200320","1445"
"139","국내도서","쉽게 풀어쓴 C언어 Express","8970509577","9788970509570","93000","생능","천인국 지음","30,000","30,000","0","0%","0점","20180820","7480"
"140","국내도서","아주 작은 습관의 힘","K832534441","9791162540640","03190","비즈니스북스","제임스 클리어 지음, 이한이 옮김","16,000","14,400","1,600","10%","800점","20190226","71356"
"141","국내도서","난처한 미술 이야기 6","K822637418","9791162730829","03600","사회평론","양정무 지음","25,000","22,500","2,500","10%","1,250점","20200228","6949"
"142","국내도서","해커스 토익 실전 1000제 1 LC Listening 문제집 (리스닝)","8965422612","9788965422617","13740","해커스어학연구소(Hackers)","해커스어학연구소 지음","11,900","10,710","1,190","10%","590점","20181126","34324"
"143","국내도서","2020 이동기 영어 기적의 특강","K522637700","9791163717874","13740","에스티유니타스","이동기 지음","14,000","12,600","1,400","10%","0점","20200214","3609"
"144","국내도서","BTS 직소퍼즐 페르소나 4종 세트 (PET 인쇄 투명 포토카드 4종 + 홀로그램 특수 인쇄 엽서 4종 + 콘셉트 아트 스티커 4종 포함)","K802638927","8809559745767","1","대원앤북","대원앤북 편집부 지음","52,000","46,800","5,200","10%","2,600점","20200326","754"
"145","국내도서","2020 이동기 영어 실전동형 모의고사 Vol.1","K172637700","9791163717867","13740","에스티유니타스","이동기 지음","16,000","14,400","1,600","10%","0점","20200214","3122"
"146","국내도서","총 균 쇠 (양장)","8970128859","9788970128856","03900","문학사상","제레드 다이아몬드 지음, 김진준 옮김","35,000","31,500","3,500","10%","1,750점","20130305","45321"
"147","국내도서","너와 함께라면 인생도 여행이다","K842636310","9791170400097","03810","열림원","나태주 지음","13,500","12,150","1,350","10%","670점","20191212","18821"
"148","국내도서","초등 만화 영문법","K812536362","9791157529551","63740","넥서스","유원호 지음, 김준희 그림","11,200","10,080","1,120","10%","560점","20170115","2623"
"149","국내도서","기생충 각본집 & 스토리보드북 세트 - 전2권","K842636880","9791196076061","04680","플레인","봉준호 지음","37,000","33,300","3,700","10%","1,850점","20191021","11193"
"150","국내도서","걱정 세탁소","8928318041","9788928318049","74810","좋은책어린이","홍민정 지음, 김도아 그림","9,000","8,100","900","10%","450점","20200210","6122"
"151","국내도서","미분적분학","8961059963","9788961059961","93410","경문사(경문북스)","James Stewart 지음, 수학교재편찬위원회 엮음","45,000","45,000","0","0%","0점","20170302","1474"
"152","국내도서","설민석의 세계사 대모험 4","K942636037","9791196893118","77900","단꿈아이","설민석.잼 스토리 지음, 박성일 그림","12,000","10,800","1,200","10%","600점","20200113","6903"
"153","국내도서","설민석의 조선왕조실록","8933870695","9788933870693","03910","세계사","설민석 지음, 최준석 그림","22,000","19,800","2,200","10%","1,100점","20160725","62433"
"154","국내도서","117층 나무 집","8952744586","9788952744586","74840","시공주니어","앤디 그리피스 지음, 테리 덴톤 그림","14,000","12,600","1,400","10%","700점","20200110","10529"
"155","국내도서","시간을 파는 상점","8954427170","9788954427173","43810","자음과모음","김선영 지음","13,500","12,150","1,350","10%","670점","20120410","46274"
"156","국내도서","메모의 마법","K972638602","9791162541340","03190","비즈니스북스","마에다 유지 지음, 김윤경 옮김","14,000","12,600","1,400","10%","700점","20200318","2853"
"157","국내도서","딸에게 보내는 심리학 편지 (10만 부 기념 스페셜 에디션)","K622636332","9791190538015","03180","메이븐","한성희 지음","16,000","14,400","1,600","10%","800점","20200128","12094"
"158","국내도서","코스모스","K772638601","9791190403283","03440","사이언스북스","앤 드루얀 지음, 김명남 옮김","22,000","19,800","2,200","10%","1,100점","20200320","6246"
"159","국내도서","Kreyszig 공업수학 (상)","8993543879","9788993543872","94410","텍스트북스(TextBook)","Erwin Kreyszig 지음, 서진헌 외 옮김","29,000","28,130","870","3%","0점","20200115","2987"
"160","국내도서","2020 선재국어 국가직 대비 실전형 봉투 모의고사","K522637011","9791163718857","13710","에스티유니타스","이선재 지음","11,500","10,350","1,150","10%","0점","20200301","1925"
