순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
18,국내도서,죽어야 끝나는 야구 환장 라이프,K342730401,9.79117E+12,3810,팩토리나인,쌍딸 지음,"13,500","12,150","1,350",10%,670점,20210421,2670
19,국내도서,하루만 네가 되고 싶어 2 (특별판),8954678920,9.78895E+12,4810,문학동네,삼 지음,"39,000","35,100","3,900",10%,"1,950점",20210524,2287
20,국내도서,2021 선재국어 나침판 실전 모의고사 Vol.2,K372730408,9.79117E+12,13710,에스티유니타스,이선재.선재국어연구소 지음,"21,000","18,900","2,100",10%,"1,050점",20210412,2192
21,국내도서,어떻게 말해줘야 할까,8934986654,9.78893E+12,13590,김영사,"오은영 지음, 차상미 그림","17,500","15,750","1,750",10%,870점,20201025,69992
22,국내도서,싱크 어게인,K242838587,9.78895E+12,3320,한국경제신문,"애덤 그랜트 지음, 이경식 옮김","19,800","17,820","1,980",10%,990점,20210330,6181
23,국내도서,딱 한 번 읽고 바로 써먹는 30일 기초 영문법 1,K942730394,9.79119E+12,13740,비에이블,아티엔바나나(르네) 지음,"19,500","17,550","1,950",10%,970점,20210402,2458
24,국내도서,"빠졌어, 너에게",8954678068,9.78895E+12,7830,문학동네,"와야마 야마 지음, 김진희 옮김","8,500","7,650",850,10%,420점,20210407,49214
25,국내도서,어떤 죽음이 삶에게 말했다,8965964237,9.78897E+12,3810,흐름출판,김범석 지음,"15,000","13,500","1,500",10%,750점,20210118,8643
26,국내도서,정재승의 인간 탐구 보고서 6,8950983125,9.78895E+12,74400,아울북,"정재승 기획, 정재은.이고은 글, 김현민 그림","15,800","14,220","1,580",10%,790점,20210414,7599
27,국내도서,괴물 1,K602730203,9.79119E+12,3810,북로그컴퍼니,김수진 지음,"18,000","16,200","1,800",10%,900점,20210510,3274
28,국내도서,괴물 2,K792730203,9.79119E+12,3810,북로그컴퍼니,김수진 지음,"18,000","16,200","1,800",10%,900점,20210510,3144
29,국내도서,"아들아, 돈 공부해야 한다",8925588900,9.78893E+12,3320,알에이치코리아(RHK),정선용(정스토리) 지음,"15,800","14,220","1,580",10%,790점,20210325,6879
30,국내도서,긴긴밤,K612731543,9.78895E+12,73810,문학동네,루리 지음,"11,500","10,350","1,150",10%,570점,20210203,219470
31,국내도서,위대한 시크릿,8925588994,9.78893E+12,3320,알에이치코리아(RHK),"론다 번 지음, 임현경 옮김","16,800","15,120","1,680",10%,840점,20210325,7078
32,국내도서,흔한남매 7,K602738939,9.79116E+12,77810,미래엔아이세움,"흔한남매 원작, 유난희 그림, 백난도 글, 흔한컴퍼니 감수","12,000","10,800","1,200",10%,600점,20210311,20030
33,국내도서,공정하다는 착각,K092633826,9.79116E+12,3300,와이즈베리,"마이클 샌델 지음, 함규진 옮김","18,000","16,200","1,800",10%,900점,20201201,74892
34,국내도서,"서른살, 비트코인으로 퇴사합니다",8957821368,9.78896E+12,3320,국일증권경제연구소,강기태 지음,"15,800","14,220","1,580",10%,790점,20210415,3681
35,국내도서,동경대전 1,8982641491,9.78898E+12,4150,통나무,김용옥(도올) 지음,"29,000","26,100","2,900",10%,"1,450점",20210411,5069
36,국내도서,그러라 그래 (양장),893498497X,9.78893E+12,3810,김영사,양희은 지음,"14,500","13,050","1,450",10%,720점,20210412,12617
37,국내도서,원피스 98,K192730191,9.79114E+12,,대원씨아이(만화),오다 에이치로 저자,"5,000","4,500",500,10%,250점,20210326,11829
38,국내도서,"2021 큰별쌤 최태성의 별★별한국사 한국사능력검정시험 심화(1, 2, 3급) 상",K192738029,9.79117E+12,13910,이투스북,최태성 지음,"15,000","13,500","1,500",10%,750점,20210201,13080
39,국내도서,설민석의 세계사 대모험 8,K392730291,9.7912E+12,77900,단꿈아이,"설민석.김정욱 지음, 박성일 그림, 김영수 감수","12,000","10,800","1,200",10%,600점,20210330,5544
40,국내도서,일기시대,8937419416,9.78894E+12,4810,민음사,문보영 지음,"14,500","13,050","1,450",10%,720점,20210409,3492
41,국내도서,공간의 미래,8932474427,9.78893E+12,3540,을유문화사,유현준 지음,"16,000","14,400","1,600",10%,800점,20210425,24015
42,국내도서,펄 (Perle) (한정판),K722730413,9.79113E+12,4810,톤(TONE),체리만쥬 지음,"14,000","12,600","1,400",10%,700점,20210430,2875
43,국내도서,해커스 토익 기출 보카 TOEIC VOCA 단어장,8965422787,9.78897E+12,13740,해커스어학연구소(Hackers),데이빗 조 (David Cho) 지음,"12,900","11,610","1,290",10%,640점,20190102,235731
44,국내도서,집 안에 무슨 일이?,K762730683,9.79119E+12,77890,올리,"카테리나 고렐리크 지음, 김여진 옮김","15,000","13,500","1,500",10%,750점,20210326,3734
45,국내도서,ETS 토익 정기시험 기출문제집 1000 Vol. 2 Reading (리딩),8917232191,9.78892E+12,14740,(주)YBM(와이비엠),ETS 엮음,"17,800","16,020","1,780",10%,890점,20191216,63658
46,국내도서,동경대전 2,8982641505,9.78898E+12,4150,통나무,김용옥(도올) 지음,"29,000","26,100","2,900",10%,"1,450점",20210411,4719
47,국내도서,모래알만 한 진실이라도,K642836467,9.78893E+12,3810,세계사,박완서 지음,"16,000","14,400","1,600",10%,800점,20201207,11736
48,국내도서,귀멸의 칼날 22,K722738483,9.79113E+12,,학산문화사(만화),고토게 코요하루 지음,"5,000","4,500",500,10%,250점,20210128,12298
49,국내도서,당신이 숨기고 있는 것들,K152739136,9.79119E+12,3180,지와인,정도언 지음,"15,800","14,220","1,580",10%,790점,20210405,2069
50,국내도서,나 혼자만 레벨업 4 (카드 3종 + 포스터 3종 + 아크릴 폰 거치대 + 백호 길드 배지 포함 한정판),K712730813,9.79119E+12,4810,디앤씨웹툰비즈,"장성락(REDICE STUDIO) 지음, 추공 원작","36,000","32,400","3,600",10%,"1,800점",20210429,1018
51,국내도서,천문학자는 별을 보지 않는다,8954677258,9.78895E+12,3810,문학동네,심채경 지음,"15,000","13,500","1,500",10%,750점,20210222,38109
52,국내도서,소수몽키의 한 권으로 끝내는 미국주식,K702730482,9.79117E+12,13320,길벗,소수몽키(홍승초) 지음,"20,000","18,000","2,000",10%,"1,000점",20210324,13104
53,국내도서,나 혼자만 레벨업 4,K872730813,9.79119E+12,7810,디앤씨웹툰비즈,"장성락(REDICE STUDIO) 지음, 추공 원작","14,500","13,050","1,450",10%,720점,20210429,8750
54,국내도서,ETS 토익 정기시험 기출문제집 1000 Vol. 2 Listening (리스닝),8917232183,9.78892E+12,13740,(주)YBM(와이비엠),ETS 엮음,"17,800","16,020","1,780",10%,890점,20191216,57447
55,국내도서,어린이를 위한 초등 매일 글쓰기의 힘 : 자유글쓰기,K052730392,9.79119E+12,74800,상상아카데미,이은경 지음,"9,000","8,550",450,5%,90점,20210405,7057
56,국내도서,"2021 큰별쌤 최태성의 별★별한국사 한국사능력검정시험 심화(1, 2, 3급) 하",K202738029,9.79117E+12,13910,이투스북,최태성 지음,"14,000","12,600","1,400",10%,700점,20210201,11965
57,국내도서,딱 한 번 읽고 바로 써먹는 30일 기초 영문법 2,K412730394,9.79119E+12,13740,비에이블,아티엔바나나(르네) 지음,"19,500","17,550","1,950",10%,970점,20210402,1825
58,국내도서,도움받는 기분,8932038295,9.78893E+12,3810,문학과지성사,백은선 지음,"9,000","8,100",900,10%,450점,20210405,5280
59,국내도서,부자 아빠 가난한 아빠 1 (20주년 특별 기념판),K162532501,9.79116E+12,3320,민음인,"로버트 기요사키 지음, 안진환 옮김","17,000","15,300","1,700",10%,850점,20180222,128181
60,국내도서,노마드랜드,K662730586,9.79119E+12,,엘리,"제시카 브루더 지음, 서제인 옮김","17,500","15,750","1,750",10%,870점,20210326,5043
61,국내도서,그림으로 수학 잡는 깨봉수학교실 1,K682730484,9.7912E+12,73410,동아시아사이언스,"조봉한 지음, 신현호 구성","12,000","10,800","1,200",10%,600점,20210324,5980
62,국내도서,귀멸의 칼날 8,K312636376,9.79113E+12,7650,학산문화사(만화),고토게 코요하루 지음,"5,000","4,500",500,10%,250점,20190418,11336
63,국내도서,미드나잇 라이브러리,K962730610,9.79119E+12,3840,인플루엔셜(주),"매트 헤이그 지음, 노진선 옮김","15,800","14,220","1,580",10%,790점,20210428,49150
64,국내도서,엔드 오브 타임,K812738799,9.79116E+12,3420,와이즈베리,"브라이언 그린 지음, 박병철 옮김","22,000","19,800","2,200",10%,"1,100점",20210215,20998
65,국내도서,흔한남매 별난 방탈출 2,K182730410,9.79116E+12,77810,미래엔아이세움,"김언정 지음, 차차 그림, 흔한컴퍼니 감수, 흔한남매 원작","12,000","10,800","1,200",10%,600점,20210424,7834
66,국내도서,나는 3학년 2반 7번 애벌레,8936414089,9.78894E+12,73810,창비,"김원아 지음, 이주희 그림","9,000","8,100",900,10%,450점,20160325,64375
67,국내도서,이상한 과자 가게 전천당 10,K742739914,9.79116E+12,74830,길벗스쿨,"히로시마 레이코 지음, 쟈쟈 그림, 김정화 옮김","12,000","10,800","1,200",10%,600점,20210308,11560
68,국내도서,우리는 모두 집으로 돌아간다,8934990066,9.78893E+12,3830,비채,"마쓰이에 마사시 지음, 송태욱 옮김","15,500","13,950","1,550",10%,770점,20210402,2481
69,국내도서,새로운 단어를 찾습니다,K912635683,9.79116E+12,3830,뮤진트리,"사사키 겐이치 지음, 송태욱 옮김","18,000","16,200","1,800",10%,900점,20190419,1848
70,국내도서,그리스 로마 신화 22 : 헤라클레스의 열두 과업,8950971577,9.78895E+12,74800,아울북,"박시연 지음, 최우빈 그림, 김헌 감수","15,000","13,500","1,500",10%,750점,20210414,3090
71,국내도서,우리는 우리를 잊지 못하고,K422730191,9.79119E+12,3810,미디어창비,김민철 지음,"17,000","15,300","1,700",10%,850점,20210405,2375
72,국내도서,수학 잘하는 아이는 이렇게 공부합니다,K912738686,9.7912E+12,3370,블루무스,류승재 지음,"16,800","15,120","1,680",10%,840점,20210312,14342
73,국내도서,웹소설 써서 먹고삽니다,K592730490,9.79117E+12,3000,길벗,정무늬 지음,"17,000","15,300","1,700",10%,850점,20210413,7626
74,국내도서,2021 이동기 영어 실전동형 모의고사 Vol.2 - 전3권,K032730497,9.79117E+12,13740,에스티유니타스,이동기 지음,"16,000","14,400","1,600",10%,800점,20210407,1393
75,국내도서,Go Go 카카오프렌즈 19 : 한국 2,8950994593,9.78895E+12,74900,아울북,"김미영 지음, 김정한 그림","14,800","13,320","1,480",10%,740점,20210324,6203
76,국내도서,설레는 건 많을수록 좋아,K342730798,9.79119E+12,3810,상상출판,김옥선 지음,"15,000","13,500","1,500",10%,750점,20210329,5648
77,국내도서,2021 큰별쌤 최태성의 별★별한국사 기출 500제 한국사능력검정시험 심화(1.2.3급),K622736811,9.79117E+12,13910,이투스북,최태성 지음,"19,000","17,100","1,900",10%,950점,20201216,8937
78,국내도서,푸른 사자 와니니 3,893644316X,9.78894E+12,73810,창비,"이현 지음, 오윤화 그림","10,800","9,720","1,080",10%,540점,20210219,24777
79,국내도서,파친코 1,8970129812,9.78897E+12,4840,문학사상,"이민진 지음, 이미정 옮김","14,500","13,050","1,450",10%,720점,20180323,64776
80,국내도서,귀멸의 칼날 21,K672735141,9.79113E+12,,학산문화사(만화),고토게 코요하루 지음,"5,000","4,500",500,10%,250점,20201126,11134
81,국내도서,푸른 사자 와니니,8936442805,9.78894E+12,73810,창비,"이현 지음, 오윤화 그림","10,800","9,720","1,080",10%,540점,20150625,72411
82,국내도서,디테일 사전 : 도시 편,K192730602,9.79116E+12,3600,윌북,"안젤라 애커만.베카 푸글리시 지음, 최세희.성문영.노이재 옮김","22,000","19,800","2,200",10%,"1,100점",20210420,6435
83,국내도서,겁내지 않고 그림 그리는 법,K282730189,9.79119E+12,3600,미술문화,이연 지음,"15,000","13,500","1,500",10%,750점,20210324,8710
84,국내도서,나의 첫 투자 수업 2 : 투자편,K852738128,9.79119E+12,3320,트러스트북스,김정환.김이안 지음,"17,000","15,300","1,700",10%,850점,20210224,5413
85,국내도서,아몬드 (양장),8936434268,9.78894E+12,3810,창비,손원평 지음,"14,000","12,600","1,400",10%,700점,20170331,47522
86,국내도서,귀멸의 칼날 20,K672633807,9.79113E+12,,학산문화사(만화),고토게 코요하루 지음,"5,000","4,500",500,10%,250점,20200924,10994
87,국내도서,파친코 2,8970129820,9.78897E+12,4840,문학사상,"이민진 지음, 이미정 옮김","14,500","13,050","1,450",10%,720점,20180323,62764
88,국내도서,최애의 아이 2,K302730607,9.79114E+12,,대원씨아이(만화),"아카사카 아카 지음, 요코야리 멘고 그림","5,500","4,950",550,10%,270점,20210413,4674
89,국내도서,2030 축의 전환,K262830490,9.7889E+12,3320,리더스북,"마우로 기옌 지음, 우진하 옮김","18,000","16,200","1,800",10%,900점,20201016,27088
90,국내도서,디테일 사전 : 시골 편,K322730602,9.79116E+12,3600,윌북,"안젤라 애커만.베카 푸글리시 지음, 최세희.성문영.노이재 옮김","22,000","19,800","2,200",10%,"1,100점",20210420,5919
91,국내도서,귀멸의 칼날 19,K762631685,9.79113E+12,,학산문화사(만화),고토게 코요하루 지음,"5,000","4,500",500,10%,250점,20200716,11989
92,국내도서,새의 언어,K002730489,9.79116E+12,3490,윌북,"데이비드 앨런 시블리 지음, 김율희 옮김, 이원영 감수","19,800","17,820","1,980",10%,990점,20210405,2756
93,국내도서,귀멸의 칼날 9,K332636376,9.79113E+12,7650,학산문화사(만화),고토게 코요하루 지음,"5,000","4,500",500,10%,250점,20190418,10586
94,국내도서,나의 첫 투자 수업 1 : 마인드편,K562738128,9.79119E+12,3320,트러스트북스,김정환.김이안 지음,"17,000","15,300","1,700",10%,850점,20210209,5219
95,국내도서,어떻게 민주주의는 무너지는가,K782534278,9.79116E+12,3340,어크로스,"스티븐 레비츠키.대니얼 지블랫 지음, 박세연 옮김","16,800","15,120","1,680",10%,840점,20181002,7083
96,국내도서,귀멸의 칼날 10,K412636660,9.79113E+12,,학산문화사(만화),고토게 코요하루 지음,"5,000","4,500",500,10%,250점,20190917,11085
97,국내도서,"오늘이 무대, 지금의 노래",8950994615,9.78895E+12,3810,arte(아르테),티키틱 지음,"18,000","16,200","1,800",10%,900점,20210331,2219
98,국내도서,2021 이동기 영어 기적의 특강,K912738683,9.79117E+12,13740,에스티유니타스,이동기 지음,"14,000","12,600","1,400",10%,700점,20210208,3286
99,국내도서,주식 공부 5일 완성,K612737052,9.79116E+12,3320,비즈니스북스,박민수(샌드 타이거 샤크) 지음,"18,000","16,200","1,800",10%,900점,20210118,9224
100,국내도서,귀멸의 칼날 18,K552639539,9.79113E+12,,학산문화사(만화),고토게 코요하루 지음,"5,000","4,500",500,10%,250점,20200522,11765
101,국내도서,꽃을 보듯 너를 본다,K852433226,9.79116E+12,3810,지혜,나태주 지음,"11,000","9,900","1,100",10%,550점,20150620,71294
102,국내도서,무조건 팔리는 카피 단어장,K122730484,9.79116E+12,3190,동양북스(동양문고),"간다 마사노리.기누타 쥰이치 지음, 이주희 옮김","17,500","15,750","1,750",10%,870점,20210322,15552
103,국내도서,마지막 몰입,K152738321,9.79116E+12,3190,비즈니스북스,"짐 퀵 지음, 김미정 옮김","16,800","15,120","1,680",10%,840점,20210223,27449
104,국내도서,귀멸의 칼날 12,K352636208,9.79113E+12,,학산문화사(만화),고토게 코요하루 지음,"5,000","4,500",500,10%,250점,20191125,11669
105,국내도서,귀멸의 칼날 11,K442636189,9.79113E+12,,학산문화사(만화),고토게 코요하루 지음,"5,000","4,500",500,10%,250점,20191017,11138
106,국내도서,귀멸의 칼날 17,K442639083,9.79113E+12,,학산문화사(만화),고토게 코요하루 지음,"5,000","4,500",500,10%,250점,20200420,11739
107,국내도서,전국축제자랑,893741371X,9.78894E+12,3810,민음사,김혼비.박태하 지음,"15,000","13,500","1,500",10%,750점,20210226,7763
108,국내도서,귀멸의 칼날 13,K742636028,9.79113E+12,,학산문화사(만화),고토게 코요하루 지음,"5,000","4,500",500,10%,250점,20191224,11075
109,국내도서,깊은 밤 필통 안에서,8949162075,9.78895E+12,74800,비룡소,"길상효 지음, 심보영 그림","11,000","9,900","1,100",10%,550점,20210301,12693
110,국내도서,당신의 생각을 정리해드립니다,K712739236,9.79116E+12,3190,비즈니스북스,복주환 지음,"16,000","14,400","1,600",10%,800점,20210316,10330
111,국내도서,"우연의 질병, 필연의 죽음",K932730286,9.7912E+12,3100,다다서재,"미야노 마키코.이소노 마호 지음, 김영현 옮김","14,000","12,600","1,400",10%,700점,20210329,4372
112,국내도서,강방천의 관점,8947546984,9.78895E+12,3320,한국경제신문,강방천 지음,"25,000","22,500","2,500",10%,"1,250점",20210303,6205
113,국내도서,귀멸의 칼날 14,K372636235,9.79113E+12,,학산문화사(만화),고토게 코요하루 지음,"5,000","4,500",500,10%,250점,20200115,11772
114,국내도서,의미 있는 삶을 위하여,K562730990,9.79119E+12,3190,수오서재,알렉스 룽구 지음,"20,000","18,000","2,000",10%,"1,000점",20210401,7159
115,국내도서,귀멸의 칼날 16,K012638403,9.79113E+12,,학산문화사(만화),고토게 코요하루 지음,"5,000","4,500",500,10%,250점,20200306,11528
116,국내도서,호랑이를 덫에 가두면,K152730414,9.79119E+12,44840,돌베개,"태 켈러 지음, 강나은 옮김","13,800","12,420","1,380",10%,690점,20210426,17951
117,국내도서,귀멸의 칼날 15,K912637109,9.79113E+12,,학산문화사(만화),고토게 코요하루 지음,"5,000","4,500",500,10%,250점,20200207,11591
118,국내도서,귀멸의 칼날 7,K392636376,9.79113E+12,7650,학산문화사(만화),고토게 코요하루 지음,"5,000","4,500",500,10%,250점,20190221,10109
119,국내도서,"우연히, 웨스 앤더슨",8901248883,9.7889E+12,3660,웅진지식하우스,"월리 코발 지음, 김희진 옮김","29,000","26,100","2,900",10%,"1,450점",20210330,9545
120,국내도서,2021 선재국어 실전 봉투 모의고사 1,K632739233,9.79117E+12,13710,커넥츠,이선재 지음,"12,000","10,800","1,200",10%,120점,20210311,1550
121,국내도서,귀멸의 칼날 : 공식 팬북 귀살대 견문록,K772633807,9.79113E+12,,학산문화사(만화),고토게 코요하루 지음,"9,500","8,550",950,10%,470점,20200924,8664
122,국내도서,소설 보다 : 봄 2021,8932038333,9.78893E+12,3810,문학과지성사,김멜라.나일선.위수정 지음,"3,500","3,150",350,10%,170점,20210316,2606
123,국내도서,내가 사랑한 화가들,K072730711,9.79116E+12,3600,나무의철학,정우철 지음,"16,800","15,120","1,680",10%,840점,20210425,9702
124,국내도서,똑똑하게 생존하기,K862730393,9.79114E+12,3190,안드로메디안,"칼 벅스트롬.제빈 웨스트 지음, 박선령 옮김","19,800","17,820","1,980",10%,990점,20210331,10913
125,국내도서,바늘과 가죽의 시,K002730723,9.79119E+12,4810,현대문학,구병모 지음,"13,000","11,700","1,300",10%,650점,20210430,4219
126,국내도서,돈의 속성 (150쇄 기념 에디션),K312633112,9.79119E+12,3320,스노우폭스북스,김승호 지음,"16,800","15,120","1,680",10%,840점,20200615,36102
127,국내도서,귀멸의 칼날 1,K792636075,9.79113E+12,,학산문화사(만화),고토게 코요하루 지음,"5,000","4,500",500,10%,250점,20170920,10249
128,국내도서,프리워커스,8925588668,9.78893E+12,3320,알에이치코리아(RHK),모빌스 그룹 지음,"16,000","14,400","1,600",10%,800점,20210428,6603
129,국내도서,생각의 쓰임,K632730500,9.79119E+12,3320,위즈덤하우스,생각노트 지음,"14,800","13,320","1,480",10%,740점,20210408,2161
130,국내도서,어린이를 위한 초등 매일 글쓰기의 힘 : 논술 쓰기,K122730392,9.79119E+12,74800,상상아카데미,이은경 지음,"9,000","8,550",450,5%,90점,20210405,5110
131,국내도서,전설로 떠나는 월가의 영웅,8957821171,9.78896E+12,13320,국일증권경제연구소,"피터 린치.존 로스차일드 지음, 이건 옮김","23,000","20,700","2,300",10%,"1,150점",20170417,14141
132,국내도서,귀멸의 칼날 2,K912636771,9.79113E+12,7650,학산문화사(만화),고토게 코요하루 지음,"5,000","4,500",500,10%,250점,20170512,9885
133,국내도서,작은 별이지만 빛나고 있어,K142730483,9.7912E+12,3810,북로망스,소윤 지음,"15,000","13,500","1,500",10%,750점,20210324,3169
134,국내도서,메타버스,K432736724,9.79119E+12,3320,플랜비디자인,김상균 지음,"17,000","15,300","1,700",10%,850점,20201218,15135
135,국내도서,우리가 빛의 속도로 갈 수 없다면,K462635914,9.79119E+12,3810,허블,김초엽 지음,"14,000","12,600","1,400",10%,700점,20190624,69189
136,국내도서,귀멸의 칼날 4,K642636979,9.79113E+12,,학산문화사(만화),고토게 코요하루 지음,"5,000","4,500",500,10%,250점,20180413,9555
137,국내도서,십 년 가게 4,K052730313,9.79119E+12,74830,위즈덤하우스,"히로시마 레이코 지음, 사다케 미호 그림, 이소담 옮김","13,000","11,700","1,300",10%,650점,20210426,2587
138,국내도서,귀멸의 칼날 3,K392636879,9.79113E+12,,학산문화사(만화),고토게 코요하루 지음,"5,000","4,500",500,10%,250점,20171229,10037
139,국내도서,귀멸의 칼날 5,K332636879,9.79113E+12,,학산문화사(만화),고토게 코요하루 지음,"5,000","4,500",500,10%,250점,20180726,9176
140,국내도서,진격의 거인 33,K712730188,9.79113E+12,,학산문화사(만화),이사야마 하지메 지음,"5,000","4,500",500,10%,250점,20210318,3718
141,국내도서,만복이네 떡집,8949161346,9.78895E+12,74800,비룡소,"김리리 지음, 이승현 그림","11,000","9,900","1,100",10%,550점,20100528,74675
142,국내도서,어쩌면 스무 번,8954677606,9.78895E+12,3810,문학동네,편혜영 지음,"13,500","12,150","1,350",10%,670점,20210317,2849
143,국내도서,주술회전 0 : 외전,K512635899,9.79116E+12,,서울미디어코믹스(서울문화사),"아쿠타미 게게 지음, 이정운 옮김","5,000","4,500",500,10%,250점,20190425,20939
144,국내도서,2021 써니 행정법총론 실전동형 모의고사,K782739232,9.79116E+12,13360,지금(도서출판),박준철 지음,"10,000","9,000","1,000",10%,500점,20210319,2512
145,국내도서,휴먼카인드,K892738525,9.79119E+12,3900,인플루엔셜(주),"뤼트허르 브레흐만 지음, 조현욱 옮김","22,000","19,800","2,200",10%,"1,100점",20210302,12062
146,국내도서,돈의 심리학,K412737326,9.79119E+12,3320,인플루엔셜(주),"모건 하우절 지음, 이지연 옮김","19,800","17,820","1,980",10%,990점,20210113,17437
147,국내도서,키르케 (리커버 특별판),K132730503,9.79119E+12,3840,이봄,"매들린 밀러 지음, 이은선 옮김","17,000","15,300","1,700",10%,850점,20210405,30916
148,국내도서,귀멸의 칼날 6,K072636275,9.79113E+12,7650,학산문화사(만화),고토게 코요하루 지음,"5,000","4,500",500,10%,250점,20181016,9302
149,국내도서,괴수 8호 2,K472730715,9.79114E+12,,서울미디어코믹스(서울문화사),"마츠모토 나오야 지음, 유유리 옮김","5,500","4,950",550,10%,270점,20210430,6177
150,국내도서,당연한 것들 (한정판 퍼즐 에디션),8901249685,9.7889E+12,74800,웅진주니어,"이적 지음, 임효영.안혜영.박혜미 그림","16,000","14,400","1,600",10%,800점,20210327,1051
151,국내도서,에스에프널 SFnal 2021 세트 - 전2권,K932730483,9.79119E+12,4840,허블,"테드 창 외 지음, 조너선 스트라한 엮음, 김상훈 외 옮김","34,000","30,600","3,400",10%,"1,700점",20210324,1908
152,국내도서,뉴스 영어의 결정적 표현들,8960498920,9.78896E+12,14740,사람in,박종홍 지음,"18,000","16,200","1,800",10%,900점,20210326,7670
153,국내도서,모든 비밀에는 이름이 있다,8954678149,9.78895E+12,4810,엘릭시르,서미애 지음,"14,000","12,600","1,400",10%,700점,20210322,1795
154,국내도서,경제금융용어 700선,K012632571,9.79116E+12,3320,한국은행,한국은행 편집부 엮음,"8,000","7,760",240,3%,0점,20230201,25061
155,국내도서,무라카미 T,893498998X,9.78893E+12,3830,비채,"무라카미 하루키 지음, 권남희 옮김","14,800","13,320","1,480",10%,740점,20210510,5193
156,국내도서,술과 농담,K772730391,9.79119E+12,4810,시간의흐름,편혜영 외 지음,"16,000","14,400","1,600",10%,800점,20210401,1880
157,국내도서,2021 해커스 GSAT 삼성직무적성검사 실전모의고사,8969652094,9.78897E+12,13320,챔프스터디,해커스 취업교육연구소 지음,"16,900","15,210","1,690",10%,840점,20210128,1182
158,국내도서,코스모스,8983711892,9.78898E+12,3400,사이언스북스,"칼 세이건 지음, 홍승수 옮김","19,900","17,910","1,990",10%,990점,20061220,134289
159,국내도서,스파이 패밀리 6,K722730412,9.79113E+12,,학산문화사(만화),엔도 타츠야 지음,"6,000","5,400",600,10%,300점,20210419,22297
160,국내도서,이토록 공부가 재미있어지는 순간 (10만 부 기념 스페셜 에디션),K302631614,9.79113E+12,13370,다산북스,박성혁 지음,"15,000","13,500","1,500",10%,750점,20200727,16882
161,국내도서,주술회전 13,K412739038,9.79114E+12,,서울미디어코믹스(서울문화사),"아쿠타미 게게 지음, 이정운 옮김","5,000","4,500",500,10%,250점,20210319,11875
