순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
80,국내도서,"어서 오세요, 휴남동 서점입니다 (여름 에디션)",K762838363,9.7912E+12,3810,클레이하우스,황보름 지음,"15,000","13,500","1,500",10%,750점,20220117,18735
81,국내도서,믿음에 대하여,8954699804,9.78895E+12,3810,문학동네,박상영 지음,"14,500","13,050","1,450",10%,720점,20220720,14596
82,국내도서,2023 유휘운 행정법총론 요약노트 + 기출문제 (요플),K302838632,9.79117E+12,13360,메가스터디교육(공무원),유휘운 지음,"18,000","16,200","1,800",10%,900점,20220819,17693
83,국내도서,H마트에서 울다,8954683371,9.78895E+12,3840,문학동네,"미셸 자우너 지음, 정혜윤 옮김","16,000","14,400","1,600",10%,800점,20220228,39868
84,국내도서,명탐정 코난 : 경찰학교 편 - 상,K142733530,9.79114E+12,,서울미디어코믹스(서울문화사),"아라이 타카히로 지음, 아오야마 고쇼 원작","5,500","4,950",550,10%,270점,20210820,15019
85,국내도서,"칵테일, 러브, 좀비 (리커버)",K502837053,9.79119E+12,,안전가옥,조예은 지음,"10,000","9,000","1,000",10%,500점,20200413,51216
86,국내도서,나는 왜 나를 함부로 대할까,K252838694,9.79117E+12,3180,해냄,문요한 지음,"16,800","15,120","1,680",10%,840점,20220630,12816
87,국내도서,명탐정 코난 : 경찰학교 편 - 하,K222733530,9.79114E+12,,서울미디어코믹스(서울문화사),"아라이 타카히로 지음, 아오야마 고쇼 원작","5,500","4,950",550,10%,270점,20210820,15080
88,국내도서,재수사 2,K992838349,9.79117E+12,4810,은행나무,장강명 지음,"16,000","14,400","1,600",10%,800점,20220822,10843
89,국내도서,악마의 계약서는 만기 되지 않는다,K712838837,9.79117E+12,3810,팩토리나인,리러하 지음,"14,500","13,050","1,450",10%,720점,20220812,6247
90,국내도서,유럽 도시 기행 1,8965135583,9.78897E+12,3900,생각의길,유시민 지음,"16,500","14,850","1,650",10%,820점,20190709,29722
91,국내도서,데일 카네기 인간관계론,K032636279,9.79119E+12,3320,현대지성,"데일 카네기 지음, 임상훈 옮김","11,500","10,350","1,150",10%,570점,20191007,102204
92,국내도서,해커스 보카 (Hackers Vocabulary),8965421039,9.78897E+12,18740,해커스어학연구소(Hackers),David Cho 지음,"16,900","15,210","1,690",10%,840점,20150615,94151
93,국내도서,우리 아기 오감발달 시끌벅적 정글 사운드북,K812530039,8.80926E+12,1,어스본코리아,"샘 태플린 지음, 페데리카 아이오사 그림","19,000","17,100","1,900",10%,950점,20170308,53777
94,국내도서,"폴 오스터 컬렉션 박스 세트 (리커버 특별판, 전4권)",8932922748,9.78893E+12,,열린책들,"폴 오스터 지음, 황보석 외 옮김","63,200","56,880","6,320",10%,"3,160점",20220803,7849
95,국내도서,어린이를 위한 초등 매일 글쓰기의 힘 : 세줄쓰기,K102838119,9.79119E+12,74800,상상아카데미,이은경 지음,"10,000","9,000","1,000",10%,500점,20220720,23468
96,국내도서,초등학생이 좋아하는 동화책 200,K862838022,9.79116E+12,3590,북하우스,이시내 지음,"18,500","16,650","1,850",10%,920점,20220808,8497
97,국내도서,흔한남매 이상한 나라의 고전 읽기 1,K122838384,9.79117E+12,74810,미래엔아이세움,"정주연 그림, 최재훈 글, 흔한컴퍼니 감수, 흔한남매 원작","14,000","12,600","1,400",10%,700점,20220628,20684
98,국내도서,원펀맨 One Punch Man 25,K322838317,9.79117E+12,,대원씨아이(만화),"ONE 지음, 무라타 유스케 그림","5,500","4,950",550,10%,270점,20220720,15185
99,국내도서,월말 김어준 Part 1,K202838310,9.79119E+12,4000,팟빵북스(PODBBANGBOOKS),김어준 외 지음,"19,800","17,820","1,980",10%,990점,20220801,6318
100,국내도서,멘탈이 강해지는 연습,K452838537,9.79117E+12,3190,서삼독,"데이먼 자하리아데스 지음, 김미정 옮김","15,000","13,500","1,500",10%,750점,20220822,12890
101,국내도서,순례 주택,8949123495,9.78895E+12,44800,비룡소,유은실 지음,"13,000","11,700","1,300",10%,650점,20210311,43870
102,국내도서,멘탈을 바꿔야 인생이 바뀐다,K732837606,9.79119E+12,3190,마인드셋,박세니 지음,"15,800","14,220","1,580",10%,790점,20220430,31927
103,국내도서,흑뢰성,K332839361,9.7912E+12,3830,리드비,"요네자와 호노부 지음, 김선영 옮김","16,800","15,120","1,680",10%,840점,20220901,15637
104,국내도서,비비드 패션 연구실,K462838500,9.79117E+12,13650,은행나무,도미(송닷옴) 지음,"19,500","17,550","1,950",10%,970점,20220715,83010
105,국내도서,백년 허리 2 : 치료편,K272731146,9.7912E+12,3510,언탱글링,정선근 지음,"18,500","16,650","1,850",10%,920점,20210513,63993
106,국내도서,열두 살 경제학교,K262838010,9.79117E+12,73320,카시오페아,"권오상 지음, 손수정 그림","15,000","13,500","1,500",10%,750점,20220727,8580
107,국내도서,넛지 : 파이널 에디션,8901260670,9.7889E+12,3320,리더스북,"리처드 H. 탈러.카스 R. 선스타인 지음, 이경식 옮김, 최정규 감수","22,000","19,800","2,200",10%,"1,100점",20220620,29126
108,국내도서,공정 이후의 세계,8936486829,9.78894E+12,3300,창비,김정희원 지음,"17,000","15,300","1,700",10%,850점,20220725,7699
109,국내도서,매일을 헤엄치는 법,K212838504,9.79116E+12,,푸른숲,이연 지음,"16,000","14,400","1,600",10%,800점,20220720,13693
110,국내도서,지구 끝의 온실 (여름 에디션),K342838114,9.79119E+12,3810,자이언트북스,김초엽 지음,"15,000","13,500","1,500",10%,750점,20210818,88231
111,국내도서,코스모스,8983711892,9.78898E+12,3400,사이언스북스,"칼 세이건 지음, 홍승수 옮김","19,900","17,910","1,990",10%,990점,20061220,132883
112,국내도서,클루지,890109018X,9.7889E+12,3180,갤리온,"개리 마커스 지음, 최호영 옮김","13,800","12,420","1,380",10%,690점,20081124,48287
113,국내도서,나의 히어로 아카데미아 35,K662838358,9.79114E+12,,서울미디어코믹스(서울문화사),호리코시 코헤이 지음,"6,000","5,400",600,10%,300점,20220831,10021
114,국내도서,원피스 102,K442838282,9.79117E+12,,대원씨아이(만화),오다 에이치로 지음,"5,500","4,950",550,10%,270점,20220627,31502
115,국내도서,그림으로 보는 모든 순간의 과학,8934943432,9.78893E+12,3400,김영사,"브라이언 크레그.애덤 댄트 지음, 이종필 옮김","22,000","19,800","2,200",10%,"1,100점",20220718,4256
116,국내도서,2022 ADsP 데이터 분석 준전문가,K962836663,9.7912E+12,,데이터에듀,윤종식 지음,"28,000","25,200","2,800",10%,"1,400점",20220128,17984
117,국내도서,안 일한 하루,8901263858,9.7889E+12,3810,웅진지식하우스,안예은 지음,"16,000","14,400","1,600",10%,800점,20220829,4644
118,국내도서,입지 센스,K372838304,9.79113E+12,3320,다산북스,박성혜(훨훨) 지음,"20,000","18,000","2,000",10%,"1,000점",20220711,14135
119,국내도서,한 개의 기쁨이 천 개의 슬픔을 이긴다 : 삶과 태도에 관하여,K352838896,9.79117E+12,3800,서삼독,조우성 지음,"14,800","13,320","1,480",10%,740점,20220707,10503
120,국내도서,두더지의 여름,K992838621,9.79116E+12,77810,사계절,김상근 지음,"14,000","12,600","1,400",10%,700점,20220805,5970
121,국내도서,나의 히어로 아카데미아 34,K102838257,9.79114E+12,,서울미디어코믹스(서울문화사),호리코시 코헤이 지음,"6,000","5,400",600,10%,300점,20220831,9644
122,국내도서,설민석의 삼국지 대모험 8,K852838839,9.79119E+12,77820,단꿈아이,"단꿈아이 지음, 스튜디오 담 그림","11,000","9,900","1,100",10%,550점,20220729,6228
123,국내도서,여름 키코,8954698123,9.78895E+12,3810,문학동네,주하림 지음,"10,000","9,000","1,000",10%,500점,20220727,8973
124,국내도서,다정한 것이 살아남는다,K722733028,9.7912E+12,3400,디플롯,"브라이언 헤어.버네사 우즈 지음, 이민아 옮김, 박한선 감수","22,000","19,800","2,200",10%,"1,100점",20210726,42464
125,국내도서,사피엔스 (무선본),K462832219,9.78893E+12,3900,김영사,"유발 하라리 지음, 조현욱 옮김, 이태수 감수","22,000","19,800","2,200",10%,"1,100점",20151123,112202
126,국내도서,"차이나 쇼크, 한국의 선택",K142838835,9.79119E+12,3300,사이드웨이,한청훤 지음,"17,000","15,300","1,700",10%,850점,20220803,6349
127,국내도서,박성우 시인의 이상한 낱말 사전,8949181762,9.78895E+12,74800,비룡소,"박성우 지음, 서현 그림","12,000","10,800","1,200",10%,600점,20220722,4236
128,국내도서,다섯번째 산,8954687482,9.78895E+12,3870,문학동네,"파울로 코엘료 지음, 오진영 옮김","15,000","13,500","1,500",10%,750점,20220712,10311
129,국내도서,이어령의 마지막 수업,K762835176,9.79117E+12,3100,열림원,"김지수 지음, 이어령","16,500","14,850","1,650",10%,820점,20211027,99467
130,국내도서,요리하는 다이어터의 맛있게 살 빼는 다이어트 레시피,K152838790,9.79113E+12,13590,메가스터디북스,이은경 지음,"18,000","16,200","1,800",10%,900점,20220630,6666
131,국내도서,정재승의 인류 탐험 보고서 4,8950996537,9.78895E+12,74400,아울북,"정재승.차유진 지음, 김현민 그림, 백두성 감수","15,800","14,220","1,580",10%,790점,20220817,6315
132,국내도서,나는 오래된 거리처럼 너를 사랑하고,8932040443,9.78893E+12,3810,문학과지성사,진은영 지음,"12,000","10,800","1,200",10%,600점,20220831,57004
133,국내도서,금요일엔 시골집으로 퇴근합니다,K952838738,9.79116E+12,3810,휴머니스트,김미리 지음,"16,500","14,850","1,650",10%,820점,20220809,5755
134,국내도서,자유,895660522X,9.78896E+12,3840,은행나무,"조너선 프랜즌 지음, 홍지수 옮김","17,900","16,110","1,790",10%,890점,20110523,3653
135,국내도서,"돈의 속성 (300쇄 리커버 에디션, 양장)",K962836509,9.79119E+12,3320,스노우폭스북스,김승호 지음,"17,800","16,020","1,780",10%,890점,20200615,132364
136,국내도서,꽁꽁꽁 아이스크림,K712838601,9.79116E+12,77810,책읽는곰,윤정주 지음,"14,000","12,600","1,400",10%,700점,20220715,11569
137,국내도서,데일 카네기 자기관리론,K432737052,9.79119E+12,3320,현대지성,"데일 카네기 지음, 임상훈 옮김","11,500","10,350","1,150",10%,570점,20210113,81671
138,국내도서,비트코인 600년만의 기회,K722838450,9.7912E+12,13320,샤샤,도리도리 지음,"19,800","17,820","1,980",10%,990점,20220807,4177
139,국내도서,감정 어휘,K872837046,9.79119E+12,3180,앤의서재,유선경 지음,"16,000","14,400","1,600",10%,800점,20220610,32532
140,국내도서,타이탄의 도구들 (블랙 에디션),K232838895,9.79116E+12,3190,토네이도,"팀 페리스 지음, 박선령.정지현 옮김","18,000","16,200","1,800",10%,900점,20220622,98090
141,국내도서,밝은 밤,K312835925,9.78895E+12,3810,문학동네,최은영 지음,"14,500","13,050","1,450",10%,720점,20210727,84964
142,국내도서,오무라이스 잼잼 13,K252838939,9.79119E+12,7810,송송책방,조경규 글.그림,"19,000","17,100","1,900",10%,950점,20220808,6788
143,국내도서,데미안,8937460440,9.78894E+12,4850,민음사,"헤르만 헤세 지음, 전영애 옮김","8,000","7,200",800,10%,400점,20001220,95573
144,국내도서,설민석의 한국사 대모험 21,K192837057,9.79119E+12,74910,단꿈아이,"설민석.스토리박스 지음, 정현희 그림, 강석화 감수","13,000","11,700","1,300",10%,650점,20220527,24928
145,국내도서,명탐정 코난 : 쿠도 신이치 셀렉션 VOL.1,K382839269,9.79114E+12,,서울미디어코믹스(서울문화사),아오야마 고쇼 지음,"10,500","9,450","1,050",10%,520점,20220825,3740
146,국내도서,해커스 토익 RC 리딩 READING,8965423341,9.78897E+12,13740,해커스어학연구소(Hackers),데이빗 조 (David Cho) 지음,"18,800","16,920","1,880",10%,940점,20200102,43014
147,국내도서,사서함 110호의 우편물,K702838510,9.7912E+12,3810,수박설탕,이도우 지음,"15,000","13,500","1,500",10%,750점,20220730,14920
148,국내도서,2022 큰별쌤 최태성의 별★별한국사 기출 500제 한국사능력검정시험 심화 (1.2.3급),K982838603,9.79114E+12,13910,이투스북,최태성 지음,"19,500","17,550","1,950",10%,970점,20220715,20987
149,국내도서,웰씽킹 WEALTHINKING (양장),K852835990,9.79113E+12,3190,다산북스,켈리 최 지음,"16,000","14,400","1,600",10%,800점,20211110,108277
150,국내도서,아몬드 (반양장),8936456784,9.78894E+12,43810,창비,손원평 지음,"13,000","11,700","1,300",10%,650점,20170331,67278
151,국내도서,명탐정 코난 : 쿠도 신이치 셀렉션 VOL.2,K332839269,9.79114E+12,,서울미디어코믹스(서울문화사),아오야마 고쇼 지음,"10,500","9,450","1,050",10%,520점,20220825,3542
152,국내도서,스파이 패밀리 9,K312838181,9.79117E+12,,학산문화사(만화),엔도 타츠야 지음,"6,000","5,400",600,10%,300점,20220621,24788
153,국내도서,나는 왜 쓰는가,8984314234,9.78898E+12,3840,한겨레출판,"조지 오웰 지음, 이한중 옮김","18,000","16,200","1,800",10%,900점,20100915,15572
154,국내도서,인생을 바꾸는 잠들기 전 15분 노트,K152838311,9.79119E+12,3190,프롬북스,"요코카와 히로유키 지음, 신찬 옮김","15,000","13,500","1,500",10%,750점,20220727,4703
155,국내도서,투명도 혼합 공간,8932040397,9.78893E+12,3810,문학과지성사,김리윤 지음,"12,000","10,800","1,200",10%,600점,20220808,7002
156,국내도서,진짜 게으른 사람이 쓴 게으름 탈출법,K982636843,9.79119E+12,3810,마인드빌딩,지이 지음,"10,800","9,720","1,080",10%,540점,20200202,5470
157,국내도서,변화하는 세계 질서,K892837234,9.79116E+12,3320,한빛비즈,"레이 달리오 지음, 송이루.조용빈 옮김","38,000","34,200","3,800",10%,"1,900점",20220601,29447
158,국내도서,진짜 쓰는 실무 엑셀,K152836497,9.79119E+12,13000,제이펍,오빠두(전진권) 지음,"21,000","18,900","2,100",10%,"1,050점",20220215,79434
159,국내도서,황천의 츠가이 1,K802838056,9.79117E+12,,대원씨아이(만화),아라카와 히로무 지음,"6,000","5,400",600,10%,300점,20220831,4022
