순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
15,국내도서,키득키득 사운드북 : 동물 오케스트라,K582637313,8.80926E+12,1,어스본코리아,"샘 태플린 지음, 가레스 루카스 그림, 앤서니 마크스 음악","13,800","11,040","2,760",20%,410점,20200225,61686
16,국내도서,오은영의 화해,K472836123,9.789E+12,3180,코리아닷컴(Korea.com),오은영 지음,"16,000","14,400","1,600",10%,800점,20190110,36451
17,국내도서,딱 2년 안에 무조건 돈 버는 부동산 투자 시크릿,K492835312,9.79116E+12,3320,비즈니스북스,김세희(세빛희) 지음,"17,500","15,750","1,750",10%,870점,20211210,28520
18,국내도서,ETS 토익 정기시험 기출문제집 1000 Vol. 3 Reading (리딩),8917238548,9.78892E+12,13740,(주)YBM(와이비엠),ETS 엮음,"17,800","16,020","1,780",10%,890점,20211213,196120
19,국내도서,흔한남매 겨울밤 대소동,K652835904,9.79116E+12,77810,미래엔아이세움,"유난희 그림, 한바리 글, 흔한컴퍼니 감수, 흔한남매 원작","17,000","15,300","1,700",10%,850점,20211123,21429
20,국내도서,밝은 밤 (별밤 에디션),K472835925,9.78895E+12,3810,문학동네,최은영 지음,"14,500","13,050","1,450",10%,720점,20210727,109107
21,국내도서,365일 명화 일력 (스프링),K232835671,9.79119E+12,600,빅피시,김영숙 지음,"18,800","16,920","1,880",10%,940점,20211103,23929
22,국내도서,그냥 하지 말라,K912734836,9.79119E+12,3320,북스톤,송길영 지음,"17,000","15,300","1,700",10%,850점,20211005,37706
23,국내도서,ETS 토익 정기시험 기출문제집 1000 Vol. 3 Listening (리스닝),891723853X,9.78892E+12,13740,(주)YBM(와이비엠),ETS 엮음,"17,800","16,020","1,780",10%,890점,20211213,181507
24,국내도서,도쿄 리벤저스 17,K632835825,9.79113E+12,,학산문화사(만화),와쿠이 켄 지음,"5,000","4,500",500,10%,250점,20211210,15581
25,국내도서,도쿄 리벤저스 18,K772835825,9.79113E+12,,학산문화사(만화),와쿠이 켄 지음,"5,000","4,500",500,10%,250점,20211210,15433
26,국내도서,이순신의 바다,K952835625,9.7912E+12,3910,역바연,황현필 지음,"22,000","19,800","2,200",10%,"1,100점",20211216,28050
27,국내도서,달러구트 꿈 백화점,K392630952,9.79117E+12,3810,팩토리나인,이미예 지음,"13,800","12,420","1,380",10%,690점,20200708,122416
28,국내도서,NFT 사용설명서,K172835091,9.79119E+12,3320,여의도책방,"맷 포트나우.큐해리슨 테리 지음, 남경보 옮김, 이장우 감수","18,000","16,200","1,800",10%,900점,20211122,22720
29,국내도서,크리스마스 피그,8983928824,9.78898E+12,3840,문학수첩,"J.K. 롤링 지음, 짐 필드 그림, 공보경 옮김","20,000","18,000","2,000",10%,"1,000점",20211012,17531
30,국내도서,장면들,8936478907,9.78894E+12,3300,창비,손석희 지음,"18,500","16,650","1,850",10%,920점,20211112,20799
31,국내도서,사이언스 2022,8949132419,9.78895E+12,73400,비룡소,"내셔널지오그래픽 키즈 지음, 이한음.김아림 옮김, 맹승호 외 감수","25,000","22,500","2,500",10%,"1,250점",20211110,18347
32,국내도서,"2022 큰별쌤 최태성의 별★별한국사 한국사능력검정시험 심화(1, 2, 3급) 상",K682835821,9.79114E+12,13910,이투스북,최태성 지음,"15,000","13,500","1,500",10%,750점,20211209,77847
33,국내도서,흔한남매 과학 탐험대 3 : 인체,8934983434,9.78893E+12,77400,주니어김영사,"김덕영 그림, 이재국 외 글, 정현철 외 기획, 흔한남매 원작","12,800","11,520","1,280",10%,640점,20211130,29759
34,국내도서,계절 산문,K042835025,9.79116E+12,3810,달,박준 지음,"14,800","13,320","1,480",10%,740점,20211220,22309
35,국내도서,해커스 토익 기출 보카 TOEIC VOCA 단어장,8965422787,9.78897E+12,13740,해커스어학연구소(Hackers),데이빗 조 (David Cho) 지음,"12,900","11,610","1,290",10%,640점,20190102,235731
36,국내도서,거인의 포트폴리오,K722835091,9.79119E+12,3320,페이지2(page2),강환국 지음,"18,000","16,200","1,800",10%,900점,20211110,24149
37,국내도서,2022 임용 면접 레시피(현직교사들이 들려주는 초등.중등.비교과 임용고시 심층면접 레시피) - 전3권,K402835994,9.79117E+12,13370,미래가치,류은진 외 지음,"47,000","44,650","2,350",5%,"1,410점",20211112,13400
38,국내도서,그리움은 아무에게나 생기지 않습니다,K802835034,9.7912E+12,3300,가로세로연구소,박근혜 지음,"15,000","13,500","1,500",10%,750점,20211230,54183
39,국내도서,이상한 과자 가게 전천당 12,K662835995,9.79116E+12,74830,길벗스쿨,"히로시마 레이코 지음, 쟈쟈 그림, 김정화 옮김","12,000","10,800","1,200",10%,600점,20211115,24475
40,국내도서,나의 마녀 4 (완결기념 북케이스 세트),8954684637,9.78895E+12,4810,문학동네,"해윤 지음, MAS 그림","27,000","24,300","2,700",10%,"1,350점",20220128,7920
41,국내도서,우리 아기 오감발달 시끌벅적 정글 사운드북,K812530039,8.80926E+12,1,어스본코리아,"샘 태플린 지음, 페데리카 아이오사 그림","19,000","17,100","1,900",10%,950점,20170308,53529
42,국내도서,원피스 100,K972835400,9.79114E+12,,대원씨아이(만화),오다 에이치로 지음,"5,500","4,950",550,10%,270점,20211130,40256
43,국내도서,NFT 레볼루션,K152734680,9.79117E+12,3320,더퀘스트,성소라.롤프 회퍼.스콧 맥러플린 지음,"18,000","16,200","1,800",10%,900점,20210901,24935
44,국내도서,"2022 큰별쌤 최태성의 별★별한국사 한국사능력검정시험 심화(1, 2, 3급) 하",K762835821,9.79114E+12,13910,이투스북,최태성 지음,"14,500","13,050","1,450",10%,720점,20211209,71087
45,국내도서,지구 끝의 온실,K082733434,9.79119E+12,3810,자이언트북스,김초엽 지음,"15,000","13,500","1,500",10%,750점,20210818,80039
46,국내도서,허상의 어릿광대,8990982944,9.78899E+12,3830,재인,"히가시노 게이고 지음, 김난주 옮김","18,800","16,920","1,880",10%,940점,20211216,22951
47,국내도서,방금 떠나온 세계,K032835560,9.79116E+12,3810,한겨레출판,김초엽 지음,"15,000","13,500","1,500",10%,750점,20211020,30647
48,국내도서,아직 오지 않은 날들을 위하여,K982835707,9.79117E+12,3100,인플루엔셜(주),"파스칼 브뤼크네르 지음, 이세진 옮김","16,000","14,400","1,600",10%,800점,20211112,22104
49,국내도서,오십에 읽는 논어,K172835979,9.79119E+12,3140,유노북스,최종엽 지음,"16,000","14,400","1,600",10%,800점,20211103,41009
50,국내도서,우리 아기 오감발달 동물농장 사운드북,K162532536,8.80926E+12,1,어스본코리아,"샘 태플린 지음, 페데리카 아이오사 그림","19,000","15,200","3,800",20%,570점,20180411,73730
51,국내도서,"개미 5년, 세후 55억",K102835016,9.7912E+12,3320,모루,성현우(스위트레이더) 지음,"17,000","15,300","1,700",10%,850점,20211201,12889
52,국내도서,옷소매 붉은 끝동 세트 - 전2권,K782530744,9.7911E+12,4810,청어람,강미강 지음,"23,000","20,700","2,300",10%,"1,150점",20170406,20314
53,국내도서,미드나잇 라이브러리 (25만 부 기념 퍼플 에디션),K212835618,9.79119E+12,,인플루엔셜(주),"매트 헤이그 지음, 노진선 옮김","15,800","14,220","1,580",10%,790점,20210428,63320
54,국내도서,긴긴밤,K612731543,9.78895E+12,73810,문학동네,루리 지음,"11,500","10,350","1,150",10%,570점,20210203,219470
55,국내도서,어린이라는 세계,K132633125,9.79116E+12,3810,사계절,김소영 지음,"15,000","13,500","1,500",10%,750점,20201116,72930
56,국내도서,잘 그리기 금지,897929347X,9.78898E+12,13650,잉크잼(잼스푼),"사이토 나오키 지음, 박수현 옮김","16,500","14,850","1,650",10%,820점,20211220,28866
57,국내도서,이어령의 마지막 수업,K762835176,9.79117E+12,3100,열림원,"김지수 지음, 이어령","16,500","14,850","1,650",10%,820점,20211027,99998
58,국내도서,소마,K052835317,9.79119E+12,3810,웨일북,채사장 지음,"15,000","13,500","1,500",10%,750점,20211224,11040
59,국내도서,설민석의 한국사 대모험 19,K222835233,9.79117E+12,74910,아이휴먼,"설민석.스토리박스 지음, 정현희 그림, 강석화 감수","12,000","10,800","1,200",10%,600점,20211228,27235
60,국내도서,하루를 48시간으로 사는 마법,K632835821,9.79116E+12,3190,비즈니스북스,이재은 지음,"15,000","13,500","1,500",10%,750점,20211217,15446
61,국내도서,라이온의 간식,8925579243,9.78893E+12,3830,알에이치코리아(RHK),"오가와 이토 지음, 권남희 옮김","14,800","13,320","1,480",10%,740점,20211130,10115
62,국내도서,김대리의 쉽게 뜨는 요즘 니트,8901254670,9.7889E+12,13590,웅진리빙하우스,김대리(바늘이야기) 지음,"19,800","17,820","1,980",10%,990점,20211215,11190
63,국내도서,5년 후 나에게 - Q&A a day (2022 메리골드 Edition),K692835606,9.79116E+12,14190,토네이도,"포터 스타일 지음, 정지현 옮김","16,800","15,120","1,680",10%,840점,20211129,32716
64,국내도서,하루만 네가 되고 싶어 3~4 합본 세트 - 전2권,895468422X,9.78895E+12,4810,문학동네,삼 지음,"36,000","32,400","3,600",10%,"1,800점",20211224,7245
65,국내도서,네모아저씨의 페이퍼 블레이드 4 : 프런티어,K822835517,9.79119E+12,13630,슬로래빗,네모아저씨 이원표 지음,"11,500","10,350","1,150",10%,570점,20211217,14653
66,국내도서,The Earthian Tales 어션 테일즈 No.1,K912835128,9.7728E+12,,아작,김보영 외 지음,"25,000","22,500","2,500",10%,"1,250점",20220101,10723
67,국내도서,부자 아빠 가난한 아빠 1 (20주년 특별 기념판),K162532501,9.79116E+12,3320,민음인,"로버트 기요사키 지음, 안진환 옮김","17,000","15,300","1,700",10%,850점,20180222,128181
68,국내도서,체인소 맨 9,K872835925,9.79113E+12,,학산문화사(만화),후지모토 타츠키 지음,"5,000","4,500",500,10%,250점,20211213,10845
69,국내도서,설민석의 세계사 대모험 11,K612835620,9.79119E+12,77900,단꿈아이,"설민석.김정욱 지음, 박성일 그림, 원태준 감수","12,000","10,800","1,200",10%,600점,20211215,13435
70,국내도서,우리 아기 오감발달 흰 눈이 펑펑 겨울 사운드북,K182636305,8.80926E+12,1,어스본코리아,"샘 태플린 지음, 페데리카 아이오사 그림","18,000","16,200","1,800",10%,900점,20191127,11783
71,국내도서,주식투자 절대 원칙,K742835365,9.79117E+12,3320,센시오,주식농부 박영옥 지음,"17,000","15,300","1,700",10%,850점,20211101,27196
72,국내도서,므레모사,K162835148,9.79117E+12,4810,현대문학,김초엽 지음,"14,000","12,600","1,400",10%,700점,20211225,17003
73,국내도서,"돈, 뜨겁게 사랑하고 차갑게 다루어라",8959893544,9.78896E+12,4320,미래의창,"앙드레 코스톨라니 지음, 한윤진 옮김","12,000","10,800","1,200",10%,600점,20150930,80642
74,국내도서,나는 장사의 신이다,K092835410,9.7912E+12,3320,떠오름,은현장 지음,"16,800","15,120","1,680",10%,840점,20211214,30322
75,국내도서,최소한의 선의,8954684203,9.78895E+12,3300,문학동네,문유석 지음,"15,000","13,500","1,500",10%,750점,20211213,20351
76,국내도서,리딩지저스 1 더 큰 은혜로 인도하시는 하나님,K912835831,9.7912E+12,4230,웨스트민스터프레스코리아,이안 M. 더귀드.조나단 깁슨 지음,"13,000","11,700","1,300",10%,650점,20211215,18159
77,국내도서,상대적이며 절대적인 지식의 백과사전,8932921369,9.78893E+12,3860,열린책들,"베르나르 베르베르 지음, 이세욱 외 옮김","19,800","17,820","1,980",10%,990점,20211110,19829
78,국내도서,도치의 요모조모 내 맘 탐구일지,8984374350,9.78898E+12,810,밝은세상,최고심 지음,"22,000","19,800","2,200",10%,"1,100점",20211207,10000
79,국내도서,사랑한다고 말할 용기,898602246X,9.78899E+12,3810,책읽는수요일,황선우 지음,"14,800","13,320","1,480",10%,740점,20211125,11354
80,국내도서,어떻게 말해줘야 할까,8934986654,9.78893E+12,13590,김영사,"오은영 지음, 차상미 그림","17,500","15,750","1,750",10%,870점,20201025,69992
81,국내도서,2022 이유진 국어 백일기도 모의고사 1 : 기본유형,K562835625,9.79117E+12,13700,고시동네,이유진 지음,"16,000","14,400","1,600",10%,800점,20211215,8225
82,국내도서,"반 고흐, 영혼의 편지 1~2 세트 - 전2권 (스페셜 에디션)",K682835729,9.79117E+12,4890,위즈덤하우스,"빈센트 반 고흐 지음, 신성림.박은영 옮김","28,000","25,200","2,800",10%,"1,400점",20211130,19160
83,국내도서,헌책방 기담 수집가,K502835718,9.79119E+12,3810,프시케의숲,윤성근 지음,"15,000","13,500","1,500",10%,750점,20211206,11092
84,국내도서,앞으로 100년 : 인류의 미래를 위한 100장의 지도,8962624044,9.78896E+12,3320,동아시아,"이언 골딘 외 지음, 권태형 외 옮김","32,000","28,800","3,200",10%,"1,600점",20211129,12663
85,국내도서,삶의 모든 색,8955826338,9.78896E+12,3850,길벗어린이,"리사 아이사토 지음, 김지은 옮김","38,000","34,200","3,800",10%,"1,900점",20211210,22292
86,국내도서,우리의 인생이 겨울을 지날 때,890125445X,9.7889E+12,3840,웅진지식하우스,"캐서린 메이 지음, 이유진 옮김","16,000","14,400","1,600",10%,800점,20211122,8776
87,국내도서,종목 선정 나에게 물어봐,K682835909,9.79116E+12,3320,하움출판사,김정수 지음,"26,000","23,400","2,600",10%,"1,300점",20211111,22917
88,국내도서,EBS 당신의 문해력,K922832621,9.78895E+12,3370,EBS BOOKS,"EBS &lt;당신의 문해력&gt; 제작팀 기획, 김윤정 글","17,000","15,300","1,700",10%,850점,20210820,23789
89,국내도서,인소의 법칙 17 (한정판),8926718697,9.78893E+12,4810,(주)디앤씨미디어-잇북(It book),"유한려 지음, 솔 그림","17,000","15,300","1,700",10%,850점,20211224,5715
90,국내도서,공정하다는 착각,K092633826,9.79116E+12,3300,와이즈베리,"마이클 샌델 지음, 함규진 옮김","18,000","16,200","1,800",10%,900점,20201201,74892
91,국내도서,하루공부 365,K942835708,9.7912E+12,3810,상상스퀘어,상상스퀘어 출판 지음,"19,800","17,820","1,980",10%,990점,20211117,11045
92,국내도서,"오늘 밤, 세계에서 이 사랑이 사라진다 해도",K362732558,9.79119E+12,3830,모모,"이치조 미사키 지음, 권영주 옮김","14,000","12,600","1,400",10%,700점,20210621,110362
93,국내도서,작별하지 않는다 (눈꽃 에디션),K112832420,9.78895E+12,3810,문학동네,한강 지음,"14,000","12,600","1,400",10%,700점,20210909,35877
94,국내도서,"어서 오세요, 고양이 식당에",8954684238,9.78895E+12,3810,문학동네,이용한 지음,"17,800","16,020","1,780",10%,890점,20211222,8434
95,국내도서,흔한남매 불꽃 튀는 우리말 4,K342835103,9.79113E+12,77700,다산어린이,"한은호 지음, 유희석 그림, 흔한컴퍼니 감수, 흔한남매 원작","14,000","12,600","1,400",10%,700점,20211129,12968
96,국내도서,해리 포터와 비밀의 방 (미나리마 에디션),898392845X,9.78898E+12,3840,문학수첩,"J.K. 롤링 지음, 미나리마 그림, 강동혁 옮김","33,000","29,700","3,300",10%,"1,650점",20211026,18867
97,국내도서,Go Go 카카오프렌즈 22 : 페루,8950997517,9.78895E+12,74900,아울북,"김미영 지음, 김정한 그림","14,800","13,320","1,480",10%,740점,20211124,13462
98,국내도서,돈의 심리학,K412737326,9.79119E+12,3320,인플루엔셜(주),"모건 하우절 지음, 이지연 옮김","19,800","17,820","1,980",10%,990점,20210113,17437
99,국내도서,2022년 헤르만 헤세의 나 자신에게 이르려고 걸었던 발자취들 탁상 달력,K462734938,8.80953E+12,1,북엔(BOOK&_),북엔 편집부 지음,"9,800","4,900","4,900",50%,90점,20211004,9013
100,국내도서,데일 카네기 자기관리론,K432737052,9.79119E+12,3320,현대지성,"데일 카네기 지음, 임상훈 옮김","11,500","10,350","1,150",10%,570점,20210113,81980
101,국내도서,2022 미니멀 가계부 × 피터래빗,K842734636,8.80948E+12,1,유나,"유나 편집부 엮음, 스튜디오 유나 디자인","9,000","6,300","2,700",30%,90점,20211025,6129
102,국내도서,서울 자가에 대기업 다니는 김 부장 이야기 3 : 송 과장 편,K702835095,9.79117E+12,3320,서삼독,송희구 지음,"15,000","13,500","1,500",10%,750점,20211119,21553
103,국내도서,구의 증명 (리커버 특별판),K982836420,9.78896E+12,3810,은행나무,최진영 지음,"8,000","7,200",800,10%,400점,20150330,98810
104,국내도서,럭키 LUCKY,K292734577,9.79119E+12,3320,북로망스,김도윤 지음,"16,000","14,400","1,600",10%,800점,20210825,14697
105,국내도서,미스터 마켓 2022,K982835809,9.79119E+12,3320,페이지2(page2),이한영 외 지음,"17,000","15,300","1,700",10%,850점,20211129,6893
106,국내도서,4~7세보다 중요한 시기는 없습니다,K702733116,9.79119E+12,3590,카시오페아,이임숙 지음,"16,000","14,400","1,600",10%,800점,20210802,18988
107,국내도서,설민석의 한국사 대모험 18,K842734445,9.79117E+12,74910,아이휴먼,"설민석.스토리박스 지음, 정현희 그림, 강석화 감수","12,000","10,800","1,200",10%,600점,20211018,17304
108,국내도서,도스토옙스키 컬렉션 (도스토옙스키 탄생 200주년 기념판) - 전11권,8932921490,9.78893E+12,4890,열린책들,"표도르 도스토옙스키 지음, 석영중 외 옮김","110,000","99,000","11,000",10%,"5,500점",20211122,8480
109,국내도서,클래식 뮤지컬 차이콥스키의 발레곡 호두까기 인형 사운드북,K322633121,8.80926E+12,1,어스본코리아,"피오나 와트 지음, 올가 데미도바 그림","19,000","15,200","3,800",20%,570점,20201105,59668
110,국내도서,도쿄 리벤저스 15,K992835503,9.79113E+12,,학산문화사(만화),와쿠이 켄 지음,"5,000","4,500",500,10%,250점,20211124,16036
111,국내도서,도쿄 리벤저스 16,K912835503,9.79113E+12,,학산문화사(만화),와쿠이 켄 지음,"5,000","4,500",500,10%,250점,20211124,15943
112,국내도서,2022년 빈센트 반 고흐의 별이 빛나는 밤에 탁상 달력,K812734838,8.80953E+12,1,북엔(BOOK&_),북엔 편집부 지음,"9,800","4,900","4,900",50%,90점,20210923,9566
113,국내도서,상아의 문으로,8932039259,9.78893E+12,3810,문학과지성사,구병모 지음,"14,000","12,600","1,400",10%,700점,20211120,9184
114,국내도서,커다란 크리스마스트리가 있었는데,895582307X,9.78896E+12,77840,길벗어린이,"로버트 배리 글.그림, 김영진 옮김","13,000","11,700","1,300",10%,650점,20141201,13341
115,국내도서,"개장 전, 아직 켜지지 않은 모니터 앞에서",K562835002,9.79119E+12,3320,이레미디어,강민우(돈깡) 지음,"16,000","14,400","1,600",10%,800점,20211210,10999
116,국내도서,나의 히어로 아카데미아 32 + 2022 캘린더 한정판 (갤러리 카드 4종 + 캐릭터 카드 2종 + 아크릴 필름 카드 포함),K162835616,9.79114E+12,,서울미디어코믹스(서울문화사),호리코시 코헤이 지음,"23,000","20,700","2,300",10%,"1,150점",20211231,3690
117,국내도서,코스모스,8983711892,9.78898E+12,3400,사이언스북스,"칼 세이건 지음, 홍승수 옮김","19,900","17,910","1,990",10%,990점,20061220,134289
118,국내도서,햇빛은 찬란하고 인생은 귀하니까요,8934985054,9.78893E+12,3810,김영사,장명숙 지음,"14,800","13,320","1,480",10%,740점,20210818,28473
119,국내도서,벼랑 위의 집,K722835000,9.7912E+12,3840,든,"TJ 클룬 지음, 송섬별 옮김","18,000","16,200","1,800",10%,900점,20211118,8722
120,국내도서,완전한 행복,K432732398,9.79117E+12,3810,은행나무,정유정 지음,"15,800","14,220","1,580",10%,790점,20210608,39044
121,국내도서,우리말 어감 사전,K722730620,9.79119E+12,3710,유유,안상순 지음,"17,000","15,300","1,700",10%,850점,20210504,25447
122,국내도서,땅콩일기,K732835819,9.79119E+12,3810,아침달,쩡찌 지음,"17,000","15,300","1,700",10%,850점,20211208,19469
123,국내도서,이기적 유전자,8932473900,9.78893E+12,3470,을유문화사,"리처드 도킨스 지음, 홍영남.이상임 옮김","20,000","18,000","2,000",10%,"1,000점",20181020,91870
124,국내도서,투자는 디테일에 있다,K782835506,9.7912E+12,3320,부케이,김정환 지음,"18,000","16,200","1,800",10%,900점,20211210,9524
125,국내도서,어느 책 수선가의 기록,K922835716,9.79117E+12,3810,위즈덤하우스,재영 책수선 지음,"16,000","14,400","1,600",10%,800점,20211124,7716
126,국내도서,이상한 과자 가게 전천당 1,K282635522,9.79116E+12,74830,길벗스쿨,"히로시마 레이코 지음, 쟈쟈 그림, 김정화 옮김","12,000","10,800","1,200",10%,600점,20190705,27534
127,국내도서,"내 마음의 위험한 녀석 5 (양면 커버, 소책자, 크리스마스 일러스트 포함 한정판)",K702835215,9.79114E+12,,㈜소미미디어,"사쿠라이 노리오 지음, 김현주 옮김","8,000","7,200",800,10%,400점,20211210,3245
128,국내도서,놓지 마 과학! 16,K832835905,9.79117E+12,67400,위즈덤하우스,"신태훈.나승훈 글.그림, 류진숙 감수","12,000","10,800","1,200",10%,600점,20211126,11434
129,국내도서,귀멸의 칼날 캘린더 2022,K732835726,8.80973E+12,1,학산문화사(만화),고토게 코요하루 지음,"18,000","5,000","13,000",72%,180점,20211216,4940
130,국내도서,인간으로 사는 일은 하나의 문제입니다,K942835997,9.79117E+12,3300,어크로스,김영민 지음,"16,800","15,120","1,680",10%,840점,20211110,11206
131,국내도서,우리는 지금 문학이 필요하다,K432835037,9.79114E+12,3180,비잉(Being),"앵거스 플레처 지음, 박미경 옮김","26,800","24,120","2,680",10%,"1,340점",20211222,25045
132,국내도서,월급쟁이 부자로 은퇴하라,8925566516,9.78893E+12,3320,알에이치코리아(RHK),너나위 지음,"18,000","16,200","1,800",10%,900점,20190522,18975
133,국내도서,양순이네 떡집,8949162105,9.78895E+12,74800,비룡소,"김리리 지음, 김이랑 그림","11,000","9,900","1,100",10%,550점,20210816,25245
134,국내도서,2022년 빨강 머리 앤×마리몽의 다 잘될 거야! 탁상 달력,K792734657,8.80953E+12,1,북엔(BOOK&_),미르북컴퍼니 편집부 지음,"9,800","4,900","4,900",50%,90점,20211015,12489
135,국내도서,문호 스트레이독스 21,K012835031,9.79114E+12,7830,영상출판미디어(주),"아사기리 카프카 지음, 하루카와 산고 그림, 문기업 옮김","5,500","4,950",550,10%,270점,20220106,10013
136,국내도서,단어의 집,K822835501,9.79116E+12,3810,한겨레출판,안희연 지음,"15,000","13,500","1,500",10%,750점,20211124,12081
137,국내도서,보이지 않는 것에 의미가 있다,K942835405,9.79119E+12,3180,포르체,김혜남 지음,"16,000","14,400","1,600",10%,800점,20211208,6140
138,국내도서,해커스 토익 RC 리딩 READING,8965423341,9.78897E+12,13740,해커스어학연구소(Hackers),데이빗 조 (David Cho) 지음,"18,800","16,920","1,880",10%,940점,20200102,43410
139,국내도서,키득키득 사운드북 : 내 방귀는 안 그래!,K272635138,8.80926E+12,1,어스본코리아,"샘 태플린 지음, 마크 챔버스 그림","13,800","11,040","2,760",20%,410점,20190709,22899
140,국내도서,듄 신장판 1,K262738793,9.79116E+12,4840,황금가지,"프랭크 허버트 지음, 김승욱 옮김","25,000","22,500","2,500",10%,"1,250점",20210122,14371
141,국내도서,인간 실격,893746103X,9.78894E+12,4830,민음사,"다자이 오사무 지음, 김춘미 옮김","9,000","8,100",900,10%,450점,20040515,85935
142,국내도서,행성어 서점,8960907006,9.78896E+12,3810,마음산책,"김초엽 지음, 최인호 그림","14,500","13,050","1,450",10%,720점,20211101,14515
143,국내도서,건방이의 초강력 수련기 4,8949124459,9.78895E+12,74800,비룡소,"천효정 지음, 이정태 그림","11,000","9,900","1,100",10%,550점,20211217,9764
144,국내도서,옷소매 붉은 끝동 포토에세이,K342835232,9.79117E+12,3810,위즈덤하우스,MBC &lt;옷소매 붉은 끝동&gt; 제작진 지음,"22,000","19,800","2,200",10%,"1,100점",20220223,9825
145,국내도서,도원암귀 1,K582835348,9.79114E+12,7830,㈜소미미디어,"우루시바라 유라 지음, 천선필 옮김","5,500","4,950",550,10%,270점,20220106,11398
146,국내도서,blanc 1~2 세트 - 전2권 (고급지 이중커버 + 소책자 2종 + 작가 친필 한글 코멘트 + 아크릴 스탠드 + 일러스트 카드 3종 + 일러스트 색지 박스 한정판),K132835704,9.79114E+12,,조은세상(북두),나카무라 아스미코 지음,"35,000","31,500","3,500",10%,"1,750점",20211230,8520
147,국내도서,작은 별이지만 빛나고 있어 (10만 부 기념 한정판 에디션),K012734230,9.7912E+12,3810,북로망스,소윤 지음,"15,000","13,500","1,500",10%,750점,20210929,15295
148,국내도서,서울 자가에 대기업 다니는 김 부장 이야기 1 : 김 부장 편,K862734063,9.79117E+12,3320,서삼독,송희구 지음,"15,000","13,500","1,500",10%,750점,20210825,22900
149,국내도서,흔한남매 과학 탐험대 2 : 지구와 달,8934980257,9.78893E+12,77400,주니어김영사,"김덕영 그림, 이재국 외 글, 정현철 감수, 김희목 외 기획, 흔한남매 원작","12,800","11,520","1,280",10%,640점,20210827,23161
150,국내도서,다정한 것이 살아남는다,K722733028,9.7912E+12,3400,디플롯,"브라이언 헤어.버네사 우즈 지음, 이민아 옮김, 박한선 감수","22,000","19,800","2,200",10%,"1,100점",20210726,43238
151,국내도서,그리스 로마 신화 26 : 아킬레우스와 헥토르의 운명을 건 대결,8950971615,9.78895E+12,74800,아울북,"박시연 지음, 최우빈 그림, 김헌 감수","15,000","13,500","1,500",10%,750점,20211227,8948
152,국내도서,기러기,8960907030,9.78896E+12,3840,마음산책,"메리 올리버 지음, 민승남 옮김","16,800","15,120","1,680",10%,840점,20211130,9438
