순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
13,국내도서,무라카미 T,893498998X,9.78893E+12,3830,비채,"무라카미 하루키 지음, 권남희 옮김","14,800","13,320","1,480",10%,740점,20210510,5193
14,국내도서,어느 날 공주가 되어버렸다 5 (렌티큘러 카드 + 스노우볼 키링 + 아크릴 메모보드 + 엽서 + 박스 포함 한정판),K422731040,9.79113E+12,4810,캐롯툰,"스푼 지음, 플루토스 원작","36,000","32,400","3,600",10%,"1,800점",20210720,2517
15,국내도서,공간의 미래,8932474427,9.78893E+12,3540,을유문화사,유현준 지음,"16,000","14,400","1,600",10%,800점,20210425,24015
16,국내도서,따님이 기가 세요,K092731549,9.79119E+12,3810,포르체,하말넘많 지음,"15,000","13,500","1,500",10%,750점,20210520,4449
17,국내도서,귀멸의 칼날 23,K282730713,9.79113E+12,,학산문화사(만화),고토게 코요하루 지음,"5,000","4,500",500,10%,250점,20210421,12308
18,국내도서,우리말 어감 사전,K722730620,9.79119E+12,3710,유유,안상순 지음,"17,000","15,300","1,700",10%,850점,20210504,25447
19,국내도서,월급쟁이 부자로 은퇴하라 (스페셜 에디션),K152835384,9.78893E+12,3320,알에이치코리아(RHK),너나위 지음,"18,000","16,200","1,800",10%,900점,20210522,42987
20,국내도서,문명 1,8932921032,9.78893E+12,4860,열린책들,"베르나르 베르베르 지음, 전미연 옮김","14,800","13,320","1,480",10%,740점,20210530,9242
21,국내도서,프리워커스,8925588668,9.78893E+12,3320,알에이치코리아(RHK),모빌스 그룹 지음,"16,000","14,400","1,600",10%,800점,20210428,6603
22,국내도서,2021 큰별쌤 최태성의 별★별한국사 기출 500제 한국사능력검정시험 심화(1.2.3급),K622736811,9.79117E+12,13910,이투스북,최태성 지음,"19,000","17,100","1,900",10%,950점,20201216,8937
23,국내도서,우리는 페퍼로니에서 왔어,8936438417,9.78894E+12,3810,창비,김금희 지음,"14,000","12,600","1,400",10%,700점,20210510,3628
24,국내도서,프로젝트 헤일메리,8925588730,9.78893E+12,3840,알에이치코리아(RHK),"앤디 위어 지음, 강동혁 옮김","18,500","16,650","1,850",10%,920점,20210504,25843
25,국내도서,혼자여서 좋은 직업,8960906743,9.78896E+12,3810,마음산책,권남희 지음,"14,000","12,600","1,400",10%,700점,20210505,2586
26,국내도서,문명 2,8932921040,9.78893E+12,4860,열린책들,"베르나르 베르베르 지음, 전미연 옮김","14,800","13,320","1,480",10%,740점,20210530,9007
27,국내도서,블라인드 1,K782732292,9.79116E+12,77810,서울문화사,"루체 그림, uno 글, 잠뜰TV 원작","12,000","10,800","1,200",10%,600점,20210527,3258
28,국내도서,원펀맨 One Punch Man 23,K592731549,9.79114E+12,,대원씨아이(만화),"ONE 지음, 무라타 유스케 그림","5,000","4,500",500,10%,250점,20210517,4107
29,국내도서,체인소 맨 6,K462731141,9.79113E+12,,학산문화사(만화),후지모토 타츠키 지음,"5,000","4,500",500,10%,250점,20210511,6061
30,국내도서,상처받은 내면아이 치유,8958910062,9.78896E+12,3180,학지사,"존 브래드쇼 지음, 오제은 옮김","15,000","14,550",450,3%,0점,20040924,24940
31,국내도서,흔한남매 과학 탐험대 1 : 우주,8934989254,9.78893E+12,77400,주니어김영사,"김덕영 그림, 이재국.이현진 글, 흔한컴퍼니 감수, 정현철 외 기획, 흔한남매 원작","12,800","11,520","1,280",10%,640점,20210524,24387
32,국내도서,흔한남매의 흔한 호기심 3,K542730528,9.79116E+12,77400,미래엔아이세움,"안치현 지음, 유난희 그림, 이정모 외 감수, 흔한남매 원작","12,000","10,800","1,200",10%,600점,20210429,12219
33,국내도서,노마드랜드,K662730586,9.79119E+12,,엘리,"제시카 브루더 지음, 서제인 옮김","17,500","15,750","1,750",10%,870점,20210326,5043
34,국내도서,"2021 큰별쌤 최태성의 별★별한국사 한국사능력검정시험 심화(1, 2, 3급) 상",K192738029,9.79117E+12,13910,이투스북,최태성 지음,"15,000","13,500","1,500",10%,750점,20210201,13080
35,국내도서,달까지 가자,8936434497,9.78894E+12,3810,창비,장류진 지음,"14,000","12,600","1,400",10%,700점,20210415,9307
36,국내도서,주린이가 가장 알고 싶은 최다질문 TOP 77,K682737326,9.79116E+12,3320,메이트북스,염승환 지음,"18,000","16,200","1,800",10%,900점,20210120,27935
37,국내도서,"2021 큰별쌤 최태성의 별★별한국사 한국사능력검정시험 심화(1, 2, 3급) 하",K202738029,9.79117E+12,13910,이투스북,최태성 지음,"14,000","12,600","1,400",10%,700점,20210201,11965
38,국내도서,Go Go 카카오프렌즈 20 : 한국 3,8950995034,9.78895E+12,74900,아울북,"김미영 지음, 김정한 그림","14,800","13,320","1,480",10%,740점,20210526,6668
39,국내도서,키르케 (리커버 특별판),K132730503,9.79119E+12,3840,이봄,"매들린 밀러 지음, 이은선 옮김","17,000","15,300","1,700",10%,850점,20210405,30916
40,국내도서,연금술사 (100쇄 기념 스페셜 에디션),8954678998,9.78895E+12,4890,문학동네,"파울로 코엘료 지음, 최정수 옮김","13,500","12,150","1,350",10%,670점,20210430,2402
41,국내도서,밤을 걷는 밤,K582730811,9.79119E+12,3810,위즈덤하우스,유희열.카카오엔터테인먼트 지음,"15,000","13,500","1,500",10%,750점,20210415,4935
42,국내도서,어떻게 말해줘야 할까,8934986654,9.78893E+12,13590,김영사,"오은영 지음, 차상미 그림","17,500","15,750","1,750",10%,870점,20201025,69992
43,국내도서,극락왕생 3,8954679307,9.78895E+12,7810,문학동네,고사리박사 지음,"13,000","11,700","1,300",10%,650점,20210519,4068
44,국내도서,긴긴밤 (리커버),K602731543,9.78895E+12,73810,문학동네,루리 지음,"11,500","10,350","1,150",10%,570점,20210203,221470
45,국내도서,내 문장이 그렇게 이상한가요?,K752434117,9.79119E+12,3800,유유,김정선 지음,"14,000","12,600","1,400",10%,700점,20160124,33666
46,국내도서,"빠졌어, 너에게",8954678068,9.78895E+12,7830,문학동네,"와야마 야마 지음, 김진희 옮김","8,500","7,650",850,10%,420점,20210407,49214
47,국내도서,공정하다는 착각,K092633826,9.79116E+12,3300,와이즈베리,"마이클 샌델 지음, 함규진 옮김","18,000","16,200","1,800",10%,900점,20201201,74892
48,국내도서,멋있으면 다 언니,K452731141,9.79119E+12,3810,이봄,황선우 지음,"17,500","15,750","1,750",10%,870점,20210517,3587
49,국내도서,만화 인소의 법칙 3 (캐릭터 키링 시리즈 3 은지호 + 함단이 학생증 + 엽서 4종 포함 한정판),K052731647,9.79119E+12,4810,디앤씨웹툰비즈,"아현 지음, 유한려 원작","27,000","24,300","2,700",10%,"1,350점",20210610,1481
50,국내도서,ETS 토익 정기시험 기출문제집 1000 Vol. 2 Reading (리딩),8917232191,9.78892E+12,14740,(주)YBM(와이비엠),ETS 엮음,"17,800","16,020","1,780",10%,890점,20191216,63658
51,국내도서,지구를 위한다는 착각,8960518611,9.78896E+12,3330,부키,"마이클 셸런버거 지음, 노정태 옮김","22,000","19,800","2,200",10%,"1,100점",20210427,12033
52,국내도서,해커스 토익 기출 보카 TOEIC VOCA 단어장,8965422787,9.78897E+12,13740,해커스어학연구소(Hackers),데이빗 조 (David Cho) 지음,"12,900","11,610","1,290",10%,640점,20190102,235731
53,국내도서,부서진 여름,K112731486,9.79119E+12,3810,은행나무,이정명 지음,"14,500","13,050","1,450",10%,720점,20210505,1947
54,국내도서,2021 선재국어 실전 봉투 모의고사 2,K472730419,9.79117E+12,13710,에스티유니타스,이선재 지음,"12,000","10,800","1,200",10%,600점,20210425,1284
55,국내도서,욕구들,K072731249,9.79116E+12,3840,북하우스,"캐럴라인 냅 지음, 정지인 옮김","18,000","16,200","1,800",10%,900점,20210517,6585
56,국내도서,인사반파자구계통 박스 세트 - 전3권 (스티커 + 엽서 세트(4종) + 마스킹테이프 + L홀더 + 떡메모지 + 일러스트 족자봉),K742732097,9.79117E+12,,코핀북스,묵향동후 지음,"69,800","62,820","6,980",10%,"3,490점",20210531,2838
57,국내도서,주술회전 0 : 외전,K512635899,9.79116E+12,,서울미디어코믹스(서울문화사),"아쿠타미 게게 지음, 이정운 옮김","5,000","4,500",500,10%,250점,20190425,20939
58,국내도서,정재승의 인간 탐구 보고서 6,8950983125,9.78895E+12,74400,아울북,"정재승 기획, 정재은.이고은 글, 김현민 그림","15,800","14,220","1,580",10%,790점,20210414,7599
59,국내도서,수학 잘하는 아이는 이렇게 공부합니다,K912738686,9.7912E+12,3370,블루무스,류승재 지음,"16,800","15,120","1,680",10%,840점,20210312,14342
60,국내도서,바늘과 가죽의 시,K002730723,9.79119E+12,4810,현대문학,구병모 지음,"13,000","11,700","1,300",10%,650점,20210430,4219
61,국내도서,불안한 사람들,K542731443,9.79113E+12,3850,다산책방,"프레드릭 배크만 지음, 이은선 옮김","15,800","14,220","1,580",10%,790점,20210514,5451
62,국내도서,내가 사랑한 화가들,K072730711,9.79116E+12,3600,나무의철학,정우철 지음,"16,800","15,120","1,680",10%,840점,20210425,9702
63,국내도서,"아들아, 돈 공부해야 한다",8925588900,9.78893E+12,3320,알에이치코리아(RHK),정선용(정스토리) 지음,"15,800","14,220","1,580",10%,790점,20210325,6879
64,국내도서,그러라 그래 (양장),893498497X,9.78893E+12,3810,김영사,양희은 지음,"14,500","13,050","1,450",10%,720점,20210412,12617
65,국내도서,이런 영웅은 싫어 27,K302731244,9.79119E+12,7810,길찾기,삼촌 지음,"12,800","11,520","1,280",10%,640점,20210513,2219
66,국내도서,ETS 토익 정기시험 기출문제집 1000 Vol. 2 Listening (리스닝),8917232183,9.78892E+12,13740,(주)YBM(와이비엠),ETS 엮음,"17,800","16,020","1,780",10%,890점,20191216,57447
67,국내도서,만화 악역의 엔딩은 죽음뿐 2 (아크릴 스탠드 + 양장 다이어리 + 캐릭터 카드 2종 + 아코디언 엽서 한정판),K462731481,9.79119E+12,4810,디앤씨웹툰비즈,"수월 지음, 권겨을 원작","27,000","24,300","2,700",10%,"1,350점",20210514,905
68,국내도서,2021 이동기 영어 실전동형모의고사 봉투형 (총 5회),K172730621,9.79116E+12,13740,지금(도서출판),이동기 지음,"10,500","9,450","1,050",10%,520점,20210512,971
69,국내도서,틴틴팅클!,8927812123,9.78893E+12,7650,중앙books(중앙북스),난 지음,"16,800","15,120","1,680",10%,840점,20210419,11550
70,국내도서,작은 별이지만 빛나고 있어,K142730483,9.7912E+12,3810,북로망스,소윤 지음,"15,000","13,500","1,500",10%,750점,20210324,3169
71,국내도서,설민석의 한국사 대모험 16,K962739334,9.79117E+12,74910,아이휴먼,"설민석.스토리박스 지음, 정현희 그림, 태건 역사 연구소 감수","12,000","10,800","1,200",10%,600점,20210330,11664
72,국내도서,주술회전 14,K022730409,9.79114E+12,,서울미디어코믹스(서울문화사),"아쿠타미 게게 지음, 이정운 옮김","5,000","4,500",500,10%,250점,20210424,10890
73,국내도서,부자 아빠 가난한 아빠 1 (20주년 특별 기념판),K162532501,9.79116E+12,3320,민음인,"로버트 기요사키 지음, 안진환 옮김","17,000","15,300","1,700",10%,850점,20180222,128181
74,국내도서,귀멸의 칼날 22,K722738483,9.79113E+12,,학산문화사(만화),고토게 코요하루 지음,"5,000","4,500",500,10%,250점,20210128,12298
75,국내도서,사물의 뒷모습,K082730488,9.79119E+12,3810,현대문학,안규철 지음,"14,000","12,600","1,400",10%,700점,20210322,7389
76,국내도서,귀멸의 칼날 8,K312636376,9.79113E+12,7650,학산문화사(만화),고토게 코요하루 지음,"5,000","4,500",500,10%,250점,20190418,11336
77,국내도서,귀멸의 칼날 20,K672633807,9.79113E+12,,학산문화사(만화),고토게 코요하루 지음,"5,000","4,500",500,10%,250점,20200924,10994
78,국내도서,뉴 맵,890124960X,9.7889E+12,3320,리더스북,"대니얼 예긴 지음, 우진하 옮김","29,000","26,100","2,900",10%,"1,450점",20210517,5130
79,국내도서,귀멸의 칼날 9,K332636376,9.79113E+12,7650,학산문화사(만화),고토게 코요하루 지음,"5,000","4,500",500,10%,250점,20190418,10586
80,국내도서,"서른살, 비트코인으로 퇴사합니다",8957821368,9.78896E+12,3320,국일증권경제연구소,강기태 지음,"15,800","14,220","1,580",10%,790점,20210415,3681
81,국내도서,귀멸의 칼날 21,K672735141,9.79113E+12,,학산문화사(만화),고토게 코요하루 지음,"5,000","4,500",500,10%,250점,20201126,11134
82,국내도서,귀멸의 칼날 18,K552639539,9.79113E+12,,학산문화사(만화),고토게 코요하루 지음,"5,000","4,500",500,10%,250점,20200522,11765
83,국내도서,이낙연의 약속,8950995506,9.78895E+12,3340,21세기북스,"이낙연 지음, 문형렬 엮음","19,000","17,100","1,900",10%,950점,20210524,2395
84,국내도서,귀멸의 칼날 19,K762631685,9.79113E+12,,학산문화사(만화),고토게 코요하루 지음,"5,000","4,500",500,10%,250점,20200716,11989
85,국내도서,2021 선재국어 나침판 실전 모의고사 Vol.2,K372730408,9.79117E+12,13710,에스티유니타스,이선재.선재국어연구소 지음,"21,000","18,900","2,100",10%,"1,050점",20210412,2192
86,국내도서,귀멸의 칼날 17,K442639083,9.79113E+12,,학산문화사(만화),고토게 코요하루 지음,"5,000","4,500",500,10%,250점,20200420,11739
87,국내도서,귀멸의 칼날 12,K352636208,9.79113E+12,,학산문화사(만화),고토게 코요하루 지음,"5,000","4,500",500,10%,250점,20191125,11669
88,국내도서,귀멸의 칼날 16,K012638403,9.79113E+12,,학산문화사(만화),고토게 코요하루 지음,"5,000","4,500",500,10%,250점,20200306,11528
89,국내도서,나는 당신이 주식 공부를 시작했으면 좋겠습니다,K542731143,9.79119E+12,3320,페이지2(page2),이효석 지음,"17,000","15,300","1,700",10%,850점,20210520,2117
90,국내도서,귀멸의 칼날 10,K412636660,9.79113E+12,,학산문화사(만화),고토게 코요하루 지음,"5,000","4,500",500,10%,250점,20190917,11085
91,국내도서,엔드 오브 타임,K812738799,9.79116E+12,3420,와이즈베리,"브라이언 그린 지음, 박병철 옮김","22,000","19,800","2,200",10%,"1,100점",20210215,20998
92,국내도서,싱크 어게인,K242838587,9.78895E+12,3320,한국경제신문,"애덤 그랜트 지음, 이경식 옮김","19,800","17,820","1,980",10%,990점,20210330,6181
93,국내도서,흔한남매 7,K602738939,9.79116E+12,77810,미래엔아이세움,"흔한남매 원작, 유난희 그림, 백난도 글, 흔한컴퍼니 감수","12,000","10,800","1,200",10%,600점,20210311,20030
94,국내도서,주술회전 1,K542635872,9.79116E+12,,서울미디어코믹스(서울문화사),"아쿠타미 게게 지음, 이정운 옮김","5,000","4,500",500,10%,250점,20190329,11235
95,국내도서,귀멸의 칼날 14,K372636235,9.79113E+12,,학산문화사(만화),고토게 코요하루 지음,"5,000","4,500",500,10%,250점,20200115,11772
96,국내도서,귀멸의 칼날 15,K912637109,9.79113E+12,,학산문화사(만화),고토게 코요하루 지음,"5,000","4,500",500,10%,250점,20200207,11591
97,국내도서,귀멸의 칼날 11,K442636189,9.79113E+12,,학산문화사(만화),고토게 코요하루 지음,"5,000","4,500",500,10%,250점,20191017,11138
98,국내도서,귀멸의 칼날 13,K742636028,9.79113E+12,,학산문화사(만화),고토게 코요하루 지음,"5,000","4,500",500,10%,250점,20191224,11075
99,국내도서,운의 알고리즘,K212730618,9.7912E+12,3180,소울소사이어티,정회도 지음,"16,000","14,400","1,600",10%,800점,20210428,5112
100,국내도서,2021 심우철 실전동형 모의고사 Season 3,K262730814,9.79116E+12,13740,심슨북스,심우철 지음,"14,000","12,600","1,400",10%,700점,20210420,1461
101,국내도서,만약 시간이 존재하지 않는다면,K032730629,9.79117E+12,3400,쌤앤파커스,"카를로 로벨리 지음, 김현주 옮김, 이중원 감수","16,000","14,400","1,600",10%,800점,20210510,4574
102,국내도서,숲은 고요하지 않다,8965964377,9.78897E+12,3400,흐름출판,"마들렌 치게 지음, 배명자 옮김, 최재천 감수","18,000","16,200","1,800",10%,900점,20210423,2802
103,국내도서,당신의 이름을 지어다가 며칠은 먹었다,8954619576,9.78895E+12,3810,문학동네,박준 지음,"10,000","9,000","1,000",10%,500점,20121205,31273
104,국내도서,하루만 네가 되고 싶어 2 (특별판),8954678920,9.78895E+12,4810,문학동네,삼 지음,"39,000","35,100","3,900",10%,"1,950점",20210524,2287
105,국내도서,동아 연세 초등국어사전,8900448803,9.7889E+12,,동아출판(사전),동아출판(참고서) 편집부 엮음,"36,000","32,400","3,600",10%,"1,800점",20200110,21491
106,국내도서,귀멸의 칼날 7,K392636376,9.79113E+12,7650,학산문화사(만화),고토게 코요하루 지음,"5,000","4,500",500,10%,250점,20190221,10109
107,국내도서,우리가 빛의 속도로 갈 수 없다면,K462635914,9.79119E+12,3810,허블,김초엽 지음,"14,000","12,600","1,400",10%,700점,20190624,69189
108,국내도서,주술회전 4,K512635109,9.79116E+12,,서울미디어코믹스(서울문화사),"아쿠타미 게게 지음, 이정운 옮김","5,000","4,500",500,10%,250점,20190522,10019
109,국내도서,2021.2022 큰별쌤 최태성의 별★별한국사 7일의 기적 한국사능력검정시험 심화(1.2.3급),K792730389,9.79117E+12,13910,이투스북,최태성 지음,"15,000","13,500","1,500",10%,750점,20210317,10263
110,국내도서,파친코 2,8970129820,9.78897E+12,4840,문학사상,"이민진 지음, 이미정 옮김","14,500","13,050","1,450",10%,720점,20180323,62764
111,국내도서,파친코 1,8970129812,9.78897E+12,4840,문학사상,"이민진 지음, 이미정 옮김","14,500","13,050","1,450",10%,720점,20180323,64776
112,국내도서,귀멸의 칼날 1,K792636075,9.79113E+12,,학산문화사(만화),고토게 코요하루 지음,"5,000","4,500",500,10%,250점,20170920,10249
113,국내도서,아몬드 (양장),8936434268,9.78894E+12,3810,창비,손원평 지음,"14,000","12,600","1,400",10%,700점,20170331,47522
114,국내도서,종의 기원,8956609950,9.78896E+12,3810,은행나무,정유정 지음,"13,000","11,700","1,300",10%,650점,20160514,43040
115,국내도서,이현석의 입이 트이는 영어 최고의 스피킹 60 : 일상생활 편,8954753930,9.78895E+12,14740,EBS BOOKS,이현석 지음,"15,000","13,500","1,500",10%,750점,20201006,17787
116,국내도서,기타기타 사건부,K712732199,9.79119E+12,4830,북스피어,"미야베 미유키 지음, 이규원 옮김","15,800","14,220","1,580",10%,790점,20210531,2986
117,국내도서,귀멸의 칼날 2,K912636771,9.79113E+12,7650,학산문화사(만화),고토게 코요하루 지음,"5,000","4,500",500,10%,250점,20170512,9885
118,국내도서,주술회전 2,K692635872,9.79116E+12,,서울미디어코믹스(서울문화사),"아쿠타미 게게 지음, 이정운 옮김","5,000","4,500",500,10%,250점,20190329,10071
119,국내도서,웹소설 써서 먹고삽니다,K592730490,9.79117E+12,3000,길벗,정무늬 지음,"17,000","15,300","1,700",10%,850점,20210413,7626
120,국내도서,스킵 비트! 46,K982730622,9.79117E+12,7830,시공사(만화),"나카무라 요시키 지음, 한나리 옮김","5,000","4,500",500,10%,250점,20210430,2946
121,국내도서,귀멸의 칼날 4,K642636979,9.79113E+12,,학산문화사(만화),고토게 코요하루 지음,"5,000","4,500",500,10%,250점,20180413,9555
122,국내도서,귀멸의 칼날 3,K392636879,9.79113E+12,,학산문화사(만화),고토게 코요하루 지음,"5,000","4,500",500,10%,250점,20171229,10037
123,국내도서,귀멸의 칼날 5,K332636879,9.79113E+12,,학산문화사(만화),고토게 코요하루 지음,"5,000","4,500",500,10%,250점,20180726,9176
124,국내도서,흔한남매 불꽃 튀는 우리말 2,K372731447,9.79113E+12,77700,다산어린이,"한은호 지음, 유희석 그림, 흔한컴퍼니 감수, 흔한남매 원작","14,000","12,600","1,400",10%,700점,20210525,9189
125,국내도서,클라라와 태양,8937417561,9.78894E+12,3840,민음사,"가즈오 이시구로 지음, 홍한별 옮김","17,000","15,300","1,700",10%,850점,20210329,11512
126,국내도서,주술회전 8,K862633104,9.79114E+12,,서울미디어코믹스(서울문화사),"아쿠타미 게게 지음, 이정운 옮김","5,000","4,500",500,10%,250점,20201030,12131
127,국내도서,흔한남매 별난 방탈출 2,K182730410,9.79116E+12,77810,미래엔아이세움,"김언정 지음, 차차 그림, 흔한컴퍼니 감수, 흔한남매 원작","12,000","10,800","1,200",10%,600점,20210424,7834
128,국내도서,푸른 사자 와니니 3,893644316X,9.78894E+12,73810,창비,"이현 지음, 오윤화 그림","10,800","9,720","1,080",10%,540점,20210219,24777
129,국내도서,귀멸의 칼날 6,K072636275,9.79113E+12,7650,학산문화사(만화),고토게 코요하루 지음,"5,000","4,500",500,10%,250점,20181016,9302
130,국내도서,백년 허리 2 : 치료편,K272731146,9.7912E+12,3510,언탱글링,정선근 지음,"18,500","16,650","1,850",10%,920점,20210513,65385
131,국내도서,애린 왕자,K062737858,9.7912E+12,,이팝,"앙투안 드 생텍쥐페리 저자, 최현애 역자","11,000","9,900","1,100",10%,550점,20210105,18477
132,국내도서,130층 나무 집,K212730984,9.79117E+12,74840,시공주니어,"앤디 그리피스 지음, 테리 덴톤 그림","12,000","10,800","1,200",10%,600점,20210330,10785
133,국내도서,주술회전 9,K592633226,9.79114E+12,,서울미디어코믹스(서울문화사),"아쿠타미 게게 지음, 이정운 옮김","5,000","4,500",500,10%,250점,20201130,11785
134,국내도서,우리 인간의 아주 깊은 역사,K592730426,9.79117E+12,3400,바다출판사,"조지프 르두 지음, 박선진 옮김","19,800","17,820","1,980",10%,990점,20210423,2212
135,국내도서,트라우마 사전 (리커버),K182730511,9.79116E+12,3600,윌북,"안젤라 애커만.베카 푸글리시 지음, 임상훈 옮김","23,000","20,700","2,300",10%,"1,150점",20210329,1921
136,국내도서,디테일 사전 : 도시 편,K192730602,9.79116E+12,3600,윌북,"안젤라 애커만.베카 푸글리시 지음, 최세희.성문영.노이재 옮김","22,000","19,800","2,200",10%,"1,100점",20210420,6435
137,국내도서,어떤 죽음이 삶에게 말했다,8965964237,9.78897E+12,3810,흐름출판,김범석 지음,"15,000","13,500","1,500",10%,750점,20210118,8643
138,국내도서,괴물 3 : 시크릿 작가 노트,K872730203,9.79119E+12,3810,북로그컴퍼니,김수진 지음,"18,000","16,200","1,800",10%,900점,20210510,3852
139,국내도서,주술회전 3,K442635899,9.79116E+12,47830,서울미디어코믹스(서울문화사),"아쿠타미 게게 지음, 이정운 옮김","5,000","4,500",500,10%,250점,20190425,8935
140,국내도서,푸른 사자 와니니,8936442805,9.78894E+12,73810,창비,"이현 지음, 오윤화 그림","10,800","9,720","1,080",10%,540점,20150625,72411
141,국내도서,주택과 세금,K192739134,9.79116E+12,13320,DTW(더존테크윌),국세청 부동산납세과 지음,"7,000","7,000",0,0%,0점,20210303,8603
142,국내도서,2021 고종훈 한국사 동형모의고사 시즌 3,K692730410,9.79116E+12,,발해북스,고종훈 지음,"14,000","12,600","1,400",10%,700점,20210419,1153
143,국내도서,어느 날 공주가 되어버렸다 5 (일반판),K502731040,9.79113E+12,7810,캐롯툰,"스푼 지음, 플루토스 원작","14,000","12,600","1,400",10%,700점,20210720,5344
144,국내도서,내 마음 ㅅㅅㅎ,K332731588,9.79116E+12,77810,사계절,김지영 지음,"13,000","11,700","1,300",10%,650점,20210507,10300
145,국내도서,부의 시나리오,K342732290,9.79119E+12,3320,페이지2(page2),오건영 지음,"18,000","16,200","1,800",10%,900점,20210607,19256
146,국내도서,왜 일하는가,K102730602,9.79113E+12,3320,다산북스,"이나모리 가즈오 지음, 김윤경 옮김","16,000","14,400","1,600",10%,800점,20210412,25479
147,국내도서,7년의 밤,8956604991,9.78896E+12,3810,은행나무,정유정 지음,"14,500","13,050","1,450",10%,720점,20110323,42293
148,국내도서,2030 축의 전환,K262830490,9.7889E+12,3320,리더스북,"마우로 기옌 지음, 우진하 옮김","18,000","16,200","1,800",10%,900점,20201016,27088
149,국내도서,주술회전 10,K562736717,9.79114E+12,,서울미디어코믹스(서울문화사),"아쿠타미 게게 지음, 이정운 옮김","5,000","4,500",500,10%,250점,20201220,10383
150,국내도서,가지 말라는데 가고 싶은 길이 있다,K612730682,9.79117E+12,3810,&(앤드),나태주 지음,"25,000","22,500","2,500",10%,"1,250점",20210325,3858
151,국내도서,전설로 떠나는 월가의 영웅,8957821171,9.78896E+12,13320,국일증권경제연구소,"피터 린치.존 로스차일드 지음, 이건 옮김","23,000","20,700","2,300",10%,"1,150점",20170417,14141
152,국내도서,코스모스,8983711892,9.78898E+12,3400,사이언스북스,"칼 세이건 지음, 홍승수 옮김","19,900","17,910","1,990",10%,990점,20061220,134289
153,국내도서,디테일 사전 : 시골 편,K322730602,9.79116E+12,3600,윌북,"안젤라 애커만.베카 푸글리시 지음, 최세희.성문영.노이재 옮김","22,000","19,800","2,200",10%,"1,100점",20210420,5919
154,국내도서,귀멸의 칼날 : 공식 팬북 귀살대 견문록,K772633807,9.79113E+12,,학산문화사(만화),고토게 코요하루 지음,"9,500","8,550",950,10%,470점,20200924,8664
155,국내도서,죽음의 수용소에서,8936811541,9.78894E+12,3180,청아출판사,"빅터 프랭클 지음, 이시형 옮김","9,800","8,820",980,10%,490점,20200530,61854
156,국내도서,프로페셔널 스튜던트,K432738320,9.7912E+12,3320,퍼블리온,김용섭 지음,"18,000","16,200","1,800",10%,900점,20210218,6985
157,국내도서,식물학자의 노트,8934986948,9.78893E+12,3480,김영사,신혜우 지음,"19,800","17,820","1,980",10%,990점,20210427,7029
158,국내도서,히프노시스 마이크 Division Rap Battle side F.P & M 1,K522732495,9.79113E+12,,학산문화사(만화),"죠 키이코 지음, EVIL LINE RECORDS 원작, 모모세 유이치로 시나리오","6,000","5,400",600,10%,300점,20210528,1058
159,국내도서,2021 써니 행정법총론 실전동형 모의고사,K782739232,9.79116E+12,13360,지금(도서출판),박준철 지음,"10,000","9,000","1,000",10%,500점,20210319,2512
